19-520-RED,19-520-It's-a-good-day-to-have-a-good-day---RED.jpg,19-520-It's-a-good-day-to-have-a-good-day---RED,19-520-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-520-It's-a-good-day-to-have-a-good-day---RED.jpg
19-521-BLK,19-521-It's-good-to-be-queen---BLK.jpg,19-521-It's-good-to-be-queen---BLK,19-521-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-521-It's-good-to-be-queen---BLK.jpg
19-521-BLU,19-521-It's-good-to-be-queen---BLU.jpg,19-521-It's-good-to-be-queen---BLU,19-521-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-521-It's-good-to-be-queen---BLU.jpg
19-521-GRY,19-521-It's-good-to-be-queen---GRY.jpg,19-521-It's-good-to-be-queen---GRY,19-521-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-521-It's-good-to-be-queen---GRY.jpg
19-521-PWT,19-521-It's-good-to-be-queen---PWT.jpg,19-521-It's-good-to-be-queen---PWT,19-521-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-521-It's-good-to-be-queen---PWT.jpg
19-521-RED,19-521-It's-good-to-be-queen---RED.jpg,19-521-It's-good-to-be-queen---RED,19-521-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-521-It's-good-to-be-queen---RED.jpg
19-523-BLK,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---BLK.jpg,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---BLK,19-523-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---BLK.jpg
19-523-BLU,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---BLU.jpg,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---BLU,19-523-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---BLU.jpg
19-523-GRY,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---GRY.jpg,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---GRY,19-523-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---GRY.jpg
19-523-PWT,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---PWT.jpg,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---PWT,19-523-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---PWT.jpg
19-523-RED,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---RED.jpg,19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---RED,19-523-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-523-Life-doesn't-have-to-be-perfect-to-be-wonderful---RED.jpg
19-533-BLK,19-533-Nurse-because-angel-isn't-a-job-title---BLK.jpg,19-533-Nurse-because-angel-isn't-a-job-title---BLK,19-533-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-533-Nurse-because-angel-isn't-a-job-title---BLK.jpg
19-533-BLU,19-533-Nurse-because-angel-isn't-a-job-title---BLU.jpg,19-533-Nurse-because-angel-isn't-a-job-title---BLU,19-533-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-533-Nurse-because-angel-isn't-a-job-title---BLU.jpg
19-533-GRY,19-533-Nurse-because-angel-isn't-a-job-title---GRY.jpg,19-533-Nurse-because-angel-isn't-a-job-title---GRY,19-533-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-533-Nurse-because-angel-isn't-a-job-title---GRY.jpg
19-533-PWT,19-533-Nurse-because-angel-isn't-a-job-title---PWT.jpg,19-533-Nurse-because-angel-isn't-a-job-title---PWT,19-533-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-533-Nurse-because-angel-isn't-a-job-title---PWT.jpg
19-533-RED,19-533-Nurse-because-angel-isn't-a-job-title---RED.jpg,19-533-Nurse-because-angel-isn't-a-job-title---RED,19-533-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-533-Nurse-because-angel-isn't-a-job-title---RED.jpg
19-534-BLK,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---BLK.jpg,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---BLK,19-534-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-534-Please-cancel-my-subscription-i-don't-need-your-issues---BLK.jpg
19-534-BLU,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---BLU.jpg,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---BLU,19-534-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-534-Please-cancel-my-subscription-i-don't-need-your-issues---BLU.jpg
19-534-GRY,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---GRY.jpg,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---GRY,19-534-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-534-Please-cancel-my-subscription-i-don't-need-your-issues---GRY.jpg
19-534-PWT,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---PWT.jpg,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---PWT,19-534-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-534-Please-cancel-my-subscription-i-don't-need-your-issues---PWT.jpg
19-534-RED,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---RED.jpg,19-534-Please-cancel-my-subscription-i-don't-need-your-issues---RED,19-534-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-534-Please-cancel-my-subscription-i-don't-need-your-issues---RED.jpg
19-537-BLK,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---BLK.jpg,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---BLK,19-537-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---BLK.jpg
19-537-BLU,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---BLU.jpg,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---BLU,19-537-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---BLU.jpg
19-537-GRY,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---GRY.jpg,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---GRY,19-537-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---GRY.jpg
19-537-PWT,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---PWT.jpg,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---PWT,19-537-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---PWT.jpg
19-537-RED,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---RED.jpg,19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---RED,19-537-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-537-Some-days-i-don't-have-enough-coffee-or-middle-fingers---RED.jpg
19-540-BLK,19-540-Sorry-I-don't-do-quiet---BLK.jpg,19-540-Sorry-I-don't-do-quiet---BLK,19-540-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-540-Sorry-I-don't-do-quiet---BLK.jpg
19-540-BLU,19-540-Sorry-I-don't-do-quiet---BLU.jpg,19-540-Sorry-I-don't-do-quiet---BLU,19-540-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-540-Sorry-I-don't-do-quiet---BLU.jpg
19-540-GRY,19-540-Sorry-I-don't-do-quiet---GRY.jpg,19-540-Sorry-I-don't-do-quiet---GRY,19-540-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-540-Sorry-I-don't-do-quiet---GRY.jpg
19-540-PWT,19-540-Sorry-I-don't-do-quiet---PWT.jpg,19-540-Sorry-I-don't-do-quiet---PWT,19-540-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-540-Sorry-I-don't-do-quiet---PWT.jpg
19-540-RED,19-540-Sorry-I-don't-do-quiet---RED.jpg,19-540-Sorry-I-don't-do-quiet---RED,19-540-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-540-Sorry-I-don't-do-quiet---RED.jpg
19-541-BLK,19-541-Teaching-isn't-a-job-it's-an-adventure---BLK.jpg,19-541-Teaching-isn't-a-job-it's-an-adventure---BLK,19-541-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-541-Teaching-isn't-a-job-it's-an-adventure---BLK.jpg
19-541-BLU,19-541-Teaching-isn't-a-job-it's-an-adventure---BLU.jpg,19-541-Teaching-isn't-a-job-it's-an-adventure---BLU,19-541-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-541-Teaching-isn't-a-job-it's-an-adventure---BLU.jpg
19-541-GRY,19-541-Teaching-isn't-a-job-it's-an-adventure---GRY.jpg,19-541-Teaching-isn't-a-job-it's-an-adventure---GRY,19-541-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-541-Teaching-isn't-a-job-it's-an-adventure---GRY.jpg
19-541-PWT,19-541-Teaching-isn't-a-job-it's-an-adventure---PWT.jpg,19-541-Teaching-isn't-a-job-it's-an-adventure---PWT,19-541-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-541-Teaching-isn't-a-job-it's-an-adventure---PWT.jpg
19-541-RED,19-541-Teaching-isn't-a-job-it's-an-adventure---RED.jpg,19-541-Teaching-isn't-a-job-it's-an-adventure---RED,19-541-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-541-Teaching-isn't-a-job-it's-an-adventure---RED.jpg
19-564-BLK,19-564-I'm-not-feeling-very-worky-today---BLK.jpg,19-564-I'm-not-feeling-very-worky-today---BLK,19-564-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-564-I'm-not-feeling-very-worky-today---BLK.jpg
19-564-BLU,19-564-I'm-not-feeling-very-worky-today---BLU.jpg,19-564-I'm-not-feeling-very-worky-today---BLU,19-564-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-564-I'm-not-feeling-very-worky-today---BLU.jpg
19-564-GRY,19-564-I'm-not-feeling-very-worky-today---GRY.jpg,19-564-I'm-not-feeling-very-worky-today---GRY,19-564-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-564-I'm-not-feeling-very-worky-today---GRY.jpg
19-564-PWT,19-564-I'm-not-feeling-very-worky-today---PWT.jpg,19-564-I'm-not-feeling-very-worky-today---PWT,19-564-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-564-I'm-not-feeling-very-worky-today---PWT.jpg
19-564-RED,19-564-I'm-not-feeling-very-worky-today---RED.jpg,19-564-I'm-not-feeling-very-worky-today---RED,19-564-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-564-I'm-not-feeling-very-worky-today---RED.jpg
19-566-BLK,19-566-Let's-stay-home---BLK.jpg,19-566-Let's-stay-home---BLK,19-566-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-566-Let's-stay-home---BLK.jpg
19-566-BLU,19-566-Let's-stay-home---BLU.jpg,19-566-Let's-stay-home---BLU,19-566-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-566-Let's-stay-home---BLU.jpg
19-566-GRY,19-566-Let's-stay-home---GRY.jpg,19-566-Let's-stay-home---GRY,19-566-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-566-Let's-stay-home---GRY.jpg
19-566-PWT,19-566-Let's-stay-home---PWT.jpg,19-566-Let's-stay-home---PWT,19-566-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-566-Let's-stay-home---PWT.jpg
19-566-RED,19-566-Let's-stay-home---RED.jpg,19-566-Let's-stay-home---RED,19-566-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-566-Let's-stay-home---RED.jpg
19-569-BLK,19-569-I-can't-adult-today---BLK.jpg,19-569-I-can't-adult-today---BLK,19-569-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-569-I-can't-adult-today---BLK.jpg
19-569-BLU,19-569-I-can't-adult-today---BLU.jpg,19-569-I-can't-adult-today---BLU,19-569-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-569-I-can't-adult-today---BLU.jpg
19-569-GRY,19-569-I-can't-adult-today---GRY.jpg,19-569-I-can't-adult-today---GRY,19-569-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-569-I-can't-adult-today---GRY.jpg
19-569-PWT,19-569-I-can't-adult-today---PWT.jpg,19-569-I-can't-adult-today---PWT,19-569-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-569-I-can't-adult-today---PWT.jpg
19-569-RED,19-569-I-can't-adult-today---RED.jpg,19-569-I-can't-adult-today---RED,19-569-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-569-I-can't-adult-today---RED.jpg
19-582-BLk,19-582-Salty-hair-don't-care---BLK.jpg,19-582-Salty-hair-don't-care---BLK,19-582-BLk.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-582-Salty-hair-don't-care---BLK.jpg
19-582-BLU,19-582-Salty-hair-don't-care---BLU.jpg,19-582-Salty-hair-don't-care---BLU,19-582-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-582-Salty-hair-don't-care---BLU.jpg
19-582-GRY,19-582-Salty-hair-don't-care---GRY.jpg,19-582-Salty-hair-don't-care---GRY,19-582-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-582-Salty-hair-don't-care---GRY.jpg
19-582-PWT,19-582-Salty-hair-don't-care---PWT.jpg,19-582-Salty-hair-don't-care---PWT,19-582-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-582-Salty-hair-don't-care---PWT.jpg
19-582-RED,19-582-Salty-hair-don't-care---RED.jpg,19-582-Salty-hair-don't-care---RED,19-582-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-582-Salty-hair-don't-care---RED.jpg
24-208,24-208-promise-you'll-stay-little-forever.jpg,24-208-promise-you'll-stay-little-forever,24-208.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/24-208-promise-you'll-stay-little-forever.jpg
24-503,24-503-I-wasn't-born-at-the-beach.jpg,24-503-I-wasn't-born-at-the-beach,24-503.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/24-503-I-wasn't-born-at-the-beach.jpg
24-504,24-504-I-wasn't-born-at-the-lake.jpg,24-504-I-wasn't-born-at-the-lake,24-504.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/24-504-I-wasn't-born-at-the-lake.jpg
24-701,24-701-baby-it's-cold-outside.jpg,24-701-baby-it's-cold-outside,24-701.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/24-701-baby-it's-cold-outside.jpg
24-710,24-710-i'll-be-home.jpg,24-710-i'll-be-home,24-710.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/24-710-i'll-be-home.jpg
35-528-BLU,35-528-Relax-you're-on-lake-time---BLU.jpg,35-528-Relax-you're-on-lake-time---BLU,35-528-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-528-Relax-you're-on-lake-time---BLU.jpg
35-528-WHT,35-528-Relax-you're-on-lake-time---WHT.jpg,35-528-Relax-you're-on-lake-time---WHT,35-528-WHT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-528-Relax-you're-on-lake-time---WHT.jpg
35-611-COR,35-611-I-love-you-to-the-beach-&-back---COR.jpg,35-611-I-love-you-to-the-beach-&-back---COR,35-611-COR.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-611-I-love-you-to-the-beach-&-back---COR.jpg
35-611-SEA,35-611-I-love-you-to-the-beach-&-back---SEA.jpg,35-611-I-love-you-to-the-beach-&-back---SEA,35-611-SEA.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-611-I-love-you-to-the-beach-&-back---SEA.jpg
35-611-SKY,35-611-I-love-you-to-the-beach-&-back---SKY.jpg,35-611-I-love-you-to-the-beach-&-back---SKY,35-611-SKY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-611-I-love-you-to-the-beach-&-back---SKY.jpg
35-611-SUN,35-611-I-love-you-to-the-beach-&-back---SUN.jpg,35-611-I-love-you-to-the-beach-&-back---SUN,35-611-SUN.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-611-I-love-you-to-the-beach-&-back---SUN.jpg
35-616-COR,35-616-Keep-Calm-&-beach-on---COR.jpg,35-616-Keep-Calm-&-beach-on---COR,35-616-COR.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-616-Keep-Calm-&-beach-on---COR.jpg
35-616-SEA,35-616-Keep-Calm-&-beach-on---SEA.jpg,35-616-Keep-Calm-&-beach-on---SEA,35-616-SEA.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-616-Keep-Calm-&-beach-on---SEA.jpg
35-616-SKY,35-616-Keep-Calm-&-beach-on---SKY.jpg,35-616-Keep-Calm-&-beach-on---SKY,35-616-SKY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-616-Keep-Calm-&-beach-on---SKY.jpg
35-616-SUN,35-616-Keep-Calm-&-beach-on---SUN.jpg,35-616-Keep-Calm-&-beach-on---SUN,35-616-SUN.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-616-Keep-Calm-&-beach-on---SUN.jpg
35-622-COR,35-622-Relax-you're-on-Beach-Time---COR.jpg,35-622-Relax-you're-on-Beach-Time---COR,35-622-COR.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-622-Relax-you're-on-Beach-Time---COR.jpg
35-622-SEA,35-622-Relax-you're-on-Beach-Time---SEA.jpg,35-622-Relax-you're-on-Beach-Time---SEA,35-622-SEA.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-622-Relax-you're-on-Beach-Time---SEA.jpg
35-622-SKY,35-622-Relax-you're-on-Beach-Time---SKY.jpg,35-622-Relax-you're-on-Beach-Time---SKY,35-622-SKY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-622-Relax-you're-on-Beach-Time---SKY.jpg
35-622-SUN,35-622-Relax-you're-on-Beach-Time---SUN.jpg,35-622-Relax-you're-on-Beach-Time---SUN,35-622-SUN.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-622-Relax-you're-on-Beach-Time---SUN.jpg
35-630-COR,35-630-what's-up-beaches---COR.jpg,35-630-what's-up-beaches---COR,35-630-COR.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-630-what's-up-beaches---COR.jpg
35-630-SEA,35-630-what's-up-beaches---SEA.jpg,35-630-what's-up-beaches---SEA,35-630-SEA.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-630-what's-up-beaches---SEA.jpg
35-630-SKY,35-630-what's-up-beaches---SKY.jpg,35-630-what's-up-beaches---SKY,35-630-SKY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-630-what's-up-beaches---SKY.jpg
35-630-SUN,35-630-what's-up-beaches---SUN.jpg,35-630-what's-up-beaches---SUN,35-630-SUN.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/35-630-what's-up-beaches---SUN.jpg
PH-204,PH-204-Because-i'm-the-dog-thats-why.jpg,PH-204-Because-i'm-the-dog-thats-why,PH-204.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/PH-204-Because-i'm-the-dog-thats-why.jpg
PH-210,PH-210-Dog-can't-hold-its-licker.jpg,PH-210-Dog-can't-hold-its-licker,PH-210.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/PH-210-Dog-can't-hold-its-licker.jpg
PH-212,PH-212-Dog-Hair-Don't-Care.jpg,PH-212-Dog-Hair-Don't-Care,PH-212.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/PH-212-Dog-Hair-Don't-Care.jpg
PH-216,PH-216-Don't-let-the-dogs-out.jpg,PH-216-Don't-let-the-dogs-out,PH-216.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/PH-216-Don't-let-the-dogs-out.jpg
PH-249,PH-249-What-part-of-woof-don't-you-understand.jpg,PH-249-What-part-of-woof-don't-you-understand,PH-249.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/PH-249-What-part-of-woof-don't-you-understand.jpg
PH-250,PH-250-You-can't-buy-love-but-you-can-rescue-it.jpg,PH-250-You-can't-buy-love-but-you-can-rescue-it,PH-250.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/PH-250-You-can't-buy-love-but-you-can-rescue-it.jpg
