5' x 8' Pewter (Oval),504692,Jute Braided Rugs,801063504692,Pewter,Homespice Decor Pewter Jute Braided Rug,,,5' x 8',,,99.5,199,329,,Oval,Oval,N,Braided,India,Double Sided,"Easily match your indoor living space with these beautiful grey jute braids. Create your own cozy corner with this rug or place it at your front door, busy family rooms, and other areas for a warm look.

Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Grey,,Grey,Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,15,1,5,61,5,0.25,30084,https://homespice.egnyte.com/fl/5qJqTmMZ5K,Jute Braids,Homespice-Pewter-Grey-Jute-Braided-Rugs.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Homespice-Pewter-Grey-Jute-Braided-Rugs_zpsxnjptany.jpg,,,,,,801063,801063
5' x 8' Raven (Oval),504708,Jute Braided Rugs,801063504708,Raven,Homespice Decor Raven Jute Braided Rug,,,5' x 8',,,99.5,199,329,,Oval,Oval,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Grey, Gold","Black, Grey, Gold",Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,15,1,5,61,5,0.25,30084,,,,,,,,,,,https://homespice.egnyte.com/fl/kiTljnjYLs#folder-link/?p,,,,,
5 x 8' Chester Oval,504715,Jute Braided Rug,8.01064E+11,Chester,Homespice Décor Chester Jute Braided Rug,,,5 x 8',,,99.5,199,329,,Oval,Oval,N,Braided ,India,Double Sided,"If you enjoy traditional American decor and natural jute colors, then the Chester Jute Rug is an excellent choice for you. Deep reds and warm browns underline Chester, and make it the perfect accent for any space that needs an extra touch of comfort and style.",Red,"Brown, Natural","Red, Brown, Natural",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,18.52,1,5.5,60.5,5.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
5 x 8' Manchester Oval,504722,Jute Braided Rug,8.01064E+11,Manchester,Homespice Décor Manchester Jute Braided Rug,,,5 x 8',,,99.5,199,329,,Oval,Oval,N,Braided ,India,Double Sided,"The Manchester rug offers simplicity and all-natural beauty, plus the great value customers appreciate in our jute collection. This customer-requested style delivers an elegant, black and tan style that creates drama in any space.",Black,"Beige, Ivory","Black, Beige, Ivory",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,18.52,1,5.5,60.5,5.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
5 x 8' York Oval,504739,Jute Braided Rug,8.01064E+11,York,Homespice Décor York Jute Braided Rug,,,5 x 8',,,99.5,199,329,,Oval,Oval,N,Braided ,India,Double Sided,"A close friend of our Manchester rug, York offers stylish two-tone beauty and comfort. In this rug, the deep reds and tans create a classic look that works for all sorts of decorating styles, from modern to country, and makes a powerful statement anywhere in the home.",Red,White,"Red, White",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,18.52,1,5.5,60.5,5.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
5 x 8' Pinecone Oval,504746,Jute Braided Rug,8.01064E+11,Pinecone,Homespice Décor Pinecone Jute Braided Rug,,,5 x 8',,,99.5,199,329,,Oval,Oval,N,Braided ,India,Double Sided,"Inspired by cozy cabin lodges, the Pinecone Jute Rug brings natural woodland charm to any room. With earth-inspired tones and rustic texture, this rug creates a welcoming atmosphere for friends and family wherever it’s laid in the home.",Green,"Cream, Grey","Green, Cream, Grey",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,18.52,1,5.5,60.5,5.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
6' x 9' Kenya (Oval),505583,Jute Braided Rugs,8.01064E+11,Kenya,Homespice Decor Kenya Jute Braided Rug,,,6' x 9',,,144.5,289,489,,Oval,Oval,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Brown,"Black, Beige, Red","Brown, Black, Beige, Red",Y,N,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,20,1,5,73,5,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Homespice-Kenya-Jute-Braided-Rugs-Oval.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Homespice-Kenya-Jute-Braided-Rugs-Oval_zpsjdlwng2c.jpg,,,,,,,
6' x 9' Oklahoma (Oval),505651,Jute Braided Rugs,8.01064E+11,Oklahoma,Homespice Decor Oklahoma Jute Braided Rug,,,6' x 9',,,86.7,173.4,489,,Oval,Oval,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Red, Green","Black, Red, Green",Y,Y,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,20,1,5,73,5,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/oklahoma-O10X15_zpss5lnvk2i.jpg,,,,,,,
6' x 9' Pewter (Oval),505699,Jute Braided Rugs,801063505699,Pewter,Homespice Decor Pewter Jute Braided Rug,,,6' x 9',,,144.5,289,489,,Oval,Oval,N,Braided,India,Double Sided,"Easily match your indoor living space with these beautiful grey jute braids. Create your own cozy corner with this rug or place it at your front door, busy family rooms, and other areas for a warm look.

Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Grey,,Grey,Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,20,1,5,73,5,0.25,30084,https://homespice.egnyte.com/fl/5qJqTmMZ5K,Jute Braids,Homespice-Pewter-Grey-Jute-Braided-Rugs.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Homespice-Pewter-Grey-Jute-Braided-Rugs_zpsxnjptany.jpg,,,,,,801063,801063
6' x 9' Raven (Oval),505705,Jute Braided Rugs,801063505705,Raven,Homespice Decor Raven Jute Braided Rug,,,6' x 9',,,144.5,289,489,,Oval,Oval,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Grey, Gold","Black, Grey, Gold",Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,20,1,5,73,5,0.25,30084,,,,,,,,,,,https://homespice.egnyte.com/fl/kiTljnjYLs#folder-link/?p,,,,,
6 x 9' Chester Oval,505712,Jute Braided Rug,8.01064E+11,Chester,Homespice Décor Chester Jute Braided Rug,,,6 x 9',,,144.5,289,489,,Oval,Oval,N,Braided ,India,Double Sided,"If you enjoy traditional American decor and natural jute colors, then the Chester Jute Rug is an excellent choice for you. Deep reds and warm browns underline Chester, and make it the perfect accent for any space that needs an extra touch of comfort and style.",Red,"Brown, Natural","Red, Brown, Natural",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,24.47,1,5.5,72.5,5.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
6 x 9' Manchester Oval,505729,Jute Braided Rug,8.01064E+11,Manchester,Homespice Décor Manchester Jute Braided Rug,,,6 x 9',,,144.5,289,489,,Oval,Oval,N,Braided ,India,Double Sided,"The Manchester rug offers simplicity and all-natural beauty, plus the great value customers appreciate in our jute collection. This customer-requested style delivers an elegant, black and tan style that creates drama in any space.",Black,"Beige, Ivory","Black, Beige, Ivory",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,24.47,1,5.5,72.5,5.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
6 x 9' York Oval,505736,Jute Braided Rug,8.01064E+11,York,Homespice Décor York Jute Braided Rug,,,6 x 9',,,144.5,289,489,,Oval,Oval,N,Braided ,India,Double Sided,"A close friend of our Manchester rug, York offers stylish two-tone beauty and comfort. In this rug, the deep reds and tans create a classic look that works for all sorts of decorating styles, from modern to country, and makes a powerful statement anywhere in the home.",Red,White,"Red, White",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,24.47,1,5.5,72.5,5.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
6 x 9' Pinecone Oval,505743,Jute Braided Rug,8.01064E+11,Pinecone,Homespice Décor Pinecone Jute Braided Rug,,,6 x 9',,,144.5,289,489,,Oval,Oval,N,Braided ,India,Double Sided,"Inspired by cozy cabin lodges, the Pinecone Jute Rug brings natural woodland charm to any room. With earth-inspired tones and rustic texture, this rug creates a welcoming atmosphere for friends and family wherever it’s laid in the home.",Green,"Cream, Grey","Green, Cream, Grey",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,24.47,1,5.5,72.5,5.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
8' x 10' Kenya (Oval),506580,Jute Braided Rugs,8.01064E+11,Kenya,Homespice Decor Kenya Jute Braided Rug,,,8' x 10',,,224.5,449,749,,Oval,Oval,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Brown,"Black, Beige, Red","Brown, Black, Beige, Red",Y,N,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,28,1,6,97,6,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Homespice-Kenya-Jute-Braided-Rugs-Oval.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Homespice-Kenya-Jute-Braided-Rugs-Oval_zpsjdlwng2c.jpg,,,,,,,
8' x 10' Oklahoma (Oval),506658,Jute Braided Rugs,8.01064E+11,Oklahoma,Homespice Decor Oklahoma Jute Braided Rug,,,8' x 10',,,134.7,269.4,749,,Oval,Oval,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Red, Green","Black, Red, Green",Y,Y,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,28,1,6,97,6,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/oklahoma-O10X15_zpss5lnvk2i.jpg,,,,,,,
8' x 10' Pewter (Oval),506696,Jute Braided Rugs,801063506696,Pewter,Homespice Decor Pewter Jute Braided Rug,,,8' x 10',,,224.5,449,749,,Oval,Oval,N,Braided,India,Double Sided,"Easily match your indoor living space with these beautiful grey jute braids. Create your own cozy corner with this rug or place it at your front door, busy family rooms, and other areas for a warm look.

Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Grey,,Grey,Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,28,1,6,97,6,0.25,30084,https://homespice.egnyte.com/fl/5qJqTmMZ5K,Jute Braids,Homespice-Pewter-Grey-Jute-Braided-Rugs.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Homespice-Pewter-Grey-Jute-Braided-Rugs_zpsxnjptany.jpg,,,,,,801063,801063
8' x 10' Raven (Oval),506702,Jute Braided Rugs,801063506702,Raven,Homespice Decor Raven Jute Braided Rug,,,8' x 10',,,224.5,449,749,,Oval,Oval,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Grey, Gold","Black, Grey, Gold",Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,28,1,6,97,6,0.25,30084,,,,,,,,,,,https://homespice.egnyte.com/fl/kiTljnjYLs#folder-link/?p,,,,,
8 x 10' Chester Oval,506719,Jute Braided Rug,8.01064E+11,Chester,Homespice Décor Chester Jute Braided Rug,,,8 x 10',,,224.5,449,749,,Oval,Oval,N,Braided ,India,Double Sided,"If you enjoy traditional American decor and natural jute colors, then the Chester Jute Rug is an excellent choice for you. Deep reds and warm browns underline Chester, and make it the perfect accent for any space that needs an extra touch of comfort and style.",Red,"Brown, Natural","Red, Brown, Natural",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,36.38,1,5.75,96.5,5.75,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
8 x 10' Manchester Oval,506726,Jute Braided Rug,8.01064E+11,Manchester,Homespice Décor Manchester Jute Braided Rug,,,8 x 10',,,224.5,449,749,,Oval,Oval,N,Braided ,India,Double Sided,"The Manchester rug offers simplicity and all-natural beauty, plus the great value customers appreciate in our jute collection. This customer-requested style delivers an elegant, black and tan style that creates drama in any space.",Black,"Beige, Ivory","Black, Beige, Ivory",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,36.38,1,5.75,96.5,5.75,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
8 x 10' York Oval,506733,Jute Braided Rug,8.01064E+11,York,Homespice Décor York Jute Braided Rug,,,8 x 10',,,224.5,449,749,,Oval,Oval,N,Braided ,India,Double Sided,"A close friend of our Manchester rug, York offers stylish two-tone beauty and comfort. In this rug, the deep reds and tans create a classic look that works for all sorts of decorating styles, from modern to country, and makes a powerful statement anywhere in the home.",Red,White,"Red, White",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,36.38,1,5.75,96.5,5.75,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
8 x 10' Pinecone Oval,506740,Jute Braided Rug,8.01064E+11,Pinecone,Homespice Décor Pinecone Jute Braided Rug,,,8 x 10',,,224.5,449,749,,Oval,Oval,N,Braided ,India,Double Sided,"Inspired by cozy cabin lodges, the Pinecone Jute Rug brings natural woodland charm to any room. With earth-inspired tones and rustic texture, this rug creates a welcoming atmosphere for friends and family wherever it’s laid in the home.",Green,"Cream, Grey","Green, Cream, Grey",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,36.38,1,5.75,96.5,5.75,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"2.5"" x 6' Kenya (Oval)",507587,Jute Braided Rugs,8.01064E+11,Kenya,Homespice Decor Kenya Jute Braided Rug,,,"2.5"" x 6'",,,39.5,79,134.99,,Oval,Oval,Y,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Brown,"Black, Beige, Red","Brown, Black, Beige, Red",Y,N,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,5,1,4,30,4,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Homespice-Kenya-Jute-Braided-Rugs-Oval.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Homespice-Kenya-Jute-Braided-Rugs-Oval_zpsjdlwng2c.jpg,,,,,,,
"2.5"" x 6' Oklahoma (Oval)",507655,Jute Braided Rugs,8.01064E+11,Oklahoma,Homespice Decor Oklahoma Jute Braided Rug,,,"2.5"" x 6'",,,23.7,47.4,134.99,,Oval,Oval,Y,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Red, Green","Black, Red, Green",Y,Y,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,5,1,4,30,4,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/oklahoma-O10X15_zpss5lnvk2i.jpg,,,,,,,
"2.5"" x 6' Pewter (Oval)",507693,Jute Braided Rugs,801063507693,Pewter,Homespice Decor Pewter Jute Braided Rug,,,"2.5"" x 6'",,,39.5,79,134.99,,Oval,Oval,Y,Braided,India,Double Sided,"Easily match your indoor living space with these beautiful grey jute braids. Create your own cozy corner with this rug or place it at your front door, busy family rooms, and other areas for a warm look.

Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Grey,,Grey,Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,5,1,4,30,4,0.25,30084,https://homespice.egnyte.com/fl/5qJqTmMZ5K,Jute Braids,Homespice-Pewter-Grey-Jute-Braided-Rugs.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Homespice-Pewter-Grey-Jute-Braided-Rugs_zpsxnjptany.jpg,,,,,,801063,801063
2.6' x 6' Raven (Oval),507709,Jute Braided Rugs,801063507709,Raven,Homespice Decor Raven Jute Braided Rug,,,"2.5"" x 6'",,,39.5,79,134.99,,Oval,Oval,Y,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Grey, Gold","Black, Grey, Gold",Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,5,1,4,30,4,0.25,30084,,,,,,,,,,,https://homespice.egnyte.com/fl/kiTljnjYLs#folder-link/?p,,,,,
2.5 x 6' Chester Oval,507716,Jute Braided Rug,8.01064E+11,Chester,Homespice Décor Chester Jute Braided Rug,,,2.5 x 6',,,39.5,79,135,,Oval,Oval,N,Braided ,India,Double Sided,"If you enjoy traditional American decor and natural jute colors, then the Chester Jute Rug is an excellent choice for you. Deep reds and warm browns underline Chester, and make it the perfect accent for any space that needs an extra touch of comfort and style.",Red,"Brown, Natural","Red, Brown, Natural",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,6.17,1,3.75,31,3.75,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
2.5 x 6' Manchester Oval,507723,Jute Braided Rug,8.01064E+11,Manchester,Homespice Décor Manchester Jute Braided Rug,,,2.5 x 6',,,39.5,79,135,,Oval,Oval,N,Braided ,India,Double Sided,"The Manchester rug offers simplicity and all-natural beauty, plus the great value customers appreciate in our jute collection. This customer-requested style delivers an elegant, black and tan style that creates drama in any space.",Black,"Beige, Ivory","Black, Beige, Ivory",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,6.17,1,3.75,31,3.75,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
2.5 x 6' York Oval,507730,Jute Braided Rug,8.01064E+11,York,Homespice Décor York Jute Braided Rug,,,2.5 x 6',,,39.5,79,135,,Oval,Oval,N,Braided ,India,Double Sided,"A close friend of our Manchester rug, York offers stylish two-tone beauty and comfort. In this rug, the deep reds and tans create a classic look that works for all sorts of decorating styles, from modern to country, and makes a powerful statement anywhere in the home.",Red,White,"Red, White",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,6.17,1,3.75,31,3.75,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
2.5 x 6' Pinecone Oval,507747,Jute Braided Rug,8.01064E+11,Pinecone,Homespice Décor Pinecone Jute Braided Rug,,,2.5 x 6',,,39.5,79,135,,Oval,Oval,N,Braided ,India,Double Sided,"Inspired by cozy cabin lodges, the Pinecone Jute Rug brings natural woodland charm to any room. With earth-inspired tones and rustic texture, this rug creates a welcoming atmosphere for friends and family wherever it’s laid in the home.",Green,"Cream, Grey","Green, Cream, Grey",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,6.17,1,3.75,31,3.75,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20"" x 30"" Coffee (Rectangle)",511010,Jute Braided Rugs,8.01064E+11,Coffee ,Homespice Decor Coffee  Jute Braided Rug,,,"20"" x 30""",,,5,10,24.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"Golden browns offset with black and mustards make this a go-to pattern for primitive and country motifs. There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Gold,"Brown, Black, Mustard","Gold, Brown, Black, Mustard",Y,Y,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,1.9,1,3,21,3,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Coffee-Country-Primitive-Jute-Braided-Rugs-20x30-Rectangle.jpg,Coffee-Jute-Braided-Rugs-On-Wood.jpg,,Coffee-Counrty-Primitive-Jute-Braided-Rugs-Room.jpg,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Coffee-Country-Primitive-Jute-Braided-Rugs-20x30-Rectangle_zps4a4117a1.jpg,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Coffee-Jute-Braided-Rugs-On-Wood_zps74fc762d.jpg,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Coffee-Counrty-Primitive-Jute-Braided-Rugs-Room_zps0419571c.jpg,,,,
