"Round Cake Fatty 6.5"" X 4"" Salted Carmel",RNDSL,,https://www.dropbox.com/home/Photos/Fatty%20Candles%20%28color%20representation%29?preview=SL.png,
"Taddy Fatty 2X 2.5"" Salted Carmel",TFSL,,https://www.dropbox.com/home/Photos/Fatty%20Candles%20%28color%20representation%29?preview=SL.png,
"Tall Fatty 3.5X6.5"" Salted Carmel",TAFSL,,https://www.dropbox.com/home/Photos/Fatty%20Candles%20%28color%20representation%29?preview=SL.png,
"Big Fatty 3.5""X4"" Sugar Cookie",BFSC,,https://www.dropbox.com/home/Photos/Fatty%20Candles%20%28color%20representation%29?preview=Sugar+Cookie.png,
"Giant Fatty 6.5"" X 7"" Sugar Cookie",GFSC,,https://www.dropbox.com/home/Photos/Fatty%20Candles%20%28color%20representation%29?preview=Sugar+Cookie.png,
"Large Hearth Fatty 4.5' X 5.5"" Sugar Cookie",LHFSC,,https://www.dropbox.com/home/Photos/Fatty%20Candles%20%28color%20representation%29?preview=Sugar+Cookie.png,
"Round Cake Fatty 6.5"" X 4"" Sugar Cookie",RNDSC,,https://www.dropbox.com/home/Photos/Fatty%20Candles%20%28color%20representation%29?preview=Sugar+Cookie.png,
"Taddy Fatty 2X 2.5"" Sugar Cookie",TFSC,,https://www.dropbox.com/home/Photos/Fatty%20Candles%20%28color%20representation%29?preview=Sugar+Cookie.png,
"Tall Fatty 3.5X6.5"" Sugar Cookie",TAFSC,,https://www.dropbox.com/home/Photos/Fatty%20Candles%20%28color%20representation%29?preview=Sugar+Cookie.png,
Floater Banana Nut Bread,FLBNB,,https://www.dropbox.com/home/Photos/Floaters?preview=flbnb.png,
Floater Cinnamon Bun,FLCB,,https://www.dropbox.com/home/Photos/Floaters?preview=flcb.png,
Floater Candy Corn,FLCCRN,,https://www.dropbox.com/home/Photos/Floaters?preview=flccrn.png,
Floater Cranberry,FLCR,,https://www.dropbox.com/home/Photos/Floaters?preview=flcr.png,
Floater Cinnamon Stix,FLCS,,https://www.dropbox.com/home/Photos/Floaters?preview=flcs.png,
Floater Hot Mulled Cider,FLHMC,,https://www.dropbox.com/home/Photos/Floaters?preview=flhmc.png,
Floater Harvest,FLHV,,https://www.dropbox.com/home/Photos/Floaters?preview=flhv.png,
Floater Pumpkin Pie,FLPP,,https://www.dropbox.com/home/Photos/Floaters?preview=flpp.png,
Floater Peppermint Stix,FLPS,,https://www.dropbox.com/home/Photos/Floaters?preview=flps.png,
Floater Snickerdoodle,FLSN,,https://www.dropbox.com/home/Photos/Floaters?preview=flsn.png,
8oz Room Spray Almond Cookies,RS8AC,,https://www.dropbox.com/home/Photos/Home%20fragrance?preview=IMG_0257.JPG,
8oz Room Spray Apple Butter,RS8AB,,https://www.dropbox.com/home/Photos/Home%20fragrance?preview=IMG_0257.JPG,
8oz Room Spray Baked Apple Pie,RS8BAP,,https://www.dropbox.com/home/Photos/Home%20fragrance?preview=IMG_0257.JPG,
