Red Frosted Moving Flame LED Candle 5x8in,CA307,,"b""The Red Frosted Moving Flame LED Candle 5x8in is a stunning decorative candle that will add warmth and ambiance to any room. This candle features a unique, frosted red finish that gives it a beautiful, textured look. It is also designed with a realistic, flickering flame effect that mimics the look of a traditional candle, but without the risk of an open flame. The LED technology used in this candle ensures a long-lasting and energy-efficient light source. The flame effect is powered by two D batteries (not included). This makes it an ideal option for those who want the beauty of a candle without the hassle of constantly replacing it. The candle also includes a built-in timer function, which allows you to set it to automatically turn on for 6 hours and then turn off for 18 hours. This creates a hassle-free and worry-free experience, as you can have the candle on display without having to remember to turn it off. Measuring 5x8 inches, this candle is the perfect size to be displayed on its own, but also looks great when paired with other candles or decorative pieces. Whether you're using it as a centerpiece for a special occasion or using it to add some cozy ambiance to your home, this Red Frosted Moving Flame LED Candle is sure to impress.""",In Stock,,,,,,6,26.99,,,,,6,Harv400,,https://www.whdfloral.com/static/version1748113090/frontend/Whdfloral/default/en_US/Magento_Catalog/images/product/placeholder/image.jpg,image.jpg,,,Harv800,image.jpg
Small White and Gold Glass Candle Holder 4.5x6in,GD204,,,In Stock,,,,,,12,7.99,,,,,12,Harv400,,https://www.whdfloral.com/static/version1748113090/frontend/Whdfloral/default/en_US/Magento_Catalog/images/product/placeholder/image.jpg,image.jpg,,,Harv800,image.jpg
Wooden White Washed Angel Ornament set of 6 2.25x2in,MG3144,,,In Stock,,,,,,12,4.99,,,,,12,Harv400,,https://www.whdfloral.com/static/version1748113090/frontend/Whdfloral/default/en_US/Magento_Catalog/images/product/placeholder/image.jpg,image.jpg,,,Harv800,image.jpg
Pine Cone Moving Flame LED Candle 5x6.5in,CA285,,"b'This Pine Cone Moving Flame LED Candle is a beautiful and realistic addition to any holiday or winter decor. With its warm, flickering amber light and realistic pine cone design, it will bring a cozy and festive ambiance to any room. The LED flame technology creates the illusion of a real flame, without the risk of an open flame or the mess of melted wax. You can use it in your living room, bedroom, or even outside on your patio for a warm and inviting glow. The convenient timer feature allows you to set the candle to turn 6 hours on and 18 hours off automatically, so you can enjoy the beauty and warmth of this candle without having to worry about turning it on and off. Get yours today and add a touch of nature-inspired charm to your home.'",Out Of Stock,,,,,,1,18.99,,,,,1,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/c/a/ca285.jpg,ca285.jpg,,,Harv800,ca285.jpg
White n Green 3 Layer Rustic Finish Moving Flame LED Candle 3in by 6in,CA297,,"b'Add a touch of rustic charm to your home with this beautiful LED candle. Featuring a 3 layer rustic finish in white and green, this candle will add a cozy and inviting ambiance to any room. The moving flame technology provides a realistic flickering effect, making it a perfect alternative to traditional candles.\nMeasuring 3 inches in diameter and 6 inches in height, this LED candle is the perfect size for any space. It is also battery operated, making it convenient to use anywhere without the worry of a flame. The candle also has a built-in timer function that can be set for 6 hours on and 18 hours off, allowing you to set it and forget it. Enjoy the warm and inviting glow of a candle without any of the mess or safety hazards.\nThis candle would make a lovely addition to your home decor, or it could even be used as a centerpiece for weddings, parties, or special events. Its versatile design and lifelike flame make it a perfect choice for any occasion.\nBring the beauty and charm of a candle into your home with this White n Green 3 Layer Rustic Finish Moving Flame LED Candle. Order now and enjoy the cozy glow it provides.'",In Stock,,,,,,6,10.99,,,,,6,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/c/a/ca297.jpg,ca297.jpg,,,Harv800,ca297.jpg
Green Non Drip Moving Flame LED Candle 3in by 4in,CA298,,"b'Introducing the innovative Green Non Drip Moving Flame LED Candle, sized at 3 inches by 4 inches. This high-quality candle is designed to bring a warm and realistic touch to any space, without the mess and hassle of traditional wax candles. Featuring a unique moving flame effect, this candle creates a lifelike flickering flame that mimics the movement of a real candle. The green color adds a unique and eye-catching touch, making it perfect for holiday or nature-themed decorations. With its drip-free design, you can enjoy the ambiance of a candle without the worry of wax spills. Made with LED technology. The candle also has a built-in timer function that can be set for 6 hours on and 18 hours off, allowing you to set it and forget it, making it convenient and safe for daily use. Say goodbye to traditional candles and welcome the beauty and simplicity of the Green Non Drip Moving Flame LED Candle.'",In Stock,,,,,,6,8.99,,,,,6,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/c/a/ca298.jpg,ca298.jpg,,,Harv800,ca298.jpg
Green Non Drip Moving Flame LED Candle 3in by 6in,CA299,,"b'The Green Non Drip Moving Flame LED Candle 3in by 6in creates a warm and inviting atmosphere with its realistic flame movement and vibrant green color. This candle is perfect for adding a pop of color to any room or for celebrating special occasions. It is also a great alternative to traditional wax candles, as it is non-drip and safe to use around children and pets. The candle measures 3 inches in diameter and 6 inches in height, making it the ideal size for using as a centerpiece on a table or mantel. The realistic moving flame technology gives the illusion of a real flame, without the risk of fire or mess. This LED candle can be used either indoors or outdoors, making it versatile for any occasion or setting. The battery-operated design ensures that there are no messy cords or outlets required, allowing for easy placement anywhere in your home or event space. With its non-drip feature, this candle can be used over and over again without any wax residue to clean up. The candle also has a built-in timer function that can be set for 6 hours on and 18 hours off, allowing you to set it and forget it, conserving battery life. Upgrade your decor with the Green Non Drip Moving Flame LED Candle 3in by 6in. Its vibrant color, realistic flame, and hassle-free design make it a must-have for any home or event.'",In Stock,,,,,,6,11.99,,,,,6,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/c/a/ca299_1.jpg,ca299_1.jpg,,,Harv800,ca299_1.jpg
Nativity Moving Flame LED Candle 3in by 6in,CA300,,"b""The Nativity Moving Flame LED Candle is a beautiful and unique addition to your holiday decorations. This 3 inch by 6 inch candle is designed to look like a traditional wax candle, but with the added safety and convenience of an LED flame. The candle features a lovely Nativity scene, with the holy family and animals gathered around the newborn King. The scene is beautifully crafted and illuminated by the gentle flicker of the LED flame. This candle will bring a peaceful and festive atmosphere to any room in your home. The LED flame is powered by 2 AA batteries (not included) and the candle also has a built-in timer function that can be set for 6 hours on and 18 hours off, allowing you to set it and forget it. This makes it easy to add a warm and inviting ambiance to your home without having to worry about constantly turning the candle on and off. The Nativity Moving Flame LED Candle also has a moving flame function, adding a realistic touch to the candle's appearance. The flame gently moves and flickers, just like a real candle, but without the risk of fire or melting wax. This candle is perfect for holiday gatherings and celebrations or as a meaningful gift for friends and family. Bring the beauty and warmth of the Nativity into your home with this stunning Moving Flame LED Candle.""",In Stock,,,,,,6,11.99,,,,,6,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/c/a/ca300.jpg,ca300.jpg,,,Harv800,ca300.jpg
Holdiay Green Tree Moving Flame Candle 3x6in,CA301,,"b'Add a festive touch to your holiday decor with this beautiful green tree moving flame candle. The 3x6 inch size is perfect for displaying on a mantel, shelf, or table. The candle is made with patented Moving Flame technology, which creates the illusion of a real burning flame. The green tree design is perfect for Christmas and other winter holidays.\nThe candle is made with high-quality wax and has a realistic melted edge design. It is also safe to use, as it is battery-operated and does not produce any heat or smoke. You can enjoy the beauty and warmth of a candle without the worry of fire hazards.\nThe candle also has a built-in timer function that can be set for 6 hours on and 18 hours off, allowing you to set it and forget it, so you can enjoy the candle throughout the entire holiday season.\nThis holiday green tree Moving Flame candle also makes a great gift for your loved ones. It adds a touch of elegance and warmth to any home, making it the perfect present for anyone who loves holiday decorations. So, light up your holiday season with this stunning candle and bring the magic of a flickering flame to your home.'",In Stock,,,,,,6,10.99,,,,,6,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/c/a/ca301.jpg,ca301.jpg,,,Harv800,ca301.jpg
Santa Tray 14.5x10in,MG3168,,"b'Introducing the perfect addition to your holiday decorations - the Santa Tray! This 14.5x10 inch tray is a festive way to serve appetizers, desserts, or even cookies for Santa on Christmas Eve. The tray features a colorful design of Santa\'s sleigh flying through the night sky, pulled by his trusty reindeer. The words ""Merry Christmas"" are written in bold letters, adding to the festive feel of the tray. Made of durable and food-safe plastic, this tray is perfect for both indoor and outdoor use. Use it to serve snacks at your holiday party or fill it with treats for the kids to enjoy on Christmas morning. With its charming design and practical use, the Santa Tray is sure to be a hit with both kids and adults during the holiday season. Order now and make your Christmas celebrations even more special with this delightful tray!'",In Stock,,,,,,4,16.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3168.jpg,mg3168.jpg,,,Harv800,mg3168.jpg
Smallall Hollow Red Deer 13x7.5in,MG3170,,"b'Add a touch of rustic charm to your home decor or holiday decorations with this Smallall Hollow Red Deer. Made of lightweight yet durable hollow plastic, this 13x7.5 inch deer features a beautiful red hue and intricate detailing. Its compact size makes it perfect for decorating small spaces or tabletops. Suitable for themed events, this hollow red deer adds a whimsical touch to any setting. Get yours today and embrace the beauty of nature in your home or event.'",In Stock,,,,,,4,10.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3170.jpg,mg3170.jpg,,,Harv800,mg3170.jpg
Large Hollow Red Deer 20.5x11.5in,MG3171,,"b'This stunning hollow red deer sculpture is a magnificent addition to any home or garden. Measuring 20.5 inches in height and 11.5 inches in width, this piece is crafted from durable resin and finished with realistic details, making it a true work of art. The hollow design adds a unique touch to this sculpture, making it stand out from traditional solid pieces. The majestic red deer is captured in a graceful pose, with its head held high and antlers reaching towards the sky. The intricately carved fur, delicate features, and rich coloring bring this sculpture to life, making it a wonderful addition to any decor. This hollow red deer is sure to make a statement, whether displayed on a shelf or mantle, or placed in a garden or patio. It also makes a thoughtful and unique gift for any nature lover or art enthusiast. Add this stunning piece to your collection and enjoy the beauty of the wilderness in your own home.'",In Stock,,,,,,2,22.99,,,,,2,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3171_1.jpg,mg3171_1.jpg,,,Harv800,mg3171_1.jpg
Jesus is the Reason 7x10.5in,MG3172,,"b""Jesus is the reason for our hope, our joy, and our salvation. He came to this world to show us the way to eternal life and to teach us about God's love and grace. He sacrificed himself on the cross for our sins, and through his resurrection, he has given us the promise of everlasting life.\nJesus is the reason we have a purpose and a calling in this life. He has given us gifts and talents to use for his glory and to share his message of love with others. He is our guide, our comforter, and our strength in times of need.\nNo matter what challenges or struggles we may face, we can always turn to Jesus. He understands our pain and our struggles, and he is always there to offer us his love, forgiveness, and grace. He is the ultimate source of peace, joy, and fulfillment.\nAs we celebrate Jesus as the reason for Christmas, let us also remember that he is the reason for our daily lives. Let us follow his example of love, compassion, and service to others. And let us always keep Jesus as the center and foundation of our faith and our lives.\nSo, let us proclaim with hearts full of gratitude and reverence, Jesus is the reason for it all.""",In Stock,,,,,,4,9.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3172.jpg,mg3172.jpg,,,Harv800,mg3172.jpg
Peace to the World 5.5x7.5in,MG3173,,"b'Hang it in your home, office or anywhere else as a reminder to be kind, compassionate and spread positivity.\nTogether, we can make the world a better and more peaceful place for everyone.\nSize: 5.5 inches by 7.5 inches'",In Stock,,,,,,4,9.99,,,,,4,Harv400,,https://www.whdfloral.com/static/version1748113090/frontend/Whdfloral/default/en_US/Magento_Catalog/images/product/placeholder/image.jpg,image.jpg,,,Harv800,image.jpg
Wooden Gingerbread House 5x5.5in,MG3175,,"b'Add a touch of charm and warmth to your holiday decorations with this adorable Wooden Gingerbread House. Measuring 5x5.5 inches, it is the perfect size for displaying on a shelf, mantel, or table. Handcrafted from high-quality wood, this house features intricate details and a classic gingerbread design with candy cane accents. The natural wood finish adds a rustic touch and makes it a versatile piece for any home d\xc3\xa9cor style.'",In Stock,,,,,,6,4.5,,,,,6,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3175.jpg,mg3175.jpg,,,Harv800,mg3175.jpg
Church Ornament 4x2.5in,MG3177,,"b'The Church Ornament measures 4 inches by 2.5 inches and is a beautiful addition to any holiday decor. This intricately designed ornament features a traditional church with all the details you would expect, such as stained glass windows, a steeple, and a charming front entrance. The stunning details are further enhanced with glitter accents, giving the ornament a shimmering effect. Made from durable material, this ornament will last for many holiday seasons to come. Hang it on your Christmas tree or display it on a mantel for a touch of festive charm. The Church Ornament is a perfect gift for anyone who appreciates traditional holiday decorations or has a special connection to the church. Add it to your collection and let it bring joy and beauty to your holiday celebrations.'",Out Of Stock,,,,,,1,1.75,,,,,1,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3177.jpg,mg3177.jpg,,,Harv800,mg3177.jpg
Smallall Chunky Deer 10x5.5in,MG3178,,"b'A cute and cuddly addition to any toy collection, this Smallall Chunky Deer is perfect for imaginative play. Made of high-quality, durable materials, this deer stands at 10 inches tall and measures 5.5 inches wide. Its chunky design and soft fur make it easy for little ones to carry and play with. With its adorable face and realistic features, this deer will quickly become a beloved friend for your child.'",In Stock,,,,,,4,11.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3178.jpg,mg3178.jpg,,,Harv800,mg3178.jpg
Large Chunky Deer 12x7in,MG3179,,"b'This large chunky deer figurine is a perfect addition to your holiday decor. With its rustic and natural appearance, it will add a touch of charm to any room. The deer is 12 inches tall and 7 inches wide, making it a statement piece in your home. Whether you place it on a mantel, shelf, or use it as a centerpiece, it is sure to bring joy and warmth to your holiday season.'",In Stock,,,,,,4,14.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3179.jpg,mg3179.jpg,,,Harv800,mg3179.jpg
Chapel Of Light 10x6.5in,MG3180,,"b'The design of the chapel is truly one-of-a-kind, featuring a unique triangular shape with large windows that allow natural light to flood the interior. The use of wood and glass in its construction creates a warm and inviting atmosphere that makes it a popular spot for weddings and other events.\nInside, the chapel is just as beautiful with its simple and elegant decor. The altar is the focal point of the room, with a large cross and stunning stained glass windows behind it.\nVisitors are welcome to enter the chapel during operating hours and take in the peaceful atmosphere. Many also take the opportunity to light a candle and say a prayer in this sacred space.\nThe Chapel of Light is a must-visit for anyone in the area, and is sure to leave a lasting impression on all who enter.'",Out Of Stock,,,,,,1,7.99,,,,,1,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3180.jpg,mg3180.jpg,,,Harv800,mg3180.jpg
Chunky Ice Skate 5.5x6in,MG3182,,"b'The Chunky Ice Skate measures 5.5 inches in width and 6 inches in height. It is perfect for skating on frozen lakes or icy surfaces. The skate has a chunky design, making it sturdy and easy to maneuver. Its size and shape make it suitable for both beginners and experienced skaters. With its sleek silver and black color, this skate adds a touch of style to any skating ensemble. So lace up your Chunky Ice Skate and hit the ice with confidence and flair!'",In Stock,,,,,,6,4.5,,,,,6,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3182.jpg,mg3182.jpg,,,Harv800,mg3182.jpg
Angel of Love 10.5x3.5in,MG3183,,"b""The Angel of Love is a beautiful figurine that measures 10.5 inches in height and 3.5 inches in width. This elegant piece is crafted with intricate details that exude an aura of love and serenity. The angel's serene face is adorned with delicate features, from her peaceful closed eyes to her sweetly smiling lips. Her long flowing hair cascades down her back, adding to her ethereal beauty. Her graceful wings are spread wide, showcasing their intricate feather design. The white feathers are gently curved, creating a lovely sense of movement and adding to the overall elegant appeal of the figurine. The angel's flowing gown is a vision of beauty, with its gentle folds and intricate lace-like patterns. Its soft white color symbolizes purity and innocence, while the golden accents add a touch of warmth and radiance. The Angel of Love stands on a sturdy base, with her arms outstretched as if embracing the world with love. This gesture embodies the message of love and compassion that the figurine represents. Whether displayed in a home, office, or as part of a collection, the Angel of Love adds a touch of grace and beauty to any space. Its serene presence serves as a reminder to spread love and kindness wherever you go. Bring home the Angel of Love and let its peaceful energy fill your surroundings with love and positivity. This beautiful figurine is a perfect gift for anyone who needs a reminder of the importance of love in our lives.""",Out Of Stock,,,,,,1,7.99,,,,,1,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3183.jpg,mg3183.jpg,,,Harv800,mg3183.jpg
Chapel of Hope 10x6in,MG3184,,"b'The Chapel of Hope is a beautiful 10x6in chapel located in a serene and peaceful setting. With its elegant design and intricate details, it exudes a sense of tranquility and invites visitors to step inside and pause for a moment of reflection and prayer. The exterior of the chapel is adorned with a mix of stone and wood, giving it a rustic yet sophisticated charm. As you enter the chapel, you are greeted by the warm glow of light filtering through stained glass windows, casting colorful patterns on the walls and floor. The interior is serene and inviting, with wooden pews lined up neatly and a simple altar at the front of the chapel. The walls are decorated with paintings depicting scenes from the Bible, adding to the spiritual ambiance of the space. Whether you are seeking a moment of solitude, a quiet place for prayer or simply a place to appreciate the beauty of this chapel, the Chapel of Hope is a perfect sanctuary. Take a moment to sit in one of the pews and soak in the peaceful atmosphere of this holy place. No matter the reason for your visit, the Chapel of Hope is a gem that should not be missed. It is a reminder of the power of faith and the importance of finding peace in our busy lives. So, come and experience the Chapel of Hope for yourself and let its beauty and serenity nourish your soul.'",In Stock,,,,,,4,8.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3184.jpg,mg3184.jpg,,,Harv800,mg3184.jpg
Holy Night Silhoutte 13.5x7in,MG3186,,"b""Holy Night Silhouette 13.5x7in is a beautifully designed wall decoration featuring the silhouette of a holy family, including Joseph, Mary, and baby Jesus. The overall size of the silhouette is 13.5x7 inches, making it the perfect size to hang on any wall in your home. The intricate details of the holy family's features are captured in the silhouette, creating a stunning and meaningful piece to add to your Christmas decorations. The silhouette is a reminder of the true meaning of Christmas and is sure to bring a sense of peace and joy to your home during the holiday season.""",Out Of Stock,,,,,,1,9.99,,,,,1,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3186.jpg,mg3186.jpg,,,Harv800,mg3186.jpg
Star of Bethlehem 7x8in,MG3188,,"b'The Star of Bethlehem is a bright celestial body that is traditionally believed to have led the three wise men to the birthplace of Jesus Christ. The story of the star is described in the New Testament of the Bible, specifically in the Gospel of Matthew. According to the Bible, a group of wise men, also known as magi, saw an unusual star in the sky and interpreted it as a sign of the birth of a great king. They followed the star, which led them to Jerusalem and eventually to Bethlehem, where they found the baby Jesus and presented him with gifts of gold, frankincense, and myrrh. The Star of Bethlehem has been depicted in art and literature for centuries, often as a symbol of hope and salvation. However, the exact nature of the star remains a topic of debate and speculation. Some scholars believe that it may have been a conjunction or alignment of planets, while others suggest that it could have been a comet or a supernova. Today, the Star of Bethlehem continues to hold significance for Christians around the world, especially during the holiday season. Many churches and homes display stars as a reminder of the miraculous event that occurred over 2,000 years ago. It serves as a reminder of the belief that God sent his son, Jesus, to bring light and salvation into the world.'",In Stock,,,,,,4,7.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3188.jpg,mg3188.jpg,,,Harv800,mg3188.jpg
Folding Nativity 14x6in,MG3189,,"b'This beautiful Folding Nativity set is the perfect addition to your holiday decorations. It measures 14x6 inches and is made of high-quality materials. The set includes a wooden stable with a star on top, as well as 9 figurines depicting the Holy Family, the Three Wise Men, a shepherd, and animals.\nThe unique folding design allows for easy storage and transportation, making it ideal for those with limited storage space. Simply unfold the stable and place the figurines inside to create a beautiful and meaningful display.\nThis Folding Nativity set is also a great gift idea for friends and family who appreciate traditional holiday ornaments. Bring the true spirit of Christmas into your home with this stunning piece.\nOrder yours today and make this Folding Nativity set a cherished part of your holiday decor for years to come.'",In Stock,,,,,,4,8.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3189.jpg,mg3189.jpg,,,Harv800,mg3189.jpg
Chunky Enamel Angel 10x6in,MG3191,,"b""This beautiful enamel angel is a wonderful addition to any home decor. With its chunky design and sparkling enamel finish, it is sure to catch everyone's eye. It measures 10x6 inches, making it the perfect size for display on a shelf or mantel. Its intricate details and wingspan add a touch of elegance and charm. This angel is a reminder of the grace and beauty that surrounds us every day.""",In Stock,,,,,,4,9.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3191.jpg,mg3191.jpg,,,Harv800,mg3191.jpg
Smallall Glitzy Buck 8.5x6in,MG3192,,"b'The Smallall Glitzy Buck is a glamorous addition to any accessory collection. This 8.5x6 inch bag is the perfect size for holding all of your essentials while remaining sleek and stylish.\nThe exterior of the bag is covered in glitzy glitter, giving it a shimmering and eye-catching effect. The glitter is available in various colors, making it easy to find the perfect one to match your personal style.\nThe bag features a buckled closure, adding a touch of sophistication to the design. The buckle is made of high-quality metal, ensuring durability and longevity for the bag.\nInside, the bag is lined with a soft and luxurious fabric, protecting your belongings and adding an extra touch of elegance. There is a small pocket for keeping your smaller items organized and easily accessible.\nThe Smallall Glitzy Buck also comes with a detachable chain strap, allowing you to wear it as a shoulder bag or carry it as a clutch. This versatility makes it the perfect bag for both casual and formal events.\nAdd a touch of glitz and glam to your outfit with the Smallall Glitzy Buck. Its compact size, stylish design, and functional features make it a must-have for any fashion-forward individual.'",In Stock,,,,,,6,8.99,,,,,6,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3192.jpg,mg3192.jpg,,,Harv800,mg3192.jpg
Large Glitzy Buck 12.5x9in,MG3193,,"b""Add some sparkle to your home with this Large Glitzy Buck statue. Standing at 12.5 inches tall and 9 inches wide, this beautiful buck is covered in shimmering silver glitter for a glamorous touch. Whether displayed on its own or as part of a winter wonderland themed d\xc3\xa9cor, this buck is sure to make a statement.\nCrafted from high-quality materials, this Large Glitzy Buck is made to last and will become a cherished piece in your holiday decorations for years to come.\nDon't let this majestic and sparkly buck slip away, add it to your holiday collection today!""",In Stock,,,,,,4,11.99,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3193.jpg,mg3193.jpg,,,Harv800,mg3193.jpg
Glitzy Angel 8.5x4in,MG3194,,"b'The Glitzy Angel 8.5x4in is a glamorous and eye-catching accessory that is perfect for adding a touch of sparkle to any outfit. This statement piece is designed with a stunning combination of glitter, sequins, and jewel accents that will make you stand out in any crowd. It is made with high-quality materials and features a compact size of 8.5x4 inches, making it easy to carry in your hand or store in a purse. The Glitzy Angel can be used to hold essentials such as makeup, cash, or keys while adding a touch of glam to your look. It is available in a variety of colors and styles, making it a versatile accessory that can be dressed up or down. Add some glitz to your life with the Glitzy Angel 8.5x4in.'",In Stock,,,,,,6,8.99,,,,,6,Harv400,,https://www.whdfloral.com/static/version1748113090/frontend/Whdfloral/default/en_US/Magento_Catalog/images/product/placeholder/image.jpg,image.jpg,,,Harv800,image.jpg
Smallall Glitzy Downswept 8.5x3.75in,MG3197,,"b""Add a touch of glamour to your holiday decor with our Smallall Glitzy Downswept. This petite tree stands at 8.5 inches tall and measures 3.75 inches in diameter, making it the perfect size for a table centerpiece or mantel decoration. With its sparkly downswept branches, this tree will bring a festive and elegant touch to any room in your home.\nMade with high-quality materials, this tree is sure to last for many holiday seasons to come. In addition, its compact size makes it easy to store and set up year after year. Whether you're looking for a traditional holiday decoration or something more modern, our Smallall Glitzy Downswept is the perfect choice.\nBring home the magic of the holiday season with our Smallall Glitzy Downswept. Order yours today and add a touch of sparkle to your holiday festivities!""",In Stock,,,,,,12,7.99,,,,,12,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3197.jpg,mg3197.jpg,,,Harv800,mg3197.jpg
Large Glitzy Downswept 16.5x7.5in,MG3199,,"b'The Large Glitzy Downswept 16.5x7.5in is a stunning holiday decor piece, perfect for adding a touch of glamour to your home during the Christmas season. The tree stands at 16.5 inches tall and is 7.5 inches wide, making it a statement piece that will catch the eye of anyone who enters the room. The tree features a classic downswept silhouette, giving it a traditional and elegant look. But what sets it apart is the glittery and sparkly finish, making it shine and sparkle under any light. The glitzy downswept tree is sure to make a statement and bring a festive and joyful atmosphere into your home. Whether placed on a mantel, as a centerpiece on a dining table, or displayed on a side table, this tree will bring a touch of opulence to any space. The branches are densely packed with glitter, giving the tree a full and lush appearance. It is also lightweight, making it easy to move around and display in different areas of your home. Made with high-quality materials, the Large Glitzy Downswept tree is durable and built to last for many holiday seasons to come. It is also easy to assemble and store away after the holidays, making it a convenient choice for busy households. In conclusion, the Large Glitzy Downswept 16.5x7.5in is a beautiful and glamorous holiday decor piece that will make a statement in any home. Its glittery finish, downswept silhouette, and high-quality construction make it a must-have for those who love to add a touch of sparkle to their Christmas decorations. So, make sure to add this dazzling tree to your holiday decor collection.'",In Stock,,,,,,4,14.5,,,,,4,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3199.jpg,mg3199.jpg,,,Harv800,mg3199.jpg
Glitzy Snowflake 4x4in,MG3200,,"b'The Glitzy Snowflake 4x4in is a beautiful and sparkly decoration that would be perfect for the holiday season or any winter-themed event. Its size of 4x4 inches makes it a versatile piece that can be displayed on a variety of surfaces, such as on a table, mantelpiece, or even as a tree ornament. Made with high-quality materials, this snowflake features intricately detailed designs and is embellished with glimmering glitter and shimmering gems. Its color palette is primarily in shades of white and silver, giving it a luxurious and elegant look. This Glitzy Snowflake is a lovely addition to any winter wonderland theme and will instantly add a touch of glamour and sophistication to any room. It also makes for a wonderful gift or party favor for loved ones and guests. Overall, the Glitzy Snowflake 4x4in is a dazzling and eye-catching decoration that will bring a festive and joyous atmosphere to any space it is displayed in.'",In Stock,,,,,,12,2.99,,,,,12,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3200.jpg,mg3200.jpg,,,Harv800,mg3200.jpg
Gingerbread Standing on Stick 8x4.5in,MG3201,,"b'This 8x4.5 inch gingerbread figure is a delightful addition to any holiday decoration. It features a standing gingerbread cookie, complete with white frosting and colorful candy decorations. The figure is carefully crafted and hand-painted with attention to detail, making it a unique and charming piece. Perfect for adding a touch of sweetness to your home during the holiday season, this standing gingerbread on a stick is sure to bring joy and cheer to all who see it. Place it on a mantel, shelf, or as a centerpiece on your dining table for a festive display. Made with high-quality materials, this gingerbread figure is durable and will last for many holiday seasons to come. Add it to your collection or give it as a thoughtful gift to a loved one.'",In Stock,,,,,,6,4.25,,,,,6,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3201.jpg,mg3201.jpg,,,Harv800,mg3201.jpg
Glitzy Angel Ornament 6x2in,MG3202,,"b""Add some sparkle to your holiday decorations with this glitzy angel ornament. Measuring 6x2 inches, this ornament features a beautiful angel with shimmering wings and a glittery dress. Hang it on your tree, wreath, or anywhere else in your home for a touch of elegance and charm.\nMade from durable materials, this ornament is sure to last for years to come. The glitzy design will catch the light and add a festive touch to your holiday decor. Makes a great gift for anyone who loves angels or enjoys decorating for the holidays.\nDon't miss out on this beautiful and eye-catching ornament. Order yours today!""",In Stock,,,,,,12,2.99,,,,,12,Harv400,,https://www.whdfloral.com/media/catalog/product/cache/14c5aaa74e1db863d4fcff84f49267c3/m/g/mg3202.jpg,mg3202.jpg,,,Harv800,mg3202.jpg
