LC-890 Gray/Sand/Ivory Large Coaster,52-LC890,,"  7"" x 7"" Round Large Coaster
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 2.60,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-LC890_900x.jpg?v=1746651758 900w,52-LC890_900x.jpg?v=1746651758 900w,,,Cap 800,52-LC890_900x.jpg?v=1746651758 900w,
C-890 Gray/Sand/Ivory Placemat,52-PM890,,"  13"" x 19"" Oval Placemat
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 7.55,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-PM890_900x.jpg?v=1734993057 900w,52-PM890_900x.jpg?v=1734993057 900w,,,Cap 800,52-PM890_900x.jpg?v=1734993057 900w,
C-890 Gray/Sand/Ivory Stair Tread,19-890,,"  8.25"" x 27"" Braided Stair Tread
2 Shapes Available
Sold Individually
100% Natural Jute
Extremely Durable
Stair Tread or Small Table Runner",,,,,,,1,$ 6.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/19-890_900x.jpg?v=1735833740 900w,19-890_900x.jpg?v=1735833740 900w,,,Cap 800,19-890_900x.jpg?v=1735833740 900w,
C-890 Gray/Sand/Ivory Table Runner,52-TR890,,"  13"" x 36"" Oval Table Runner
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 13.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-TR890_900x.jpg?v=1735833827 900w,52-TR890_900x.jpg?v=1735833827 900w,,,Cap 800,52-TR890_900x.jpg?v=1735833827 900w,
IC-890 Black Star Coaster,31-IC890BS,,"Round Hand Stenciled Coaster with Tall Timbers Design 
100% Natural Jute
2 Sizes Available 
Extremely Durable
Light Gray and Dark Gray",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/31-IC890BS_900x.jpg?v=1702505360 900w,31-IC890BS_900x.jpg?v=1702505360 900w,,,Cap 800,31-IC890BS_900x.jpg?v=1702505360 900w,
OP-890 Black Stars,65-890BS,,"20""x30"" Hand Stenciled Oval Patch Braided Rug",,,,,,,1,$ 20.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/OP-890-BlackStar-20_x30_Oval-OnWood_900x.jpg?v=1703862465 900w,OP-890-BlackStar-20_x30_Oval-OnWood_900x.jpg?v=1703862465 900w,,,Cap 800,OP-890-BlackStar-20_x30_Oval-OnWood_900x.jpg?v=1703862465 900w,
,02-903,,"9 Sizes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 169.65,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/02-903_900x.jpg?v=1703872880 900w,02-903_900x.jpg?v=1703872880 900w,,,Cap 800,02-903_900x.jpg?v=1703872880 900w,
C-9-093 Black + Tan Braided Rug,02-9-093,,"3 Sizes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 169.65,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/02-993_900x.jpg?v=1571272936 900w,02-993_900x.jpg?v=1571272936 900w,,,Cap 800,02-993_900x.jpg?v=1571272936 900w,
IC-9-093 Stallion Coaster,31-IC9-093S,,"5"" Round Hand Stenciled Coaster with Stallion Design 
100% Natural Jute
Sold Individually 
Extremely Durable
Black and Natural ",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/31-IC9-093S_2019_900x.jpg?v=1571272977 900w,31-IC9-093S_2019_900x.jpg?v=1571272977 900w,,,Cap 800,31-IC9-093S_2019_900x.jpg?v=1571272977 900w,
LC-9-93 Tan Cowboy Hat Coaster,79-9-093TCH,,"7"" Round Hand Stenciled Coaster with Tan Cowboy Hat Design 
100% Natural Jute
Extremely Durable
Black and Natural 
Art by Suzanne Pienta",,,,,,,1,$ 2.73,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/79-9-093TCH_900x.jpg?v=1702505674 900w,79-9-093TCH_900x.jpg?v=1702505674 900w,,,Cap 800,79-9-093TCH_900x.jpg?v=1702505674 900w,
IC-9-093 Black Lab Silh Coaster,31-IC9-093BLS,,"5"" Round Hand Stenciled Coaster with Black Lab Silhouette Design 
100% Natural Jute
Sold Individually 
Extremely Durable
Black and Natural ",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/31-IC9-093BLS_2019_900x.jpg?v=1571272977 900w,31-IC9-093BLS_2019_900x.jpg?v=1571272977 900w,,,Cap 800,31-IC9-093BLS_2019_900x.jpg?v=1571272977 900w,
OP-9-093 Stallion,65-9-093S,,"20""x30"" Hand Stenciled Oval Patch Braided Rug",,,,,,,1,$ 20.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/65-9-093S_2019_900x.jpg?v=1571272974 900w,65-9-093S_2019_900x.jpg?v=1571272974 900w,,,Cap 800,65-9-093S_2019_900x.jpg?v=1571272974 900w,
PM-OP-9-093 Alaska,48-9-093A,,"Hand Stenciled Oval Placemat with Alaska Design 
13""x19"" Oval
Sold Individually 
100% Natural Jute
Black and Natural",,,,,,,1,$ 8.55,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/48-9-093A_900x.jpg?v=1734992635 900w,48-9-093A_900x.jpg?v=1734992635 900w,,,Cap 800,48-9-093A_900x.jpg?v=1734992635 900w,
RP-593 Good Sunflower,66-593GS,,"27""x27"" Hand Stenciled Round Patch Rug
Artwork by Suzanne Pienta",,,,,,,1,$ 23.25,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/66-593GS_2019_900x.jpg?v=1571272975 900w,66-593GS_2019_900x.jpg?v=1571272975 900w,,,Cap 800,66-593GS_2019_900x.jpg?v=1571272975 900w,
,02-9-119,,"12 Sizes Available
4 Shapes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 169.65,,,,,1,Cap 400,Cap 160,NA,NA,,,Cap 800,NA,
"LC-419 Holiday Village House 7"" Large Coaster",98-79-419HV,,"7"" Round Hand Stenciled Coaster with Holiday Village House Design 
100% Natural Jute 
Extremely Durable",,,,,,,1,$ 2.73,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/thumbnail_IMG_1307_900x.jpg?v=1727888379 900w,thumbnail_IMG_1307_900x.jpg?v=1727888379 900w,,,Cap 800,thumbnail_IMG_1307_900x.jpg?v=1727888379 900w,
C-9-119 Denim Placemat,52-PM9-119,,"  13"" x 19"" Oval Placemat
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 7.55,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-PM9-119_900x.jpg?v=1734993060 900w,52-PM9-119_900x.jpg?v=1734993060 900w,,,Cap 800,52-PM9-119_900x.jpg?v=1734993060 900w,
LC-9-119 Denim Large Coaster,52-LC9-119,,"  7"" x 7"" Round Large Coaster
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 2.60,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-LC9-119_900x.jpg?v=1746651737 900w,52-LC9-119_900x.jpg?v=1746651737 900w,,,Cap 800,52-LC9-119_900x.jpg?v=1746651737 900w,
RP-919 Sunflower,66-919S,,"27""x27"" Hand Stenciled Round Patch Rug",,,,,,,1,$ 23.25,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/66-919S_900x.jpg?v=1578155329 900w,66-919S_900x.jpg?v=1578155329 900w,,,Cap 800,66-919S_900x.jpg?v=1578155329 900w,
PM-OP-9-093 Alaska,48-9-093A,,"Hand Stenciled Oval Placemat with Alaska Design 
13""x19"" Oval
Sold Individually 
100% Natural Jute
Black and Natural",,,,,,,1,$ 8.55,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/48-9-093A_900x.jpg?v=1734992635 900w,48-9-093A_900x.jpg?v=1734992635 900w,,,Cap 800,48-9-093A_900x.jpg?v=1734992635 900w,
OP-319 Welcome Barn Stars,65-319WBS,,"20""x30"" Hand Stenciled Oval Patch Braided Rug
Artwork by Ashlee Nobel",,,,,,,1,$ 20.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/65-319WBS_900x.jpg?v=1571272960 900w,65-319WBS_900x.jpg?v=1571272960 900w,,,Cap 800,65-319WBS_900x.jpg?v=1571272960 900w,
IC-9-119 Bird Nest Coaster,31-IC9-119BN,,"5"" Round Hand Stenciled Coaster with Bird Nest Design 
100% Natural Jute
Sold Individually 
Extremely Durable
Denim
Art by Suzanne Pienta",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/31-IC9-119BN_900x.jpg?v=1734804195 900w,31-IC9-119BN_900x.jpg?v=1734804195 900w,,,Cap 800,31-IC9-119BN_900x.jpg?v=1734804195 900w,
OP-099 Black Stars,88-2745-099S,,,,,,,,,1,$ 38.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/88-2745-099S_900x.jpg?v=1735927538 900w,88-2745-099S_900x.jpg?v=1735927538 900w,,,Cap 800,88-2745-099S_900x.jpg?v=1735927538 900w,
SCP-419 Holiday Village Trees Slice,32-419HVT,,"18""x29"" Hand Printed Slice Rug",,,,,,,1,$ 18.15,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/SCP-419-HolidayVillageTrees-18x29Slice-OnWood_900x.jpg?v=1703862708 900w,SCP-419-HolidayVillageTrees-18x29Slice-OnWood_900x.jpg?v=1703862708 900w,,,Cap 800,SCP-419-HolidayVillageTrees-18x29Slice-OnWood_900x.jpg?v=1703862708 900w,
C-005 Blue/Natural Braided Rug,02-005,,"9 Sizes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 369.40,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/02-005_4217a2e2-c2b6-486d-90a1-3d5e4f6686ab_900x.jpg?v=1571272860 900w,02-005_4217a2e2-c2b6-486d-90a1-3d5e4f6686ab_900x.jpg?v=1571272860 900w,,,Cap 800,02-005_4217a2e2-c2b6-486d-90a1-3d5e4f6686ab_900x.jpg?v=1571272860 900w,
C-005 Blue/Natural Stair Tread,19-005,,"8.25"" x 27"" Braided Stair Tread
2 Shapes Available
Sold Individually
100% Natural Jute
Extremely Durable
Stair Tread or Small Table Runner",,,,,,,1,$ 6.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/19-005_900x.jpg?v=1571272861 900w,19-005_900x.jpg?v=1571272861 900w,,,Cap 800,19-005_900x.jpg?v=1571272861 900w,
CH-005 Blue/Natural Chair Pad,20-005,,"15.5"" Round Jute Braided Chair Pad
Matching Ties Attached
Sold Individually
100% Natural Jute
Durable and Water Repellent",,,,,,,1,$ 6.80,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/20-005_900x.jpg?v=1734992374 900w,20-005_900x.jpg?v=1734992374 900w,,,Cap 800,20-005_900x.jpg?v=1734992374 900w,
LC-875 Red Mitten Large Coaster,79-875RM,,"7"" Round Hand Stenciled Coaster with Red Mitten Design 
100% Natural Jute
Extremely Durable
Red and Green
Artwork by Suzanne Pienta",,,,,,,1,$ 3.00,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/79-875RM_900x.jpg?v=1702680027 900w,79-875RM_900x.jpg?v=1702680027 900w,,,Cap 800,79-875RM_900x.jpg?v=1702680027 900w,
C-312 Blueberry/Cream Braided Rug,02-312,,"9 Sizes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 369.40,,,,,1,Cap 400,Cap 160,NA,NA,,,Cap 800,NA,
C-324 Olive/Burgundy/Gray Oval Braided Rug,08-324,,8'x11' Oval Braided Rug,,,,,,,1,$ 358.65,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/04-324_900x.jpg?v=1707409060 900w,04-324_900x.jpg?v=1707409060 900w,,,Cap 800,04-324_900x.jpg?v=1707409060 900w,
C-419 Sage/Ivory/Settlers Blue Braided Rug,02-419,,"12 Sizes Available
4 Shapes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 369.40,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/02-419_900x.jpg?v=1571272866 900w,02-419_900x.jpg?v=1571272866 900w,,,Cap 800,02-419_900x.jpg?v=1571272866 900w,
"LC-419 Holiday Village House 7"" Large Coaster",98-79-419HV,,"7"" Round Hand Stenciled Coaster with Holiday Village House Design 
100% Natural Jute 
Extremely Durable",,,,,,,1,$ 2.73,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/thumbnail_IMG_1307_900x.jpg?v=1727888379 900w,thumbnail_IMG_1307_900x.jpg?v=1727888379 900w,,,Cap 800,thumbnail_IMG_1307_900x.jpg?v=1727888379 900w,
OP-319 Welcome Barn Stars,65-319WBS,,"20""x30"" Hand Stenciled Oval Patch Braided Rug
Artwork by Ashlee Nobel",,,,,,,1,$ 20.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/65-319WBS_900x.jpg?v=1571272960 900w,65-319WBS_900x.jpg?v=1571272960 900w,,,Cap 800,65-319WBS_900x.jpg?v=1571272960 900w,
IC-419 Holiday Village Coaster,31-IC419HV,,"5"" Round Hand Stenciled Coaster with Holiday Village Design 
100% Natural Jute
Sold Individually 
Extremely Durable
Sage, Ivory and Blue 
Art by Sandy Clough",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/31-IC419HV_900x.jpg?v=1672251967 900w,31-IC419HV_900x.jpg?v=1672251967 900w,,,Cap 800,31-IC419HV_900x.jpg?v=1672251967 900w,
SCP-419 Holiday Village Trees Slice,32-419HVT,,"18""x29"" Hand Printed Slice Rug",,,,,,,1,$ 18.15,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/SCP-419-HolidayVillageTrees-18x29Slice-OnWood_900x.jpg?v=1703862708 900w,SCP-419-HolidayVillageTrees-18x29Slice-OnWood_900x.jpg?v=1703862708 900w,,,Cap 800,SCP-419-HolidayVillageTrees-18x29Slice-OnWood_900x.jpg?v=1703862708 900w,
IC-9-119 Bluebird Coaster,31-IC9-119B,,"Round Hand Stenciled Coaster with Bluebird Design 
100% Natural Jute
2 Sizes Available 
Extremely Durable
Denim
Art by Suzanne Pienta",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/31-IC9-119B_900x.jpg?v=1734804210 900w,31-IC9-119B_900x.jpg?v=1734804210 900w,,,Cap 800,31-IC9-119B_900x.jpg?v=1734804210 900w,
C-319 Burgundy/Mustard/Ivory Stair Tread,19-319,,"  8.25"" x 27"" Braided Stair Tread
1 Shapes Available
Sold Individually
100% Natural Jute
Extremely Durable
Stair Tread or Small Table Runner",,,,,,,1,$ 6.01,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/19-319_514598af-77bf-4657-90c0-0921cfee8b09_900x.jpg?v=1571272864 900w,19-319_514598af-77bf-4657-90c0-0921cfee8b09_900x.jpg?v=1571272864 900w,,,Cap 800,19-319_514598af-77bf-4657-90c0-0921cfee8b09_900x.jpg?v=1571272864 900w,
IC-419 Holiday Village Trees Coaster,31-IC419HVT,,"Round Hand Stenciled Coaster with Holiday Village Trees Design 
100% Natural Jute
2 Sizes Available 
Extremely Durable
Sage, Ivory and Blue 
Art by Sandy Clough",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/31-IC419HVT2024_900x.jpg?v=1710780481 900w,31-IC419HVT2024_900x.jpg?v=1710780481 900w,,,Cap 800,31-IC419HVT2024_900x.jpg?v=1710780481 900w,
CH-419 Holiday Village Trees Chair Pad,49-CH419HVT,,"Hand Stenciled Jute Chair Pad With Holiday Village Trees Design
15.5"" Round
Sold Individually 
Color Matching Ties Attached 
Sage, Ivory and Blue
Art by Sandy Clough",,,,,,,1,$ 8.15,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/49-CH419HVT_900x.jpg?v=1672329378 900w,49-CH419HVT_900x.jpg?v=1672329378 900w,,,Cap 800,49-CH419HVT_900x.jpg?v=1672329378 900w,
C-419 Sage/Ivory/Blue Stair Tread,19-419,,"  8.25"" x 27"" Braided Stair Tread
2 Shapes Available
Sold Individually
100% Natural Jute
Extremely Durable
Stair Tread or Small Table Runner",,,,,,,1,$ 6.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/19-419_900x.jpg?v=1571272951 900w,19-419_900x.jpg?v=1571272951 900w,,,Cap 800,19-419_900x.jpg?v=1571272951 900w,
MSP-419 Holiday Village Trees Swatch,81-419HVT,,"Hand Stenciled Oval Swatch with Holiday Village Trees Design 
10""x15"" Oval 
100% Natural Jute
Sage, Ivory and Blue
Art by Sandy Clough",,,,,,,1,$ 6.15,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/81-419HVT_900x.jpg?v=1672351341 900w,81-419HVT_900x.jpg?v=1672351341 900w,,,Cap 800,81-419HVT_900x.jpg?v=1672351341 900w,
,02-443,,"9 Sizes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 369.40,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/02-443_900x.jpg?v=1703872773 900w,02-443_900x.jpg?v=1703872773 900w,,,Cap 800,02-443_900x.jpg?v=1703872773 900w,
443 Whale Set,99-Speical 443 Whale Set,,"10 Units of IC-443 Whale 5"" Round Coaster
6 Units of LC-443 Whale 7"" Round Large Coaster
6 Units of MSPR-443 Whale 10"" Round Trivet
4 Units of MSP-443 Whale 10""x15"" Oval Swatch
4 Units of ST-OP-443 Whale 8.25""x27"" Oval Stair Tread",,,,,,,1,$ 107.20,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/Item_2ed9f594-a2cf-4075-afe1-3aeaace532bd_900x.png?v=1717431175 900w,Item_2ed9f594-a2cf-4075-afe1-3aeaace532bd_900x.png?v=1717431175 900w,,,Cap 800,Item_2ed9f594-a2cf-4075-afe1-3aeaace532bd_900x.png?v=1717431175 900w,
,02-776,,"9 Sizes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 369.40,,,,,1,Cap 400,Cap 160,NA,NA,,,Cap 800,NA,
FC-776 Natural,63-776F,,"9""x26"" Jute Braided Fish Shaped Rug",,,,,,,1,$ 6.65,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/63-776F_900x.jpg?v=1672337033 900w,63-776F_900x.jpg?v=1672337033 900w,,,Cap 800,63-776F_900x.jpg?v=1672337033 900w,
LC-776 Natural Large Coaster,98-52-LC776,,"  7"" x 7"" Round Large Coaster
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 2.37,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/98-52-LC776_900x.jpg?v=1707238736 900w,98-52-LC776_900x.jpg?v=1707238736 900w,,,Cap 800,98-52-LC776_900x.jpg?v=1707238736 900w,
C-890 Gray/Sand/Ivory Braided Rug,02-890,,"12 Sizes Available
4 Shapes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 369.40,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/02-890_900x.jpg?v=1703872798 900w,02-890_900x.jpg?v=1703872798 900w,,,Cap 800,02-890_900x.jpg?v=1703872798 900w,
C-890 Gray/Sand/Ivory Stair Tread,19-890,,"  8.25"" x 27"" Braided Stair Tread
2 Shapes Available
Sold Individually
100% Natural Jute
Extremely Durable
Stair Tread or Small Table Runner",,,,,,,1,$ 6.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/19-890_900x.jpg?v=1735833740 900w,19-890_900x.jpg?v=1735833740 900w,,,Cap 800,19-890_900x.jpg?v=1735833740 900w,
C-890 Gray/Sand/Ivory Table Runner,52-TR890,,"  13"" x 36"" Oval Table Runner
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 13.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-TR890_900x.jpg?v=1735833827 900w,52-TR890_900x.jpg?v=1735833827 900w,,,Cap 800,52-TR890_900x.jpg?v=1735833827 900w,
IC-890 Elephant Coaster,31-IC890E,,"Round Hand Stenciled Coaster with Elephant Design 
100% Natural Jute
2 Sizes Available 
Extremely Durable
Light Gray and Dark Gray",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/31-IC890E_900x.jpg?v=1734801942 900w,31-IC890E_900x.jpg?v=1734801942 900w,,,Cap 800,31-IC890E_900x.jpg?v=1734801942 900w,
C-890 Gray/Sand/Ivory Placemat,52-PM890,,"  13"" x 19"" Oval Placemat
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 7.55,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-PM890_900x.jpg?v=1734993057 900w,52-PM890_900x.jpg?v=1734993057 900w,,,Cap 800,52-PM890_900x.jpg?v=1734993057 900w,
LC-890 Gray/Sand/Ivory Large Coaster,52-LC890,,"  7"" x 7"" Round Large Coaster
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 2.60,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-LC890_900x.jpg?v=1746651758 900w,52-LC890_900x.jpg?v=1746651758 900w,,,Cap 800,52-LC890_900x.jpg?v=1746651758 900w,
CH-890 Gray/Sand/Ivory Chair Pad,20-890,,"15.5"" Round Jute Braided Chair Pad
Matching Ties Attached
Sold Individually
100% Natural Jute
Durable and Water Repellent",,,,,,,1,$ 6.80,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/20-890_900x.jpg?v=1734992384 900w,20-890_900x.jpg?v=1734992384 900w,,,Cap 800,20-890_900x.jpg?v=1734992384 900w,
IC-890 Black Star Coaster,31-IC890BS,,"Round Hand Stenciled Coaster with Tall Timbers Design 
100% Natural Jute
2 Sizes Available 
Extremely Durable
Light Gray and Dark Gray",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/31-IC890BS_900x.jpg?v=1702505360 900w,31-IC890BS_900x.jpg?v=1702505360 900w,,,Cap 800,31-IC890BS_900x.jpg?v=1702505360 900w,
OP-890 Black Stars,65-890BS,,"20""x30"" Hand Stenciled Oval Patch Braided Rug",,,,,,,1,$ 20.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/OP-890-BlackStar-20_x30_Oval-OnWood_900x.jpg?v=1703862465 900w,OP-890-BlackStar-20_x30_Oval-OnWood_900x.jpg?v=1703862465 900w,,,Cap 800,OP-890-BlackStar-20_x30_Oval-OnWood_900x.jpg?v=1703862465 900w,
DBP-890 Black Star,63-P890BS,," Hand Stenciled Dog Bone Rug with Black Star Design 
18""x28""
Sold Individually 
100% Natural Jute
Light Gray and Dark Gray",,,,,,,1,$ 16.40,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/DBP-890-BlackStar-18_x28_-DogBone-OnWood_900x.jpg?v=1703803279 900w,DBP-890-BlackStar-18_x28_-DogBone-OnWood_900x.jpg?v=1703803279 900w,,,Cap 800,DBP-890-BlackStar-18_x28_-DogBone-OnWood_900x.jpg?v=1703803279 900w,
,02-903,,"9 Sizes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 369.40,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/02-903_900x.jpg?v=1703872880 900w,02-903_900x.jpg?v=1703872880 900w,,,Cap 800,02-903_900x.jpg?v=1703872880 900w,
,02-9-119,,"12 Sizes Available
4 Shapes Available
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 369.40,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/02-9-119_2019_900x.jpg?v=1571272971 900w,02-9-119_2019_900x.jpg?v=1571272971 900w,,,Cap 800,02-9-119_2019_900x.jpg?v=1571272971 900w,
OP-319 Welcome Barn Stars,65-319WBS,,"20""x30"" Hand Stenciled Oval Patch Braided Rug
Artwork by Ashlee Nobel",,,,,,,1,$ 20.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/65-319WBS_900x.jpg?v=1571272960 900w,65-319WBS_900x.jpg?v=1571272960 900w,,,Cap 800,65-319WBS_900x.jpg?v=1571272960 900w,
IC-9-119 Bluebird Coaster,31-IC9-119B,,"Round Hand Stenciled Coaster with Bluebird Design 
100% Natural Jute
2 Sizes Available 
Extremely Durable
Denim
Art by Suzanne Pienta",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/31-IC9-119B_900x.jpg?v=1734804210 900w,31-IC9-119B_900x.jpg?v=1734804210 900w,,,Cap 800,31-IC9-119B_900x.jpg?v=1734804210 900w,
C-9-119 Denim Placemat,52-PM9-119,,"  13"" x 19"" Oval Placemat
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 7.55,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-PM9-119_900x.jpg?v=1734993060 900w,52-PM9-119_900x.jpg?v=1734993060 900w,,,Cap 800,52-PM9-119_900x.jpg?v=1734993060 900w,
LC-9-119 Denim Large Coaster,52-LC9-119,,"  7"" x 7"" Round Large Coaster
Sold Individually
100% Natural Jute
Extremely Durable",,,,,,,1,$ 2.60,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/52-LC9-119_900x.jpg?v=1746651737 900w,52-LC9-119_900x.jpg?v=1746651737 900w,,,Cap 800,52-LC9-119_900x.jpg?v=1746651737 900w,
"LC-419 Holiday Village House 7"" Large Coaster",98-79-419HV,,"7"" Round Hand Stenciled Coaster with Holiday Village House Design 
100% Natural Jute 
Extremely Durable",,,,,,,1,$ 2.73,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/thumbnail_IMG_1307_900x.jpg?v=1727888379 900w,thumbnail_IMG_1307_900x.jpg?v=1727888379 900w,,,Cap 800,thumbnail_IMG_1307_900x.jpg?v=1727888379 900w,
IC-9-119 Bird Nest Coaster,31-IC9-119BN,,"5"" Round Hand Stenciled Coaster with Bird Nest Design 
100% Natural Jute
Sold Individually 
Extremely Durable
Denim
Art by Suzanne Pienta",,,,,,,1,$ 1.35,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/files/31-IC9-119BN_900x.jpg?v=1734804195 900w,31-IC9-119BN_900x.jpg?v=1734804195 900w,,,Cap 800,31-IC9-119BN_900x.jpg?v=1734804195 900w,
OP-319 Pumpkin Candy Corn,65-319PCC,,"20""x30"" Hand Stenciled Oval Patch Braided Rug
Artwork by Susan Burd",,,,,,,1,$ 20.50,,,,,1,Cap 400,Cap 160, //www.earthrugs.com/cdn/shop/products/65-319PCC_900x.jpg?v=1571272874 900w,65-319PCC_900x.jpg?v=1571272874 900w,,,Cap 800,65-319PCC_900x.jpg?v=1571272874 900w,
