PIRATES COVE 8 oz Body Wash,PIRATES COVE  ,  SALTY SAILOR COLLECTION , 8 oz Body Wash ,,,Body Wash,"😍You better hide your booty! Pirates Cove will leave you in dangerous waters, this scent is way too good so proceed with caution! The notes of honey nectar, sweet caramel, and tobacco leaves complimented by the rose, vanilla bean, amber, musks, and smoked woods will leave you in a trance!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Large: 16oz Reusable Mason Jar with an approximate 80 hour burn time
▪️ Large: 16oz Reusable Paint Can with an approximate 80 hour burn time
▪️ Body Wash: 8oz Liquid Body Wash that will leave your skin nourished and clean
▪️ Soap: 4oz Goat Milk Base with all natural ingredients ",,,,,8 oz Body Wash,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/FullSizeRender_af0e425f-a5cf-4df7-b588-19569f3fc32a.jpg?v=1729100751&width=4284,FullSizeRender_af0e425f-a5cf-4df7-b588-19569f3fc32a.jpg,,,Surfs800,FullSizeRender_af0e425f-a5cf-4df7-b588-19569f3fc32a.jpg
SURF WAX 8 oz Body Wash,SURF WAX  ,  SALTY SAILOR COLLECTION , 8 oz Body Wash ,,,Body Wash,"😍You'll love our signature scent with a pineapple base, iced lemonade, orange peel, grapefruit, raspberry, frosted coconut water, fruity musk and raw vanilla. It will have you thinking of surfing, friends, family, and of course the beach. Our best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Large: 16oz Reusable Mason Jar with an approximate 80 hour burn time
▪️ Large: 16oz Reusable Paint Can with an approximate 80 hour burn time
▪️ Body Wash: 8oz Liquid Body Wash that will leave your skin nourished and clean
▪️ Soap: 4oz Goat Milk Base with all natural ingredients ",,,,,8 oz Body Wash,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/FullSizeRender_f1ae564d-7e28-4b72-abca-837bd129cd45.jpg?v=1729100713&width=4284,FullSizeRender_f1ae564d-7e28-4b72-abca-837bd129cd45.jpg,,,Surfs800,FullSizeRender_f1ae564d-7e28-4b72-abca-837bd129cd45.jpg
DEEP SEA 8 oz Body Wash,DEEP SEA  ,  SALTY SAILOR COLLECTION , 8 oz Body Wash ,,,Body Wash,"😍Our Deep Sea candle will bring the ocean right to you. A mix of citrus, violet, jasmine with hints of amber and sandalwood will have you reminiscing of the tides long after beach season is over.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Large: 16oz Reusable Mason Jar with an approximate 80 hour burn time
▪️ Large: 16oz Reusable Paint Can with an approximate 80 hour burn time
▪️ Body Wash: 8oz Liquid Body Wash that will leave your skin nourished and clean
▪️ Soap: 4oz Goat Milk Base with all natural ingredients ",,,,,8 oz Body Wash,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/FullSizeRender_308f108d-d5cf-44cc-b040-b18e07845815.jpg?v=1729100896&width=4284,FullSizeRender_308f108d-d5cf-44cc-b040-b18e07845815.jpg,,,Surfs800,FullSizeRender_308f108d-d5cf-44cc-b040-b18e07845815.jpg
INDIAN SUMMER MASON 8 oz Body Wash,INDIAN SUMMER MASON  ,  SALTY SAILOR COLLECTION , 8 oz Body Wash ,,,Body Wash,"😍The perfect scent to remind you of warm days and fresh nights all in one. Indian Summer is a great blend of strawberries, green apples, and pears with hints of geranium, basil, oak and fresh greenery.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Large: 16oz Reusable Mason Jar with an approximate 80 hour burn time
▪️ Large: 16oz Reusable Paint Can with an approximate 80 hour burn time
▪️ Body Wash: 8oz Liquid Body Wash that will leave your skin nourished and clean
▪️ Soap: 4oz Goat Milk Base with all natural ingredients ",,,,,8 oz Body Wash,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/FullSizeRender_cd88c880-8a7f-4e2c-bca9-a3bda06a21f4.jpg?v=1729100858&width=4284,FullSizeRender_cd88c880-8a7f-4e2c-bca9-a3bda06a21f4.jpg,,,Surfs800,FullSizeRender_cd88c880-8a7f-4e2c-bca9-a3bda06a21f4.jpg
PERFECT WAVE BODY WASH ,PERFECT WAVE BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.
😍Perfect wave is our very own personal gateway to that massive overhead swell! This scent carries with it a sense of silent excitement that is perfectly encompassed by the notes of sea salt, coconut water, green algae, citrus peel, white lilac, violet, herbals, and musk! There is no way to go wrong with our perfect wave

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/FullSizeRender_e2b1be09-8613-42ed-8fde-4b374bb1b464.jpg?v=1725912793&width=4284,FullSizeRender_e2b1be09-8613-42ed-8fde-4b374bb1b464.jpg,,,Surfs800,FullSizeRender_e2b1be09-8613-42ed-8fde-4b374bb1b464.jpg
CAPTAINS QUARTERS BODY WASH ,CAPTAINS QUARTERS BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁Experience the fresh scent of a clean shave with this amazing new scent. Notes of Lemon Zest, Citrus, Bergamot, Aromatic, Lavender, Geranium, Leather, Rose, Fresh Spices, Oakmoss, Amber, Cedar, Tobacco, Patchouli, Musk.

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/CaptainQuarters.jpg?v=1682696040&width=2899,CaptainQuarters.jpg,,,Surfs800,CaptainQuarters.jpg
6 FOR $50 BEST SELLERS BODY WASH SET ,6 FOR $50 BEST SELLERS BODY WASH SET , 8 oz Bottle ,,,,Body Wash,"🛁Grab this set of 6 Body Wash bottles at an unbeatable price🛁

🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

Best Sellers Body Wash Set Includes👇🏽

◾8oz PInk Grapefruit Body Wash Bottle: This customer's favorite is a mix of grapefruit, orange zest, and a light musk for sweetness.

◾8oz Ocean Breeze Body Wash Bottle: Let this candle take you straight to the beach with fragrances consisting of essential oils with orange, citrus, seashore, and violet.

◾8oz Deep Sea Body Wash Bottle: Our Deep Sea candle will bring the ocean right to you. A mix of citrus, violet, jasmine with hints of amber and sandalwood will have you reminiscing of the tides long after beach season is over.

◾8oz Island Moon Body Wash Bottle: You will be transported seaside every time you smell Island Moon. A mix of fresh lemon and rosewater mixed with floral scents and hints of lavender, lily, and amber.

◾8oz Surf Wax Body Wash Bottle: You'll love our signature scent with a pineapple base, iced lemonade, orange peel, grapefruit ,raspberry, frosted coconut water, fruity musk and raw vanilla. It will have you thinking of surfing, friends, family, and of course the beach.

◾8oz Coconut Lime Body Wash Bottle: Our refreshing summer scent Coconut Lime is bursting with lime, orange, coconut, and vanilla. You will feel like you are living on your own tropical island.

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned

*DISCOUNTS DO NOT APPLY TO THIS PRODUCT*",,,,,8 oz Bottle,,3,$50.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_6575.jpg?v=1678290755&width=2846,IMG_6575.jpg,,,Surfs800,IMG_6575.jpg
SEAWEED BODY WASH ,SEAWEED BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁This Oceanic fragrance with notes of salt-water, moss, and green herbs, will leave you feeling like you are standing right at the shoreline.

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_4715.jpg?v=1678304005&width=2969,IMG_4715.jpg,,,Surfs800,IMG_4715.jpg
ISLAND MOON BODY WASH ,ISLAND MOON BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁You will be transported seaside every time you smell Island Moon. A mix of fresh lemon and rosewater mixed with floral scents and hints of lavender, lily, and amber.

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_6589_3da382f5-2656-4403-96f9-c66892c1bbab.jpg?v=1678292097&width=2969,IMG_6589_3da382f5-2656-4403-96f9-c66892c1bbab.jpg,,,Surfs800,IMG_6589_3da382f5-2656-4403-96f9-c66892c1bbab.jpg
PINK GRAPEFRUIT BODY WASH ,PINK GRAPEFRUIT BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁 This customer's favorite is a mix of grapefruit, orange zest, and a light musk for sweetness. A best seller!

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_6586_925eab22-fbb3-4136-8c5a-92b767c1066b.jpg?v=1678292121&width=2969,IMG_6586_925eab22-fbb3-4136-8c5a-92b767c1066b.jpg,,,Surfs800,IMG_6586_925eab22-fbb3-4136-8c5a-92b767c1066b.jpg
DEEP SEA BODY WASH ,DEEP SEA BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁Our Deep Sea Soap will bring the ocean right to you. A mix of citrus, violet, jasmine with hints of amber and sandalwood will have you reminiscing of the tides long after beach season is over.

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_6590_c1fd3b79-988f-46cd-bbef-bed2d06b1a59.jpg?v=1678292025&width=2969,IMG_6590_c1fd3b79-988f-46cd-bbef-bed2d06b1a59.jpg,,,Surfs800,IMG_6590_c1fd3b79-988f-46cd-bbef-bed2d06b1a59.jpg
LAVENDER BODY WASH ,LAVENDER BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁Sweet and aromatic, our lavender fragrance is infused with natural essential oils, including lavender, orange, lemon, and cedarwood, leaving a feeling of calm and tranquility.

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_4707.jpg?v=1678303786&width=2969,IMG_4707.jpg,,,Surfs800,IMG_4707.jpg
BEACH BUM BODY WASH ,BEACH BUM BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁Take the beach home with you with our Beach Bum scent. This fragrance captivates the smell of Summer by mixing mandarin, sand jasmine, and oceanic mist.

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_4711.jpg?v=1678303788&width=2969,IMG_4711.jpg,,,Surfs800,IMG_4711.jpg
SEA SALT BODY WASH ,SEA SALT BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁You will feel like you are at the beach with Sea Salt. Enjoy the fresh scent of sea salt which blends jasmine and cream with a fruity infused hint. A best seller!

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_4710.jpg?v=1678303789&width=2969,IMG_4710.jpg,,,Surfs800,IMG_4710.jpg
OCEAN BREEZE BODY WASH ,OCEAN BREEZE BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁Let this fragrance take you straight to the beach with orange, citrus, seashore, and violet

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_6591_2caf0bed-b42a-49e0-93a0-f2287d5bd392.jpg?v=1678291993&width=2969,IMG_6591_2caf0bed-b42a-49e0-93a0-f2287d5bd392.jpg,,,Surfs800,IMG_6591_2caf0bed-b42a-49e0-93a0-f2287d5bd392.jpg
COCONUT LIME BODY WASH ,COCONUT LIME BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁Our refreshing summer scent Coconut Lime is bursting with lime, orange, coconut, and vanilla. You will feel like you are living on your own tropical island. One of our best sellers!

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_6587_1b13e48d-a4aa-44c2-a08b-188a10766c8e.jpg?v=1678291957&width=2969,IMG_6587_1b13e48d-a4aa-44c2-a08b-188a10766c8e.jpg,,,Surfs800,IMG_6587_1b13e48d-a4aa-44c2-a08b-188a10766c8e.jpg
SURF WAX BODY WASH ,SURF WAX BODY WASH , 8 oz Bottle ,,,,Body Wash,"🫧Lather up with our unique body wash that leaves your skin feeling fresh, clean and beautifully fragranced.

🛁You'll love our signature scent with a pineapple base, iced lemonade, orange peel, grapefruit ,raspberry, frosted coconut water, fruity musk and raw vanilla. It will have you thinking of surfing, friends, family, and of course the beach. Our best seller!

🔹8 oz/ 236 ml

🔹Made in the U.S.A.

👩🏽‍⚕️Dermatologist tested

*All Bath & Body Products Are Final Sale And Can Not Be Returned",,,,,8 oz Bottle,,3,$13.50 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_6588_2b637564-7462-4a70-af48-76ab1fd940af.jpg?v=1678291906&width=2969,IMG_6588_2b637564-7462-4a70-af48-76ab1fd940af.jpg,,,Surfs800,IMG_6588_2b637564-7462-4a70-af48-76ab1fd940af.jpg
