Large Stars for Rustic String of Lights (6 Ct),Item #01-5000-6,#10-8089,"6 Pack of Large Stars for Rusty Cup String of Lights. Choose Warm, Cinnamon, Primitive, Red, Blue or Green Stars! Rustic String Sold Separately for $6.00.",,,,,,,Minimum order: 1,$17.50 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/31.jpg,31.jpg,,,VickieJeans800,31.jpg
Mixed Stars for Rustic String of Lights (12 Ct),Item #01-5003-12,#10-8089,"12 Pack of Mixed Stars for Rusty Cup String of Lights. Choose Warm, Cinnamon, Primitive, Red, Blue or Green Stars! Rustic String Sold Separately for $19 .00.",,,,,,,Minimum order: 1,$30.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/28.jpg,28.jpg,,,VickieJeans800,28.jpg
Mixed Stars for Rustic String of Lights (6 Ct),Item #01-5003-6,#10-8089,"6 Pack of Mixed Large and Medium Stars for Rusty Cup String of Lights. Choose Warm, Cinnamon, Primitive, Red, Blue or Green Stars! Rustic String Sold Separately for $6.00.",,,,,,,Minimum order: 1,$16.50 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/29.jpg,29.jpg,,,VickieJeans800,29.jpg
"Red, Warm & Blue Medium Stars for Rustic String of Lights (12 Ct)",Item #01-6000-12,#10-8089,"12 Pack of Red, Warm & Blue Medium Stars for Rusty Cup String of Lights. Rustic String Sold Separately for $19.00.",,,,,,,Minimum order: 1,$30.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/23.jpg,23.jpg,,,VickieJeans800,23.jpg
"Red, Warm & Blue Medium Stars for Rustic String of Lights (6 Ct)",Item #01-6000-6,#10-8089,"6 Pack of Red, Warm & Blue Medium Stars for Rusty Cup String of Lights. Rustic String Sold Separately for $6.00.",,,,,,,Minimum order: 1,$14.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/22.jpg,22.jpg,,,VickieJeans800,22.jpg
Cinnamon Spice Bulbs for Rustic String of Lights (12 Ct),Item #01-9002-12,#10-8089,12 Pack of Primitive Cinnamon Spice Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Buy a dozen and save. Rustic String Sold Separately for $19.00.,,,,,,,Minimum order: 1,$28.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/41.jpg,41.jpg,,,VickieJeans800,41.jpg
Cinnamon Spice Bulbs for Rustic String of Lights (6 Ct),Item #01-9002-6,#10-8089,6 Pack of Primitive Cinnamon Spice Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Rustic String Sold Separately for $6.00.,,,,,,,Minimum order: 1,$14.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/42.jpg,42.jpg,,,VickieJeans800,42.jpg
Hazelnut Bulbs for Rustic String of Lights (12 Ct),Item #01-9003-12,#10-8089,12 Pack of Primitive Hazelnut Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Buy a dozen and save. Rustic String Sold Separately for $19.00.,,,,,,,Minimum order: 1,$28.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/43.jpg,43.jpg,,,VickieJeans800,43.jpg
Hazelnut Bulbs for Rustic String of Lights (6 Ct),Item #01-9003-6,#10-8089,6 Pack of Primitive Hazelnut Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Rustic String Sold Separately for $6.00.,,,,,,,Minimum order: 1,$14.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/44.jpg,44.jpg,,,VickieJeans800,44.jpg
Pumpkin Spice Bulbs for Rustic String of Lights (12 Ct),Item #01-9004-12,#10-8089,12 Pack of Primitive Pumpkin Spice Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Buy a dozen and save. Rustic String Sold Separately for $19.00.,,,,,,,Minimum order: 1,$28.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/39.jpg,39.jpg,,,VickieJeans800,39.jpg
Pumpkin Spice Bulbs for Rustic String of Lights (6 Ct),Item #01-9004-6,#10-8089,6 Pack of Primitive Pumpkin Spice Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Rustic String Sold Separately for $6.00.,,,,,,,Minimum order: 1,$14.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/40.jpg,40.jpg,,,VickieJeans800,40.jpg
4 Watt Christmas Bulbs (12ct),Item #01-9005-12,#10-8089,12 Pack of 4 Watt Christmas Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,Minimum order: 1,$28.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/459.jpg,459.jpg,,,VickieJeans800,459.jpg
"4 Watt Red, Warm & Blue Bulbs (12ct)",Item #01-9006-12,#10-8089,"12 Pack of 4 Watt Red, Warm & Blue Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.",,,,,,,Minimum order: 1,$28.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/457.jpg,457.jpg,,,VickieJeans800,457.jpg
Christmas Bulbs for Rustic String of Lights (6 Ct),Item #01-9007-6,#10-8089,6 Pack of Christmas Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Rustic String Sold Separately for $6.00.,,,,,,,Minimum order: 1,$14.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/421.jpg,421.jpg,,,VickieJeans800,421.jpg
Primitive Halloween Bulbs for Rustic String of Lights (12 Ct),Item #01-9009-12,#10-8089,"12 Pack of Primitive Halloween Bulbs for Rusty Cup String of Lights with Regular 4 Watt Bulbs (Primitive Purple, Yellow & Orange Silicone Bulbs). Buy a dozen and save. Rustic String Sold Separately for $19.00.",,,,,,,Minimum order: 1,$28.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/425.jpg,425.jpg,,,VickieJeans800,425.jpg
Primitive Halloween Bulbs for Rustic String of Lights (6 Ct),Item #01-9009-6,#10-8089,"6 Pack of Primitive Halloween Bulbs for Rusty Cup String of Lights with Regular 4 Watt Bulbs (Primitive Purple, Yellow & Orange Silicone Bulbs). Rustic String Sold Separately for $6.00.",,,,,,,Minimum order: 1,$14.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/450.jpg,450.jpg,,,VickieJeans800,450.jpg
Medium Chamber Spool,Item #02-00051,#10-8089,"Medium Chamber Spool. Approximately 16"". (Spool size may vary - Measurement is taken from bottom of the wooden spool to top of Glass Globe.) Silicone Bulb Included.",,,,,,,Minimum order: 1,$31.50 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/320.jpg,320.jpg,,,VickieJeans800,320.jpg
Wilderness Wooden Spools (Set of 5),Item #02-00091,#10-8089,Wilderness Wooden Spools with Silicone Dipped Bulbs.,,,,,,,Minimum order: 1,$60.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/672.jpg,672.jpg,,,VickieJeans800,672.jpg
Grey Vintage Hat Boxes (Set of 3),Item #02-0011-3,#10-8089,Decorative Hat Boxes with or without Lids,,,,,,,Minimum order: 1,$54.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/882.jpg,882.jpg,,,VickieJeans800,882.jpg
Electric Spool Lamp,Item #02-01128-1,#10-8089,"12"" Electric Spool Lamp with Switch on Cord.",,,,,,,Minimum order: 1,$12.50 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/840.jpg,840.jpg,,,VickieJeans800,840.jpg
Punched Punched Tin Only (Pillar NOT Included),Item #02-02280,#10-8089,"14"" Pattern Punched Tin Lamp only. PILLAR NOT INCLUDED",,,,,,,Minimum order: 2,$8.95 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/879.jpg,879.jpg,,,VickieJeans800,879.jpg
Pattern Punched Tin Moonshower Lamp,Item #02-02281,#10-8089,"14"" Pattern Punched Tin Moonshower Lamp with Silicone Bulb. Inner Bulb is Replaceable, Item #01-1000 ($1.00). (Electric)",,,,,,,Minimum order: 1,$14.50 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/578.jpg,578.jpg,,,VickieJeans800,578.jpg
Eric Chamber Lamp,Item #02-0509-1,#10-8089,"13"" Electric Natural Color Spool Lamp with Switch on cord.",,,,,,,Minimum order: 1,$19.45 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/839.jpg,839.jpg,,,VickieJeans800,839.jpg
Erics Spool Lamp Short,Item #02-0510,#10-8089,"9"" Electric Natural Color Spool Lamp with Switch on cord.",,,,,,,Minimum order: 1,$13.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/842.jpg,842.jpg,,,VickieJeans800,842.jpg
White Wash Spool Lamp,Item #02-0512,#10-8089,"13"" Electric White Wash Spool Lamp with Switch on Cord.",,,,,,,Minimum order: 1,$13.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/843.jpg,843.jpg,,,VickieJeans800,843.jpg
Copper Spools (Set of 7),Item #02-10011,#10-8089,"Copper Spools, Set of 7. Approximately 9-1/2"" to 13-1/2"". (Spool sizes may vary - Measurements are taken from bottom of the wooden spool to top of Silicone Bulb.) Silicone Bulbs Included.",,,,,,,Minimum order: 1,$69.65 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/231.jpg,231.jpg,,,VickieJeans800,231.jpg
Large Twister Set of 4,Item #02-1019,#10-8089,Set of 4 Natural Color Spool Lamps. LED Remote Operated Battery Chamber Candles! Requires (1) AA (for each lamp) Battery NOT included. Remote Sold Separately at $2.00 (#04-0254),,,,,,,Minimum order: 1,$59.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/903.jpg,903.jpg,,,VickieJeans800,903.jpg
Metal Twister Trio Remote Set,Item #02-1020,#10-8089,Set of 3 Natural Color mixed metal Spool Lamps. LED Remote Operated Battery Spool Candles! Requires (1) AA (for each lamp) Battery NOT included. Remote Sold Separately at $2.00 (#04-025),,,,,,,Minimum order: 1,$40.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/905.jpg,905.jpg,,,VickieJeans800,905.jpg
Mixed Metal Remote Set of 5,Item #02-1021,#10-8089,Set of 5 Natural Color mixed metal Spool Lamps. LED Remote Operated Battery Chamber Candles! Requires (1) AA (for each lamp) Battery NOT included. Remote Sold Separately at $2.00 (#04-025),,,,,,,Minimum order: 1,$67.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/907.jpg,907.jpg,,,VickieJeans800,907.jpg
Moving Flame Set of 5 Candles,Item #02-10217,#10-8089,Set of 5 Natural Color Spools w/Moving Flames. Remote operates on/off or 6/8 hour timer modes. Requires (1) AA (for each lamp) Battery NOT included. Remote Sold Separately at $2.00,,,,,,,Minimum order: 1,$87.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/954.jpg,954.jpg,,,VickieJeans800,954.jpg
Small Chimney Remote,Item #02-1024,#10-8089,LED Remote Operated Battery Candle on our Small Chimney Spool! Candle is available in a variety of colors. Requires (1) AA Battery NOT included. Remote Sold Separately at $2.00 (#04-0254),,,,,,,Minimum order: 1,$10.50 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/940.jpg,940.jpg,,,VickieJeans800,940.jpg
Thin Twister Remote Set of 4 Candles,Item #02-1025,#10-8089,Set of 4 Natural Color Thin Spool Lamps. LED Remote Operated Battery Spool Candles! Requires (1) AA (for each lamp) Battery NOT included. Remote Sold Separately at $2.00 (#04-0254),,,,,,,Minimum order: 1,$40.85 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/927.jpg,927.jpg,,,VickieJeans800,927.jpg
Katie Spool Lamp,Item #02-1128-1,#10-8089,"13"" Blackwash Electric Lamp with Switch on Cord. **NEW Option to include beautiful Glass Globe (choose in options for $29.50).",,,,,,,Minimum order: 1,$22.50 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/837.jpg,837.jpg,,,VickieJeans800,837.jpg
Katie Spool Lamp,Item #02-1129,#10-8089,"13"" Blackwash Electric Lamp with Switch on Cord.",,,,,,,Minimum order: 1,$13.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/844.jpg,844.jpg,,,VickieJeans800,844.jpg
Russ Spools,Item #02-20131,#10-8089,"Russ Spools with Bulbs. Approximately 9-1/2"". (Spool sizes may vary - Measurements are taken from bottom of the wooden spool to top of Silicone Bulb).",,,,,,,Minimum order: 3,$16.00 each,,,,,Minimum order: 3,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/565.jpg,565.jpg,,,VickieJeans800,565.jpg
Remote Russ Spool Everything....Candle,Item #02-20131-1,#10-8089,LED Remote Operated Battery Everything but the Kitchen Sink Candle on our Russ Spool! Requires (1) AA Battery NOT included. Remote Sold Separately at $2.00 (#04-025),,,,,,,Minimum order: 6,$12.50 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/921.jpg,921.jpg,,,VickieJeans800,921.jpg
Remote Russ Spool Tranquility Candle,Item #02-20131-2,#10-8089,LED Remote Operated Battery Tranquility Candle on our Russ Spool! Requires (1) AA Battery NOT included. Remote Sold Separately at $2.00 (#04-025),,,,,,,Minimum order: 1,$12.50 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/922.jpg,922.jpg,,,VickieJeans800,922.jpg
9 Piece Antique English Wood Spool Collection,Item #02-20132,#10-8089,"9 Piece Antique English Wood Spool Collection, Approx. 11-1/2"" to 15-1/2"". (Spool sizes may vary - Measurements are taken from bottom of the wooden spool to top of Silicone Bulb.) 9 Silicone Bulbs Included.",,,,,,,Minimum order: 1,$141.75 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/229.jpg,229.jpg,,,VickieJeans800,229.jpg
Set of 5 Grey Wooden Spools,Item #02-20138,#10-8089,"Group of 5 Grey Wooden Spools with Silicone Dipped Bulb. Approx. Sizes ~ (2) 10"" (2) 8"" and (1) 7"" Wooden Spool.",,,,,,,Minimum order: 1,$74.75 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/670.jpg,670.jpg,,,VickieJeans800,670.jpg
White Birch Electric Log Lamp,Item #03-0333,#10-8089,"4""-6"" Diameter Log with New Cranberry Flickering Bulb",,,,,,,Minimum order: 2,$10.75 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/821.jpg,821.jpg,,,VickieJeans800,821.jpg
Mini Chamber Remote,Item #04-00031-5,#10-8089,LED Remote Operated Battery Mini Chamber Candle! Requires (1) AA Battery NOT included. Remote Sold Separately at $2.00 (#04-0254,,,,,,,Minimum order: 3,$9.95 each,,,,,Minimum order: 3,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/906.jpg,906.jpg,,,VickieJeans800,906.jpg
Large Chamber Remote,Item #04-00061-5,#10-8089,LED Remote Operated Battery Chamber Candle! Requires (1) AA Battery NOT included. Remote Sold Separately at $2.00 (#04-0254),,,,,,,Minimum order: 3,$14.00 each,,,,,Minimum order: 3,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/901.jpg,901.jpg,,,VickieJeans800,901.jpg
Antique Brass Remote,Item #04-00089-5,#10-8089,LED Remote Operated Battery Candle on our Antique Brass Spool! Candle is available in a variety of colors. Requires (1) AA Battery NOT included. Remote Sold Separately at $2.00 (#04-0254),,,,,,,Minimum order: 1,$12.75 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/939.jpg,939.jpg,,,VickieJeans800,939.jpg
Nightlight Candlestick,Item #04-0102,#10-8089,LED Remote Operated candlestick! Requires (1) AA Battery NOT included. Remote Sold Separately at $2.00 (#04-025),,,,,,,Minimum order: 3,$8.99 each,,,,,Minimum order: 3,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/908.jpg,908.jpg,,,VickieJeans800,908.jpg
Santa 3x5 Candle,Item #04-0111-14,#10-8089,"Moving Flame 3""x5"" Candle with Santa Front. Lifelike flame. No open flame. Safe Near children and pets. Requires (2) AA Batteries NOT Included.",,,,,,,Minimum order: 1,$16.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/831.jpg,831.jpg,,,VickieJeans800,831.jpg
Bunny Family T-Lite Cover,Item #04-0114,#10-8089,Family of 4 Bunny T-Lite Cover only Item does not include T-lite,,,,,,,Minimum order: 1,$30.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/786.jpg,786.jpg,,,VickieJeans800,786.jpg
Bunny Family T-Lite Covers w/Timer T-Lite,Item #04-0114-4,#10-8089,Bunny Family (Set of 4) with Timer T-lites,,,,,,,Minimum order: 1,$40.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/794.jpg,794.jpg,,,VickieJeans800,794.jpg
3x5 Santa Pillar,Item #04-0116-10,#10-8089,"Lifelike flickering flame candle 5"" Pillar. No open Flame. Safe near children and pets. Requires (2) AA batteries NOT Included",,,,,,,Minimum order: 1,$24.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/871.jpg,871.jpg,,,VickieJeans800,871.jpg
Moving Flame Bear 3,Item #04-0116-88,#10-8089,"Lifelike Flickering Flame 5"" Pillar. No open Flame Requires (2) AA Batteries NOT included.",,,,,,,Minimum order: 1,$24.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/848.jpg,848.jpg,,,VickieJeans800,848.jpg
Americana Votive,Item #04-0118,#10-8089,"Tri-Color Flickering Flame Americana 3"" Votive. Lifelike flickering flame candle . No open Flame. Safe near children and pets. Requires (2) AA batteries NOT Included",,,,,,,Minimum order: 1,$16.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/822.jpg,822.jpg,,,VickieJeans800,822.jpg
Moving Flame Remote Black Scrooge Candlestick,Item #04-01197,#10-8089,Remote operated Battery Moving Flame Candle on our Black Scrooge Base. Remote operates on/off or 6/8 hour timer modes. Candle is available in a variety of colors. Requires (1) AA Battery NOT included. Remote Sold Separately at $2.,,,,,,,Minimum order: 2,$18.50 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/950.jpg,950.jpg,,,VickieJeans800,950.jpg
Moving Flame Remote Red Scrooge Candlestick,Item #04-01198,#10-8089,Remote operated Battery Moving Flame Candle on our Red Scrooge Base. Remote operates on/off or 6/8 hour timer modes. Candle is available in a variety of colors. Requires (1) AA Battery NOT included. Remote Sold Separately at $2.,,,,,,,Minimum order: 2,$18.50 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/951.jpg,951.jpg,,,VickieJeans800,951.jpg
Large Red Distressed Metal Vase w/Moving Flame,Item #04-01217,#10-8089,Remote Operated Battery Candle on our Red Distressed Metal Vase! Remote operates on/off or 6/8 hour timer modes. Candle is available in a variety of colors. Requires (1) AA Battery NOT included. Remote Sold Separately at $2 (Item #04-02549),,,,,,,Minimum order: 2,$18.50 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/947.jpg,947.jpg,,,VickieJeans800,947.jpg
Metal Vase Remote,Item #04-0122,#10-8089,LED Remote Operated Battery Candle on our Metal Vase! Red or White Vase Available. NOT Sold as a set. Requires (1) AA Battery NOT included. Remote Sold Separately at $2.00 (#04-0254),,,,,,,Minimum order: 1,$14.50 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/943.jpg,943.jpg,,,VickieJeans800,943.jpg
Large White Distressed Metal Vase w/Moving Flame,Item #04-01227,#10-8089,Remote Operated Battery Candle on our White Distressed Metal Vase! Remote operates on/off or 6/8 hour timer modes. Candle is available in a variety of colors. Requires (1) AA Battery NOT included. Remote Sold Separately at $2,,,,,,,Minimum order: 2,$18.50 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/946.jpg,946.jpg,,,VickieJeans800,946.jpg
Large Black Distressed Metal Vase w/Moving Flame,Item #04-01237,#10-8089,Remote Operated Battery Candle on our Black Distressed Metal Vase! Candle is available in a variety of colors. Remote operates on/off or 6/8 hour timer modes. Requires (1) AA Battery NOT included. Remote operates on/off or 6/8 hour timer modes. Sold Separately at $2,,,,,,,Minimum order: 2,$18.50 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/945.jpg,945.jpg,,,VickieJeans800,945.jpg
2x5 Pillar,Item #04-0125,#10-8089,"Lifelike flickering flame candle 5"" Pillar. No open Flame. Safe near children and pets. Requires (2) AA batteries NOT Included. Available in a variety of colors.",,,,,,,Minimum order: 2,$15.95 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/965.jpg,965.jpg,,,VickieJeans800,965.jpg
Moving Flame Pillar Shimmering Gold (AA Batteries),Item #04-0135,#10-8089,"Lifelike flickering flame candle 3""x5"" Pillar. No open Flame. Requires (2) AA Batteries NOT included.",,,,,,,Minimum order: 1,$20.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/846.jpg,846.jpg,,,VickieJeans800,846.jpg
Snowman Moving Flame Pillar,Item #04-0135-15,#10-8089,"Moving Flame 3"" x5"" Votive Candle with Snowman Front. Lifelike flame. No open flame. Safe Near children and pets. Requires (2) AA Batteries NOT Included.",,,,,,,Minimum order: 1,$24.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/832.jpg,832.jpg,,,VickieJeans800,832.jpg
Moving Flame Pillar,Item #04-0135-36,#10-8089,"Lifelike flickering flame candle 3""x5"" Pillar. Available in a variety of colors. No open Flame. Safe near children and pets. Requires (2) AA batteries NOT Included",,,,,,,Minimum order: 1,$20.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/859.jpg,859.jpg,,,VickieJeans800,859.jpg
3x5 Uncle Sam Pillar,Item #04-0135-74,#10-8089,"Lifelike flickering flame candle 5"" Pillar. No open Flame. Safe near children and pets. Requires (2) AA batteries NOT Included",,,,,,,Minimum order: 1,$24.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/872.jpg,872.jpg,,,VickieJeans800,872.jpg
Americana Pillar,Item #04-0135-75,#10-8089,"3x5 American Flag Lifelike flickering flame candle 4"" Pillar. No open Flame. Safe near children and pets. Requires (2) AA batteries NOT Included",,,,,,,Minimum order: 1,$24.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/867.jpg,867.jpg,,,VickieJeans800,867.jpg
3x7 Pillar,Item #04-0137,#10-8089,"Lifelike flickering flame candle 7"" Pillar. No open Flame. Safe near children and pets. Requires (2) AA batteries NOT Included. Available in a variety of colors.",,,,,,,Minimum order: 1,$22.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/874.jpg,874.jpg,,,VickieJeans800,874.jpg
3x7 Primitive Tree Pillar,Item #04-0137-80,#10-8089,"Lifelike flickering flame candle 7"" Pillar. No open Flame. Safe near children and pets. Requires (2) AA batteries NOT Included",,,,,,,Minimum order: 1,$26.95 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/873.jpg,873.jpg,,,VickieJeans800,873.jpg
Moving Flame Candle No Base,Item #04-0233,#10-8089,"Our Remote Operated Moving Flame Candle now comes without a base. This allows for easier color change and placement in your own base. Remote operates on/off or 6/8 hour timer modes. Candle is available in a variety of colors. All you need is (1) AA Battery. Candle approximately 6.5"" Tall. Remote Sold Separately at $2.00 (Item #04-02549) Made in USA! Item #04-025077",,,,,,,Minimum order: 2,$12.50 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/970.jpg,970.jpg,,,VickieJeans800,970.jpg
Black Table Lamp Remote Operated LED Battery Candle,Item #04-0250,#10-8089,"""NEW"" Black Table Lamp Remote Operated LED Battery Candle. All you need is (1) AA Battery. Candle approximately 7"" tall. Choose from a variety of different colored candles. Remote Sold Separately at $2.00 each (#04-0254). No matter the quantity (1) Remote will turn all candles on and off. Made in USA",,,,,,,Minimum order: 2,$11.50 each,,,,,Minimum order: 2,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/746.jpg,746.jpg,,,VickieJeans800,746.jpg
Table Lamp Remote Tranquility,Item #04-0250-36,#10-8089,LED Remote Battery Operated Tranquility Candle in a Table Lamp. All you need is (1) AA Battery. Remote Sold Separately at $2.00 each (#04-0254). No matter the quantity (1) Remote will turn all candles on and off. Made in USA!,,,,,,,Minimum order: 3,$11.50 each,,,,,Minimum order: 3,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/926.jpg,926.jpg,,,VickieJeans800,926.jpg
