"b'Red, White & Blue Burst Bulb'",b'Item #01-4275RWB',#10-8089,"b'Red, White and Blue Burst Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)'",,,,,,,b'Minimum order: 6',b'$5.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/235.jpg,235.jpg,,,VickieJeans800,235.jpg,
b'Pastel Old World Flame Pop-Ons (144pk)',b'Item #10-0256',#10-8089,b'144-Pack Pastel Old World Flame Pop-Ons.',,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/237.jpg,237.jpg,,,VickieJeans800,237.jpg,
"b'Red, Warm & Blue Old World Flame Pop-Ons (144pk)'",b'Item #10-8106',#10-8089,"b'144-Pack Red, Warm & Blue Old World Flame Pop-Ons.'",,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/238.jpg,238.jpg,,,VickieJeans800,238.jpg,
b'Red Top Americana Bulb',b'Item #01-40903',#10-8089,"b'Red Top Americana Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)'",,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/239.jpg,239.jpg,,,VickieJeans800,239.jpg,
b'Blue Top Americana Bulb',b'Item #01-40904',#10-8089,"b'Blue Top Americana Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)'",,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/240.jpg,240.jpg,,,VickieJeans800,240.jpg,
b'White Bunny Bulb',b'Item #01-40408',#10-8089,"b'White Bunny Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)'",,,,,,,b'Minimum order: 6',b'$4.50 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/241.jpg,241.jpg,,,VickieJeans800,241.jpg,
b'White Shamrock Bulb',b'Item #01-40317',#10-8089,"b'White with Green Shamrock Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)'",,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/242.jpg,242.jpg,,,VickieJeans800,242.jpg,
b'Primitive Santa Stacker Bulb',b'Item #01-41232-5',#10-8089,"b'Primitive Santa Stacker Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00) Nite light NOT Included'",,,,,,,b'Minimum order: 3',b'$6.45 each',,,,,b'Minimum order: 3',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/243.jpg,243.jpg,,,VickieJeans800,243.jpg,
b'Snowball w/ Hat Stacker Bulb',b'Item #01-41212-5',#10-8089,"b'Snowball Stacker Bulb, Inner bulb is replaceable Item # 01-3000 ($1.00). Nightlight not included.'",,,,,,,b'Minimum order: 3',b'$8.45 each',,,,,b'Minimum order: 3',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/244.jpg,244.jpg,,,VickieJeans800,244.jpg,
b'Snowball with Hat Bulb',b'Item #01-41212',#10-8089,"b'Snowball with Hat Silicone Bulb, Inner bulb is replaceable, Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$6.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/245.jpg,245.jpg,,,VickieJeans800,245.jpg,
b'White Bunny Furry Friend Bulb',b'Item #01-404081',#10-8089,"b'White Bunny Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$4.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/323.jpg,323.jpg,,,VickieJeans800,323.jpg,
b'White Bunny Stacker Nightlight',b'Item #07-40408-5',#10-8089,"b'Nightlight with White Bunny Stacker Silicone Bulb. Inner bulb is replaceable, Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 1',b'$9.95 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/261.jpg,261.jpg,,,VickieJeans800,261.jpg,
b'Blue Shimmer Snowflake Bulb',b'Item #01-4409',#10-8089,b'Blue Shimmer Snowflake Silicone Dipped Bulb with a candelabra base (4 Watt). Inner Bulb Is Replaceable Item # 01-3000 ($1.00)',,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/263.jpg,263.jpg,,,VickieJeans800,263.jpg,
b'Copper Shimmer Snowflake Bulb',b'Item #01-4411',#10-8089,b'Copper Shimmer Snowflake Silicone Dipped Bulb with a candelabra base (4 Watt). Inner Bulb Is Replaceable Item # 01-3000 ($1.00)',,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/265.jpg,265.jpg,,,VickieJeans800,265.jpg,
b'Green-Tipped Orange Bulb',b'Item #01-41001',#10-8089,"b'Green-Tipped Orange Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)'",,,,,,,b'Minimum order: 6',b'$3.25 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/266.jpg,266.jpg,,,VickieJeans800,266.jpg,
b'Warm Moonshower Bulb',b'Item #01-0228-1',#10-8089,"b'Warm Moonshower Silicone Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$2.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/477.jpg,477.jpg,,,VickieJeans800,477.jpg,
b'Spring with Flower Charming Light Remote Operated Battery Candle',b'Item #04-0261',#10-8089,"b'""NEW"" Fresh Spring Colored Flower Charming Light Remote Operated LED Battery Candles. All you need is (1) AA Battery. Candle approximately 7"" tall. Choose from a variety of different colored candles. Remote Sold Separately at $2.00 each (#04-0254). No matter the quantity (1) Remote will turn all candles on and off. Made in USA!'",,,,,,,b'Minimum order: 2',b'$10.50 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/756.jpg,756.jpg,,,VickieJeans800,756.jpg,
b'Small Flicker Clear Bulb',b'Item #01-1117',#10-8089,b'Small clear flicker silicone dipped bulb with a candelabra base. Bulb is NOT Replaceable.',,,,,,,b'Minimum order: 6',b'$2.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/862.jpg,862.jpg,,,VickieJeans800,862.jpg,
b'Green Shamrock Bulb',b'Item #01-40318',#10-8089,"b'Green with White Shamrock Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)'",,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/744.jpg,744.jpg,,,VickieJeans800,744.jpg,
b'Sleepy Time Snowman',b'Item #301-2328',#10-8089,"b'Paper Mache Sleepy Time Snowman comes with Silicone Bulb. Height Approx. 8"".'",,,,,,,b'Minimum order: 2',b'$11.50 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/277.jpg,277.jpg,,,VickieJeans800,277.jpg,
b'Cinnamon Tiny Tim Bulb',b'Item #01-0070',#10-8089,b'3 Watt Cinnamon Tiny Tim Silicone Bulb.',,,,,,,b'Minimum order: 6',b'$2.50 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/619.jpg,619.jpg,,,VickieJeans800,619.jpg,
b'White Valentine Bulb',b'Item #01-40214',#10-8089,"b'White Valentine Silicone Bulb with Red Hearts and XO, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)'",,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/620.jpg,620.jpg,,,VickieJeans800,620.jpg,
b'Penguin Trio',b'Item #301-1991',#10-8089,"b'Paper Mache Penguin Trio (No Electric) - Dimensions Approx. 7"" x 5"".'",,,,,,,b'Minimum order: 2',b'$7.50 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/280.jpg,280.jpg,,,VickieJeans800,280.jpg,
b'Penguin with Hat & Scarf',b'Item #301-1994',#10-8089,"b'Paper Mache Penguin with Hat & Scarf (No Electric). Height Approx. 7"".'",,,,,,,b'Minimum order: 2',b'$5.25 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/281.jpg,281.jpg,,,VickieJeans800,281.jpg,
b'Stacking Penguins',b'Item #301-1984',#10-8089,"b'Paper Mache Stacking Penguins (No Electric) - Height Approx. 11"".'",,,,,,,b'Minimum order: 2',b'$5.25 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/282.jpg,282.jpg,,,VickieJeans800,282.jpg,
b'Penguin Ornaments (Set of 6)',b'Item #301-1986',#10-8089,"b'Paper Mache Penguin Ornaments (Set of 6) - Approx. Height 4"" Each.'",,,,,,,b'Minimum order: 2',b'$10.50 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/283.jpg,283.jpg,,,VickieJeans800,283.jpg,
b'Penguin Trio with Candle',b'Item #301-2008',#10-8089,"b'Paper Mache Penguin Trio with Candle and Silicone Bulb. Dimensions Approx. 4"" x 5"".'",,,,,,,b'Minimum order: 2',b'$11.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/284.jpg,284.jpg,,,VickieJeans800,284.jpg,
b'Penguin Fishing',b'Item #301-1993',#10-8089,"b'Paper Mache Penguin Fishing (No Electric) - Height Approx. 5"".'",,,,,,,b'Minimum order: 2',b'$5.25 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/285.jpg,285.jpg,,,VickieJeans800,285.jpg,
b'Penguin Sliding',b'Item #301-1992',#10-8089,"b'Paper Mache Penguin Sliding (No Electric) - Dimensions Approx. 5"" x 7"".'",,,,,,,b'Minimum order: 2',b'$5.25 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/286.jpg,286.jpg,,,VickieJeans800,286.jpg,
b'Cinnamon Spice Scented Bulb (4Watt)',b'Item #01-0180',#10-8089,b'Cinnamon Spice Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/292.jpg,292.jpg,,,VickieJeans800,292.jpg,
b'Autumn Harvest Scented Bulb (4Watt)',b'Item #01-3301',#10-8089,b'Autumn Harvest Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/289.jpg,289.jpg,,,VickieJeans800,289.jpg,
b'Baby Powder Scented Bulb (4Watt)',b'Item #01-3302',#10-8089,b'Baby Powder Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/290.jpg,290.jpg,,,VickieJeans800,290.jpg,
b'Cinnamon Clove Scented Bulb (4Watt)',b'Item #01-2207',#10-8089,b'Cinnamon Clove Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/291.jpg,291.jpg,,,VickieJeans800,291.jpg,
b'Country Christmas Scented Bulb (4Watt)',b'Item #01-2209',#10-8089,b'Country Christmas Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/294.jpg,294.jpg,,,VickieJeans800,294.jpg,
b'Country Home Scented Bulb (4Watt)',b'Item #01-2211',#10-8089,b'Country Home Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/295.jpg,295.jpg,,,VickieJeans800,295.jpg,
b'English Lavender Scented Bulb (4Watt)',b'Item #01-3304',#10-8089,b'English Lavender Scented 4 Watt Bulb with a Candelabra Base.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/296.jpg,296.jpg,,,VickieJeans800,296.jpg,
b'Lilac Scented Bulb (4Watt)',b'Item #01-3305',#10-8089,b'Lilac Scented 4 Watt Bulb with a Candelabra Base.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/297.jpg,297.jpg,,,VickieJeans800,297.jpg,
b'Mulberry Scented Bulb (4Watt)',b'Item #01-2213',#10-8089,b'Mulberry Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/298.jpg,298.jpg,,,VickieJeans800,298.jpg,
b'Orange Clove Scented Bulb (4Watt)',b'Item #01-2215',#10-8089,b'Orange Clove Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/299.jpg,299.jpg,,,VickieJeans800,299.jpg,
b'Pineapple Scented Bulb (4Watt)',b'Item #01-2219',#10-8089,b'Pineapple Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/301.jpg,301.jpg,,,VickieJeans800,301.jpg,
b'Pink Grapefruit Scented Bulb (4Watt)',b'Item #01-3306',#10-8089,b'Pink Grapefruit Scented 4 Watt Bulb with a Candelabra Base.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/302.jpg,302.jpg,,,VickieJeans800,302.jpg,
b'Pomegranate Scented Bulb (4Watt)',b'Item #01-2221',#10-8089,b'Pomegranate Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/303.jpg,303.jpg,,,VickieJeans800,303.jpg,
b'Pumpkin Spice Scented Bulb (4Watt)',b'Item #01-0181',#10-8089,b'Pumpkin Spice Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/304.jpg,304.jpg,,,VickieJeans800,304.jpg,
b'Strawberry Scented Bulb (4Watt)',b'Item #01-2227',#10-8089,b'Strawberry Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/308.jpg,308.jpg,,,VickieJeans800,308.jpg,
b'Sweet Pea Scented Bulb (4Watt)',b'Item #01-3310',#10-8089,b'Sweet Pea Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/310.jpg,310.jpg,,,VickieJeans800,310.jpg,
b'Vanilla Spice Scented Bulb (4Watt)',b'Item #01-2229',#10-8089,b'Vanilla Spice Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/311.jpg,311.jpg,,,VickieJeans800,311.jpg,
b'Cappuccino Scented Bulb (4Watt)',b'Item #01-3317',#10-8089,b'Cappuccino Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/312.jpg,312.jpg,,,VickieJeans800,312.jpg,
b'Candy Corn Scented Bulb (4Watt)',b'Item #01-3318',#10-8089,b'Candy Corn Crush Scented 4 Watt Bulb with a Candelabra Base.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/314.jpg,314.jpg,,,VickieJeans800,314.jpg,
b'Caramel Apple Scented Bulb (4Watt)',b'Item #01-3316',#10-8089,b'Caramel Apple Scented 4 Watt Bulb with a Candelabra Base.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/315.jpg,315.jpg,,,VickieJeans800,315.jpg,
b'Primitive Kiwi Berry Scented Bulb (4Watt)',b'Item #01-2233',#10-8089,b'Primitive Kiwi Berry Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/316.jpg,316.jpg,,,VickieJeans800,316.jpg,
b'Primitive Blueberry Scented Bulb (4Watt)',b'Item #01-0209',#10-8089,b'Primitive Blueberry Scented 4 Watt Bulb with a Candelabra Base.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/317.jpg,317.jpg,,,VickieJeans800,317.jpg,
b'Primitive Hazelnut Scented Bulb (4Watt)',b'Item #01-0182',#10-8089,b'Primitive Hazelnut Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.',,,,,,,b'Minimum order: 6',b'$2.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/318.jpg,318.jpg,,,VickieJeans800,318.jpg,
b'Medium Chamber Spool',b'Item #02-00051',#10-8089,"b'Medium Chamber Spool. Approximately 16"". (Spool size may vary - Measurement is taken from bottom of the wooden spool to top of Glass Globe.) Silicone Bulb Included.'",,,,,,,b'Minimum order: 1',b'$19.50 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/320.jpg,320.jpg,,,VickieJeans800,320.jpg,
b'Pink Bunny Furry Friend Bulb',b'Item #01-404101',#10-8089,"b'Pink Bunny Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$4.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/324.jpg,324.jpg,,,VickieJeans800,324.jpg,
b'Chick Furry Friend Bulb',b'Item #01-404071',#10-8089,"b'Chick Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$4.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/325.jpg,325.jpg,,,VickieJeans800,325.jpg,
b'Bluebird Furry Friend Bulb',b'Item #01-404111',#10-8089,"b'Bluebird Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$4.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/326.jpg,326.jpg,,,VickieJeans800,326.jpg,
b'Cardinal Furry Friend Bulb',b'Item #01-404151',#10-8089,"b'Cardinal Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$4.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/327.jpg,327.jpg,,,VickieJeans800,327.jpg,
b'Duck Furry Friend Bulb',b'Item #01-404021',#10-8089,"b'Duck Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$4.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/328.jpg,328.jpg,,,VickieJeans800,328.jpg,
b'White Snowball Bulb (Plain)',b'Item #01-41208',#10-8089,"b'White Snowball (Plain) Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$4.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/335.jpg,335.jpg,,,VickieJeans800,335.jpg,
b'White Snowball w/ Muffs Bulb',b'Item #01-41210',#10-8089,"b'White Snowball with Muffs Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).'",,,,,,,b'Minimum order: 6',b'$5.50 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/336.jpg,336.jpg,,,VickieJeans800,336.jpg,
"b'Red, Warm & Green Old World Flame Pop-Ons (144pk)'",b'Item #10-8102',#10-8089,"b'144-Pack Red, Warm & Green Old World Flame Pop-Ons.'",,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/337.jpg,337.jpg,,,VickieJeans800,337.jpg,
b'Large Flicker-Small Base Vanilla Spice Bulb',b'Item #01-0027-2',#10-8089,b'Large flicker vanilla spice scented silicone dipped bulb with a candelabra base. Bulb is also available as NON-Flicker.',,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/338.jpg,338.jpg,,,VickieJeans800,338.jpg,
b'Large Flicker-Small Base Applesauce Bulb',b'Item #01-0027-3',#10-8089,b'Large flicker applesauce scented silicone dipped bulb with a candelabra base. Bulb is also available as NON-Flicker.',,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/339.jpg,339.jpg,,,VickieJeans800,339.jpg,
b'Large Flicker-Small Base Cappuccino Bulb',b'Item #01-0027-8',#10-8089,b'Large flicker cappuccino scented silicone dipped bulb with a candelabra base. Bulb is also Available as NON-Flicker.',,,,,,,b'Minimum order: 6',b'$3.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/340.jpg,340.jpg,,,VickieJeans800,340.jpg,
b'Small Flicker Vanilla Spice Bulb',b'Item #01-1120',#10-8089,b'Small flicker vanilla Spice scented silicone dipped bulb with a candelabra base. Bulb is NOT Replaceable.',,,,,,,b'Minimum order: 6',b'$3.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/341.jpg,341.jpg,,,VickieJeans800,341.jpg,
b'Small Flicker Spicy Rosehips Bulb',b'Item #01-1122',#10-8089,b'Small flicker spicy rosehips scented silicone dipped bulb with a candelabra base. Bulb is NOT Replaceable.',,,,,,,b'Minimum order: 6',b'$3.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/342.jpg,342.jpg,,,VickieJeans800,342.jpg,
b'Small Flicker Warm Bulb',b'Item #01-0026',#10-8089,b'Small warm flicker silicone dipped bulb with a candelabra base. Bulb is NOT Replaceable.',,,,,,,b'Minimum order: 6',b'$3.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/343.jpg,343.jpg,,,VickieJeans800,343.jpg,
b'Small Flicker Applesauce Bulb',b'Item #01-1123',#10-8089,b'Small flicker applesauce scented silicone dipped bulb with a candelabra base. Bulb is NOT Replaceable.',,,,,,,b'Minimum order: 6',b'$3.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/344.jpg,344.jpg,,,VickieJeans800,344.jpg,
b'Small Flicker Cinnamon Clove Bulb',b'Item #01-1124',#10-8089,b'Small flicker cinnamon clove scented silicone dipped bulb with a candelabra base. Bulb is NOT Replaceable.',,,,,,,b'Minimum order: 6',b'$3.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/345.jpg,345.jpg,,,VickieJeans800,345.jpg,
b'Small Flicker Cappuccino Bulb',b'Item #01-1125',#10-8089,b'Small flicker cappuccino scented silicone dipped bulb with a candelabra base. Bulb is not Replaceable.',,,,,,,b'Minimum order: 6',b'$3.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/346.jpg,346.jpg,,,VickieJeans800,346.jpg,
b'Small Flicker Orange Clove Bulb',b'Item #01-1126',#10-8089,b'Small flicker orange clove scented silicone dipped bulb with a candelabra base. Bulb is not Replaceable.',,,,,,,b'Minimum order: 6',b'$3.75 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/347.jpg,347.jpg,,,VickieJeans800,347.jpg,
