CHRISTMAS STANDING SNOWMAN,ADC5636,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5636.jpg,adc5636.jpg,,,brightideas800,adc5636.jpg,
COLORFUL DANGLE LEG DOG W/ GLASSES,ADC5694,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5694.jpg,adc5694.jpg,,,brightideas800,adc5694.jpg,
COOL CHICK,ADC5496,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5496.jpg,adc5496.jpg,,,brightideas800,adc5496.jpg,
COW WITH BELLS FELTED ORNAMENT,QHT5564,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/qht5564.jpg,qht5564.jpg,,,brightideas800,qht5564.jpg,
"COZY CREAM REINDEER, 2 ASSTD.",ADC5638,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5638.jpg,adc5638.jpg,,,brightideas800,adc5638.jpg,
CREAM DRESS REINDEER ORNAMENT,SHN5572,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/shn5572.jpg,shn5572.jpg,,,brightideas800,shn5572.jpg,
CREAM PLUSH POLKA DOT PUMPKIN,ADC5674,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5674.jpg,adc5674.jpg,,,brightideas800,adc5674.jpg,
CREAM POLKA DOT MUSHROOM SITTER,ADC5708,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5708.jpg,adc5708.jpg,,,brightideas800,adc5708.jpg,
"CRIMSON SPARKLE PARTY SPRAY - 24""H",ART5669,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/art5669.jpg,art5669.jpg,,,brightideas800,art5669.jpg,
DANGLE LEG CONVERSE SANTA,ADC5701,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5701.jpg,adc5701.jpg,,,brightideas800,adc5701.jpg,
DANGLE LEG SANTA W/ TREE,ADC5682,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5682.jpg,adc5682.jpg,,,brightideas800,adc5682.jpg,
"DANGLE LEG SANTA, SNOWMAN, AND REINDEER, 3 ASSTD.",ADC5695,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5695.jpg,adc5695.jpg,,,brightideas800,adc5695.jpg,
DEER WITH SCARF FELTED ORNAMENT,HBY5586,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5586.jpg,hby5586.jpg,,,brightideas800,hby5586.jpg,
DOG WITH TREE FELTED ORNAMENT,QHT5562,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/qht5562.jpg,qht5562.jpg,,,brightideas800,qht5562.jpg,
FABRIC BIRD WITH BURGUNDY HAT AND SCARF,SHN5567,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/shn5567.jpg,shn5567.jpg,,,brightideas800,shn5567.jpg,
FABRIC BUNNY BOWL - 2 ASSTD.,ZOE5531,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/zoe5531.jpg,zoe5531.jpg,,,brightideas800,zoe5531.jpg,
FALL DEER,ADC5715,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5715.jpg,adc5715.jpg,,,brightideas800,adc5715.jpg,
FALL LEAVES FELTED GARLAND,SUN5538,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sun5538.jpg,sun5538.jpg,,,brightideas800,sun5538.jpg,
"FALL WOODLAND ANIMAL SITTER, 3 ASSTD.",SYA5603,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sya5603.jpg,sya5603.jpg,,,brightideas800,sya5603.jpg,
FELTED BEACH CHAIR SANTA,HBY5599,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5599.jpg,hby5599.jpg,,,brightideas800,hby5599.jpg,
FELTED CARDINAL ON BRANCH ORNAMENT,SHN5574,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/shn5574.jpg,shn5574.jpg,,,brightideas800,shn5574.jpg,
FELTED CHICKADEE ON BRANCH ORNAMENT,SHN5569,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/shn5569.jpg,shn5569.jpg,,,brightideas800,shn5569.jpg,
FELTED MOUSE IN TAN COAT ORNAMENT,HBY5580,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5580.jpg,hby5580.jpg,,,brightideas800,hby5580.jpg,
FELTED MOUSE ON LOG,SHN5568,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/shn5568.jpg,shn5568.jpg,,,brightideas800,shn5568.jpg,
3/SET FELTED MUSHROOM PICKS,HBY5506,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5506.jpg,hby5506.jpg,,,brightideas800,hby5506.jpg,
FELTED POLAR BEAR MAMA AND CUB,HBY5598,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5598.jpg,hby5598.jpg,,,brightideas800,hby5598.jpg,
FELTED WITCH GHOST W/LED LIGHT,HBY5591,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5591.jpg,hby5591.jpg,,,brightideas800,hby5591.jpg,
FIREMAN MOUSE FELTED ORNAMENT,HBY5590,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5590.jpg,hby5590.jpg,,,brightideas800,hby5590.jpg,
FISHING FROG,ZOE5510,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/zoe5510.jpg,zoe5510.jpg,,,brightideas800,zoe5510.jpg,
FLORAL BUNNY WITH DAISY,ZOE5533,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/zoe5533.jpg,zoe5533.jpg,,,brightideas800,zoe5533.jpg,
FLOWER DRESS DANGLE LEGS BUNNY - 2 ASSTD.,ZOE5530,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/zoe5530.jpg,zoe5530.jpg,,,brightideas800,zoe5530.jpg,
"FLUFFY SHEEP WITH FLOWER, 2 ASSTD.",ZOE5508,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/zoe5508.jpg,zoe5508.jpg,,,brightideas800,zoe5508.jpg,
FOX IN HOODIE FELTED ORNAMENT,HBY5594,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5594.jpg,hby5594.jpg,,,brightideas800,hby5594.jpg,
FUR COAT FOX,ADC5720,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5720.jpg,adc5720.jpg,,,brightideas800,adc5720.jpg,
FUR COAT REINDEER,ADC5634,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5634.jpg,adc5634.jpg,,,brightideas800,adc5634.jpg,
FURRY BUNNY DANGLE LEGS,ADC5491,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5491.jpg,adc5491.jpg,,,brightideas800,adc5491.jpg,
FURRY BUNNY SITTER,ADC5490,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5490.jpg,adc5490.jpg,,,brightideas800,adc5490.jpg,
FUZZY BEAR W/ CHEVRON SWEATER,ADC5692,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5692.jpg,adc5692.jpg,,,brightideas800,adc5692.jpg,
FUZZY BROWN SITTING SLOTH W/ STRIPED SCARF,ADC5680,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5680.jpg,adc5680.jpg,,,brightideas800,adc5680.jpg,
"FUZZY GLITTERED SNOWMAN W/SCARF HANGER - 8.75""H",ART5648,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/art5648.jpg,art5648.jpg,,,brightideas800,art5648.jpg,
FUZZY SLOTH W/ TRAPPER HAT,ADC5691,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5691.jpg,adc5691.jpg,,,brightideas800,adc5691.jpg,
FUZZY STANDING SHEEP W/ HOLLY,ADC5684,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5684.jpg,adc5684.jpg,,,brightideas800,adc5684.jpg,
GHOST DOG,ADC5633,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5633.jpg,adc5633.jpg,,,brightideas800,adc5633.jpg,
"GINGERBREAD ORNAMENT, 3 ASSTD.",ADC5705,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5705.jpg,adc5705.jpg,,,brightideas800,adc5705.jpg,
"GLITTERED LONG NEEDLE CONE TREE - 17""H",ART5662,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/art5662.jpg,art5662.jpg,,,brightideas800,art5662.jpg,
GOLD GLITTER SNOWFLAKE ORNAMENT,RJA5617,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/rja5617.jpg,rja5617.jpg,,,brightideas800,rja5617.jpg,
GREEN BRAIDED MUSHROOM,SYA5524,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sya5524.jpg,sya5524.jpg,,,brightideas800,sya5524.jpg,
HALLOWEEN MOUSE FELTED ORNAMENT W/LED LIGHT,HBY5595,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5595.jpg,hby5595.jpg,,,brightideas800,hby5595.jpg,
HAPPY FROG FELTED ORNAMENT,ADC5518,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5518.jpg,adc5518.jpg,,,brightideas800,adc5518.jpg,
HEART MOUSE WITH TUTU FELTED ORNAMENT,QHT5517,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/qht5517.jpg,qht5517.jpg,,,brightideas800,qht5517.jpg,
HEART SWEATER SITTING MOUSE,SHN5573,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/shn5573.jpg,shn5573.jpg,,,brightideas800,shn5573.jpg,
HEDGEHOG WITH LIGHTS AND TREE FELTED ORNAMENT,QHT5552,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/qht5552.jpg,qht5552.jpg,,,brightideas800,qht5552.jpg,
HIGHLAND COW WITH FLOWERS FELTED ORNAMENT,HBY5499,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5499.jpg,hby5499.jpg,,,brightideas800,hby5499.jpg,
HO HO HO PLUSH SNOWMAN SITTER,ADC5696,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5696.jpg,adc5696.jpg,,,brightideas800,adc5696.jpg,
HO HO HO SHEEP PILLOW - SPECIAL BUY! ORIGINAL PRICE $28.00,ADC5686,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5686.jpg,adc5686.jpg,,,brightideas800,adc5686.jpg,
HO HO HO SNOWMAN PILLOW,ADC5697,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5697.jpg,adc5697.jpg,,,brightideas800,adc5697.jpg,
ICE CREAM CONE GNOME,ZOE5451,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/zoe5451.jpg,zoe5451.jpg,,,brightideas800,zoe5451.jpg,
JACK O LANTERN WITCH DANGLE LEG DOLL,ADC5677,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5677.jpg,adc5677.jpg,,,brightideas800,adc5677.jpg,
JOY NATIVITY SCENE SITTER,SUN5541,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sun5541.jpg,sun5541.jpg,,,brightideas800,sun5541.jpg,
KNIT FABRIC CHICKEN,ADC5497,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5497.jpg,adc5497.jpg,,,brightideas800,adc5497.jpg,
"LED CARDINAL WINDOW SITTER, 2 ASSTD.",SUN5547,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sun5547.jpg,sun5547.jpg,,,brightideas800,sun5547.jpg,
LILY FROG,ADC5494,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5494.jpg,adc5494.jpg,,,brightideas800,adc5494.jpg,
LUMBERJACK MOUSE FELTED ORNAMENT,HBY5583,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5583.jpg,hby5583.jpg,,,brightideas800,hby5583.jpg,
METAL FLOWERPOT BOBBING GNOME,FHH5526,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/fhh5526.jpg,fhh5526.jpg,,,brightideas800,fhh5526.jpg,
MOUSE IN RAINCOAT FELTED ORNAMENT,HBY5501,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/hby5501.jpg,hby5501.jpg,,,brightideas800,hby5501.jpg,
MOUSE IN TREE FELTED ORNAMENT,QHT5558,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/qht5558.jpg,qht5558.jpg,,,brightideas800,qht5558.jpg,
MOUSE WITH GINGERBREAD MAN FELTED ORNAMENT,QHT5554,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/qht5554.jpg,qht5554.jpg,,,brightideas800,qht5554.jpg,
"MR. AND MRS. GINGERBREAD SITTER, 2 ASSTD.",ADC5726,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5726.jpg,adc5726.jpg,,,brightideas800,adc5726.jpg,
"MR. AND MRS. GINGERBREAD, 2 ASSTD.",ADC5721,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5721.jpg,adc5721.jpg,,,brightideas800,adc5721.jpg,
"MUSHROOM GNOME, 2 ASSTD.",ADC5493,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5493.jpg,adc5493.jpg,,,brightideas800,adc5493.jpg,
NATIVITY SCENE SITTER W/LED LIGHTS,SUN5549,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sun5549.jpg,sun5549.jpg,,,brightideas800,sun5549.jpg,
"NATIVITY SILHOUETTE ORNAMENT, 2 ASSTD.",SUN5542,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sun5542.jpg,sun5542.jpg,,,brightideas800,sun5542.jpg,
NATIVITY SILHOUETTE PLAQUE W/LED LIGHTS,SUN5543,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sun5543.jpg,sun5543.jpg,,,brightideas800,sun5543.jpg,
NORDIC DANGLE LEG FLUFFY CHICKEN,ZOE5730,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/zoe5730-path.jpg,zoe5730-path.jpg,,,brightideas800,zoe5730-path.jpg,
NORDIC STANDING FLUFFY CHICKEN,ZOE5731,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/zoe5731-path.jpg,zoe5731-path.jpg,,,brightideas800,zoe5731-path.jpg,
NORDIC TEAL TRAPPER HAT REINDEER,ADC5699,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5699.jpg,adc5699.jpg,,,brightideas800,adc5699.jpg,
"OPALESCENT TINSEL BALL ORNAMENT - 5""",ART5655,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/art5655.jpg,art5655.jpg,,,brightideas800,art5655.jpg,
OPALESCENT TINSEL BALL ORNAMENT - 4.5,ART5656,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/art5656.jpg,art5656.jpg,,,brightideas800,art5656.jpg,
"OPALESCENT TINSEL BALLS SPRAY - 27""",ART5657,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/art5657.jpg,art5657.jpg,,,brightideas800,art5657.jpg,
"OPALESCENT TINSEL MINI BALLS SPRAY - 30""",ART5659,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/art5659.jpg,art5659.jpg,,,brightideas800,art5659.jpg,
"OPALESCENT TINSEL TREE - 19""H",ART5658,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/art5658.jpg,art5658.jpg,,,brightideas800,art5658.jpg,
ORANGE PLUSH POLKA DOT PUMPKIN,ADC5673,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5673.jpg,adc5673.jpg,,,brightideas800,adc5673.jpg,
ORANGE POLKA DOT MUSHROOM SITTER,ADC5709,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5709.jpg,adc5709.jpg,,,brightideas800,adc5709.jpg,
"PASTEL VELVET GLITTERED MUSHROOM ORNAMENT, 3 ASSTD.",RJA5519,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/rja5519.jpg,rja5519.jpg,,,brightideas800,rja5519.jpg,
PEPPERMINT CANDY STANDING SANTA GNOME,ADC5681,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5681.jpg,adc5681.jpg,,,brightideas800,adc5681.jpg,
PIG WITH COFFEE FELTED ORNAMENT,QHT5561,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/qht5561.jpg,qht5561.jpg,,,brightideas800,qht5561.jpg,
PINK ANGEL DOLL ORNAMENT,SHN5565,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/shn5565.jpg,shn5565.jpg,,,brightideas800,shn5565.jpg,
PINK BRAIDED MUSHROOM,SYA5525,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sya5525.jpg,sya5525.jpg,,,brightideas800,sya5525.jpg,
PINK DANGLE LEG ANGEL,ADC5639,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/adc5639.jpg,adc5639.jpg,,,brightideas800,adc5639.jpg,
PINK DRESS MOUSE ORNAMENT,SHN5571,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/shn5571.jpg,shn5571.jpg,,,brightideas800,shn5571.jpg,
"PLAID BEAR FOREST SCENE ORNAMENT, 3 ASSTD.",SUN5544,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/sun5544.jpg,sun5544.jpg,,,brightideas800,sun5544.jpg,
PLAID OVERALLS STANDING SQUIRREL,ZOE5733,,,,,,,,,1,99,,,,,1,brightideas400,brightideas160,https://www.brightideasllc.com/products/zoe5733-rv.jpg,zoe5733-rv.jpg,,,brightideas800,zoe5733-rv.jpg,
