Patchwork Bear - Rectangle - 5x8 - Red,0138RED201,National Park|Rectangle|5x8|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Patchwork Bear- red 5x8.jpg,Patchwork Bear- red 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Patchwork Bear- red 5x8.jpg,,,,,
Patchwork Bear - Rectangle - 8x11 - Red,0138RED202,National Park|Rectangle|8x11|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Patchwork Bear- red 5x8.jpg,Patchwork Bear- red 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Patchwork Bear- red 5x8.jpg,,,,,
Patchwork Bear - Runner - 2x8 - Red,0138RED217,National Park|Runner|2x8|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Patchwork Bear- red 2x8.jpg,Patchwork Bear- red 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Patchwork Bear- red 2x8.jpg,,,,,
Patchwork Bear - Scatter - 3x4 - Red,0138RED234,National Park|Scatter|3x4|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Patchwork Bear- Red 3x4.jpg,Patchwork Bear- Red 3x4.jpg,100% EnduraStran tm Nylon,,Dakota800,Patchwork Bear- Red 3x4.jpg,,,,,
Patchwork Bear - Round - 8ft round - Red,0138RED296,National Park|Round|8ft round|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Patchwork Bear- red 8ft round.jpg,Patchwork Bear- red 8ft round.jpg,100% EnduraStran tm Nylon,,Dakota800,Patchwork Bear- red 8ft round.jpg,,,,,
Sage Star - Rectangle - 4x5 - Green,0140GRN200,Great State Of Mind|Rectangle|4x5|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Sage Star 5x8.jpg,Sage Star 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Sage Star 5x8.jpg,,,,,
Sage Star - Rectangle - 8x11 - Green,0140GRN202,Great State Of Mind|Rectangle|8x11|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Sage Star 5x8.jpg,Sage Star 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Sage Star 5x8.jpg,,,,,
Sage Star - Runner - 2x8 - Green,0140GRN217,Great State Of Mind|Runner|2x8|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Sage Star 2x8.jpg,Sage Star 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Sage Star 2x8.jpg,,,,,
Sage Star - Scatter - 3x4 - Green,0140GRN234,Great State Of Mind|Scatter|3x4|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Sage Star 5x8.jpg,Sage Star 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Sage Star 5x8.jpg,,,,,
Sage Star - Round - 8ft round - Green,0140GRN296,Great State Of Mind|Round|8ft round|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,SageStar- 8ft Round.jpg,SageStar- 8ft Round.jpg,100% EnduraStran tm Nylon,,Dakota800,SageStar- 8ft Round.jpg,,,,,
Bear Adventure - Rectangle - 4x5 - Red,0142RED200,National Park|Rectangle|4x5|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Bear Adventure - Red 5x8.jpg,Bear Adventure - Red 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Bear Adventure - Red 5x8.jpg,,,,,
Bear Adventure - Rectangle - 5x8 - Red,0142RED201,National Park|Rectangle|5x8|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Bear Adventure - Red 5x8.jpg,Bear Adventure - Red 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Bear Adventure - Red 5x8.jpg,,,,,
Bear Adventure - Rectangle - 8x11 - Red,0142RED202,National Park|Rectangle|8x11|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Bear Adventure - Red 5x8.jpg,Bear Adventure - Red 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Bear Adventure - Red 5x8.jpg,,,,,
Bear Adventure - Runner - 2x8 - Red,0142RED217,National Park|Runner|2x8|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Bear Adventur - Red 2x8.jpg,Bear Adventur - Red 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Bear Adventur - Red 2x8.jpg,,,,,
Bear Adventure - Round - 8ft round - Red,0142RED296,National Park|Round|8ft round|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,,,100% EnduraStran tm Nylon,,Dakota800,,,,,,
Hacienda Star - Rectangle - 4x5 - Maize,0144MAZ200,Great State Of Mind|Rectangle|4x5|Rustic,"Hacienda Star is a tribute to the West. It highlights the great state of Texas, and adds an authentic western feel to any room. MADE IN AMERICA!",,,,,4x5,,1,$76.00,,,,,1,Dakota400,Dakota160,Hacienda Star- maize 5x8.jpg,Hacienda Star- maize 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Hacienda Star- maize 5x8.jpg,,,,,
Hacienda Star - Rectangle - 5x8 - Maize,0144MAZ201,Great State Of Mind|Rectangle|5x8|Rustic,"Hacienda Star is a tribute to the West. It highlights the great state of Texas, and adds an authentic western feel to any room. MADE IN AMERICA!",,,,,5x8,,1,$150.00,,,,,1,Dakota400,Dakota160,Hacienda Star- maize 5x8.jpg,Hacienda Star- maize 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Hacienda Star- maize 5x8.jpg,,,,,
Hacienda Star - Rectangle - 8x11 - Maize,0144MAZ202,Great State Of Mind|Rectangle|8x11|Rustic,"Hacienda Star is a tribute to the West. It highlights the great state of Texas, and adds an authentic western feel to any room. MADE IN AMERICA!",,,,,8x11,,1,$294.00,,,,,1,Dakota400,Dakota160,Hacienda Star- maize 5x8.jpg,Hacienda Star- maize 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Hacienda Star- maize 5x8.jpg,,,,,
Hacienda Star - Runner - 2x8 - Maize,0144MAZ217,Great State Of Mind|Runner|2x8|Rustic,"Hacienda Star is a tribute to the West. It highlights the great state of Texas, and adds an authentic western feel to any room. MADE IN AMERICA!",,,,,2x8,,1,$80.00,,,,,1,Dakota400,Dakota160,Hacienda Star- maize 2x8.jpg,Hacienda Star- maize 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Hacienda Star- maize 2x8.jpg,,,,,
Hacienda Star - Scatter - 3x4 - Maize,0144MAZ234,Great State Of Mind|Scatter|3x4|Rustic,"Hacienda Star is a tribute to the West. It highlights the great state of Texas, and adds an authentic western feel to any room. MADE IN AMERICA!",,,,,3x4,,1,$49.00,,,,,1,Dakota400,Dakota160,Hacienda Star- maize 5x8.jpg,Hacienda Star- maize 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Hacienda Star- maize 5x8.jpg,,,,,
Hacienda Star - Round - 8ft round - Maize,0144MAZ296,Great State Of Mind|Round|8ft round|Rustic,"Hacienda Star is a tribute to the West. It highlights the great state of Texas, and adds an authentic western feel to any room. MADE IN AMERICA!",,,,,8ft round,,1,$294.00,,,,,1,Dakota400,Dakota160,Hacienda Star- maize 8ft round.jpg,Hacienda Star- maize 8ft round.jpg,100% EnduraStran tm Nylon,,Dakota800,Hacienda Star- maize 8ft round.jpg,,,,,
Trapper - Rectangle - 4x5 - Brown,0158BRN200,Camp|Rectangle|4x5|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Trapper- brown 5x8.jpg,Trapper- brown 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Trapper- brown 5x8.jpg,,,,,
Trapper - Rectangle - 5x8 - Brown,0158BRN201,Camp|Rectangle|5x8|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Trapper- brown 5x8.jpg,Trapper- brown 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Trapper- brown 5x8.jpg,,,,,
Trapper - Rectangle - 8x11 - Brown,0158BRN202,Camp|Rectangle|8x11|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Trapper- brown 5x8.jpg,Trapper- brown 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Trapper- brown 5x8.jpg,,,,,
Trapper - Runner - 2x8 - Brown,0158BRN217,Camp|Runner|2x8|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Trapper- brown 2x8.jpg,Trapper- brown 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Trapper- brown 2x8.jpg,,,,,
Trapper - Scatter - 3x4 - Brown,0158BRN234,Camp|Scatter|3x4|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Trapper- brown 5x8.jpg,Trapper- brown 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Trapper- brown 5x8.jpg,,,,,
Trapper - Round - 8ft round - Brown,0158BRN296,Camp|Round|8ft round|Rustic,Create some western charm in any room with this Texas Classic area rug.  Made in the USA.,,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Trapper- brown 8ft round .jpg,Trapper- brown 8ft round .jpg,100% EnduraStran tm Nylon,,Dakota800,Trapper- brown 8ft round .jpg,,,,,
Council Fire - Rectangle - 4x5 - Red,0160RED200,Voices|Rectangle|4x5|Rustic,"The imagery in this design will ""warm"" your home in no time. Available in 6 sizes! Made in the USA.",,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Council Fire- red 5x8.jpg,Council Fire- red 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Council Fire- red 5x8.jpg,,,,,
Council Fire - Rectangle - 5x8 - Red,0160RED201,Voices|Rectangle|5x8|Rustic,"The imagery in this design will ""warm"" your home in no time. Available in 6 sizes! Made in the USA.",,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Council Fire- red 5x8.jpg,Council Fire- red 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Council Fire- red 5x8.jpg,,,,,
Council Fire - Rectangle - 8x11 - Red,0160RED202,Voices|Rectangle|8x11|Rustic,"The imagery in this design will ""warm"" your home in no time. Available in 6 sizes! Made in the USA.",,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Council Fire- red 5x8.jpg,Council Fire- red 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Council Fire- red 5x8.jpg,,,,,
Council Fire - Runner - 2x8 - Red,0160RED217,Voices|Runner|2x8|Rustic,"The imagery in this design will ""warm"" your home in no time. Available in 6 sizes! Made in the USA.",,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Council Fire- red 2x8.jpg,Council Fire- red 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Council Fire- red 2x8.jpg,,,,,
Council Fire - Scatter - 3x4 - Red,0160RED234,Voices|Scatter|3x4|Rustic,"The imagery in this design will ""warm"" your home in no time. Available in 6 sizes! Made in the USA.",,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Council Fire- red 5x8.jpg,Council Fire- red 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Council Fire- red 5x8.jpg,,,,,
Council Fire - Round - 8ft round - Red,0160RED296,Voices|Round|8ft round|Rustic,"The imagery in this design will ""warm"" your home in no time. Available in 6 sizes! Made in the USA.",,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Council Fire- red 8ft round.jpg,Council Fire- red 8ft round.jpg,100% EnduraStran tm Nylon,,Dakota800,Council Fire- red 8ft round.jpg,,,,,
Heritage - Rectangle - 4x5 - Multi,0161MUL200,Trader Rugs|Rectangle|4x5|Rustic,"This historic pattern, based on trade blankets, will add instant warmth to your space. Made in the USA.",,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Heritage- multi 5x8.jpg,Heritage- multi 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Heritage- multi 5x8.jpg,,,,,
Heritage - Rectangle - 5x8 - Multi,0161MUL201,Trader Rugs|Rectangle|5x8|Rustic,"This historic pattern, based on trade blankets, will add instant warmth to your space. Made in the USA.",,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Heritage- multi 5x8.jpg,Heritage- multi 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Heritage- multi 5x8.jpg,,,,,
Heritage - Rectangle - 8x11 - Multi,0161MUL202,Trader Rugs|Rectangle|8x11|Rustic,"This historic pattern, based on trade blankets, will add instant warmth to your space. Made in the USA.",,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Heritage- multi 5x8.jpg,Heritage- multi 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Heritage- multi 5x8.jpg,,,,,
Heritage - Runner - 2x8 - Multi,0161MUL217,Trader Rugs|Runner|2x8|Rustic,"This historic pattern, based on trade blankets, will add instant warmth to your space. Made in the USA.",,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Heritage- multi 2x8.jpg,Heritage- multi 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Heritage- multi 2x8.jpg,,,,,
Heritage - Scatter - 3x4 - Multi,0161MUL234,Trader Rugs|Scatter|3x4|Rustic,"This historic pattern, based on trade blankets, will add instant warmth to your space. Made in the USA.",,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Heritage- multi 5x8.jpg,Heritage- multi 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Heritage- multi 5x8.jpg,,,,,
Heritage - Round - 8ft round - Multi,0161MUL296,Trader Rugs|Round|8ft round|Rustic,"This historic pattern, based on trade blankets, will add instant warmth to your space. Made in the USA.",,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Heritage- multi 8ft round.jpg,Heritage- multi 8ft round.jpg,100% EnduraStran tm Nylon,,Dakota800,Heritage- multi 8ft round.jpg,,,,,
Medicine - Rectangle - 4x5 - Dark,0162DRK200,Voices|Rectangle|4x5|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Medicine- dark 5x8.jpg,Medicine- dark 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- dark 5x8.jpg,,,,,
Medicine - Rectangle - 5x8 - Dark,0162DRK201,Voices|Rectangle|5x8|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Medicine- dark 5x8.jpg,Medicine- dark 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- dark 5x8.jpg,,,,,
Medicine - Rectangle - 8x11 - Dark,0162DRK202,Voices|Rectangle|8x11|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Medicine- dark 5x8.jpg,Medicine- dark 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- dark 5x8.jpg,,,,,
Medicine - Runner - 2x8 - Dark,0162DRK217,Voices|Runner|2x8|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Medicine- dark 2x8.jpg,Medicine- dark 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- dark 2x8.jpg,,,,,
Medicine - Scatter - 3x4 - Dark,0162DRK234,Voices|Scatter|3x4|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Medicine- dark 5x8.jpg,Medicine- dark 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- dark 5x8.jpg,,,,,
Medicine - Round - 8ft round - Dark,0162DRK296,Voices|Round|8ft round|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Medicine- dark 8ft round.jpg,Medicine- dark 8ft round.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- dark 8ft round.jpg,,,,,
Medicine - Rectangle - 4x5 - Light  ,0162LHT200,Voices|Rectangle|4x5|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Medicine- light 5x8.jpg,Medicine- light 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- light 5x8.jpg,,,,,
Medicine - Rectangle - 5x8 - Light  ,0162LHT201,Voices|Rectangle|5x8|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Medicine- light 5x8.jpg,Medicine- light 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- light 5x8.jpg,,,,,
Medicine - Rectangle - 8x11 - Light  ,0162LHT202,Voices|Rectangle|8x11|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Medicine- light 5x8.jpg,Medicine- light 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- light 5x8.jpg,,,,,
Medicine - Runner - 2x8 - Light  ,0162LHT217,Voices|Runner|2x8|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Medicine- light 2x8.jpg,Medicine- light 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- light 2x8.jpg,,,,,
Medicine - Scatter - 3x4 - Light  ,0162LHT234,Voices|Scatter|3x4|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Medicine- light 5x8.jpg,Medicine- light 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- light 5x8.jpg,,,,,
Medicine - Round - 8ft round - Light  ,0162LHT296,Voices|Round|8ft round|Rustic,This traditional rug will tie together any room with ease. Available in 6 sizes! Made in the USA.,,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Medicine- light 8ft round.jpg,Medicine- light 8ft round.jpg,100% EnduraStran tm Nylon,,Dakota800,Medicine- light 8ft round.jpg,,,,,
Butte - Rectangle - 4x5 - Southwest,0163SWT200,Voices|Rectangle|4x5|Rustic,The blend of subtle southwest colors in this rug will easily match your existing home décor! Made in the USA.,,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Butte- southwest 5x8.jpg,Butte- southwest 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Butte- southwest 5x8.jpg,,,,,
Butte - Rectangle - 5x8 - Southwest,0163SWT201,Voices|Rectangle|5x8|Rustic,The blend of subtle southwest colors in this rug will easily match your existing home décor! Made in the USA.,,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Butte- southwest 5x8.jpg,Butte- southwest 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Butte- southwest 5x8.jpg,,,,,
Butte - Rectangle - 8x11 - Southwest,0163SWT202,Voices|Rectangle|8x11|Rustic,The blend of subtle southwest colors in this rug will easily match your existing home décor! Made in the USA.,,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Butte- southwest 5x8.jpg,Butte- southwest 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Butte- southwest 5x8.jpg,,,,,
Butte - Runner - 2x8 - Southwest,0163SWT217,Voices|Runner|2x8|Rustic,The blend of subtle southwest colors in this rug will easily match your existing home décor! Made in the USA.,,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Butte- southwest 2x8.jpg,Butte- southwest 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Butte- southwest 2x8.jpg,,,,,
Butte - Scatter - 3x4 - Southwest,0163SWT234,Voices|Scatter|3x4|Rustic,The blend of subtle southwest colors in this rug will easily match your existing home décor! Made in the USA.,,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Butte- southwest 5x8.jpg,Butte- southwest 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Butte- southwest 5x8.jpg,,,,,
Butte - Round - 8ft round - Southwest,0163SWT296,Voices|Round|8ft round|Rustic,The blend of subtle southwest colors in this rug will easily match your existing home décor! Made in the USA.,,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Butte- southwest 8ft round.jpg,Butte- southwest 8ft round.jpg,100% EnduraStran tm Nylon,,Dakota800,Butte- southwest 8ft round.jpg,,,,,
Double Cross - Rectangle - 4x5 - Gray,0164GRY200,Voices|Rectangle|4x5|Rustic,Based on historic textiles found in the Southwest. Made in the USA.,,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Double Cross- gray 5x8.jpg,Double Cross- gray 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross- gray 5x8.jpg,,,,,
Double Cross - Rectangle - 5x8 - Gray,0164GRY201,Voices|Rectangle|5x8|Rustic,Based on historic textiles found in the Southwest. Made in the USA.,,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Double Cross- gray 5x8.jpg,Double Cross- gray 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross- gray 5x8.jpg,,,,,
Double Cross - Rectangle - 8x11 - Gray,0164GRY202,Voices|Rectangle|8x11|Rustic,Based on historic textiles found in the Southwest. Made in the USA.,,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Double Cross- gray 5x8.jpg,Double Cross- gray 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross- gray 5x8.jpg,,,,,
Double Cross - Runner - 2x8 - Gray,0164GRY217,Voices|Runner|2x8|Rustic,Based on historic textiles found in the Southwest. Made in the USA.,,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Double Cross- gray 2x8.jpg,Double Cross- gray 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross- gray 2x8.jpg,,,,,
Double Cross - Scatter - 3x4 - Gray,0164GRY234,Voices|Scatter|3x4|Rustic,Based on historic textiles found in the Southwest. Made in the USA.,,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Double Cross- gray 5x8.jpg,Double Cross- gray 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross- gray 5x8.jpg,,,,,
Double Cross - Round - 8ft round - Gray,0164GRY296,Voices|Round|8ft round|Rustic,Based on historic textiles found in the Southwest. Made in the USA.,,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Double Cross- gray 8ft round.jpg,Double Cross- gray 8ft round.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross- gray 8ft round.jpg,,,,,
Double Cross - Rectangle - 4x5 - Sandman,0164SND200,Voices|Rectangle|4x5|Southwest,Based on historic textiles found in the Southwest. Made in the USA.,,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Double Cross - Sandman 5x8.jpg,Double Cross - Sandman 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross - Sandman 5x8.jpg,,,,,
Double Cross - Rectangle - 5x8 - Sandman,0164SND201,Voices|Rectangle|5x8|Southwest,Based on historic textiles found in the Southwest. Made in the USA.,,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Double Cross - Sandman 5x8.jpg,Double Cross - Sandman 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross - Sandman 5x8.jpg,,,,,
Double Cross - Rectangle - 8x11 - Sandman,0164SND202,Voices|Rectangle|8x11|Southwest,Based on historic textiles found in the Southwest. Made in the USA.,,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Double Cross - Sandman 5x8.jpg,Double Cross - Sandman 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross - Sandman 5x8.jpg,,,,,
Double Cross - Runner - 2x8 - Sandman,0164SND217,Voices|Runner|2x8|Southwest,Based on historic textiles found in the Southwest. Made in the USA.,,,,,2x8,,1,$80.00 ,,,,,1,Dakota400,Dakota160,Double Cross - Sandman 2x8.jpg,Double Cross - Sandman 2x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross - Sandman 2x8.jpg,,,,,
Double Cross - Scatter - 3x4 - Sandman,0164SND234,Voices|Scatter|3x4|Southwest,Based on historic textiles found in the Southwest. Made in the USA.,,,,,3x4,,1,$49.00 ,,,,,1,Dakota400,Dakota160,Double Cross - Sandman 5x8.jpg,Double Cross - Sandman 5x8.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross - Sandman 5x8.jpg,,,,,
Double Cross - Round - 8ft round - Sandman,0164SND296,Voices|Round|8ft round|Southwest,Based on historic textiles found in the Southwest. Made in the USA.,,,,,8ft round,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Double Cross Sandman Round.jpg,Double Cross Sandman Round.jpg,100% EnduraStran tm Nylon,,Dakota800,Double Cross Sandman Round.jpg,,,,,
Tribesman - Rectangle - 4x5 - Kilim,0166KIL200,Voices|Rectangle|4x5|Rustic,"This tribal rug is a great way to brighten your space, available in 6 sizes! Made in the USA.",,,,,4x5,,1,$76.00 ,,,,,1,Dakota400,Dakota160,Tribesman - Kilim 5X8.jpg,Tribesman - Kilim 5X8.jpg,100% EnduraStran tm Nylon,,Dakota800,Tribesman - Kilim 5X8.jpg,,,,,
Tribesman - Rectangle - 5x8 - Kilim,0166KIL201,Voices|Rectangle|5x8|Rustic,"This tribal rug is a great way to brighten your space, available in 6 sizes! Made in the USA.",,,,,5x8,,1,$150.00 ,,,,,1,Dakota400,Dakota160,Tribesman - Kilim 5X8.jpg,Tribesman - Kilim 5X8.jpg,100% EnduraStran tm Nylon,,Dakota800,Tribesman - Kilim 5X8.jpg,,,,,
Tribesman - Rectangle - 8x11 - Kilim,0166KIL202,Voices|Rectangle|8x11|Rustic,"This tribal rug is a great way to brighten your space, available in 6 sizes! Made in the USA.",,,,,8x11,,1,$294.00 ,,,,,1,Dakota400,Dakota160,Tribesman - Kilim 5X8.jpg,Tribesman - Kilim 5X8.jpg,100% EnduraStran tm Nylon,,Dakota800,Tribesman - Kilim 5X8.jpg,,,,,
