Set of 4 Country Style Birdhouse Stakes with Thatchwork Roof,ZR142106-SET,(All) ZAER PRODUCTS|TOP SELLER,"The Zaer Ltd. Set of 4 Country Style Birdhouse Stakes have been an ongoing bestseller for the past several years. And now they're back again and better than ever! Each piece is crafted from quality iron with intricate detailing throughout the thatchwork roof and twisting vines and leaves. Purchase all 4 styles and save 5%!  - Year round use - Weather & Rust resistant - Antique Copper finish - Three prong stake - Opening is 2"" in diameter with single perch - Equipped with drainage holes and ventilation - Includes four styles: ZR142106-1 ""Round House"", ZR142106-2 ""Farm House"", ZR142106-3 ""Chimney House"" and ZR142106-4 ""Cottage"" ",,,,,6.5 x 7.5 x 67.0,,1.00,185.85,,,,,1.00,Zaer400,Zaer160,mn000847.jpg,mn000847.jpg,,,Zaer800,mn000847.jpg,
Hanging Metal Shark Sign in 3 Assorted Colors,ZR142127,|(All) ZAER PRODUCTS|GARDEN DECOR,"This coastal inspired piece is a great way to accent any wall and add that beachy flair. Skillfully crafted from quality metal, the word ""SHARK"" forms the shape of the oceanic predator and literally pops off the sign as it is three-dimensional. Each sign is attached to a sturdy metal chain that is easily hung on any wall or from the ceiling/rafters.   - Indoor/Outdoor safe; year round use - Powder coated iron - Distressed, vintage appearance - Hand painted - Raised letters form the word SHARK - Comes in 3 assorted color combinations - Ships 3pcs/carton   ",,,,,47.0 x 3.0 x 42.0,,3.00,79.50,,,,,3.00,Zaer400,Zaer160,mn002690.jpg,mn002690.jpg,,,Zaer800,mn002690.jpg,
Wooden Column Lamp Stand with Rustic Metal Shade,ZR143033,(All) ZAER PRODUCTS|HOME DECOR,"If you're looking for a antique statement piece that offers contrasting textures and materials while evoking a old time, industrial vibe, this lamp if perfect for you! Featuring an elegantly carved column design and a metal shade, this lamp adds a beautiful rustic touch to any home pairing well with other distressed and country styles.  - Indoor safe - Rotary light switch (on cord) - Lamp crafted from 100% wood - Shade crafted from iron - Hand painted - 2pcs/carton ",,,,,11.0 x 11.0 x 36.0,,1.00,86.50,,,,,1.00,Zaer400,Zaer160,mn001290.jpg,mn001290.jpg,,,Zaer800,mn001290.jpg,
"""ZAZA"" Set of 6 Large Assorted Clocks",ZR143085,|(All) ZAER PRODUCTS|HOME DECOR,"Set 6 assorted ""Zaza"" Clocks are a must have item. These clocks have a classical alarm clock design, all beholding a feeling of vintage flare. These clocks are great sellers. Each clock requires 1 AA battery (BATTERY NOT INCLUDED). We also have this set in two other sizes.",,,,,8.0 x 3.0 x 15.0,,1.00,140.70,,,,,1.00,Zaer400,Zaer160,mn001367.jpg,mn001367.jpg,,,Zaer800,mn001367.jpg,
"""ZAZA"" Set of 6 Small Assorted Clocks",ZR143214,|(All) ZAER PRODUCTS|HOME DECOR,"Set 6 assorted ""Zaza"" Clocks are a must have item. These clocks have a classical alarm clock design, all beholding a feeling of vintage flare. These clocks are great sellers. Each clock requires 1 AA battery (BATTERY NOT INCLUDED). We also have this set in two other sizes. ",,,,,7.0 x 2.0 x 10.0,,1.00,100.45,,,,,1.00,Zaer400,Zaer160,mn001365.jpg,mn001365.jpg,,,Zaer800,mn001365.jpg,
"""ZAZA"" Set of 6 Medium Assorted Clocks",ZR143261,|(All) ZAER PRODUCTS|HOME DECOR,"Set 6 assorted ""Zaza"" Clocks are a must have item. These clocks have a classical alarm clock design, all beholding a feeling of vintage flare. These clocks are great sellers. Each clock requires 1 AA battery (BATTERY NOT INCLUDED). We also have this set in two other sizes.",,,,,9.0 x 3.0 x 13.0,,1.00,127.75,,,,,1.00,Zaer400,Zaer160,mn001366.jpg,mn001366.jpg,,,Zaer800,mn001366.jpg,
Small Iron Oval Wall Hanging Mirror with Bird Detail in Antique Cream,ZR143674-CR,(All) ZAER PRODUCTS|DECORATIVE ITEMS|HOME DECOR,"Add an antique style to your home with this beautiful 14.5"" Oval Mirror. It's a great piece and the perfect size to place on any wall. The distressed finish is truly unique and the small bird details peering through the looking glass are especially cute.  - Hand painted for unique finish - Frame is crafted from 100% quality iron - Powder coated for added protection - Quality glass mirror - Antique Cream finish ",,,,,10.05 x 5.5 x 14.5,,1.00,22.75,,,,,1.00,Zaer400,Zaer160,mn001028.jpg,mn001028.jpg,,,Zaer800,mn001028.jpg,
Small Antique Oval Table Mirror with Little Bird Detail in Antique Brown,ZR143777-BR,(All) ZAER PRODUCTS|DECORATIVE ITEMS|HOME DECOR,"Give any space an antique taste with our Small Oval Mirrors. These mirrors are expertly crafted and hand finished to look like they've been around for decades. Each metal frame is hand-painted to give that true rustic look and has the added detail of two tiny birds perched on a branch, looking at themselves in the glass.   - Indoor use - 100% quality iron frame - Hand painted Antique Brown finish - Distressed for vintage appearance - Freestanding - Sturdy and durable - Packaged 2pcs per carton - MOQ: 2pcs ",,,,,10.25 x 2.95 x 14.75,,1.00,22.75,,,,,1.00,Zaer400,Zaer160,mn001027.jpg,mn001027.jpg,,,Zaer800,mn001027.jpg,
Industrial Rustic Metal Table Lamp with Leaf Detailed Stand,ZR143786,(All) ZAER PRODUCTS|DECORATIVE ITEMS|HOME DECOR,"This vintage looking metal table lamp is great as subtle statement piece. With the entire lamp (stand & shade) crafted from metal, this piece will surely hold up overtime. Its distorted paint accents add the perfect touch of ""classic"" design.  - Crafted from 100% quality metal - Powder coated iron - Hand painted - Distressed finish to give antique appearance - Freestanding with flat base ",,,,,13.78 x 13.78 x 34.25,,1.00,60.55,,,,,1.00,Zaer400,Zaer160,mn001435.jpg,mn001435.jpg,,,Zaer800,mn001435.jpg,
"19.9"" Tall Country Style Wooden Lantern",ZR143889,(All) ZAER PRODUCTS|CANDLEHOLDERS & IRON TREES|GARDEN DECOR,"This hand made wooden lantern is the perfect accent piece for anyone looking to achieve that rustic, country style. Standing over 19"" tall, this lantern features intricate ironwork in the front and back windows, along with a side door with latch for security. Fill with a small candle (traditional or flameless), string lights, or even small plants to really set this piece off.   - solid wood - powder coated iron - safe for indoor and outdoor use - hang or leave free-standing  *All of our lanterns use at least 3.5mm glass, compared to the standard 2.75mm used by most other companies, making our products much more durable and adding to the high quality of each piece. ",,,,,10.45 x 7.7 x 19.9,,1.00,61.25,,,,,1.00,Zaer400,Zaer160,mn001020.jpg,mn001020.jpg,,,Zaer800,mn001020.jpg,
Wooden Fish Shaped Table Lamp with Metal Shade,ZR143914,|(All) ZAER PRODUCTS|HOME DECOR,"Add this whimsical wooden fish lamp to your beach themed home to double as a n art piece. Perfect for any room that needs more light, this carefully crafted fish lamp compliments a wide variety of furnishings. The lamp shade is metal, giving the entire product great durability to complete the entire look.  - Crafted from quality metal and wood - Powder coated iron - Hand painted - Distressed finish to give antique appearance - Freestanding with flat base ",,,,,14.37 x 9.06 x 27.95,,1.00,75.00,,,,,1.00,Zaer400,Zaer160,mn001434.jpg,mn001434.jpg,,,Zaer800,mn001434.jpg,
"18.4"" Tall Finial Garden Decor Statue",ZR144042,(All) ZAER PRODUCTS|DECORATIVE ITEMS|HOME DECOR,"This piece transforms any space back to the times of Ancient Rome and the Colloseum. Crafted from magnesium, our distressed Finial Garden Statue gives a feel of antiquity and elegance to the surrounding landscape. The subtlety and simple design make it special and enable it to work in various decor.  - Indoor/Outdoor; year round use  - Made from magnesium so it will not crack/break in extreme cold  - Handpainted and textured for Antique feel  *Style Tip: Pair two together for symmetry around entranceways or mantles ",,,,,8.3 x 8.3 x 18.4,,1.00,39.00,,,,,1.00,Zaer400,Zaer160,mn000959.jpg,mn000959.jpg,,,Zaer800,mn000959.jpg,
26.5” Tall French Country Girl Bust with Hat,ZR144046,|(All) ZAER PRODUCTS|GARDEN DECOR,"Bring the story of a young woman picking flowers on the French countryside to life with our French Country Girl Bust. Beautifully crafted from magnesium with smart attention to details, textures, and color, this piece is a true classic and always in style.  - Indoor/Outdoor; year round use  - Magnesium so it will resist breaking in extreme temperatures   - Handpainted making each piece unique  - Lightweight yet sturdy ",,,,,16.5 x 9.0 x 26.5,,1.00,58.00,,,,,1.00,Zaer400,Zaer160,mn000952.jpg,mn000952.jpg,,,Zaer800,mn000952.jpg,
"Set of 2 Magnesium Swan Planters ""Derek & Odette""",ZR145470,(All) ZAER PRODUCTS|TOP SELLER,"The Zaer Ltd. Set of 2 Swan Planters has been a customer favorite for years, and with its classic design, gorgeous detailing and incredibly durability, there's no wonder why. Standing around a foot and a half tall, these heavy planters are crafted from quality magnesium and safe for year round use. Fill with your favorite plant or flower and watch how these majestic creatures enhance any living space.  - Indoor/Outdoor - Weather resistant - Distressed, Antique Grey/Green finish - Crafted from magnesium (won't crack in extreme temperatures like ceramic) - Expertly sculpted with beautiful details and textures - Packaged one piece per box (1 set/ 2 boxes) - Sell as a set or individually ",,,,,,,1.00,129.00,,,,,1.00,Zaer400,Zaer160,mn000951.jpg,mn000951.jpg,,,Zaer800,mn000951.jpg,
Antique Style Mounted Wall Hook,ZR146041-BK,|(All) ZAER PRODUCTS|HOME DECOR|WALL DECOR,"Give your visitors a stylish place to hang their jackets with the Zaer Antique Style Mounted Wall Hook. Expertly crafted from quality iron, this elegant wall hook is easily hung or mounted on any wall, allowing jackets, scarves, keys, decor, etc. all a place for safe-keeping.   - Powder coated iron for added protection - Distressed, antique finish - Equipped with five(5) hooks - Interesting carved pattern across the front - Sturdy and durable - Available in Antique Black and Antique White finishes ",,,,,25.75 x 5.5 x 9.0,,1.00,24.50,,,,,1.00,Zaer400,Zaer160,mn001575.jpg,mn001575.jpg,,,Zaer800,mn001575.jpg,
Antique Style Mounted Wall Hook,ZR146041-WH,|(All) ZAER PRODUCTS|HOME DECOR|WALL DECOR,"Give your visitors a stylish place to hang their jackets with the Zaer Antique Style Mounted Wall Hook. Expertly crafted from quality iron, this elegant wall hook is easily hung or mounted on any wall, allowing jackets, scarves, keys, decor, etc. all a place for safe-keeping.   - Powder coated iron for added protection - Distressed, antique finish - Equipped with five(5) hooks - Interesting carved pattern across the front - Sturdy and durable - Available in Antique Black and Antique White finishes ",,,,,25.75 x 5.5 x 9.0,,1.00,24.50,,,,,1.00,Zaer400,Zaer160,mn001577.jpg,mn001577.jpg,,,Zaer800,mn001577.jpg,
"Short Iron Halloween Figurine with Open Body ""Antonio""",ZR150300,(All) ZAER PRODUCTS|DECORATIVE ITEMS|HOME DECOR,"Everyone loved our Tall Iron Halloween Figurines last year, so this year we expanded the range the feature their shorter counterparts. Still crafted from sturdy, high quality metal and hand painted with vibrant colors, these guys stand approximately three and half feet tall making them perfect for small window displays and tabletops.   - Indoor/Outdoor - Weather & rust resistant - Hand painted with glossy finish - Freestanding with flat square base - Holding bat-shaped sign ""Happy Halloween"" - Open shelf-like body - Spring-loaded Bobblehead - Packaged 1pc per carton ",,,,,17.0 x 9.0 x 42.5,,1.00,92.75,,,,,1.00,Zaer400,Zaer160,mn002867.jpg,mn002867.jpg,,,Zaer800,mn002867.jpg,
"Short Iron Halloween Figurine with Green Body & Eyes ""Antony""",ZR150301,(All) ZAER PRODUCTS|DECORATIVE ITEMS|HOME DECOR,"Everyone loved our Tall Iron Halloween Figurines last year, so this year we expanded the range the feature their shorter counterparts. Still crafted from sturdy, high quality metal and hand painted with vibrant colors, these guys stand approximately three and half feet tall making them perfect for small window displays and tabletops.   - Indoor/Outdoor - Weather & rust resistant - Hand painted with glossy finish - Spring-loaded Bobblehead - Freestanding with flat square base - Holding bat-shaped sign ""Happy Halloween"" - Packaged 1pc per carton ",,,,,17.0 x 9.0 x 42.5,,1.00,92.75,,,,,1.00,Zaer400,Zaer160,mn002866.jpg,mn002866.jpg,,,Zaer800,mn002866.jpg,
"Short Iron Halloween Figurine with Orange Face ""Leonardo""",ZR150302,(All) ZAER PRODUCTS|DECORATIVE ITEMS|HOME DECOR,"Everyone loved our Tall Iron Halloween Figurines last year, so this year we expanded the range the feature their shorter counterparts. Still crafted from sturdy, high quality metal and hand painted with vibrant colors, these guys stand approximately three and half feet tall making them perfect for small window displays and tabletops.   - Indoor/Outdoor - Weather & rust resistant - Hand painted with glossy finish - Freestanding with flat square base - Holding bat-shaped sign ""Happy Halloween"" - Spring loaded Bobblehead - 1pc per carton ",,,,,17.0 x 9.0 x 41.0,,1.00,92.75,,,,,1.00,Zaer400,Zaer160,mn002868.jpg,mn002868.jpg,,,Zaer800,mn002868.jpg,
"Iron Halloween Figurine ""Antonio""",ZR150303,|(All) ZAER PRODUCTS|GARDEN DECOR,"Bring all the fun and creativity of Halloween into your store with 'Antonio"", the mischievous, top hat wearing skeleton (who looks like he belongs in a Tim Burton film). Put him on display outside your front entrance to attract customers of all ages or right by your register to wish your guests a ""Happy Halloween""!  - Indoor & outdoor safe - Powder coated iron - Hand painted with glossy finish - Vibrant colors - Free-standing with flat base - Holds ""Happy Halloween"" sign shaped like bat wings ",,,,,24.02 x 12.5 x 60.04,,1.00,225.00,,,,,1.00,Zaer400,Zaer160,mn002710.jpg,mn002710.jpg,,,Zaer800,mn002710.jpg,
"Iron Halloween Skeleton Figurine ""Becca""",ZR150304,|(All) ZAER PRODUCTS|GARDEN DECOR,"Have your guests greeted by 'Becca' our friendly Zaer skeleton! 'Becca' happily wishes your customers ""Happy Halloween"" with her bat-wing shaped and smiling face. She's perfect for displaying outside your entrance, propped near the register, or nearly anywhere!  - Indoor & outdoor safe - Powder coated iron - Hand painted with glossy finish - Vibrant color - Free-standing with flat base ",,,,,24.5 x 11.81 x 52.5,,1.00,225.00,,,,,1.00,Zaer400,Zaer160,mn002709.jpg,mn002709.jpg,,,Zaer800,mn002709.jpg,
"Home and Garden Armchair in Frosted Blue ""Paris 1968""",ZR150630-FB,|(All) ZAER PRODUCTS|GARDEN DECOR,"This simple iron arm chair is a must have. Built to last and powder coated for protection from outside elements, this chair is a great piece to set inside or outside of your boutique, store, home, patio, etc. Looks great everywhere and though simple, still manages to make an impact with it's unique frosted blue finish.  - Indoor/Outdoor - Weather & rust resistant - Powder coated iron - Hand pained for antique appearance - Can safely hold up to 250lbs - Packaged two pieces per carton (MOQ: 2) ",,,,,23.25 x 17.75 x 30.35,,1.00,66.85,,,,,1.00,Zaer400,Zaer160,mn001142.jpg,mn001142.jpg,,,Zaer800,mn001142.jpg,
"Small Round Iron Garden Table ""Paris 1968"" in Antique White",ZR150835-AW,|(All) ZAER PRODUCTS|GARDEN DECOR,"This beautiful table takes you back to the streets of old Paris with its high quality ironwork and design. Perfect for accenting any space, both indoors and out, this table works great for using for display or simply on its own.  - Weather & rust resistant - Powder coated iron - Round table top - Available in three finishes: Antique White, Antique Green, and Frosted Blue  Specifications: Seating Capacity: 1 person Weight Capacity: 30lbs Shape of Table: round Tabletop Diameter: 21.25"" Height (floor to tabletop): 27"" Tabletop Thickness: 1"" ",,,,,22.0 x 22.0 x 27.55,,1.00,74.95,,,,,1.00,Zaer400,Zaer160,mn001139.jpg,mn001139.jpg,,,Zaer800,mn001139.jpg,
"Small Round Iron Garden Table ""Paris 1968"" in Antique Green",ZR150835-GR,|(All) ZAER PRODUCTS|GARDEN DECOR,"This beautiful table takes you back to the streets of old Paris with its high quality ironwork and design. Perfect for accenting any space, both indoors and out, this table works great for using for display or simply on its own.   - Weather & rust resistant - Powder coated iron - Round table top - Available in three finishes: Antique White, Antique Green, and Frosted Blue  Specifications: Seating Capacity: 1 person Weight Capacity: 30lbs Shape of Table: round Tabletop Diameter: 21.25"" Height (floor to tabletop): 27"" Tabletop Thickness: 1"" ",,,,,22.0 x 22.0 x 27.55,,1.00,74.95,,,,,1.00,Zaer400,Zaer160,mn003184.jpg,mn003184.jpg,,,Zaer800,mn003184.jpg,
Small Iron Tricycle Planter in Green,ZR151909-GR,|(All) ZAER PRODUCTS|FEATURED PRODUCTS,"This small iron planter brings just enough color and life to any garden setting - and can hold several flower pots, planters, or other garden décor items. Your customers will love these eye-catching pieces - available in weathered Red and Green styles.  - Indoor/Outdoor - Weather-resistant  - Hand-painted, rustic red finish  - Easy to assemble, no tools needed  - Two planters (front and back)     Front: 5.5"" x 5.5"" x 5""  Back:  11"" x 5.5"" x 5.5""   ",,,,,24.0 x 11.4 x 17.7,,1.00,40.00,,,,,1.00,Zaer400,Zaer160,mn003096.jpg,mn003096.jpg,,,Zaer800,mn003096.jpg,
"Large Bronze Flower Cart with Roof & Moving Wheels ""Paris 1968""",ZR154079-BZ,(All) ZAER PRODUCTS|TOP SELLER,"This gorgeous Large Iron Flower Cart has fully functional wheel and a handle on one side for easy movement. It makes a great display piece for any store, whether you use it inside or out. Despite being a great display item, it serves as a practical everyday flower and plant display at home. The roof is easily used to hang small items such as flowers or ornaments; you can even embellish it with string lights to really show it off.   - 100% quality powder coated iron - Indoor/Outdoor safe - Weather & rust resistant - Sturdy and durable - Available in 3 finishes: Antique White, Bronze, and Antique Green (NEW)  Specifications: Container Depth: 9.5"" Container Dimensions 46""L.x 25""W. Weight Capacity: 80lbs Width of Entrance (front/back): 48"" Width of Entrance (side): 30"" Inner Height: 28.5"" Maximum Roof Load: 30lbs ",,,,,67.7 x 40.0 x 94.5,,1.00,625.00,,,,,1.00,Zaer400,Zaer160,mn001162.jpg,mn001162.jpg,,,Zaer800,mn001162.jpg,
"Large Antique Green Flower Cart with Roof & Wheels ""Paris 1968""",ZR154079-GR,|(All) ZAER PRODUCTS|CHRISTMAS|SEASONAL,"This gorgeous Large Iron Flower Cart has fully functional wheel and a handle on one side for easy movement. It makes a great display piece for any store, whether you use it inside or out. Despite being a great display item, it serves as a practical everyday flower and plant display at home. The roof is easily used to hang small items such as flowers or ornaments; you can even embellish it with string lights to really show it off.   - 100% quality powder coated iron - Indoor/Outdoor safe - Weather & rust resistant - Sturdy and durable - Available in 3 finishes: Antique White, Bronze, and Antique Green (NEW)  Specifications: Container Depth: 9.5"" Container Dimensions 46""L.x 25""W. Weight Capacity: 80lbs Width of Entrance (front/back): 48"" Width of Entrance (side): 30"" Inner Height: 28.5"" Maximum Roof Load: 30lbs ",,,,,67.7 x 40.0 x 94.5,,1.00,625.00,,,,,1.00,Zaer400,Zaer160,mn003177.jpg,mn003177.jpg,,,Zaer800,mn003177.jpg,
"""Oasis"" Iron Garden Swing Chair in Antique Bronze",ZR160144-BZ,(All) ZAER PRODUCTS|TOP SELLER,"Everyone needs a little ""Me Time"" once in while and our ""Oasis"" Swing Chair is the perfect accessory for accomplishing that. This skillfully crafted piece comfortable seats one adult comfortably. Unlike the typical porch swing, you get this beautiful chair all to yourself. It looks wonderful set up on a deck or patio, a backyard or garden area, or even indoors!  - Indoor/Outdoor safe - Powder coated iron for added protection against elements - Capable of holding 350lbs - Easy to assemble - Year round use - Now available in three finishes: Antique White, Antique Bronze, & Blue/Bronze",,,,,42.9 x 35.4 x 78.74,,1.00,390.00,,,,,1.00,Zaer400,Zaer160,mn003071.jpg,mn003071.jpg,,,Zaer800,mn003071.jpg,
Pedestal Birdbath with Little Bird Detail in Blue,ZR160318-BL,(All) ZAER PRODUCTS|TOP SELLER,"Our all-time bestselling item - the Zaer Pedestal Birdbath is ideal for any landscape, the well-made iron bird bath offers various functions: the obvious bird bath (as the name suggests) and a bird feeder, as many of our customers chose to fill it with seed instead of water. Others have transformed the pedestal into a plant stand, placing a large leafy plant in the bowl to drape over the sides. Whatever capacity, you can be certain that this piece will not only serve it's purpose, but look good doing it and last year after year.   - Skillfully crafted from 100% iron - Powder coated for added protection - Indoor/Outdoor safe - Deep set bowl with water, seed, plants, etc. - Sturdy and weighted - Birdbath Depth: 5""; Diameter: 19"" - Weight Capacity: 20lbs - Now available in three finishes: Copper-Bronze, Blue and Green ",,,,,19.25 x 19.25 x 27.25,,1.00,52.25,,,,,1.00,Zaer400,Zaer160,mn001573.jpg,mn001573.jpg,,,Zaer800,mn001573.jpg,
Pedestal Birdbath with Little Bird Detail in Copper Bronze,ZR160318-CB,(All) ZAER PRODUCTS|TOP SELLER,"Our all-time bestselling item - the Zaer Pedestal Birdbath is ideal for any landscape, the well-made iron bird bath offers various functions: the obvious bird bath (as the name suggests) and a bird feeder, as many of our customers chose to fill it with seed instead of water. Others have transformed the pedestal into a plant stand, placing a large leafy plant in the bowl to drape over the sides. Whatever capacity, you can be certain that this piece will not only serve it's purpose, but look good doing it and last year after year.   - Skillfully crafted from 100% iron - Powder coated for added protection - Indoor/Outdoor safe - Deep set bowl with water, seed, plants, etc. - Sturdy and weighted - Birdbath Depth: 5""; Diameter: 19"" - Weight Capacity: 20lbs - Now available in three finishes: Copper-Bronze, Blue and Green ",,,,,19.25 x 19.25 x 27.25,,1.00,52.25,,,,,1.00,Zaer400,Zaer160,mn003085.jpg,mn003085.jpg,,,Zaer800,mn003085.jpg,
Two Tier Rectangular Plant Stand with Flower Detailing in Antique White,ZR160779-AW,|(All) ZAER PRODUCTS|GARDEN DECOR,"Display your most beautiful small items and plants on the Zaer Two Tier Rectangular Plant Stand. This sturdy iron piece is practical as well as beautiful, the design well-thought out so it is functional and captivating with the flourish of curlicue and heart-shaped tendrils framing the sides and shelving units. Each tier when facing forward showcases a small flower centered in the intricate details. This newly renovated design is painted in an antique white or green finish, and came directly from the suggestions of our loyal wholesale customers- built to fit yours and your customers' needs.  - Indoor/Outdoor - Year round use - Powder coated iron - Hand painted with distressed finish - Vintage appearance - Sturdy and durable - Weather resistant - Partial assembly required (hardware & instruction included) - Packaged 2pcs per carton; MOQ: 2 - CBM: .16  *Photos of the product in all finishes will be available soon. We apologize for the delay. ",,,,,26.0 x 14.0 x 35.0,,1.00,87.95,,,,,1.00,Zaer400,Zaer160,mn001520.jpg,mn001520.jpg,,,Zaer800,mn001520.jpg,
Two Tier Rectangular Plant Stand with Flower Detailing in Frosted Green,ZR160779-GR,|(All) ZAER PRODUCTS|GARDEN DECOR,"Display your most beautiful small items and plants on the Zaer Two Tier Rectangular Plant Stand. This sturdy iron piece is practical as well as beautiful, the design well-thought out so it is functional and captivating with the flourish of curlicue and heart-shaped tendrils framing the sides and shelving units. Each tier when facing forward showcases a small flower centered in the intricate details. This newly renovated design is painted in an antique white or green finish, and came directly from the suggestions of our loyal wholesale customers- built to fit yours and your customers' needs.  - Indoor/Outdoor - Year round use - Powder coated iron - Hand painted with distressed finish - Vintage appearance - Sturdy and durable - Weather resistant - Partial assembly required (hardware & instruction included) - Packaged 2pcs per carton; MOQ: 2 - CBM: .16 ",,,,,26.0 x 14.0 x 35.0,,1.00,87.95,,,,,1.00,Zaer400,Zaer160,mn003265.jpg,mn003265.jpg,,,Zaer800,mn003265.jpg,
Small Multi-Seasonal Iron Pickup Truck in Glossy Red,ZR160818-RD,(All) ZAER PRODUCTS|TOP SELLER,"Each year we create a new antique style Christmas Truck in varying sizes and colors, but always beautiful and high quality. Just as versatile as they are lovely, our trucks make great accents or statement piece. Display it traditionally or get creative and transform into a planter for a poinsettia. This piece has interchangeable pumpkins and Christmas tree so you can keep it displayed through Fall and Winter.  - Indoor safe - 100% powder coated iron - Hand painted for antique appearance - Gorgeous details and real rotating wheels - Interchangeable decor is attached with small nut  Specifications: Truck Bed Dimensions: 6.5""L. X 5.75""W. X 3.5""H. Xmas Tree Dimensions: 6.5""L. X 1.75""W. X 12""H, Pumpkin Dimensions: 7""L. X 3.5""W. X 7""H. ",,,,,17.5 x 9.0 x 9.5,,1.00,44.10,,,,,1.00,Zaer400,Zaer160,mn003159.jpg,mn003159.jpg,,,Zaer800,mn003159.jpg,
Country Style Metal Truck with Pumpkins in Glossy Red,ZR160892-RD,(All) ZAER PRODUCTS|DECORATIVE ITEMS|HOME DECOR,"We like to think that we really started the holiday truck trend back in 2015 but we know we perfected it. This 2020 we have extended our Pumpkin Truck assortment and added new finishes. This 18"" long pickup truck is crafted from 100% quality iron and hand painted with a distressed, matte finish for a weathered appearance. A stack of three pumpkins is screwed to the back, but can easily be removed to be used for other storage/display options.  *Purchase 6 or more and receive 10% off!  - Indoor/Outdoor - Weather & rust resistant - Powder coated - ""Locally Grown"" farm decal on door - Hand painted distressed finish - Available in Antique Teal, Antique White, and Glossy Red ",,,,,18.0 x 8.6 x 10.0,,1.00,40.25,,,,,1.00,Zaer400,Zaer160,mn001552.jpg,mn001552.jpg,,,Zaer800,mn001552.jpg,
Country Style Metal Truck with Pumpkins in Antique Teal,ZR160892-TL,(All) ZAER PRODUCTS|DECORATIVE ITEMS|HOME DECOR,"We like to think that we really started the holiday truck trend back in 2015 but we know we perfected it. New to 2020 is the Country Style Metal Truck with Pumpkins. This 18"" long pickup truck is crafted from 100% quality iron and hand painted with a distressed, matte finish for a weathered appearance. A stack of three pumpkins is screwed to the back, but can easily be removed to be used for other storage/display options. *Purchase 6 or more and receive 10% off!  - Indoor/Outdoor - Weather & rust resistant - Powder coated - ""Locally Grown"" farm decal on door - Hand painted distressed finish - Available in Antique Teal, Antique White, and Antique Red ",,,,,18.0 x 8.6 x 10.0,,1.00,40.25,,,,,1.00,Zaer400,Zaer160,mn003037.jpg,mn003037.jpg,,,Zaer800,mn003037.jpg,
Set of 3 Standing Glitter Christmas Nutcrackers,ZR160971,|(All) ZAER PRODUCTS|CHRISTMAS|SEASONAL,"LIMITED QUANTITIES - ONLY 2 SETS LEFT!  With their vibrant colors and sparkling glitter, the Zaer Set of 3 Standing Nutcrackers is a must-have holiday accessory. Place in a window, on the front porch, or on any flat surface for an instant splash of Christmas spirit.  - Indoor/Outdoor safe - Crafted from powder coated iron - Hand painted with attention to detail - Adorned in stunning glitter ",,,,,4.95 x 11.25 x 25.5,,1.00,105.00,,,,,1.00,Zaer400,Zaer160,mn001356.jpg,mn001356.jpg,,,Zaer800,mn001356.jpg,
Set of 6 Assorted Galvanized Animal Planters,ZR162020,|(All) ZAER PRODUCTS|GARDEN DECOR,"Have the fun of the farm animals without the cost (and work) with this Set of 6 Assorted Galvanized Animal Planters. Sell the farm together, or let your customers choose their favorites with our adorable cow, kitty, sheep, piggy, dog, and of course, a horse! Made of galvanized metal, each planter is sturdy and weatherized, which make them durable and built to last!  - Indoor/Outdoor safe - Weather & rust resistant - Powder Coated - 100% galvanized iron - Planter: 8.25""L x 6""W.; 5"" depth - Spring-loaded head for slight bobble - Freestanding (four leg base) ",,,,,,,1.00,100.00,,,,,1.00,Zaer400,Zaer160,mn001480.jpg,mn001480.jpg,,,Zaer800,mn001480.jpg,
Metal Bird Cage Candle Holder,ZR167082-WH,|(All) ZAER PRODUCTS|GARDEN DECOR,"The very stylish and charming Bird Cage Candle Holder is the perfect piece to add character to your home or garden.  Capable of holding 4 candles on metal branches that extend outside the cage, this candle holder is made from powder coated iron and very suitable for outdoor use.  This piece is also available in Antique Green.",,,,,,,1.00,40.75,,,,,1.00,Zaer400,Zaer160,mn001394.jpg,mn001394.jpg,,,Zaer800,mn001394.jpg,
Two Pot Tricycle Plant Stand in Verdi Green,ZR169740-VG,|(All) ZAER PRODUCTS|GARDEN DECOR,"Featuring two round platforms with shallow sides, this small plant stand is perfect for displaying up to two small plants or flowers. This piece is safe for both indoor and outdoor use, and is skillfully crafted from metal with a distressed brush-stroke finish.   - Indoor/Outdoor - Year round use - Powder coated iron - Weather & rust resistant - Ornate, beautiful details MOQ: 2PCS - Front Basket: 6.5"" x 6.75"" x 6.5""H.; Rear Basket: 8.5"" x 7.75"" x 3.5""H. - Hand painted Verdi Green finish (also available in Bronze) ",,,,,29.0 x 10.0 x 20.0,,1.00,34.00,,,,,1.00,Zaer400,Zaer160,mn001343.jpg,mn001343.jpg,,,Zaer800,mn001343.jpg,
