Warm Twist Bulb,01-0118,(All) Vicki Jeans Products|All Bulbs|Twist Bulbs,Warm Twist silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,522.jpg,522.jpg,,,VickieJeans800,522.jpg,,,,,
7.5 Watt Cinnamon Scented Bulb,01-0119,(All) Vicki Jeans Products|All Bulbs|Miscellaneous Bulbs,7.5 Watt Cinnamon Scented silicone dipped bulb with a standard base.,,,,,,,6,3.05,,,,,6,VickieJeans400,VickieJeans160,536.jpg,536.jpg,,,VickieJeans800,536.jpg,,,,,
Cinnamon Twist Bulb,01-0129,(All) Vicki Jeans Products|All Bulbs|Twist Bulbs,Cinnamon Twist silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,524.jpg,524.jpg,,,VickieJeans800,524.jpg,,,,,
Orange & Black Twist Bulb,01-0130,(All) Vicki Jeans Products|All Bulbs|Twist Bulbs,Orange & Black Twist silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,528.jpg,528.jpg,,,VickieJeans800,528.jpg,,,,,
Red & Pearl Flicker Bulb,01-0134,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Red & Pearl Twist silicone dipped flicker bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,526.jpg,526.jpg,,,VickieJeans800,526.jpg,,,,,
Honeycomb Tiny Tim Bulb,01-0138,(All) Vicki Jeans Products|All Bulbs|Miscellaneous Bulbs,3 Watt Honeycomb Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,382.jpg,382.jpg,,,VickieJeans800,382.jpg,,,,,
Sandstone Tiny Tim Bulb,01-0139,(All) Vicki Jeans Products|All Bulbs|Miscellaneous Bulbs,3 Watt Sandstone Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,383.jpg,383.jpg,,,VickieJeans800,383.jpg,,,,,
"Medium Warm Star Bulb (1.5"")",01-0145,(All) Vicki Jeans Products|All Bulbs,"1.5"" Medium Warm Silicone Star Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).",,,,,"1.5""",,6,2,,,,,6,VickieJeans400,VickieJeans160,513.jpg,513.jpg,,,VickieJeans800,513.jpg,,,,,
Original Large Warm Star (3,01-0146,(All) Vicki Jeans Products|All Bulbs,"3"" Original Large Warm Silicone Star Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).",,,,,,,6,2.5,,,,,6,VickieJeans400,VickieJeans160,599.jpg,599.jpg,,,VickieJeans800,599.jpg,,,,,
"Medium Red Star Bulb (1.5"")",01-0147,(All) Vicki Jeans Products|All Bulbs,"1.5"" Medium Red Silicone Star Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).",,,,,"1.5""",,6,2,,,,,6,VickieJeans400,VickieJeans160,517.jpg,517.jpg,,,VickieJeans800,517.jpg,,,,,
"Large Primitive Star Bulb (3"")",01-0149,(All) Vicki Jeans Products|All Bulbs,"3"" Large Cinnamon Silicone Star Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).",,,,,,,6,2.5,,,,,6,VickieJeans400,VickieJeans160,481.jpg,481.jpg,,,VickieJeans800,481.jpg,,,,,
Red Star Tree Topper,01-0150-9,(All) Vicki Jeans Products|All Lights,"8"" Red Silicone Star Tree Topper with Electric. Inner Bulb is Replaceable. (Base not included)",,,,,,,1,14.95,,,,,1,VickieJeans400,VickieJeans160,615.jpg,615.jpg,,,VickieJeans800,615.jpg,,,,,
"Large Red Star Bulb (3"")",01-0151,(All) Vicki Jeans Products|All Bulbs,"3"" Large Red Silicone Star Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).",,,,,"3""",,6,2.5,,,,,6,VickieJeans400,VickieJeans160,516.jpg,516.jpg,,,VickieJeans800,516.jpg,,,,,
"Medium Primitive Star Bulb (1.5"")",01-0155,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,"1.5"" Medium Cinnamon Silicone Star Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).",,,,,,,6,2,,,,,6,VickieJeans400,VickieJeans160,482.jpg,482.jpg,,,VickieJeans800,482.jpg,,,,,
Metal Star Tree Toppers (Set of 3),01-0165,(All) Vicki Jeans Products,"Large, Medium & Small Metal Star Tree Toppers. Includes Wooden Base but Metal Stars can also be used at the Top of your Christmas Tree!! Made in the USA!",,,,,,,1,46.75,,,,,1,VickieJeans400,VickieJeans160,684.jpg,684.jpg,,,VickieJeans800,684.jpg,,,,,
Cinnamon Spice Scented Bulb (4Watt),01-0180,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,Cinnamon Spice Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,292.jpg,292.jpg,,,VickieJeans800,292.jpg,,,,,
4 Watt Primitive Cinnamon Spice Bulbs (12ct),01-0180-12,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,12 Pack of 4 Watt Primitive Cinnamon Spice Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,1,22,,,,,1,VickieJeans400,VickieJeans160,449.jpg,449.jpg,,,VickieJeans800,449.jpg,,,,,
Pumpkin Spice Scented Bulb (4Watt),01-0181,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,Pumpkin Spice Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,304.jpg,304.jpg,,,VickieJeans800,304.jpg,Pumpkin Spice Scented Bulb (4Watt),,,,
4 Watt Primitive Pumpkin Spice Bulbs (12ct),01-0181-12,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs|Halloween,12 Pack of 4 Watt Primitive Pumpkin Spice Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,1,22,,,,,1,VickieJeans400,VickieJeans160,447.jpg,447.jpg,,,VickieJeans800,447.jpg,,,,,
7.5 Watt Primitive Pumpkin Spice Scented Bulb,01-0181-7,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs|Halloween,7.5 Watt Primitive Pumpkin Spice silicone dipped bulb with a standard base.,,,,,,,6,3.05,,,,,6,VickieJeans400,VickieJeans160,549.jpg,549.jpg,,,VickieJeans800,549.jpg,,,,,
Primitive Hazelnut Scented Bulb (4Watt),01-0182,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,318.jpg,318.jpg,,,VickieJeans800,318.jpg,Primitive Hazelnut Scented Bulb (4Watt),,,,
4 Watt Primitive Hazelnut Bulbs (12ct),01-0182-12,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,12 Pack of 4 Watt Primitive Hazelnut Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,1,22,,,,,1,VickieJeans400,VickieJeans160,453.jpg,453.jpg,,,VickieJeans800,453.jpg,,,,,
Cinnamon Spice Tiny Tim Bulb,01-0183,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Primitive Cinnamon Spice Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,370.jpg,370.jpg,,,VickieJeans800,370.jpg,Cinnamon Spice Tiny Tim Bulb,,,,
Pumpkin Spice Tiny Tim Bulb,01-0184,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Primitive Pumpkin Spice Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,373.jpg,373.jpg,,,VickieJeans800,373.jpg,Pumpkin Spice Tiny Tim Bulb,,,,
Hazelnut Tiny Tim Bulb,01-0185,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Primitive Hazelnut Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,377.jpg,377.jpg,,,VickieJeans800,377.jpg,Hazelnut Tiny Tim Bulb,,,,
Primitive Cookies & Cream Twist Bulb,01-0192,(All) Vicki Jeans Products|All Bulbs|Twist Bulbs,Primitive Cookies & Cream Twist silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,523.jpg,523.jpg,,,VickieJeans800,523.jpg,,,,,
Cookies & Cream Tiny Tim Bulb,01-0193,(All) Vicki Jeans Products|All Bulbs|Miscellaneous Bulbs,3 Watt Primitive Cookies & Cream Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,379.jpg,379.jpg,,,VickieJeans800,379.jpg,,,,,
Primitive Cookies & Cream Scented Bulb (4Watt),01-0194,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,508.jpg,508.jpg,,,VickieJeans800,508.jpg,Primitive Cookies & Cream Scented Bulb (4Watt),,,,
7.5 Watt Primitive Cookies & Cream Scented Bulb,01-0195,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,7.5 Watt Primitive Cookies & Cream scented silicone dipped bulb with a standard base.,,,,,,,6,3.05,,,,,6,VickieJeans400,VickieJeans160,537.jpg,537.jpg,,,VickieJeans800,537.jpg,,,,,
Primitive Cinnabun Twist Bulb,01-0201,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,Primitive Cinnabun Twist silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,525.jpg,525.jpg,,,VickieJeans800,525.jpg,,,,,
7.5 Watt Primitive Hazelnut Scented Bulb,01-0207,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,7.5 Watt Primitive Hazelnut scented silicone dipped bulb with a standard base.,,,,,,,6,3.05,,,,,6,VickieJeans400,VickieJeans160,554.jpg,554.jpg,,,VickieJeans800,554.jpg,7.5 Watt Primitive Hazelnut Scented Bulb,,,,
Primitive Cranberry Scented Bulb (4Watt),01-0208,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,Primitive Cranberry Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,509.jpg,509.jpg,,,VickieJeans800,509.jpg,Primitive Cranberry Scented Bulb (4Watt),,,,
Primitive Blueberry Scented Bulb (4Watt),01-0209,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,317.jpg,317.jpg,,,VickieJeans800,317.jpg,Primitive Blueberry Scented Bulb (4Watt),,,,
Spice Cake Scented Bulb (4Watt),01-0221,(All) Vicki Jeans Products|All Lights,Spice Cake Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,527.jpg,527.jpg,,,VickieJeans800,527.jpg,,,,,
Warm Flame Cover Bulb,01-0224-1,(All) Vicki Jeans Products,"Warm Flame Cover with a Candelabra Base. Try our new Warming Scent Spray - Just spray this flame cover and as it warms you will enjoy a pleasant fragrance! There are 7 Warming Scents to choose from just click ""More Home Décor"" and visit our ""Warming Scent Spray Page!"" Includes 3 Watt Bulb. (Replacement Bulb Item #01-3000)",,,,,,,6,2.5,,,,,6,VickieJeans400,VickieJeans160,741.jpg,741.jpg,,,VickieJeans800,741.jpg,,,,,
Brown Primitive Flame Cover Bulb,01-0224-2,(All) Vicki Jeans Products,"Brown Primitive Flame Cover with a Candelabra Base. Try our new Warming Scent Spray - Just spray this flame cover and as it warms you will enjoy a pleasant fragrance! There are 7 Warming Scents to choose from just click ""More Home Décor"" and visit our ""Warming Scent Spray Page!"" Includes 3 Watt Bulb. (Replacement Bulb Item #01-3000)",,,,,,,6,2.5,,,,,6,VickieJeans400,VickieJeans160,740.jpg,740.jpg,,,VickieJeans800,740.jpg,,,,,
Pearl Flame Cover Bulb,01-0224-3,(All) Vicki Jeans Products,"Pearl Flame Cover with a Candelabra Base. Try our new Warming Scent Spray - Just spray this flame cover and as it warms you will enjoy a pleasant fragrance! There are 7 Warming Scents to choose from just click ""More Home Décor"" and visit our ""Warming Scent Spray Page!"" Includes 3 Watt Bulb. (Replacement Bulb Item #01-3000)",,,,,,,6,2.5,,,,,6,VickieJeans400,VickieJeans160,739.jpg,739.jpg,,,VickieJeans800,739.jpg,,,,,
Cinnamon Flame Cover Bulb,01-0224-4,(All) Vicki Jeans Products,"Cinnamon Flame Cover with a Candelabra Base. Try our new Warming Scent Spray - Just spray this flame cover and as it warms you will enjoy a pleasant fragrance! There are 7 Warming Scents to choose from just click ""More Home Décor"" and visit our ""Warming Scent Spray Page!"" Includes 3 Watt Bulb. (Replacement Bulb Item #01-3000)",,,,,,,6,2.5,,,,,6,VickieJeans400,VickieJeans160,738.jpg,738.jpg,,,VickieJeans800,738.jpg,,,,,
Tan Primitive Flame Cover Bulb,01-0224-5,(All) Vicki Jeans Products,"Tan Primitive Flame Cover with a Candelabra Base. Try our new Warming Scent Spray - Just spray this flame cover and as it warms you will enjoy a pleasant fragrance! There are 7 Warming Scents to choose from just click ""More Home Décor"" and visit our ""Warming Scent Spray Page!"" Includes 3 Watt Bulb. (Replacement Bulb Item #01-3000)",,,,,,,6,2.5,,,,,6,VickieJeans400,VickieJeans160,737.jpg,737.jpg,,,VickieJeans800,737.jpg,,,,,
Primitive Plum Scented Bulb (4Watt),01-0226,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,Primitive Plum Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,510.jpg,510.jpg,,,VickieJeans800,510.jpg,,,,,
Warm Moonshower Bulb,01-0228-1,(All) Vicki Jeans Products|All Bulbs,"Warm Moonshower Silicone Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).",,,,,,,6,2.5,,,,,6,VickieJeans400,VickieJeans160,477.jpg,477.jpg,,,VickieJeans800,477.jpg,,,,,
Primitive Moonshower Bulb,01-0228-2,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,"Primitive Moonshower Silicone Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).",,,,,,,6,2.5,,,,,6,VickieJeans400,VickieJeans160,480.jpg,480.jpg,,,VickieJeans800,480.jpg,,,,,
Primitive Red Bulb,01-0234-4,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,Primitive Red 4 Watt Bulb with a Candelabra Base.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,512.jpg,512.jpg,,,VickieJeans800,512.jpg,,,,,
Primitive Pine Forest Bulb,01-0235-3,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,Primitive Pine Forest 4 Watt Bulb with a Candelabra Base.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,511.jpg,511.jpg,,,VickieJeans800,511.jpg,,,,,
Spring Pastel Bulbs for Rustic String of Lights (12 Ct),01-0251-12,(All) Vicki Jeans Products|All Bulbs,12 Pack of Spring Pastel Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each. Rustic String Sold Separately for $12.00.,,,,,,,1,22,,,,,1,VickieJeans400,VickieJeans160,36.jpg,36.jpg,,,VickieJeans800,36.jpg,,,,,
Spring Pastel Bulbs for Rustic String of Lights (6 Ct),01-0251-6,(All) Vicki Jeans Products|All Bulbs,6 Pack of Spring Pastel Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Rustic String Sold Separately for $6.00.,,,,,,,1,11,,,,,1,VickieJeans400,VickieJeans160,37.jpg,37.jpg,,,VickieJeans800,37.jpg,,,,,
Christmas Bulbs for Rustic String of Lights (12 Ct),01-0401-12,(All) Vicki Jeans Products|Christmas|All Bulbs,12 Pack of Christmas Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each. Rustic String Sold Separately for $12.00.,,,,,,,1,22,,,,,1,VickieJeans400,VickieJeans160,38.jpg,38.jpg,,,VickieJeans800,38.jpg,,,,,
Red Star Tree Topper with Base,01-07039,(All) Vicki Jeans Products|All Lights,"Red Silicone Star Tree Topper with Electric and Spool Base, 14"". Inner Bulb is Replaceable.",,,,,,,1,19.75,,,,,1,VickieJeans400,VickieJeans160,617.jpg,617.jpg,,,VickieJeans800,617.jpg,,,,,
Lunar Replacement Bulb,01-1000,(All) Vicki Jeans Products,"Replacement Bulb for the Star, Starshower, Sunshower, Moon & Moonshower Silicone Bulbs. The Bulb on the Left is a Lunar Bulb and the Bulb on the Right is a Papaya Bulb.",,,,,,,6,1,,,,,6,VickieJeans400,VickieJeans160,499.jpg,499.jpg,,,VickieJeans800,499.jpg,,,,,
"Red, Warm & Green Medium Stars for Rustic String of Lights (12 Ct)",01-1080-12,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,"12 Pack of Red, Warm & Green Medium Stars for Rusty Cup String of Lights. Rustic String Sold Separately for $12.00.",,,,,,,1,23,,,,,1,VickieJeans400,VickieJeans160,24.jpg,24.jpg,,,VickieJeans800,24.jpg,,,,,
"Red, Warm & Green Medium Stars for Rustic String of Lights (6 Ct)",01-1080-6,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,"6 Pack of Red, Warm & Green Medium Stars for Rusty Cup String of Lights. Rustic String Sold Separately for $6.00.",,,,,,,1,11.5,,,,,1,VickieJeans400,VickieJeans160,25.jpg,25.jpg,,,VickieJeans800,25.jpg,,,,,
Small Flicker Vanilla Spice Bulb,01-1120,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Small flicker vanilla Spice scented silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,341.jpg,341.jpg,,,VickieJeans800,341.jpg,,,,,
Small Flicker Spicy Rosehips Bulb,01-1122,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Small flicker spicy rosehips scented silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,342.jpg,342.jpg,,,VickieJeans800,342.jpg,,,,,
Small Flicker Applesauce Bulb,01-1123,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Small flicker applesauce scented silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,344.jpg,344.jpg,,,VickieJeans800,344.jpg,,,,,
Small Flicker Cinnamon Clove Bulb,01-1124,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Small flicker cinnamon clove scented silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,345.jpg,345.jpg,,,VickieJeans800,345.jpg,,,,,
Small Flicker Cappuccino Bulb,01-1125,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Small flicker cappuccino scented silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,346.jpg,346.jpg,,,VickieJeans800,346.jpg,,,,,
Small Flicker Orange Clove Bulb,01-1126,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Small flicker orange clove scented silicone dipped bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,347.jpg,347.jpg,,,VickieJeans800,347.jpg,,,,,
Large Flicker-Large Base Vanilla Spice Bulb,01-1127,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Large flicker vanilla spice scented silicone dipped bulb with a standard base.,,,,,,,6,3.95,,,,,6,VickieJeans400,VickieJeans160,349.jpg,349.jpg,,,VickieJeans800,349.jpg,,,,,
Large Flicker-Large Base Orange Clove Bulb,01-1128,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Large flicker orange clove scented silicone dipped bulb with a standard base.,,,,,,,6,3.95,,,,,6,VickieJeans400,VickieJeans160,350.jpg,350.jpg,,,VickieJeans800,350.jpg,,,,,
Large Flicker-Large Base Cappuccino Bulb,01-1129,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Large flicker Cappuccino scented silicone dipped bulb with a standard base.,,,,,,,6,3.95,,,,,6,VickieJeans400,VickieJeans160,351.jpg,351.jpg,,,VickieJeans800,351.jpg,,,,,
Large Flicker-Large Base Cinnamon Clove Bulb,01-1130,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Large flicker cinnamon clove scented silicone dipped bulb with a standard base.,,,,,,,6,3.95,,,,,6,VickieJeans400,VickieJeans160,352.jpg,352.jpg,,,VickieJeans800,352.jpg,,,,,
Large Flicker-Large Base Applesauce Bulb,01-1131,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Large flicker applesauce scented silicone dipped bulb with a standard base.,,,,,,,6,3.95,,,,,6,VickieJeans400,VickieJeans160,353.jpg,353.jpg,,,VickieJeans800,353.jpg,,,,,
Large Flicker-Large Base Spicy Rosehips Bulb,01-1132,(All) Vicki Jeans Products|All Bulbs|Flicker Bulbs,Large flicker spicy rosehips scented silicone dipped bulb with a standard base.,,,,,,,6,3.95,,,,,6,VickieJeans400,VickieJeans160,354.jpg,354.jpg,,,VickieJeans800,354.jpg,,,,,
Double Dip Vanilla Spice Bulb,01-1148,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,Vanilla spice scented double dipped silicone bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,356.jpg,356.jpg,,,VickieJeans800,356.jpg,,,,,
Double Dip Orange Clove Bulb,01-1149,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,Orange clove scented double dipped silicone bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,357.jpg,357.jpg,,,VickieJeans800,357.jpg,,,,,
Double Dip Cinnamon Clove Bulb,01-1150,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,Cinnamon Clove scented double dipped silicone bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,358.jpg,358.jpg,,,VickieJeans800,358.jpg,,,,,
Double Dip Applesauce Bulb,01-1151,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,Applesauce scented double dipped silicone bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,359.jpg,359.jpg,,,VickieJeans800,359.jpg,,,,,
Double Dip Cappuccino Bulb,01-1152,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,Cappuccino scented double dipped silicone bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,360.jpg,360.jpg,,,VickieJeans800,360.jpg,,,,,
Double Dip Spicy Rosehips Bulb,01-1153,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,Spicy Rosehips scented double dipped silicone bulb with a candelabra base.,,,,,,,6,2.95,,,,,6,VickieJeans400,VickieJeans160,361.jpg,361.jpg,,,VickieJeans800,361.jpg,,,,,
Double Dip Snowman Bulb,01-1159,(All) Vicki Jeans Products,Snowman Double Dipped Silicone Bulb with a Candelabra Base. Inner Bulb is Replaceable Item #01-1000.,,,,,,,6,4.5,,,,,6,VickieJeans400,VickieJeans160,716.jpg,716.jpg,,,VickieJeans800,716.jpg,,,,,
Vanilla Spice Tiny Tim Bulb,01-2201-1,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Vanilla Spice Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,371.jpg,371.jpg,,,VickieJeans800,371.jpg,,,,,
Applesauce Tiny Tim Bulb,01-2201-3,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Applesauce Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,369.jpg,369.jpg,,,VickieJeans800,369.jpg,,,,,
Cinnamon Clove Tiny Tim Bulb,01-2207-1,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Cinnamon Clove Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,368.jpg,368.jpg,,,VickieJeans800,368.jpg,,,,,
Orange Clove Tiny Tim Bulb,01-2215-1,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Orange Clove Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,374.jpg,374.jpg,,,VickieJeans800,374.jpg,,,,,
Pine Tiny Tim Bulb,01-2217-1,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Pine Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,381.jpg,381.jpg,,,VickieJeans800,381.jpg,,,,,
7.5 Watt Autumn Harvest Scented Bulb,01-3301-7,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,7.5 Watt Autumn Harvest scented silicone dipped bulb with a standard base.,,,,,,,6,3.05,,,,,6,VickieJeans400,VickieJeans160,550.jpg,550.jpg,,,VickieJeans800,550.jpg,,,,,
7.5 Watt Baby Powder Scented Bulb,01-3302-7,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,7.5 Watt Baby Powder scented silicone dipped bulb with a standard base.,,,,,,,6,3.05,,,,,6,VickieJeans400,VickieJeans160,555.jpg,555.jpg,,,VickieJeans800,555.jpg,,,,,
Spicy Rosehips Tiny Tim Bulb,01-3309-1,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Spicy Rosehips Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,380.jpg,380.jpg,,,VickieJeans800,380.jpg,,,,,
7.5 Watt Spicy Rosehips Scented Bulb,01-3309-7,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,7.5 Watt Spicy Rosehips scented silicone dipped bulb with a standard base.,,,,,,,6,3.05,,,,,6,VickieJeans400,VickieJeans160,552.jpg,552.jpg,,,VickieJeans800,552.jpg,,,,,
7.5 Watt Sweet Pea Scented Bulb,01-3310-7,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,7.5 Watt Sweet Pea scented silicone dipped bulb with a standard base.,,,,,,,6,3.05,,,,,6,VickieJeans400,VickieJeans160,556.jpg,556.jpg,,,VickieJeans800,556.jpg,,,,,
Cappuccino Tiny Tim Bulb,01-3317-1,(All) Vicki Jeans Products|All Bulbs|Scented Bulbs,3 Watt Cappuccino Scented Tiny Tim Silicone Bulb.,,,,,,,6,1.95,,,,,6,VickieJeans400,VickieJeans160,372.jpg,372.jpg,,,VickieJeans800,372.jpg,,,,,
Medium Stars for Rustic String of Lights (12 Ct),01-4000-12,(All) Vicki Jeans Products|All Bulbs|Primitive Bulbs,"12 Pack of Medium Stars for Rusty Cup String of Lights. Choose Warm, Cinnamon, Primitive, Red, Blue or Green Stars! Rustic String Sold Separately for $12.00.",,,,,,,1,23,,,,,1,VickieJeans400,VickieJeans160,26.jpg,26.jpg,,,VickieJeans800,26.jpg,,,,,
