"MTL. ""HOME"" PLANTER",FH1976,All Vip Int. Products|Signs & Word Art,This HOME sign is so great. The thin metal spells out home. The O is accented by a copper planter. Perfect for a faux plant indoor or real plants out on the porch.,,,,,18 x 19.75 x 4.5,,2,37.98,,,,,2,VIP400,VIP160,fh1976_lg.jpg,fh1976_lg.jpg,7.82906E+11,,VIP800,fh1976_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. HANGING PLANTERS S/2,FH1977,All Vip Int. Products|Planters,This hanging planters are so great. They are actually metal made to look like terra cotta. Making it more durable. They hang from Rope perfect for plants.,,,,,8.25 x 7.5 x 8.25,,2,37.98,,,,,2,VIP400,VIP160,fh1977_lg.jpg,fh1977_lg.jpg,7.82906E+11,,VIP800,fh1977_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD./MTL. WALL SHELF,FH1983,All Vip Int. Products|Shelves,"This wall shelf has so many uses. It is decorative and functional. This is perfect for storage and decorating in a kitchen, bathroom, office, bedroom or living room.",,,,,25 x 20 x 6.5,,2,59.98,,,,,2,VIP400,VIP160,fh1983_lg.jpg,fh1983_lg.jpg,7.82906E+11,,VIP800,fh1983_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ARCH,FH1984,All Vip Int. Products|Metal Decor,This garden arch is a showstopper. The metal arch is perfectly accented by a center bench. The bench is great for sitting or using as a potting area. Plants or pots could hang from the arch as well.,,,,,49.5 x 74 x 16,,2,285.98,,,,,2,VIP400,VIP160,fh1984_lg.jpg,fh1984_lg.jpg,7.82906E+11,,VIP800,fh1984_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL./WD. SHELF,FH1985,All Vip Int. Products|Shelves,"This large book shelf has so many uses. It is decorative and functional. This is perfect for storage and decorating in an office, bedroom or living room.",,,,,46 x 68 x 13.5,,2,379.98,,,,,2,VIP400,VIP160,fh1985_lg.jpg,fh1985_lg.jpg,7.82906E+11,,VIP800,fh1985_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. TRACTOR DECOR,FH1987,All Vip Int. Products|Garden Art,"This tractor planter is so unique. The vintage tractor design is made from metal. This would be great with plants on a porch, patio, or garden. This would also be great shelf decor inside.",,,,,20 x 8 x 5.25,,2,47.98,,,,,2,VIP400,VIP160,fh1987_lg.jpg,fh1987_lg.jpg,7.82906E+11,,VIP800,fh1987_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PLANTERS S/2,FH1988,All Vip Int. Products|Planters,"This set of planters are so great. They have a fun floral design and modern feet.  They are perfect for real plants in the garden, or faux plants inside.",,,,,9 x 8 x 8,,2,23.98,,,,,2,VIP400,VIP160,fh1988_lg.jpg,fh1988_lg.jpg,7.82906E+11,,VIP800,fh1988_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. TRAY 2 TIER BAMBOO,FH1990,All Vip Int. Products|Baskets and Buckets|The Garden,,,,,,12 x 13 x 22,,2,34.98,,,,,2,VIP400,VIP160,fh1990_lg.jpg,fh1990_lg.jpg,7.82906E+11,,VIP800,fh1990_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL./WD. SLEIGH DECOR,FH1996,All Vip Int. Products|Christmas,,,,,,NA,,2,14.28,,,,,2,VIP400,VIP160,fh1996_lg.jpg,fh1996_lg.jpg,7.82906E+11,,VIP800,fh1996_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MTL. SIGN ""CHRISTMAS TREES""",FH2002,All Vip Int. Products|Christmas|Signs & Word Art,,,,,,NA,,2,19.98,,,,,2,VIP400,VIP160,fh2002_lg.jpg,fh2002_lg.jpg,7.82906E+11,,VIP800,fh2002_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. TRAIN,FH2003,All Vip Int. Products|Christmas,,,,,,24.4 x 46 x 8,,2,252.98,,,,,2,VIP400,VIP160,fh2003_lg.jpg,fh2003_lg.jpg,7.82906E+11,,VIP800,fh2003_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MTL. ""LOVE"" PLANTER",FH2011,All Vip Int. Products|Signs & Word Art,,,,,,4.5 x 18.2 x 20,,2,37.98,,,,,2,VIP400,VIP160,fh2011_lg.jpg,fh2011_lg.jpg,7.82906E+11,,VIP800,fh2011_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. DECORATIVE BALLS S/3,FH2012,All Vip Int. Products,,,,,,SM: 5x5                                           MD: 6.5x6.5,,2,40.98,,,,,2,VIP400,VIP160,fh2012_lg.jpg,fh2012_lg.jpg,7.82906E+11,,VIP800,fh2012_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. BASKETS S/2,FH2013,All Vip Int. Products|Baskets and Buckets|The Garden,,,,,,LG: 15.5 x 6.5 x 12,,2,42.98,,,,,2,VIP400,VIP160,fh2013_lg.jpg,fh2013_lg.jpg,7.82906E+11,,VIP800,fh2013_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MTL. HOOK BAR ""GARDEN""",FH2014,All Vip Int. Products|Garden Art,,,,,,2 x 18 x 7.7,,2,14.98,,,,,2,VIP400,VIP160,fh2014_lg.jpg,fh2014_lg.jpg,7.82906E+11,,VIP800,fh2014_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. BUCKETS W/ HANGER,FH2015,All Vip Int. Products|Planters,,,,,,11.4 x 7 x 32.7,,2,33.98,,,,,2,VIP400,VIP160,fh2015_lg.jpg,fh2015_lg.jpg,7.82906E+11,,VIP800,fh2015_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MTL. SIGN ""FRESH HERBS""",FH2016,All Vip Int. Products|Signs & Word Art,,,,,,0.6 x 29.5 x 9.5,,2,24.98,,,,,2,VIP400,VIP160,fh2016_lg.jpg,fh2016_lg.jpg,7.82906E+11,,VIP800,fh2016_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. BASKETS S/3,FH2018,All Vip Int. Products|Baskets and Buckets|The Garden,,,,,,LG: 12 x 10.2 x 12.2,,2,49.98,,,,,2,VIP400,VIP160,fh2018_lg.jpg,fh2018_lg.jpg,7.82906E+11,,VIP800,fh2018_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL./WD. TABLE,FH2021,All Vip Int. Products|Furniture,,,,,,31.5 x 47 x 16,,2,174.98,,,,,2,VIP400,VIP160,fh2021_lg.jpg,fh2021_lg.jpg,7.82906E+11,,VIP800,fh2021_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. 2 TIERED TRAY,FH2022,All Vip Int. Products|Baskets and Buckets|The Garden,,,,,,12 x 21 x 12,,2,42.98,,,,,2,VIP400,VIP160,fh2022_lg.jpg,fh2022_lg.jpg,7.82906E+11,,VIP800,fh2022_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL./WD. BENCH,FH2023,All Vip Int. Products|The Garden,,,,,,36 x 45.5 x 21.6,,2,249.98,,,,,2,VIP400,VIP160,fh2023_lg.jpg,fh2023_lg.jpg,7.82906E+11,,VIP800,fh2023_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PLANTERS S/2,FH2024,All Vip Int. Products|Planters,,,,,,14.25 x 17.5 x 5,,2,58.98,,,,,2,VIP400,VIP160,fh2024_lg.jpg,fh2024_lg.jpg,7.82906E+11,,VIP800,fh2024_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL./WD. SHELVES S/2,FH2026,All Vip Int. Products|Shelves,,,,,,SM: 20x7.5x6,,2,45.98,,,,,2,VIP400,VIP160,fh2026_lg.jpg,fh2026_lg.jpg,7.82906E+11,,VIP800,fh2026_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. HANGING PLANTERS SET/2,FH2029,All Vip Int. Products|Planters,,,,,,"LG: 14 x 14 x 10.5""",,2,69.98,,,,,2,VIP400,VIP160,fh2029_lg.jpg,fh2029_lg.jpg,7.82906E+11,,VIP800,fh2029_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. WHEELBARROW FOUNTAIN,FH2032,All Vip Int. Products,,,,,,36 x 46 x 16,,2,199.98,,,,,2,VIP400,VIP160,fh2032_lg.jpg,fh2032_lg.jpg,7.82906E+11,,VIP800,fh2032_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PLANTERS S/2,FH2033,All Vip Int. Products|Planters,,,,,,10 x 9 x 10,,2,45.98,,,,,2,VIP400,VIP160,fh2033_lg.jpg,fh2033_lg.jpg,7.82906E+11,,VIP800,fh2033_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PLANTERS S/3,FH2036,All Vip Int. Products|Planters,,,,,,6.25 x 7.5 x 6.25,,2,24.98,,,,,2,VIP400,VIP160,fh2036_lg.jpg,fh2036_lg.jpg,7.82906E+11,,VIP800,fh2036_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. TRUCK YELLOW,FH2037,All Vip Int. Products|Planters,,,,,,20.5 x 9.25 x 6.5,,2,67.98,,,,,2,VIP400,VIP160,fh2037_lg.jpg,fh2037_lg.jpg,7.82906E+11,,VIP800,fh2037_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PLANTERS S/2,FH2038,All Vip Int. Products|Planters,,,,,,10.5 x 10 x 10.5,,2,46.98,,,,,2,VIP400,VIP160,fh2038_lg.jpg,fh2038_lg.jpg,7.82906E+11,,VIP800,fh2038_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. HANGING PLANTERS S/2,FH2040,All Vip Int. Products|Planters,,,,,,13 x 4 x 13,,2,38.98,,,,,2,VIP400,VIP160,fh2040_lg.jpg,fh2040_lg.jpg,7.82906E+11,,VIP800,fh2040_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. BASKETS S/2,FH2043,All Vip Int. Products|Baskets and Buckets|The Garden,,,,,,14 x 16 x 14,,2,74.98,,,,,2,VIP400,VIP160,fh2043_lg.jpg,fh2043_lg.jpg,7.82906E+11,,VIP800,fh2043_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. GARDEN STAKE,FH2045,All Vip Int. Products|Planters,,,,,,7.25 x 33 x 6,,2,74.98,,,,,2,VIP400,VIP160,fh2045_lg.jpg,fh2045_lg.jpg,7.82906E+11,,VIP800,fh2045_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. GARDEN STAKE,FH2046,All Vip Int. Products|Planters,,,,,,9 x 32 x 4,,2,41.98,,,,,2,VIP400,VIP160,fh2046_lg.jpg,fh2046_lg.jpg,7.82906E+11,,VIP800,fh2046_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. WALL PLANTER,FH2051,All Vip Int. Products|Planters,,,,,,15.5 x 12 x 5,,2,29.98,,,,,2,VIP400,VIP160,fh2051_lg.jpg,fh2051_lg.jpg,7.82906E+11,,VIP800,fh2051_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MTL. SIGN ""GARDEN""",FH2052,All Vip Int. Products|Signs & Word Art,,,,,,13 x 10.75 x 1,,2,14.98,,,,,2,VIP400,VIP160,fh2052_lg.jpg,fh2052_lg.jpg,7.82906E+11,,VIP800,fh2052_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MTL. SIGN ""GARDEN"" VERT.",FH2060,All Vip Int. Products|Signs & Word Art,,,,,,29 x 5 x 0.25,,2,16.98,,,,,2,VIP400,VIP160,fh2060_lg.jpg,fh2060_lg.jpg,7.82906E+11,,VIP800,fh2060_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MTL. SIGN ""GARDEN"" HORIZ",FH2061,All Vip Int. Products|Signs & Word Art,,,,,,36 x 5 x 0.25,,2,14.98,,,,,2,VIP400,VIP160,fh2061_lg.jpg,fh2061_lg.jpg,7.82906E+11,,VIP800,fh2061_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. GARDEN STAKE,FH2062,All Vip Int. Products|Planters,,,,,,7.5 x 48 x 7,,2,39.98,,,,,2,VIP400,VIP160,fh2062_lg.jpg,fh2062_lg.jpg,7.82906E+11,,VIP800,fh2062_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLETOP SIGN,FH2063,All Vip Int. Products|Signs & Word Art,,,,,,7.5 x 12.5 x 3.75,,2,15.98,,,,,2,VIP400,VIP160,fh2063_lg.jpg,fh2063_lg.jpg,7.82906E+11,,VIP800,fh2063_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. WALL PLANTERS S/2,FH2070,All Vip Int. Products|Planters,,,,,,14 x 14 x 4.75,,2,42.98,,,,,2,VIP400,VIP160,fh2070_lg.jpg,fh2070_lg.jpg,7.82906E+11,,VIP800,fh2070_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. GARDEN STAKE,FH2073,All Vip Int. Products|Planters,,,,,,12 x 42.5 x 5.5,,2,21.98,,,,,2,VIP400,VIP160,fh2073_lg.jpg,fh2073_lg.jpg,7.82906E+11,,VIP800,fh2073_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. WALL PLANTER,FH2074,All Vip Int. Products|Planters,,,,,,7 x 12.5 x 5,,2,12.98,,,,,2,VIP400,VIP160,fh2074_lg.jpg,fh2074_lg.jpg,7.82906E+11,,VIP800,fh2074_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. BIRDHOUSE Dï¿½COR,FH2075,All Vip Int. Products|Planters,,,,,,7 x 12.5 x 7,,2,28.98,,,,,2,VIP400,VIP160,fh2075_lg.jpg,fh2075_lg.jpg,7.82906E+11,,VIP800,fh2075_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PLANTER,FH2076,All Vip Int. Products|Planters,,,,,,15.5 x 13.5 x 6.5,,2,48.98,,,,,2,VIP400,VIP160,fh2076_lg.jpg,fh2076_lg.jpg,7.82906E+11,,VIP800,fh2076_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAMBOO CLOCK,FM1013,|All Vip Int. Products|Clocks (All),Stylish and sophisticated this large wall clock is sure to be a statement maker in any room of your home. The frame is made of sturdy bamboo in a grid pattern.  Wood clock face is beautifully carved and easy to read.,,,,,2.6 x lbs x 15.0,,2,129.98,,,,,2,VIP400,VIP160,fm1013_lg.jpg,fm1013_lg.jpg,7.82906E+11,,VIP800,fm1013_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAMBOO MIRROR,FM1014,All Vip Int. Products|Clocks (All),"Stylish and sophisticated, this large wall mirror is perfect for any room in your home.  Solid bamboo frame with spoke style design makes for clean lines and understated elegance.",,,,,33 x 32 x 5,,2,99.98,,,,,2,VIP400,VIP160,fm1014_lg.jpg,fm1014_lg.jpg,7.82906E+11,,VIP800,fm1014_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RATTAN MIRROR,FM1015,All Vip Int. Products|Mirror (All),,,,,,31.5 x 31.5 x 1.25,,2,75.88,,,,,2,VIP400,VIP160,fm1015_lg.jpg,fm1015_lg.jpg,7.82906E+11,,VIP800,fm1015_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAMBOO TRAYS S/3,FM1017,All Vip Int. Products|Trays (All),,,,,,,,2,69.98,,,,,2,VIP400,VIP160,fm1017_lg.jpg,fm1017_lg.jpg,BAMBOO TRAYS S/3,,VIP800,fm1017_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RATTAN TRAYS S/2,FM1018,All Vip Int. Products|Trays (All),,,,,,,,2,68.98,,,,,2,VIP400,VIP160,fm1018_lg.jpg,fm1018_lg.jpg,RATTAN TRAYS S/2,,VIP800,fm1018_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RATTAN PLANTERS S/2,FM1019,All Vip Int. Products|Planters|The Garden,,,,,,,,2,37.98,,,,,2,VIP400,VIP160,fm1019_lg.jpg,fm1019_lg.jpg,RATTAN PLANTERS S/2,,VIP800,fm1019_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RATTAN TRAYS S/2,FM1020,All Vip Int. Products|Trays (All),,,,,,,,2,62.98,,,,,2,VIP400,VIP160,fm1020_lg.jpg,fm1020_lg.jpg,RATTAN TRAYS S/2,,VIP800,fm1020_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RATTAN MIRROR,FM1021,All Vip Int. Products|Mirror (All),,,,,,,,2,82.98,,,,,2,VIP400,VIP160,fm1021_lg.jpg,fm1021_lg.jpg,RATTAN MIRROR,,VIP800,fm1021_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAMBOO STANDS S/2,FM1023,All Vip Int. Products|Planters|The Garden,,,,,,,,2,139.98,,,,,2,VIP400,VIP160,fm1023_lg.jpg,fm1023_lg.jpg,BAMBOO STANDS S/2,,VIP800,fm1023_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. WEAVED BAMBOO CLOCK,FM1024,All Vip Int. Products|Clocks (All),This clock is a showstopper. The large size make it a great statement piece. The metal basket weave design makes it very unique.,,,,,33 x 33 x 4,,2,98.98,,,,,2,VIP400,VIP160,fm1024_lg.jpg,fm1024_lg.jpg,7.82906E+11,,VIP800,fm1024_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAMBOO FLOWER POT - S/3,FM1025,All Vip Int. Products|Planters,"This set of 3 baskets has so many uses. Use them with flameless candles, or with greenery and floral. The basket weave design makes them unique and beautiful.",,,,,9 x 9 x 9,,2,42.98,,,,,2,VIP400,VIP160,fm1025_lg.jpg,fm1025_lg.jpg,7.82906E+11,,VIP800,fm1025_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAMBOO BASKETS S/2,FM1026,All Vip Int. Products|Baskets and Buckets,This set of baskets is so great. The bamboo style makes them very bohemian. These would be great blanket storage or another decorative use.,,,,,,,2,73.68,,,,,2,VIP400,VIP160,fm1026_lg.jpg,fm1026_lg.jpg,BAMBOO BASKETS S/2,,VIP800,fm1026_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE PITCHER WHT,FP1023,All Vip Int. Products|Baskets and Buckets,"This pitcher is great for fresh flowers or as a utensil holder in the kitchen.
FOOD SAFE",,,,,14 x 14 x 6,,4,15.98,,,,,4,VIP400,VIP160,fp1023_lg.jpg,fp1023_lg.jpg,7.82906E+11,,VIP800,fp1023_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE SOAP DISH WHITE,FP1028,All Vip Int. Products|Baskets and Buckets,This classic enamel soap dish comes in two parts. The top has holes for drainage and sits on top of a dish to collect the drips.,,,,,6 x 6 x 6,,4,9.98,,,,,4,VIP400,VIP160,fp1028_lg.jpg,fp1028_lg.jpg,7.82906E+11,,VIP800,fp1028_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE SOAP DISH CREAM,FP1032,All Vip Int. Products|Farmhouse|Kitchen & Bath,This classic enamel soap dish comes in two parts. The top has holes for drainage and sits on top of a dish to collect the drips.,,,,,,,6,9.98,,,,,6,VIP400,VIP160,fp1032_lg.jpg,fp1032_lg.jpg,MTL. ENAMELWARE SOAP DISH CREAM,,VIP800,fp1032_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE CANISTER SET/ 3,FP1037,All Vip Int. Products,Create the country kitchen look with our enamel canister set.? Keeping convenience in mind the cute black lettering will never have you guessing what is stored inside.? Great for a coffee bar or simply placed on your kitchen counter our canister set will add rustic character to any decor.,,,,,5.25 x 6 x 5.25,,4,12.98,,,,,4,VIP400,VIP160,fp1037_lg.jpg,fp1037_lg.jpg,7.82906E+11,,VIP800,fp1037_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE SOAP DISH WALL,FP1043,All Vip Int. Products|Kitchen & Bath,This soap dish is so unique. The black and white design blend perfectly in and style of decor. The design makes it so you can use on the counter or mount to a wall.,,,,,6 x 6 x 6,,4,12.98,,,,,4,VIP400,VIP160,fp1043_lg.jpg,fp1043_lg.jpg,7.82906E+11,,VIP800,fp1043_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE SOAP DISH,FP1044,All Vip Int. Products|Kitchen & Bath,This soap dish is so unique. The black and white design blend perfectly in and style of decor. This is a chic way to display your soap functional and decoratively.,,,,,,,6,8.98,,,,,6,VIP400,VIP160,fp1044_lg.jpg,fp1044_lg.jpg,MTL. ENAMELWARE SOAP DISH,,VIP800,fp1044_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE MEASURING CUPS - BLACK,FP1057,All Vip Int. Products|Kitchen & Bath,These measuring cups are functional and decorative. The black and white design make them perfect for any style of home and decor. They are perfect for the chef or baker.,,,,,7 x 5 x 5,,6,13.98,,,,,6,VIP400,VIP160,fp1057_lg.jpg,fp1057_lg.jpg,7.82906E+11,,VIP800,fp1057_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE POPCORN BOWL SET/5,FP1063,All Vip Int. Products|Kitchen & Bath,Make it a memorable movie night will our old fashioned popcorn bowls. Pair with our large popcorn bowl to make a perfect gift for the popcorn lover in your life. Includes five bowls so everyone will get a taste.,,,,,12 x 12 x 6,,2,31.98,,,,,2,VIP400,VIP160,fp1063_lg.jpg,fp1063_lg.jpg,7.82906E+11,,VIP800,fp1063_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMEL BUTTER DISH,FP1064,All Vip Int. Products|Home Essentials|Kitchen & Bath,This butter dish is perfect for your kitchen. The white enamel and black letters will look perfect in any home. Store your butter stylishly in the fridge or on the counter.,,,,,5 x 3 x 8.5,,4,14.98,,,,,4,VIP400,VIP160,fp1064_lg.jpg,fp1064_lg.jpg,7.82906E+11,,VIP800,fp1064_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE CANISTERS S/3,FP1071,All Vip Int. Products,,,,,,6 x 7.5 x 6,,2,19.78,,,,,2,VIP400,VIP160,fp1071_lg.jpg,fp1071_lg.jpg,7.82906E+11,,VIP800,fp1071_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE MEASURING CUPS SET,FP1072,All Vip Int. Products|Home Essentials|Kitchen & Bath,,,,,,3.5 x 4 x 3.5,,2,14.98,,,,,2,VIP400,VIP160,fp1072_lg.jpg,fp1072_lg.jpg,7.82906E+11,,VIP800,fp1072_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE POPCORN BOWLS S/5,FP1075,All Vip Int. Products|Home Essentials|Kitchen & Bath,,,,,,SM: 6.2x6.2x3.3,,2,31.98,,,,,2,VIP400,VIP160,fp1075_lg.jpg,fp1075_lg.jpg,7.82906E+11,,VIP800,fp1075_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE COOKIE CANISTER,FP1076,All Vip Int. Products|Christmas,,,,,,11.3 X 11.3 X 9.2,,2,41.98,,,,,2,VIP400,VIP160,fp1076_lg.jpg,fp1076_lg.jpg,7.82906E+11,,VIP800,fp1076_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MTL. ENAMELWARE TRAY ""CUP OF CHEER""",FP1077,All Vip Int. Products|Christmas,,,,,,NA,,2,19.98,,,,,2,VIP400,VIP160,fp1077_lg.jpg,fp1077_lg.jpg,7.82906E+11,,VIP800,fp1077_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE CUPS S/4,FP1079,All Vip Int. Products|Christmas,,,,,,NA,,2,20.98,,,,,2,VIP400,VIP160,fp1079_lg.jpg,fp1079_lg.jpg,7.82906E+11,,VIP800,fp1079_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE TRAY TREES S/2,FP1080,All Vip Int. Products|Christmas,,,,,,NA,,2,32.98,,,,,2,VIP400,VIP160,fp1080_lg.jpg,fp1080_lg.jpg,7.82906E+11,,VIP800,fp1080_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE JARS S/3,FP1081,All Vip Int. Products|Christmas,,,,,,MD: 3.3x3.3x3.7,,2,15.98,,,,,2,VIP400,VIP160,fp1081_lg.jpg,fp1081_lg.jpg,7.82906E+11,,VIP800,fp1081_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. ENAMELWARE PLATES S/4,FP1082,All Vip Int. Products|Christmas,,,,,,NA,,2,26.98,,,,,2,VIP400,VIP160,fp1082_lg.jpg,fp1082_lg.jpg,7.82906E+11,,VIP800,fp1082_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. 4 DRAWER CABINET,FT1028,All Vip Int. Products|Furniture,"This rustic wood dresser had a modern twist. The distressed reclaimed wood has a farmhouse feel, but the sleek legs give it a mid century modern look. Use this in a bedroom, living room, or any place for extra storage. 
This is such a unique dresser. The rustic wood gives it a farm feel. The turned out legs give it a mid century modern feel. It has 4 drawers, to use as a dresser. Or use it as a side table in any room.",,,,,30 X 23 X 16,,2,229.98,,,,,2,VIP400,VIP160,ft1028_lg.jpg,ft1028_lg.jpg,7.82906E+11,,VIP800,ft1028_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. CABINET,FT1029,All Vip Int. Products,"his rustic wood dresser had a modern twist. The distressed reclaimed wood has a farmhouse feel, but the sleek legs give it a mid century modern look. Use this in a bedroom, living room, or any place for extra storage. The open shelving give it a fun feel. 
This is such a unique dresser. The rustic wood gives it a farm feel. The turned out legs give it a mid century modern feel. It has doors and drawers, and open cabinets. Use this as a dresser or side table in any room.?",,,,,36.5 x 37 x 14,,2,359.98,,,,,2,VIP400,VIP160,ft1029_lg.jpg,ft1029_lg.jpg,7.82906E+11,,VIP800,ft1029_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. CABINET,FT1033,All Vip Int. Products|Shelves,"This rustic wood cabinet has so many uses. Style it in a kitchen for a vintage farmhouse feel, with open shelving to display dishes and glassware. It would also make a beautiful bookcasw  to store all yourbooks, or decorative items in.",,,,,15.5 x 36.5 x 78.6,,2,599.98,,,,,2,VIP400,VIP160,ft1033_lg.jpg,ft1033_lg.jpg,7.82906E+11,,VIP800,ft1033_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. TABLE,FT1041,All Vip Int. Products|Furniture,This wood table is so beautiful. The natural wood color makes it perfect for any home design. The size is perfect for an accent or entry table.,,,,,60 X 25 X 7,,2,229.98,,,,,2,VIP400,VIP160,ft1041_lg.jpg,ft1041_lg.jpg,7.82906E+11,,VIP800,ft1041_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
