Brown Primitive Flame Cover Bulb,#01-0224-2,"Brown Primitive Flame Cover with a Candelabra Base. Try our new Warming Scent Spray - Just spray this flame cover and as it warms you will enjoy a pleasant fragrance! There are 7 Warming Scents to choose from just click ""More Home Décor"" and visit our ""Warming Scent Spray Page!"" Includes 3 Watt Bulb. (Replacement Bulb Item #01-3000)",,,,,,,,6,$2.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/740.jpg,740.jpg,,,,740.jpg
LED Battery Clip Candle Remote,#04-0254,No matter the quantity (1) Remote will turn all LED Battery Clip Candles On and Off.,,,,,,,,4,$2.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/743.jpg,743.jpg,,,,743.jpg
Remote Operated LED Battery Clip Candles,#04-0252,"Decorate your tree with our NEW LED Remote Operated Battery Clip Candles! Choose from 10 different colors. All you need is (1) AA Battery. Candle approximately 5 1/2"". Remote Sold Separately at $2.00 each (#04-0254). No matter the quantity (1) Remote will turn all candles on and off. Made in USA",,,,,,,,4,$6.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/742.jpg,742.jpg,,,,742.jpg
Thumper Remote Operated LED Battery Clip Candle,#04-0256,"Decorate with our NEW LED Remote Operated Battery Thumper Bunny Clip Candle! All you need is (1) AA Battery. Candle approximately 5.5"" tall. Remote Sold Separately at $2.00 each (#04-0254). No matter the quantity (1) Remote will turn all candles on and off. Made in USA",,,,,,,,2,$9.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/745.jpg,745.jpg,,,,745.jpg
Green Shamrock Bulb,#01-40318,"Green with White Shamrock Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/744.jpg,744.jpg,,,,744.jpg
Espresso Welcome Lamp Remote Operated LED Battery Candle,#04-0251,"""NEW"" Espresso Welcome Lamp Remote Operated LED Battery Candle with Berry Ring. All you need is (1) AA Battery. Candle approximately 7"" tall. Choose from a variety of different colored candles. Remote Sold Separately at $2.00 each (#04-0254). No matter the quantity (1) Remote will turn all candles on and off. Product will come in our Welome Lamp Base (Table lamp currently unavailable) Made in USA!",,,,,,,,2,$13.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/747.jpg,747.jpg,,,,747.jpg
"Red, Warm & Green Old World Flame Pop-Ons (20pk)",#10-8101,"20-Pack Red, Warm & Green Old World Flame Pop-Ons.",,,,,,,,2,$10.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/108.jpg,108.jpg,,,,108.jpg
Primitive Blueberry Scented Bulb (4Watt),#01-0209,Primitive Blueberry Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/317.jpg,317.jpg,,,,317.jpg
Candy Corn Scented Bulb (4Watt),#01-3318,Candy Corn Crush Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/314.jpg,314.jpg,,,,314.jpg
Large Flicker-Large Base Vanilla Spice Bulb,#01-1127,Large flicker vanilla spice scented silicone dipped bulb with a standard base.,,,,,,,,6,$4.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/349.jpg,349.jpg,,,,349.jpg
Large Flicker-Large Base Warm Bulb,#01-0027,Large flicker warm silicone dipped bulb with a candelabra base.,,,,,,,,6,$4.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/348.jpg,348.jpg,,,,348.jpg
Large Pumpkin Face Fluted Lamp,#08-5064,Large Pumpkin Face Bulb (Replaceable Inner Bulb Item #01-3000) on our Stylish Black Fluted Lamp. Choose Plain Pumpkin or Pumpkin with Face Bulb! (Electric),,,,,,,,1,$10.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/699.jpg,699.jpg,,,,699.jpg
Small Flicker Cinnamon Clove Bulb,#01-1124,Small flicker cinnamon clove scented silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/345.jpg,345.jpg,,,,345.jpg
White Old Glory Bulb,#01-40911,White Old Glory Silicone Bulb. Inner Bulb Is Replaceable Item # 01-3000 ($1.00),,,,,,,,6,$4.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/696.jpg,696.jpg,,,,696.jpg
Small Flicker Orange Clove Bulb,#01-1126,Small flicker orange clove scented silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/347.jpg,347.jpg,,,,347.jpg
Small Flicker Cappuccino Bulb,#01-1125,Small flicker cappuccino scented silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/346.jpg,346.jpg,,,,346.jpg
Small Flicker Vanilla Spice Bulb,#01-1120,Small flicker vanilla Spice scented silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/341.jpg,341.jpg,,,,341.jpg
Large Flicker-Small Base Cappuccino Bulb,#01-0027-8,Large flicker cappuccino scented silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/340.jpg,340.jpg,,,,340.jpg
Small Flicker Warm Bulb,#01-0026,Small warm flicker silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/343.jpg,343.jpg,,,,343.jpg
Small Flicker Spicy Rosehips Bulb,#01-1122,Small flicker spicy rosehips scented silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/342.jpg,342.jpg,,,,342.jpg
Witch Battery Candlestick,#04-41032-1,Witch Battery-Operated Candlestick with Cape and Black Fluted Candle Base.,,,,,,,,2,$13.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/646.jpg,646.jpg,,,,646.jpg
Ghost Battery Candlestick with Accessories,#04-41031-2,"Ghost Battery-Operated Candlestick with Berry Ring, Scarf and Black Fluted Candle Base.",,,,,,,,2,$12.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/647.jpg,647.jpg,,,,647.jpg
White Snowman Stacker Nightlight,#07-41201-5,"Nightlight with White Snowman Stacker Silicone Bulb. Inner bulb is replaceable, Item # 01-3000 ($1.00).",,,,,,,,1,$8.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/590.jpg,590.jpg,,,,590.jpg
Snowman with Pipe Nightlight,#07-40425,"Nightlight with Snowman with Pipe Silicone Bulb. Inner bulb is replaceable, Item #01-3000 ($1.00).",,,,,,,,1,$9.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/592.jpg,592.jpg,,,,592.jpg
4 Watt Christmas Bulbs (12ct),#01-9005-12,12 Pack of 4 Watt Christmas Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,,1,$28.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/459.jpg,459.jpg,,,,459.jpg
Original Large Warm Star (3,#01-0146,"3"" Original Large Warm Silicone Star Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00).",,,,,,,,6,$3.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/599.jpg,599.jpg,,,,599.jpg
Tiny Tim Christmas Bulbs (12ct),#10-0403,12 Pack of 3 Watt Tiny Tim Christmas Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,,1,$28.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/458.jpg,458.jpg,,,,458.jpg
White Northwoods Mix Pop-Ons (144pk),#10-8074,"144-Pack White Northwoods Mix of Bears, Stars, Trees and Snowflake Pop-Ons.",,,,,,,,1,$67.68 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/119.jpg,119.jpg,,,,119.jpg
Tiny Tim Primitive Cinnamon Spice Bulbs (12ct),#10-1061,12 Pack of 3 Watt Tiny Tim Primitive Cinnamon Spice Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,,1,$28.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/448.jpg,448.jpg,,,,448.jpg
4 Watt Primitive Cinnamon Spice Bulbs (12ct),#01-0180-12,12 Pack of 4 Watt Primitive Cinnamon Spice Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,,1,$28.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/449.jpg,449.jpg,,,,449.jpg
White Dragonfly Nightlight,#07-4205,"White Dragonfly Bulb Nightlight, Inner bulb is replaceable, Item #01-3000 ($1.00).",,,,,,,,1,$7.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/488.jpg,488.jpg,,,,488.jpg
Primitive Star Pop-Ons (20pk),#10-8010,20-Pack Primitive Star Pop-Ons.,,,,,,,,2,$10.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/110.jpg,110.jpg,,,,110.jpg
Pastel Old World Flame Pop-Ons (20pk),#10-0255,20-Pack Pastel Old World Flame Pop-Ons.,,,,,,,,2,$10.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/111.jpg,111.jpg,,,,111.jpg
White Northwoods Mix Pop-On String of Lights,#10-8073-1,White Northwoods Mix Pop-Ons on 20ct String of Lights.,,,,,,,,2,$12.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/440.jpg,440.jpg,,,,440.jpg
Warm Old World Flame Pop-Ons (144pk),#10-8034,144-Pack Warm Old World Flame Pop-Ons.,,,,,,,,1,$67.68 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/113.jpg,113.jpg,,,,113.jpg
Tiny Tim Primitive Pumpkin Spice Bulbs (12ct),#10-1051,12 Pack of 3 Watt Tiny Tim Primitive Pumpkin Spice Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,,1,$28.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/446.jpg,446.jpg,,,,446.jpg
4 Watt Primitive Pumpkin Spice Bulbs (12ct),#01-0181-12,12 Pack of 4 Watt Primitive Pumpkin Spice Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,,1,$28.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/447.jpg,447.jpg,,,,447.jpg
Tiny Tim Warm Bulbs (12ct),#10-0103,12 Pack of 3 Watt Tiny Tim Warm Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,,1,$28.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/444.jpg,444.jpg,,,,444.jpg
4 Watt Warm Bulbs (12ct),#01-0001-12,12 Pack of 4 Watt Warm Silicone Bulbs. Buy a dozen and save - Price reduced from $1.95 to $1.83 each.,,,,,,,,1,$28.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/445.jpg,445.jpg,,,,445.jpg
Warm Long Tip Bulb,#01-0063,Warm Long Tip silicone dipped bulb with a candelabra base.,,,,,,,,6,$2.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/521.jpg,521.jpg,,,,521.jpg
Autumn Harvest Scented Bulb (4Watt),#01-3301,Autumn Harvest Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/289.jpg,289.jpg,,,,289.jpg
Primitive Cookies & Cream Twist Bulb,#01-0192,Primitive Cookies & Cream Twist silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/523.jpg,523.jpg,,,,523.jpg
Warm Twist Bulb,#01-0118,Warm Twist silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/522.jpg,522.jpg,,,,522.jpg
Primitive Cinnabun Twist Bulb,#01-0201,Primitive Cinnabun Twist silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/525.jpg,525.jpg,,,,525.jpg
Cinnamon Twist Bulb,#01-0129,Cinnamon Twist silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/524.jpg,524.jpg,,,,524.jpg
Spice Cake Scented Bulb (4Watt),#01-0221,Spice Cake Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/527.jpg,527.jpg,,,,527.jpg
Red & Pearl Flicker Bulb,#01-0134,Red & Pearl Twist silicone dipped flicker bulb with a candelabra base.,,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/526.jpg,526.jpg,,,,526.jpg
Warm Flicker Campfire Bulb,#01-0028,Warm Flicker Campfire silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/529.jpg,529.jpg,,,,529.jpg
Orange & Black Twist Bulb,#01-0130,Orange & Black Twist silicone dipped bulb with a candelabra base.,,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/528.jpg,528.jpg,,,,528.jpg
Stacking Penguins,#301-1984,"Paper Mache Stacking Penguins (No Electric) - Height Approx. 11"".",,,,,,,,2,$5.25 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/282.jpg,282.jpg,,,,282.jpg
Penguin Ornaments (Set of 6),#301-1986,"Paper Mache Penguin Ornaments (Set of 6) - Approx. Height 4"" Each.",,,,,,,,2,$10.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/283.jpg,283.jpg,,,,283.jpg
Penguin Trio with Candle,#301-2008,"Paper Mache Penguin Trio with Candle and Silicone Bulb. Dimensions Approx. 4"" x 5"".",,,,,,,,2,$11.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/284.jpg,284.jpg,,,,284.jpg
Penguin Fishing,#301-1993,"Paper Mache Penguin Fishing (No Electric) - Height Approx. 5"".",,,,,,,,2,$5.25 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/285.jpg,285.jpg,,,,285.jpg
Penguin Sliding,#301-1992,"Paper Mache Penguin Sliding (No Electric) - Dimensions Approx. 5"" x 7"".",,,,,,,,2,$5.25 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/286.jpg,286.jpg,,,,286.jpg
Applesauce Scented Bulb (4Watt),#01-2201,Applesauce Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/287.jpg,287.jpg,,,,287.jpg
Pastel Star Pop-On String of Lights,#10-8006-1,Pastel Star Pop-Ons on 20ct String of Lights.,,,,,,,,2,$12.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/428.jpg,428.jpg,,,,428.jpg
"Red, White & Blue Burst Bulb",#01-4275RWB,"Red, White and Blue Burst Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,,6,$5.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/235.jpg,235.jpg,,,,235.jpg
Gray Yarn Spools (Set of 3),#02-0713,"Gray Yarn Spools, Set of 3 with Bulbs. Approximately 6"", 8"" & 12"" Spools. (Spool sizes may vary - Measurements are taken from bottom of the wooden spool to top of Silicone Bulb).",,,,,,,,1,$38.85 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/234.jpg,234.jpg,,,,234.jpg
Pastel Old World Flame Pop-Ons (144pk),#10-0256,144-Pack Pastel Old World Flame Pop-Ons.,,,,,,,,1,$67.68 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/237.jpg,237.jpg,,,,237.jpg
Copper Spools (Set of 7),#02-10011,"Copper Spools, Set of 7. Approximately 9-1/2"" to 13-1/2"". (Spool sizes may vary - Measurements are taken from bottom of the wooden spool to top of Silicone Bulb.) Silicone Bulbs Included.",,,,,,,,1,$69.65 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/231.jpg,231.jpg,,,,231.jpg
L & L Design Spool Collection (Set of 4),#02-20121,"L & L Design Spool Collection - 4 Wooden Spools with Bulbs. Approximately 8-1/2"" to 9-1/2"". (Spool sizes may vary - Measurements are taken from bottom of the wooden spool to top of Silicone Bulb.)",,,,,,,,1,$72.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/230.jpg,230.jpg,,,,230.jpg
Black Daisy Bulb,#01-40422,"Black Daisy Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,,6,$3.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/233.jpg,233.jpg,,,,233.jpg
Large Chamber Spool,#02-00061,"Large Chamber Spool. Approximately 18"". (Spool size may vary - Measurement is taken from bottom of the wooden spool to top of Glass Globe.) Silicone Bulb Included.",,,,,,,,1,$19.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/232.jpg,232.jpg,,,,232.jpg
Red Top Americana Bulb,#01-40903,"Red Top Americana Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/239.jpg,239.jpg,,,,239.jpg
"Red, Warm & Blue Old World Flame Pop-Ons (144pk)",#10-8106,"144-Pack Red, Warm & Blue Old World Flame Pop-Ons.",,,,,,,,1,$67.68 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/238.jpg,238.jpg,,,,238.jpg
Frankie Stacker Nightlight,#07-41035-5,"Nightlight with Frankie Stacker Silicone Bulb. Inner bulb is replaceable, Item # 01-3000 ($1.00).",,,,,,,,1,$8.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/420.jpg,420.jpg,,,,420.jpg
Christmas Bulbs for Rustic String of Lights (6 Ct),#01-9007-6,6 Pack of Christmas Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Rustic String Sold Separately for $6.00.,,,,,,,,1,$14.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/421.jpg,421.jpg,,,,421.jpg
Duck Stacker Nightlight,#07-40402-5,"Nightlight with Primitive Duck Stacker Silicone Bulb. Inner bulb is replaceable, Item # 01-3000 ($1.00).",,,,,,,,1,$9.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/411.jpg,411.jpg,,,,411.jpg
Pineapple Nightlight,#07-4207,"Pineapple Nightlight, Inner Bulb Is Replaceable Item # 01-3000",,,,,,,,1,$10.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/507.jpg,507.jpg,,,,507.jpg
Battery Pumpkin Tealight Timer,#04-41220,Battery Operated Pumpkin Face Tealight Timer.,,,,,,,,2,$6.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/629.jpg,629.jpg,,,,629.jpg
Battery Pumpkin Face Candlestick,#04-41030-1,Battery Operated Pumpkin Face Candlestick. Includes Black Fluted Candle Base!,,,,,,,,2,$9.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/625.jpg,625.jpg,,,,625.jpg
White Valentine Bulb,#01-40214,"White Valentine Silicone Bulb with Red Hearts and XO, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/620.jpg,620.jpg,,,,620.jpg
Cinnamon Tiny Tim Bulb,#01-0070,3 Watt Cinnamon Tiny Tim Silicone Bulb.,,,,,,,,6,$2.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/619.jpg,619.jpg,,,,619.jpg
Spicy Rosehips Scented Bulb (4Watt),#01-3309,Spicy Rosehips Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/309.jpg,309.jpg,,,,309.jpg
Strawberry Scented Bulb (4Watt),#01-2227,Strawberry Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/308.jpg,308.jpg,,,,308.jpg
Battery Lion Candlestick on Wood Log,#04-4241,"7"" Battery-Operated Lion Candlestick on Wood Log. Candlestick is Timer (ON for 6 hours-OFF for 18 hours). Needs (1) AA Battery (not included). Made in the USA",,,,,,,,1,$12.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/659.jpg,659.jpg,,,,659.jpg
Bluebird Stacker Nightlight,#07-40411-5,"Nightlight with Primitive Bluebird Stacker Silicone Bulb. Inner bulb is replaceable, Item # 01-3000 ($1.00).",,,,,,,,1,$9.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/410.jpg,410.jpg,,,,410.jpg
Pineapple Scented Bulb (4Watt),#01-2219,Pineapple Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/301.jpg,301.jpg,,,,301.jpg
Pine Scented Bulb (4Watt),#01-2217,Pine Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/300.jpg,300.jpg,,,,300.jpg
Pomegranate Scented Bulb (4Watt),#01-2221,Pomegranate Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/303.jpg,303.jpg,,,,303.jpg
Pink Grapefruit Scented Bulb (4Watt),#01-3306,Pink Grapefruit Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/302.jpg,302.jpg,,,,302.jpg
Rose Scented Bulb (4Watt),#01-2225,Rose Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/305.jpg,305.jpg,,,,305.jpg
Pumpkin Spice Scented Bulb (4Watt),#01-0181,Pumpkin Spice Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/304.jpg,304.jpg,,,,304.jpg
Crisp Cotton Scented Bulb (4Watt),#01-3308,Soft Linen Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/307.jpg,307.jpg,,,,307.jpg
Seamist Scented Bulb (4Watt),#01-3307,Sea Mist Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,,6,$2.75 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/306.jpg,306.jpg,,,,306.jpg
Warm Sunshower Bulb,#01-0232-1,"Warm Sunshower Silicone Bulb, Inner Bulb Is Replaceable Item # 01-1000 ($1.00)",,,,,,,,6,$2.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/712.jpg,712.jpg,,,,712.jpg
Red Valentine Bulb,#01-40215,Red Valentine Bulb with White Hearts and XO - Inner Bulb is Replaceable Item #01-3000,,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/713.jpg,713.jpg,,,,713.jpg
Peter Pumpkin Face Bulb,#01-410317,Peter Pumpkin Face Silicone Bulb. Inner Bulb is Replaceable (01-3000),,,,,,,,6,$5.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/710.jpg,710.jpg,,,,710.jpg
Pauly Pumpkin Face Bulb,#01-410318,Pauly Pumpkin Face Silicone Bulb. Inner Bulb is Replaceable (01-3000),,,,,,,,6,$4.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/711.jpg,711.jpg,,,,711.jpg
Double Dip Snowman Bulb,#01-1159,Snowman Double Dipped Silicone Bulb with a Candelabra Base. Inner Bulb is Replaceable Item #01-1000.,,,,,,,,6,$4.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/716.jpg,716.jpg,,,,716.jpg
Pink Flower Power Bulb,#01-40401,Pink Flower Power Silicone Bulb. Inner Bulb Is Replaceable Item # 01-3000 ($1.00),,,,,,,,6,$3.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/717.jpg,717.jpg,,,,717.jpg
Ruby Red Nose Reindeer Bulb,#01-41224-2,"Ruby the Red Nose Reindeer Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/714.jpg,714.jpg,,,,714.jpg
Reindeer with Black Nose Bulb,#01-41224,"Reindeer with Black Nose Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,,6,$3.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/715.jpg,715.jpg,,,,715.jpg
7.5 Watt Clear Bulb,#01-0006-7,7.5 Watt Clear Dipped Bulb with a Standard Base.,,,,,,,,6,$3.05 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/718.jpg,718.jpg,,,,718.jpg
Snowball w/ Hat Fluted Lamp,#08-5083,Snowball w/ Hat Bulb (Replaceable Inner Bulb Item #01-3000) on our Stylish Black Fluted Lamp. (Electric),,,,,,,,1,$15.00 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/719.jpg,719.jpg,,,,719.jpg
Stardust Nightlight,#07-4215,"Stardust Nightlight, Inner Bulb Is Replaceable Item # 01-1000",,,,,,,,1,$7.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/495.jpg,495.jpg,,,,495.jpg
Moondust Nightlight,#07-4216,"Moondust Nightlight, Inner Bulb Is Replaceable Item # 01-1000",,,,,,,,1,$7.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/494.jpg,494.jpg,,,,494.jpg
Charming Light,#08-508,,,,,,,,,1,$6.95 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/497.jpg,497.jpg,,,,497.jpg
Nightlight (Plain),#07-0103,,,,,,,,,1,$3.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/496.jpg,496.jpg,,,,496.jpg
White Snowflake Pop-On String of Lights,#10-8063-1,White Snowflake Pop-Ons on 20ct String of Lights.,,,,,,,,2,$12.50 ,,,,,,,,http://www.vickiejeanscreations.com/admin/uploads/items/396.jpg,396.jpg,,,,396.jpg
