"PAPER PULP SNOWMAN HANGER 3 ASSRT 4.5""",31361,12.00,48.00,,2.5000,2.2500,,856964313614
"PAPER PULP SNOWMAN 2 ASSRT 4""",31362,12.00,36.00,72.00,3.5000,3.2500,2.9500,856964313621
PAPER PULP SANTA/SNOWMAN HANGER 2 AST 4.25',31363,12.00,36.00,72.00,2.5000,2.2500,1.9500,856964313638
"PAPER PULP SANTA/SNOWMAN HANGER 2 AST 4""",31364,12.00,36.00,72.00,2.5000,2.2500,1.9500,856964931364
"PAPER PULP SANTA/SNOWMAN HANGER 2 AST 4""",31365,12.00,36.00,72.00,3.2500,2.9500,2.7500,856964313652
"PAPER PULP SANTA/SNOWMAN HANGER 2 AST 2.5""",31366,12.00,36.00,72.00,3.2500,2.9500,2.7500,856964313669
"POLY SNOWMAN HANGER 2 AST 5""",31367,12.00,48.00,,3.2500,2.9500,,856964313676
"PAPER PULP SANTA/SNOWMAN HEAD HANGER 2 AST 4""",31368,12.00,72.00,,1.9500,1.7500,,856964313683
"PAPER PULP SANTA/SNOWMAN HEAD HANGER 2 AST 4""",31369,12.00,72.00,,1.9500,1.7500,,856964313690
" PAPER PULP SANTA DECOR 3 AST 9.75""",31370,6.00,24.00,,5.2500,4.7500,,856964313706
"PAPER PULP SNOWMAN DECOR 2 AST 12""",31371,3.00,12.00,,8.7500,7.9500,,856964313713
"PAPER PULP SNOWMAN DECOR 2 AST 8.5""",31372,4.00,12.00,,8.5000,7.5000,,856964313713
"PAPER PULP SNOWMAN DECOR 2 AST 9.75""",31373,4.00,12.00,,8.9500,7.9500,,856964313737
"PAPER PULP SNWMAN 2 AST 11""",31374,4.00,12.00,,11.9500,10.9500,,856964313744
"PAPER PULP SNOWMAN DECOR 2 AST 12""",31375,3.00,12.00,,13.5000,12.5000,,856964313751
"PAPER PULP SNOWMAN DECOR 9.5""",31376,2.00,6.00,,14.9500,12.9500,,856964313768
"PAPER PULP SNOWMAN DECOR 10""",31377,2.00,6.00,,12.9500,12.2500,,856964313775
"PAPER PULP SANTA/SNOWMAN DECOR 9.75""",31378,2.00,12.00,,9.9500,8.9500,,856964313782
"PAPER PULP SNOWMAN DECOR 2 AST 8.5""",31379,2.00,12.00,,9.9500,8.9500,,856964313799
"PAPER PULP SNOWMAN DECOR 9""",31380,2.00,6.00,12.00,13.5000,12.9500,11.9500,856964313805
"PAPER PULP SNOWMAN DECOR 6.5""",31381,4.00,12.00,,9.9500,8.9500,,856964313812
"PAPER PULP SANTA HANGER 2 AST 5""",31382,12.00,36.00,72.00,2.7500,2.5000,2.2500,856964313829
"PAPER PULP SANTA HANGER 2 AST 4.5""",31383,12.00,48.00,72.00,2.5000,2.2500,1.9500,856964313836
"FABRIC CARROT SET 12""X3.5X3.5""",31385,4.00,24.00,,6.5000,5.5000,,856964313850
"FABRIC CARROT SET 9""X2.5""X2.5""",31386,6.00,24.00,,4.9500,4.2500,,856964313867
"P/M BUNNY SIT ON EGG 2 ASSRT 8.5""H",31387,6.00,24.00,,6.5000,5.5000,,856964313874
"P/M HANGING EGG 3 ASSRT 4.25""H",31388,12.00,48.00,,3.5000,2.9500,,856964313881
"P/M EASTER EGG & BUNNY 10""L",31389,6.00,24.00,,7.9500,6.7500,,856964313898
"P/M EASTER BUNNY 8.75""H",31390,6.00,24.00,,7.5000,6.5000,,856964313904
"P/M EASTER BUNNY 6.5""H",31391,6.00,24.00,,6.5000,5.5000,,856964313911
"P/M EASTER BUNNY FAMILY 6""X9""H",31392,3.00,12.00,,9.7500,8.5000,,856964313928
"P/M STANDING BUNNY 19.75""H",31393,3.00,12.00,,15.9500,13.5500,,856964313935
"P/M STANDING BUNNY 2 ASSRT 12.5""H",31394,2.00,6.00,,14.7500,12.5000,,856964313942
"P/M BUNNY 2 ASSRT 6.25""H",31395,6.00,24.00,,6.2500,5.2500,,856964313959
"FABRIC BUNNY 2 ASSRT 11""H",31396,4.00,24.00,,8.2500,7.2500,,856964313966
"FABRIC EASTER GARLAND 72""L",31397,3.00,18.00,,9.5000,8.2500,,856964313973
"FABRIC BUNNY/CARROT GARLAND 72""L",31398,3.00,12.00,,13.5000,11.5000,,856964313980
"FABRIC BUNNY 2 ASSRT 11""L",31399,6.00,24.00,,7.9500,6.7500,,856964313997
"P/M BUNNY HEAD SET/6  1.75X3.5""",31400,3.00,18.00,,10.5000,8.9500,,856964314000
"18"" FEATHER TREE",40071,6.00,48.00,144.00,5.9500,5.3500,4.9500,856964410719
"22"" FEATHER TREE",40072,6.00,24.00,0.00,2.9500,2.6500,0.0000,856964410726
,40087,0.00,0.00,0.00,0.0000,0.0000,0.0000,
"10"" TOP HAT SNOWMAN",40101,2.00,8.00,16.00,14.9500,13.5000,12.5000,856964401014
"10"" SNOWLADY",40102,2.00,8.00,16.00,14.9500,13.5000,12.5000,856964401021
"10"" SNOWMAN W/SKI",40103,6.00,12.00,,8.9500,7.9500,,856964401038
"10"" SNOWMAN W/BROOM",40104,6.00,12.00,,8.9500,7.9500,,856964401045
"12"" SNOWMAN W/MITTENS",40105,2.00,6.00,12.00,15.5000,13.9500,12.9500,856964401052
"16.5"" SNOWMAN W/ TOP HAT",40106,2.00,6.00,12.00,10.9500,9.9500,9.2500,856964401069
"24"" HALF BODY SNOWMAN",40107,2.00,6.00,18.00,17.9500,15.9500,14.9500,856964401076
"15"" SNOWMAN W/SNOWBALLS IN TIN PAIL",40108,2.00,6.00,18.00,14.5000,13.5000,12.5000,856964401083
"14"" SNOMAN W/TIN PAIL HAT",40109,2.00,6.00,12.00,10.9500,9.9500,9.2500,856964401090
"10.5"" SNOWMAN W/TIN PAIL HAT",40110,6.00,12.00,36.00,8.9500,8.4500,7.9500,856964401106
"25"" SNOMAN W/TOP HAT",40111,2.00,6.00,12.00,17.9500,16.5000,15.5000,856964401113
"32"" SNOWMAN W/TOP HAT",40112,1.00,4.00,12.00,35.5000,30.9500,28.9500,856964401120
"17"" ANNIE 2 ASS'T",40113,6.00,24.00,0.00,9.9500,8.5000,0.0000,856964401137
"18"" RAGGED  ANN",40114,2.00,12.00,0.00,12.9500,10.5000,0.0000,856964401144
"18"" RAGGED  ANDY",40115,2.00,12.00,0.00,12.9500,10.5000,0.0000,856964401151
"24"" HARVEST GIRL/BOY",40116,2.00,12.00,0.00,12.5000,10.5000,0.0000,856964401168
"24"" HARVEST BOY",40117,2.00,12.00,0.00,12.5000,10.5000,0.0000,856964401175
"22"" PILGRIM LADY",40118,2.00,12.00,0.00,12.5000,10.5000,0.0000,856964401182
"22"" PILGRIM MAN",40119,2.00,12.00,0.00,12.5000,10.5000,0.0000,856964401199
"15"" SANTA",40120,2.00,12.00,0.00,8.9500,7.9500,0.0000,856964401205
"24"" RAGGED ANN",40121,2.00,12.00,0.00,15.5000,13.5000,0.0000,856964401212
"24"" RAGGED ANDY",40122,2.00,12.00,0.00,15.5000,13.5000,0.0000,856964401229
DRESSED CHICKEN 18'' 2 ASSRT,40123,2.00,12.00,24.00,10.5000,9.5000,8.5000,856964401236
ROOSTER 2 ASSRT 6.5'',40124,6.00,24.00,48.00,5.9500,5.5000,4.9500,856964401243
HEN & ROOSTER SET OF 2 10.5'',40125,2.00,6.00,12.00,13.9500,12.9500,11.9500,856964401250
RED/WHITE CHECKERED FABRIC CHICKEN 11'',40126,6.00,12.00,24.00,6.7500,6.2500,5.2500,856964401267
SITTING BLK CAT 2 ASSRT 12'',40127,6.00,24.00,0.00,5.7500,4.9500,0.0000,856964401274
SITTING CAT 10'',40128,6.00,24.00,0.00,5.9500,4.9500,0.0000,856964401281
STANDING BLK CAT 9.5'',40129,6.00,24.00,0.00,5.9500,4.9500,0.0000,856964401298
FABRIC WITCH HAT 12'',40130,6.00,12.00,24.00,5.9500,4.9500,3.9500,856964401304
LARGE CROW HANGING 13.5'',40131,6.00,24.00,72.00,3.9500,3.2500,2.9500,856964401311
CROW W/ WIRED FOOT 10'',40132,6.00,24.00,0.00,4.9500,4.2500,0.0000,856964401328
HANGING CROW WITH HAT 13'',40133,6.00,36.00,0.00,4.5000,3.9500,0.0000,856964401335
HANGING CROW 8.5'',40134,12.00,36.00,108.00,2.5000,1.9500,1.7500,85696440134
WOOL STANDING SHEEP 8'',40135,6.00,24.00,0.00,5.9500,5.5000,0.0000,856964401359
WOOL STANDING SHEEP  6'',40136,6.00,24.00,0.00,5.2500,4.7500,0.0000,856964401366
"WOOL STANDING SHEEP 3.5''X5.5""L",40137,12.00,48.00,0.00,3.2500,2.5000,0.0000,856964401373
"13"" RED/WHITE CHECKERED SITTING HEN",40138,2.00,6.00,24.00,8.9500,7.9500,6.9500,856964401380
"7"" Chenille Snowman Ornament",40139,12.00,48.00,96.00,3.9500,3.5000,3.1500,856964401397
"7"" CHENILLE SANTA HEAD ORNAMENT",40140,12.00,48.00,96.00,4.5000,3.9500,3.5000,856964401403
"7"" CHENILLE SNOWMAN HEAD ORNAMENT",40141,12.00,48.00,96.00,4.5000,3.9500,3.5000,856964401410
"8"" CHENILLE SNOWMAN W/ SHOVEL",40142,4.00,12.00,48.00,6.5000,5.7500,5.2500,856964401427
"8"" CHENILLE SNOWMAN W/ PAIL",40143,4.00,12.00,48.00,6.5000,5.7500,5.2500,856964401434
"13""SNOWMAN CARE SNOWBABY",40144,2.00,8.00,0.00,12.9500,11.2500,0.0000,856964401441
"15"" FABRIC SANTA",40145,2.00,6.00,24.00,15.9500,14.5000,13.7500,856964401458
"8"" FABRIC SNOWMAN 2 ASS'T",40146,4.00,16.00,32.00,7.9500,6.9500,6.5000,856964401465
"5"" SNOWMAN ORN. 3 ASS'T",40147,12.00,48.00,96.00,3.5000,3.1500,2.7500,856964401472
"MATILDA PRIMITIVE 5"" BUNNY RABBIT",40148,6.00,12.00,0.00,7.9500,6.5000,0.0000,856964401489
BUSTER SANTA BEAR 10'',40149,2.00,6.00,12.00,9.9500,9.5000,8.9500,856964401496
"DEAR RUDY 20""",40150,2.00,6.00,12.00,13.9500,13.5000,12.9500,856964401502
"STANLEY PRIMITIVE 11"" SMOWMAN",40151,2.00,6.00,12.00,13.9500,13.5000,12.9500,856964401519
"SNOWBERT 4"" SNOWMAN ORNAMENT",40152,12.00,24.00,48.00,2.9500,2.7500,2.5000,856964401526
"JELLY BEAN PRIMITIVE 9"" BUNNY RABBIT",40153,2.00,6.00,12.00,10.5000,9.9500,9.5000,856964401533
RAGGEDIES FOR SALE 24'',40154,2.00,6.00,24.00,17.9500,15.9500,13.9500,856964401540
NURSE NIGHTINGALE 16'',40155,2.00,6.00,24.00,12.9500,11.9500,10.9500,856964401557
HAPPY FALL 10'' PRIMITIVE SCARECROW,40156,6.00,12.00,24.00,6.5000,5.9500,5.5000,856964401564
HAPPY FALL 16'' PRIMITIVE SCARECROW,40157,2.00,6.00,12.00,11.9500,11.5000,10.9500,856964401571
WITCH HAT BOWL FILLERS 5'',40158,12.00,72.00,0.00,1.9500,1.6500,0.0000,856964401588
"KRIS KRINGLE 10"" PRIMITIVE SANTA CLAUS",40159,6.00,12.00,24.00,7.9500,7.5000,6.9500,856964401595
KRIS KRINGLE 16'' PRIMITVE SANTA CLAUS,40160,2.00,6.00,12.00,15.9500,14.9500,13.9500,856964401601
LILY AND LICORICE 18'' RAGGEDY WITCH AND HER BLACK CAT,40161,2.00,6.00,12.00,12.5000,11.5000,10.5000,856964401618
PERIWINKLE 13'' BUNNY RABBIT,40162,4.00,12.00,0.00,7.5000,6.5000,0.0000,856964401625
"PERWINKLE 16"" BUNNY RABBIT",40163,2.00,6.00,12.00,10.5000,9.9500,9.5000,856964401632
"SMEEL MY FEET 24"" WITCH RAGGEDY WITH CANDY CORN",40164,2.00,6.00,12.00,11.9500,11.5000,10.9500,856964401649
"MISS OCTOBER 42"" RAGGEDY WITH WITH CALENDAR APRON",40165,2.00,6.00,12.00,21.5000,19.9500,16.9500,856964401656
BRRL ( 14 1/2'' SNOWMAN MAKE- DO),40166,2.00,6.00,12.00,9.9500,9.5000,8.9500,856964401663
"BELSNICKLE PRIMITIVE 6"" SANTA ORNIE",40167,6.00,12.00,24.00,5.9500,5.5000,4.9500,856964401670
"TOBY PRIMITIVE 6"" SNOWMAN ORNIE",40168,6.00,12.00,24.00,5.9500,5.5000,4.9500,856964401687
GILBERT SNOWMAN MAKE DO 16'',40169,2.00,6.00,12.00,13.9500,13.5000,12.9500,856964401694
MISS DECEMBER 39'' RAGGED DOLL WEARING A CALENDER APRON,40170,2.00,6.00,12.00,19.9500,17.9500,15.9500,856964401700
DAISY DUGMORE PRIMITIVE 12'' BUNNY RABBIT IN FLOWER POT,40171,2.00,12.00,24.00,9.9500,8.9500,8.2500,856964401717
PRIMITIVE CANDY CORN 5'' 4 1/2'' AND 3 1/2'' BOWL FILLERS,40172,6.00,24.00,48.00,3.2500,2.7500,2.5000,856964401724
"20"" FABRIC SNOWMAN 2 ASS'T",40173,2.00,6.00,24.00,11.9500,10.9500,10.2500,856964401731
"18"" CHENILLE TOP HAT SNOWMAN W/SHOVEL",40174,2.00,8.00,16.00,18.9500,17.5000,16.5000,856964401748
"18"" CHENILLE FABRIC SNOWMAN W/PAIL",40175,2.00,8.00,16.00,18.9500,17.5000,16.5000,856964401755
"6.5"" LED WAX CANDLE LIGHT BROWN",40176,12.00,72.00,144.00,2.5000,2.2500,2.0000,856964401762
"6.5"" LED CANDLE DARK COFFEE",40177,12.00,36.00,144.00,2.5000,2.2500,2.0000,856964401779
"6.5"" LED BARN RED CANDLE",40178,12.00,36.00,144.00,2.5000,2.2500,2.0000,856964401786
"6.5"" LED TAN CANDLE",40179,12.00,72.00,144.00,2.5000,2.2500,2.0000,856964401793
"CHENILLE 3 SNOWMANS W/HANGER 9""LX6""H",40180,3.00,9.00,0.00,10.5000,9.5000,0.0000,856964401809
"CHENILE 3 SNOWMANS 14L""X10""H",40181,2.00,6.00,0.00,17.9500,15.9500,0.0000,856964401816
"CHENILE SNOWMAN W/PUPPY 12""",40182,2.00,6.00,18.00,19.9500,17.9500,16.9500,856964401823
"CHENILE SNOWMAN W/GINGERBRAD 12""H",40183,2.00,6.00,18.00,18.9500,17.9500,15.9500,856964401830
CHENILE SNOWMAN W/SIGN 14''H,40184,2.00,6.00,18.00,15.9500,14.9500,13.9500,856964401847
"CHENILE SNOWMAN ""JOY TO THE WORLD""15""",40185,2.00,6.00,18.00,16.9500,14.9500,13.5000,856964401854
"CHENILE SNOWMAN W/BABY 15""",40186,2.00,6.00,18.00,21.9500,19.9500,18.9500,856964401861
"CHENILE NANNY SNOWMAN 15""",40187,2.00,6.00,18.00,16.9500,15.9500,14.9500,856964401878
"CHENILE SNOWMAN W/BIRD 15""",40188,2.00,4.00,12.00,19.9500,17.9500,16.9500,856964401885
"12"" CHENILE SNOWMAN W/BIRD",40188X,4.00,12.00,,14.9500,13.7500,,85696440188
"CHENILE SNOWMAN 19""H",40189,2.00,6.00,,24.5000,22.9500,,856964401892
"CHENILE ""WELCOME"" SNOWMAN 26""H",40190,2.00,6.00,,27.9500,24.9500,,856964401908
"FABRIC RAGGEDY ANN/ANDY, 2 ASSORT 7.5""",40191,12.00,48.00,96.00,3.9500,3.5000,2.9500,856964401915
"FABRIC BLACK CROW ORN 4""",40192,12.00,48.00,96.00,1.5000,1.2500,1.0000,856964401922
"FABRIC SANTA HEAD 15""",40193,3.00,6.00,18.00,9.9500,8.9500,7.9500,856964401939
"FABRIC ANN W/ HEART 14.5""",40194,3.00,12.00,36.00,9.9500,8.9500,8.2500,856964401946
"FABRIC GINGERBRED MAN 7.5""",40195,12.00,36.00,72.00,2.7500,2.3500,2.1500,856964401953
"FABRIC WITCH HAT 10""",40196,6.00,18.00,36.00,5.7500,4.9500,4.5000,856964401960
FABRIC MICE HOLD BROOM,40197,6.00,18.00,36.00,5.7500,4.9500,4.5000,856964401977
"FABRIC TURKEY 8X10""",40198,3.00,12.00,36.00,7.5000,6.5000,5.9500,856964401984
"FABRIC TOPHAT SNOWMAN 10""",40199,6.00,18.00,36.00,6.5000,5.5000,4.9500,856964401991
"FABRIC SNOWMAN 8""",40200,6.00,24.00,48.00,5.9500,4.9500,4.5000,856964402004
"FABRIC TOPHAT SNOWMAN 11""",40201,6.00,18.00,36.00,6.5000,5.5000,4.9500,856964402011
"FABRIC SCARECROW/PUMPKIN 18""",40202,2.00,6.00,18.00,11.9500,10.9500,9.9500,856964402028
"FABRIC BEAR  11""",40203,4.00,12.00,24.00,8.9500,7.9500,7.2500,856964402035
"FABRIC WITCH 29""",40204,2.00,6.00,12.00,17.9500,16.9500,15.5000,856964402042
"FABRIC PENQUIN 10""",40205,6.00,18.00,36.00,6.9500,5.9500,5.3500,856964402059
"FABRIC RAG.ANN HOLD BASKET 16""",40206,2.00,6.00,24.00,10.9500,9.9500,8.9500,856964402066
"FABRIC PUMPKIN 10""DIM",40207,3.00,12.00,36.00,6.5000,5.5000,4.9500,856964402073
"FABRIC PUMPKIN 6"" DIM",40208,6.00,18.00,36.00,4.9500,4.2500,3.9500,856964402080
"FABRIC PENGUIN 7""",40209,6.00,18.00,36.00,4.9500,4.2500,3.9500,856964402097
"FABRIC RAG.ANN & ANDY 2 ASSORT 9""",40210,12.00,48.00,96.00,3.9500,3.5000,2.9500,856964402103
"FABRIC SNOWMAN W/HEART 11""",40211,6.00,24.00,0.00,6.9500,5.9500,0.0000,856964402110
"FABRIC SNOWMAN W/BERRY WING 14""",40212,3.00,12.00,0.00,9.9500,8.5000,0.0000,856964402127
"FABRIC SNOWMAN W/BELLS ORN.5.5""",40213,12.00,36.00,0.00,4.2500,3.7500,0.0000,856964402134
"FABRIC SNOWMAN W/TREE TOP STAR 9""",40214,6.00,24.00,0.00,4.5000,3.7500,0.0000,856964402141
"FABRIC SNOWMAN W/TWIG STAR 13""",40215,3.00,12.00,0.00,8.9500,7.9500,0.0000,856964402158
"WHITE BALL ORN. 3.25"" DIA",40216,12.00,48.00,0.00,1.7500,1.5000,0.0000,856964402165
"WHITE STAR ORN. 5.75""",40217,12.00,72.00,0.00,1.7500,1.5000,0.0000,856964402172
"WHITE STAR TREE TOPPER 8""",40218,6.00,36.00,0.00,2.7500,2.4500,0.0000,856964402189
"WHITE WOODEN BASKET W/HANDLE 13.75""",40219,2.00,12.00,0.00,11.5000,9.9500,0.0000,856964402196
"WHITE WOODEN BASKET W/HANDLE 15""",40220,2.00,8.00,12.00,11.5000,9.9500,8.9500,856964402202
"WHITE WOODEN BOX SET/3 20""",40221,1.00,4.00,0.00,39.9500,34.9500,0.0000,856964402219
"WHITE WOODEN WHEELBARROW 20""",40222,2.00,4.00,0.00,19.9500,17.9500,0.0000,856964402226
"RED WOODEN BOX W/STAR SET/2 12.5""",40223,2.00,6.00,0.00,19.9500,17.9500,0.0000,856964402233
"WOODEN BIRDHOUSE BARN RED 11""H",40224,2.00,6.00,12.00,15.5000,14.5000,13.5000,856964402240
COUNTRY PAPER BOX  SET/3 ROUND,40225,2.00,6.00,12.00,14.9500,13.9500,11.9500,856964402257
COUNTRY PAPER BOX SNOWMAN SET/3 ROUND,40226,3.00,12.00,24.00,10.9500,9.9500,8.9500,856964402264
COUNTRYHOUSE PAPER BOX  SET/3 ROUND,40227,2.00,6.00,12.00,14.9500,13.5000,12.5000,856964402271
"PRIMITIVES""PAPER BOX  SET/3 OVAL",40228,2.00,6.00,12.00,21.9500,19.9500,17.9500,856964402288
"WOODEN BIRD HOUSE 23.75""H",40229,2.00,6.00,12.00,22.5000,20.5000,18.5000,856964402295
"WOODEN BIRD HOUSE W/WINEYARD 15.75""H",40230,2.00,6.00,12.00,14.9500,13.9500,12.5000,856964402301
"WOODEN BIRD HOUSE W/WINEYARD 18""H",40231,2.00,6.00,12.00,18.5000,15.9500,14.9500,856964402318
3 X 3 LED TIMER PILLAR RED,40232,6.00,24.00,,3.7500,3.3500,,856964402325
4 X 3 LED TIMER PILLAR RED,40233,6.00,36.00,,4.2500,3.7500,,856964402332
6 X 3 LED TIMER PILLAR RED,40234,6.00,24.00,,5.4500,4.9500,,856964402349
3 X 3 LED TIMER PILLAR MUSTARD,40235,6.00,24.00,,3.7500,3.3500,,856964402356
4 X 3 LED TIMER PILLAR MUSTARD,40236,6.00,36.00,,4.2500,3.7500,,856964402363
6 X 3 LED TIMER PILLAR MUSTARD ,40237,6.00,24.00,,5.4500,4.9500,,856964402370
3 X 3 LED TIMER PILLAR CARAMEL,40238,6.00,24.00,,3.7500,3.3500,,856964402387
4 X 3 LED TIMER PILLAR CARAMEL,40239,6.00,36.00,,4.2500,3.7500,,856964402394
6 X 3 LED TIMER PILLAR CARAMEL,40240,6.00,24.00,,5.4500,4.9500,,856964402400
2.5 X 2.5 LED PILLAR MUSTARD TEA LITE,40241,6.00,36.00,,2.7500,2.4500,,856964402417
3 X 2.5 LED PILLAR MUSTARD TEA LITE,40242,6.00,36.00,,3.2500,2.9500,,856964402424
4 X 2.5 LED PILLAR MUSTARD TEA LITE,40243,6.00,24.00,,3.9500,3.5500,,856964402431
2.5 X 2.5 LED PILLAR CARAMEL TEA LITE,40244,6.00,36.00,,2.7500,2.4500,,856964402448
3 X 2.5 LED PILLAR CARAMEL TEA LITE,40245,6.00,36.00,,3.2500,2.9500,,856964402455
4 X 2.5 LED PILLAR CARAMEL TEA LITE,40246,6.00,24.00,,3.9500,3.5500,,856964402462
2.5 X 2.5 LED PILLAR RED TEA LITE,40247,6.00,36.00,,2.7500,2.4500,,856964402479
3 X 2.5 LED PILLAR RED TEA LITE,40248,6.00,36.00,,3.2500,2.9500,,856964402486
4 X 2.5 LED PILLAR RED TEA LITE,40249,6.00,24.00,,3.9500,3.5500,,856964402493
3 X 2.75 LED TIMER PILLAR CARAMEL,40250,6.00,24.00,,3.2500,2.9500,,856964402509
4 X 2.75 LED TIMER PILLAR CARAMEL,40251,6.00,36.00,,3.9500,3.5000,,856964402516
6 X 2.75 LED TIMER PILLAR CARAMEL ,40252,6.00,24.00,,4.9500,4.5000,,856964402523
3 X 2.75 LED TIMER PILLAR MUSTARD,40253,6.00,24.00,,3.2500,2.9500,,856964402530
4 X 2.75 LED TIMER PILLAR MUSTARD,40254,6.00,36.00,,3.9500,3.5000,,856964402547
6 X 2.75 LED TIMER PILLAR MUSTARD,40255,6.00,24.00,,4.9500,4.5000,,856964402554
3 X 2.75 LED TIMER PILLAR RED,40256,6.00,24.00,,3.2500,2.9500,,856964402561
4 X 2.75 LED TIMER PILLAR RED,40257,6.00,36.00,,3.9500,3.5000,,856964402578
6 X 2.75 LED TIMER PILLAR RED,40258,6.00,24.00,,4.9500,4.5000,,856964402585
3 X 3 LED TIMER PILLAR MUSTARD CURVED,40259,6.00,24.00,,3.7500,3.3500,,856964402592
4 X 3 LED TIMER PILLAR MUSTARD CURVED,40260,6.00,36.00,,4.2500,3.8500,,856964402608
6 X 3 LED TIMER PILLAR MUSTARD CURVED,40261,6.00,24.00,,5.4500,4.9500,,856964402615
3 X 3 LED TIMER PILLAR CARAMEL CURVED,40262,6.00,24.00,,3.7500,3.3500,,856964402622
4 X 3 LED TIMER PILLAR CARAMEL CURVED,40263,6.00,36.00,,4.2500,3.8500,,856964402639
6 X 3 LED TIMER PILLAR CARAMEL CURVED,40264,6.00,24.00,,5.4500,4.9500,,856964402646
3 X 3 LED TIMER PILLAR RED CURVED,40265,6.00,24.00,,3.7500,3.3500,,856964402653
4 X 3 LED TIMER PILLAR RED CURVED,40266,6.00,36.00,,4.2500,3.8500,,856964402660
6 X 3 LED TIMER PILLAR RED CURVED,40267,6.00,24.00,,5.4500,4.9500,,856964402677
3 X 3 LED TIMER PILLAR CARAMEL,40268,6.00,24.00,,3.7500,3.3500,,856964402684
4 X 3 LED TIMER PILLAR CARAMEL,40269,6.00,36.00,,4.2500,3.8500,,856964402691
3 X 3 LED TIMER PILLAR MUSTARD,40270,6.00,24.00,,3.7500,3.3500,,856964402707
4 X 3 LED TIMER PILLAR MUSTARD,40271,6.00,36.00,,4.2500,3.8500,,85696440271
6 X 3 LED TIMER PILLAR MUSTARD,40272,6.00,24.00,,5.4500,4.9500,,856964402721
3 X 3 LED TIMER PILLAR RED,40273,6.00,24.00,,3.7500,3.3500,,856964402738
4 X 3 LED TIMER PILLAR RED,40274,6.00,36.00,,4.2500,3.8500,,856964402745
6 X 3 LED TIMER PILLAR RED,40275,6.00,24.00,,5.4500,4.9500,,856964402752
6 X 3 LED TIMER PILLAR CARAMEL,40276,6.00,24.00,,5.4500,4.9500,,856964402769
"9.5"" LED TIMER TAPER RED",40277,12.00,48.00,,3.5000,2.9500,,856964402776
"9.5"" LED TIMER TAPER CARAMEL",40278,12.00,48.00,,3.5000,2.9500,,856964402783
"9.5"" LED TIMER TAPER MUSTARD",40279,12.00,48.00,,3.5000,2.9500,,856964402790
"9.5"" LED TIMER TAPER BLACK",40280,12.00,48.00,,3.5000,2.9500,,856964402806
"CHENILE SNOWMAN 11""",40281,2.00,6.00,,10.5000,9.7500,,856964402813
"CHENILE TOPHAT SNOWMAN 15""",40282,2.00,6.00,,15.9500,14.9500,,856964402820
"CHENILE SNOWMAN WELCOME SIGN 15""",40283,2.00,6.00,,16.9500,15.9500,,856964402837
"CHENILE SNOWMAN 13""",40284,2.00,6.00,,17.9500,15.5000,,856964402844
CHENILE SNOWMAN PILLOW 2 ASS'T 15X11,40285,2.00,12.00,,11.9500,10.9500,,856964402851
"CHENILE ROOSTER 13""",40286,4.00,12.00,,9.9500,8.9500,,856964402868
"CHENILE HEN 8""",40287,6.00,24.00,,6.5000,5.5000,,856964402875
"CHENILE CHICK ORN. 4""",40288,12.00,36.00,,1.9500,1.7500,,856964402882
"CHENILE PIG 15""",40289,6.00,24.00,,7.5000,6.5000,,856964402899
"CHENILE OWL 10""",40290,2.00,6.00,,9.9500,9.2500,,856964402905
"CHENILE OWL ORN. 5""",40291,12.00,36.00,,2.9500,2.5000,,856964402912
"CHENILE OWL 11""",40292,2.00,6.00,,13.9500,12.9500,,856964402929
"CHENILE OWL 9.5""",40293,4.00,12.00,,8.9500,7.9500,,856964402936
"CHENILE OWL 11""",40294,2.00,6.00,,12.9500,11.9500,,856964402943
"CHENILE SNOW-ANGEL 15""",40295,2.00,6.00,,16.5000,15.5000,,856964402950
"CHENILE ANGEL 11""",40296,2.00,6.00,,10.9500,9.9500,,856964402967
"PAPER SQUARE BOX SET/3  7"" 6""",40297,2.00,8.00,,12.9500,11.9500,,856964402974
"PAPER SQUARE BOX SET/3 10"" 8"" 6""",40298,2.00,8.00,,21.9500,19.9500,,856964402981
"PAPER ROUND BOX SET/ 3  7"" 6"" 5""",40299,2.00,8.00,,12.9500,11.9500,,856964402998
"PAPER ELLIPSE BOX SET/3  9.25"" 7.75"" 6.75""",40300,2.00,4.00,,17.5000,15.9500,,856964403001
PAPER BOOKS SET OF 2,40302,,8.00,,17.5000,15.9500,,856964403025
"PILLOW CHENILE CHICKS 15X12""",40303,2.00,12.00,,11.5000,10.5000,,856964403032
"CHENILE DUCKS BOY & GIRL 2 ASS'T 12""",40304,6.00,12.00,,9.5000,8.5000,,856964403049
"CHENILE ROOSTER 15""L",40305,2.00,12.00,,11.9500,10.9500,,856964403056
"BURLAP PUMPKIN 9.5 DIA X 4.5""H",40306,4.00,12.00,,7.5000,6.5000,,856964403063
"BURLAP PUMPKIN 6 DIA X 3.5""H",40307,6.00,18.00,,5.9500,5.2500,,856964403070
"CHENILE SNOWMAN W/HEART 13""",40310,2.00,6.00,,12.9500,11.9500,,856964403100
CHENILE CAT 11',40311,2.00,6.00,,14.9500,13.9500,,856964403117
"CHENILE RABBIT W/CARROT 13.5""",40312,2.00,8.00,,13.9500,12.9500,,856964403124
"CHENILE CHUBBY ROOSTER 12""",40313,2.00,8.00,,11.9500,10.9500,,856964403131
