"FARMHOUSE CHECK LONG RUNNER CREME/GREY 14""X56""",AQ22GLR,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|Runners||||||,"DESCRIPTION
14""X56"" min 2",Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,AQ22G.jpg,
"FARMHOUSE CHECK PILLOW BLACK/TAN 20"" x 20""",AQ21P,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Pillows||||||,,Currently In Stock,,,1,,2,15.00,,0.00,,0.00,2,AQ21P.jpg,
"FARMHOUSE CHECK PILLOW CRANBERRY/TAN 20"" x 20""",AQ22P,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Pillows||||||,,Currently In Stock,,,1,,2,15.00,,0.00,,0.00,2,AQ22P.jpg,
FARMHOUSE CHECK QUEEN BED COVER,AQ21QB,(All) Everyday Products|(All) Pine Creek Products|Bed & Throws|||||||,"DESCRIPTION
94""x104"" min. 2",Currently In Stock,,,1,"94""x104""",2,64.00,,0.00,,0.00,2,AQ21QB.jpg,
FARMHOUSE CHECK QUEEN BED COVER,AQ22QB,(All) Everyday Products|(All) Pine Creek Products|Bed & Throws|||||||,"DESCRIPTION
94""X104"" min. 1",Currently In Stock,,,1,,1,64.00,,0.00,,0.00,1,AQ22QB.jpg,
FARMHOUSE CHECK SHORT RUNNER BLACK/TAN,AQ21SR,(All) Everyday Products|(All) Pine Creek Products|Runners|||||||,"DESCRIPTION
14""x32"" min. 2",Currently In Stock,,,1,"14""x32""",2,5.00,,0.00,,0.00,2,AQ21SR.jpg,
"FARMHOUSE CHECK SHORT RUNNER CRANBERRY/TAN 14"" x 32""",AQ22SR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Runners||||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,AQ22.jpg,
"FARMHOUSE CHECK SHORT RUNNER CREME/GREY 14""X32""",AQ22GSR,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|Runners||||||,"DESCRIPTION
14""X32"" min 2",Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,AQ22G.jpg,
FARMHOUSE CHECK THROW BLACK/TAN,AQ21T,(All) Everyday Products|(All) Pine Creek Products|Bed & Throws|||||||,"DESCRIPTION
52""x74"" min. 2",Currently In Stock,,,1,"52""x74""",2,25.00,,0.00,,0.00,2,AQ21T.jpg,
FARMHOUSE CHECK THROW CRANBERRY/TAN,AQ22T,(All) Everyday Products|(All) Pine Creek Products|Bed & Throws|||||||,"DESCRIPTION
52""x74"" min. 2",Currently In Stock,,,1,"52""x74""",2,25.00,,0.00,,0.00,2,AQ22T.jpg,
"FARMHOUSE CHECK THROW CREME/GREY 52""X74""",AQ22GT,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|Bed & Throws||||||,"DESCRIPTION
52""X74"" min 2",Currently In Stock,,,1,,2,25.00,,0.00,,0.00,2,AQ22G.jpg,
FARMHOUSE CHECK VALANCE BLACK/TAN,AQ21V,(All) Everyday Products|(All) Pine Creek Products|Curtains & Valances|||||||,"DESCRIPTION
72""x15.5"", min. 2",Currently In Stock,,,1,"72""x15.5""",2,12.00,,0.00,,0.00,2,AQ21V.jpg,
FARMHOUSE CHECK VALANCE CRANBERRY/TAN,AQ22V,(All) Everyday Products|(All) Pine Creek Products|Curtains & Valances|||||||,"DESCRIPTION
72""x15.5"" min. 2",Currently In Stock,,,1,"72""x15.5""",2,12.00,,0.00,,0.00,2,AQ22V.jpg,
FARMHOUSE PILLOW SHAM,AQPS,(All) Everyday Products|(All) Pine Creek Products|Pillows|||||||,"DESCRIPTION
20""x29"" min. 2",Currently In Stock,,,1,"20""x30""",2,8.00,,0.00,,0.00,2,AQPS.jpg,
FARMHOUSE PITCHER,32-2342,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|||||||,"DESCRIPTION
12""h min 2",Currently In Stock,,,1,,2,12.00,,0.00,,0.00,2,32-2342.jpg,
"FARMINGDALE 34"" SQUARE",AQ98SS,(All) Everyday Products|(All) Pine Creek Products|Table Cloths & Squares|||||||,,Currently In Stock,,,1,,2,9.50,,0.00,,0.00,2,AQ98.jpg,
"FARMINGDALE 52"" TABLE SQUARE",AQ98TS,(All) Everyday Products|(All) Pine Creek Products|Table Cloths & Squares|||||||,,Currently In Stock,,,1,,2,17.50,,0.00,,0.00,2,AQ98.jpg,
FLAT HEART HOOK,20HH,(All) Everyday Products|(All) Pine Creek Products|Hooks and Hinges|||||||,"DESCRIPTION
2"" min. 12",Currently In Stock,,,1,"2.5""",12,1.50,,0.00,,0.00,12,20HH.jpg,
FLAT WALL HOOK,79WH,(All) Everyday Products|(All) Pine Creek Products|Hooks and Hinges|||||||,"DESCRIPTION
3"" min. 12",Currently In Stock,,,1,"3""",12,2.00,,0.00,,0.00,12,79WH.jpg,
FLOWER CANDLE STICK,32-1813,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|Candle Holders & Sticks||||||,"DESCRIPTION
3""x3"" min. 12",Currently In Stock,,,1,,12,3.00,,0.00,,0.00,12,32-1813_600x450.jpg,
"FROSTY & CO. PILLOW 6""X9""",S932P,(All) Christmas Products|(All) Pine Creek Products|(Newest) Additions|Pillows||||||,,Order now to ship in June,,,1,,2,6.50,,0.00,,0.00,2,S932P web.jpg,
GALVANIZED BUCKETS SET OF 4,PC2341,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|||||||,"DESCRIPTION
Set of 4   min 2 
12""d x 6""h, 9""d x 5""h, 6""d x 4""h, 4""d x 3""h,",Currently In Stock,,,1,,2,20.00,,0.00,,0.00,2,PC2341.jpg,
GALVANIZED WALL SHELF,32-2408,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|(Newest) Additions||||||,"DESCRIPTION
12""H 10""W min 2",Currently In Stock,,,1,,2,13.50,,0.00,,0.00,2,32-2408 WEB.jpg,
"GRACE 8""X10""",C874,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|(Newest) Additions||||||,,Currently In Stock,,,1,,2,12.50,,0.00,,0.00,2,C874 WEB.jpg,
"GRAIN SACK - CREAM/BLACK EXTRA LONG RUNNER 14""X108""",A18XLR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,1,12.50,,0.00,,0.00,1,A18.jpg,
"GRAIN SACK - CREAM/BLACK LONG RUNNER 14""X56""",A18LR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,A18.jpg,
"GRAIN SACK - CREAM/BLACK SHORT RUNNER 14""X32""",A18SR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,A18.jpg,
"GRAIN SACK - CREAM/BLACK TOWEL 17""X24""",A18T,(All) Pine Creek Products|Sack|Towels|||||||,,Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,A18.jpg,
"GRAIN SACK - CREAM/BLUE EXTRA LONG RUNNER 14""X108""",A17XLR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,12.50,,0.00,,0.00,2,A17.jpg,
"GRAIN SACK - CREAM/BLUE LARGE PILLOW 20""X20""",A17PL,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,1,15.00,,0.00,,0.00,1,A17.jpg,
"GRAIN SACK - CREAM/BLUE LONG RUNNER 14""X56""",A17LR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,A17.jpg,
"GRAIN SACK - CREAM/BLUE MEDIUM PILLOW 16""X16""",A17PM,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,1,10.00,,0.00,,0.00,1,A17.jpg,
"GRAIN SACK - CREAM/BLUE SHORT RUNNER 14""X32""",A17SR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,A17.jpg,
"GRAIN SACK - CREAM/BLUE SMALL PILLOW 10""X20""",A17PS,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,1,12.00,,0.00,,0.00,1,A17.jpg,
"GRAIN SACK - CREAM/BLUE TOWEL 17""X24""",A17T,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Towels|||||,,Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,A17.jpg,
"GRAIN SACK - CREAM/GRAY EXTRA LONG RUNNER 14""X108""",AQ112XLR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,12.50,,0.00,,0.00,2,AQ112 (2).jpg,
"GRAIN SACK - CREAM/GRAY LONG RUNNER 14""X56""",AQ112LR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,AQ112 (2).jpg,
"GRAIN SACK - CREAM/GRAY SHORT RUNNER 14""X32""",AQ112SR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,AQ112 (2).jpg,
"GRAIN SACK - CREAM/GRAY TOWEL 17""X24""",AQ112T,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Towels|||||,,Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,AQ112 (2).jpg,
"GRAIN SACK - CREAM/RED EXTRA LONG RUNNER 14""X108""",AQ110XLR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,12.50,,0.00,,0.00,2,AQ110.jpg,
"GRAIN SACK - CREAM/RED LONG RUNNER 14""X56""",AQ110LR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,AQ110.jpg,
"GRAIN SACK - CREAM/RED SHORT RUNNER 14""X32""",AQ110SR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,AQ110.jpg,
"GRAIN SACK - CREAM/RED TOWEL 17""X24""",AQ110T,(All) Pine Creek Products|Sack|Towels|||||||,,Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,AQ110.jpg,
"GRAIN SACK - CREAM/SAGE EXTRA LONG RUNNER 14""X108""",A16XLR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,12.50,,0.00,,0.00,2,A16.jpg,
"GRAIN SACK - CREAM/SAGE LARGE PILLOW 20""X20""",A16PL,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,15.00,,0.00,,0.00,2,A16.jpg,
"GRAIN SACK - CREAM/SAGE LONG RUNNER 14""X56""",A16LR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,A16.jpg,
"GRAIN SACK - CREAM/SAGE MEDIUM PILLOW 16""X16""",A16PM,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,10.00,,0.00,,0.00,2,A16.jpg,
"GRAIN SACK - CREAM/SAGE SHORT RUNNER 14""X32""",A16SR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,A16.jpg,
"GRAIN SACK - CREAM/SAGE TOWEL 17""X24""",A16T,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Towels|||||,,Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,A16.jpg,
"GRAIN SACK - CREAM/TAN EXTRA LONG RUNNER 14""X108""",AQ111XLR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,12.50,,0.00,,0.00,2,AQ111.jpg,
"GRAIN SACK - CREAM/TAN LONG RUNNER 14""X56""",AQ111LR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,AQ111.jpg,
"GRAIN SACK - CREAM/TAN SHORT RUNNER 14""X32""",AQ111SR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,AQ111.jpg,
"GRAIN SACK - CREAM/TAN TOWEL 17""X24""",AQ111T,(All) Pine Creek Products|Sack|Towels|||||||,,Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,AQ111.jpg,
"GRAIN SACK - TAN/BLACK LONG RUNNER 14""X56""",505BLR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,505B.jpg,
"GRAIN SACK - TAN/BLACK SHORT RUNNER 14""X32""",505BSR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,505B.jpg,
"GRAIN SACK - TAN/BLACK TOWEL 17""X24""",505BT,(All) Pine Creek Products|Sack|Towels|||||||,,Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,505B.jpg,
"GRAIN SACK - TAN/CREAM LONG RUNNER 14""X56""",505CLR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,505C.jpg,
"GRAIN SACK - TAN/CREAM SHORT RUNNER 14""X32""",505CSR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Runners|||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,505C.jpg,
"GRAIN SACK - TAN/CREAM SHORT RUNNER 14""X32""",505SCR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,"DESCRIPTION
14""X32"" min qty 2",Currently In Stock,,,1,,1,5.00,,0.00,,0.00,1,505C.jpg,
"GRAIN SACK - TAN/CREAM TOWEL 17""X24""",505CT,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Towels|||||,,Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,505C.jpg,
"GRAIN SACK - TAN/RED LONG RUNNER 14"" X 56""",505RLR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,505R.jpg,
"GRAIN SACK - TAN/RED SHORT RUNNER 14""X32""",505RSR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,,Currently In Stock,,,1,,2,5.00,,0.00,,0.00,2,505R.jpg,
"GRAIN SACK - TAN/RED TOWEL 17""X24""",505RT,(All) Pine Creek Products|Sack|Towels|||||||,,Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,505R.jpg,
"GRAIN SACK BLACK STRIPE TOWEL 17"" x 26""",A14T,(All) Pine Creek Products|Sack|Towels|||||||,"DESCRIPTION
17""x26"" min. 2",Currently In Stock,,,1,,2,3.50,,0.00,,0.00,2,grainsack-pattern-black-stripe.jpg,
"GRAIN SACK CREAM/BLACK LARGE PILLOW 20""X20""",A18PL,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,15.00,,0.00,,0.00,2,A18.jpg,
"GRAIN SACK CREAM/BLACK MEDIUM PILLOW 16""X16""",A18PM,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,10.00,,0.00,,0.00,2,A18.jpg,
"GRAIN SACK CREAM/GRAY LARGE PILLOW 20""X20""",AQ112PL,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,15.00,,0.00,,0.00,2,AQ112 (2).jpg,
GRAIN SACK CREAM/GRAY MEDIUM PILLOW,AQ112PM,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,"DESCRIPTION
16""X16"" min 2",Currently In Stock,,,1,,2,10.00,,0.00,,0.00,2,AQ112 (2).jpg,
"GRAIN SACK CREAM/GRAY SMALL PILLOW 10""X20""",AQ112PS,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,12.00,,0.00,,0.00,2,AQ112 (2).jpg,
"GRAIN SACK CREAM/RED LARGE PILLOW 20""X20""",AQ110PL,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,15.00,,0.00,,0.00,2,AQ110.jpg,
"GRAIN SACK CREAM/RED MEDIUM PILLOW 16""X16""",AQ110PM,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,10.00,,0.00,,0.00,2,AQ110.jpg,
"GRAIN SACK CREAM/RED SMALL PILLOW 10""X20""",AQ110PS,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,12.00,,0.00,,0.00,2,AQ110.jpg,
"GRAIN SACK CREAM/SAGE SMALL PILLOW 10""X20""",A16PS,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,12.00,,0.00,,0.00,2,A16.jpg,
"GRAIN SACK CREAM/TAN LARGE PILLOW 20""X20""",AQ111PL,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,15.00,,0.00,,0.00,2,AQ111.jpg,
"GRAIN SACK CREAM/TAN MEDIUM PILLOW 16""X16""",AQ111PM,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,10.00,,0.00,,0.00,2,AQ111.jpg,
"GRAIN SACK CREAM/TAN SMALL PILLOW 10""X20""",AQ111PS,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,12.00,,0.00,,0.00,2,AQ111.jpg,
GRAIN SACK GRAY STRIPE LONG RUNNER,A15LR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,"DESCRIPTION
14""x56"" min. 2",Currently In Stock,,,1,"14""x56""",2,7.00,,0.00,,0.00,2,grainsack-pattern-gray-stripe.jpg,
GRAIN SACK GRAY STRIPE SHORT RUNNER,A15SR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,"DESCRIPTION
14""x32"" min. 2
Ships On
AVAIL OCT 2017",Currently In Stock,,,1,"14""x32""",2,5.00,,0.00,,0.00,2,grainsack-pattern-gray-stripe.jpg,
GRAIN SACK PILLOW-GRAY,A15P,(All) Everyday Products|(All) Pine Creek Products|Pillows|Sack||||||,"DESCRIPTION
20"" x 20"" min 2",Currently In Stock,,,1,"10""x20""",1,15.00,,0.00,,0.00,1,A15P.jpg,
GRAIN SACK PILLOW-RED,A13P,(All) Everyday Products|(All) Pine Creek Products|Pillows|Sack||||||,"DESCRIPTION
20""x20"" min. 2",Currently In Stock,,,1,"20""x20""",2,15.00,,0.00,,0.00,2,A13P.jpg,
GRAIN SACK RED STRIPE LONG RUNNER,A13LR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,"DESCRIPTION
14""x56"" min. 2",Currently In Stock,,,1,"14""x56"" min. 2",2,7.00,,0.00,,0.00,2,grainsack-pattern-red-stripe.jpg,
GRAIN SACK RED STRIPE SHORT RUNNER,A13SR,(All) Everyday Products|(All) Pine Creek Products|Runners|Sack||||||,"DESCRIPTION
14""x32"" min. 2",Currently In Stock,,,1,"14""x32"" min. 2",2,5.00,,0.00,,0.00,2,grainsack-pattern-red-stripe.jpg,
GRAIN SACK RED STRIPE TOWEL,A13T,(All) Pine Creek Products|Sack|Towels|||||||,"DESCRIPTION
17""x26"" min. 2",Currently In Stock,,,1,"17""x26"" min. 2",2,3.50,,0.00,,0.00,2,grainsack-pattern-red-stripe.jpg,
"GRAIN SACK TAN/BLACK PILLOW 16""X16""",505BP,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,10.00,,0.00,,0.00,2,505B.jpg,
"GRAIN SACK TAN/CREAM PILLOW 16""X16""",505CP,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,10.00,,0.00,,0.00,2,505C.jpg,
"GRAIN SACK TAN/RED PILLOW 16""X16""",505RP,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,10.00,,0.00,,0.00,2,505R.jpg,
GRAIN SACK TOWEL-GRAY,A15T,(All) Pine Creek Products|Sack|Towels|||||||,"DESCRIPTION
17""x26"" min. 2",Currently In Stock,,,1,"17""x26""",2,3.50,,0.00,,0.00,2,grainsack-pattern-gray-stripe.jpg,
"GRAN SACK CREAM/BLACK SMALL PILLOW 10""X20""",A18PS,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Sack|Pillows|||||,,Currently In Stock,,,1,,2,12.00,,0.00,,0.00,2,A18.jpg,
"GREY/BLACK BUFFALO CHECK RUG 20""X30""",579BT2030,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|||||||,,Currently In Stock,,,1,"20""x30"" min 2",2,6.50,,0.00,,0.00,2,the-waverly.jpg,
GREY/BLACK BUFFALO CHECK RUG 5'X8',579BT58,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|||||||,"DESCRIPTION
5'x8' min 2",Currently In Stock,39.00,,1,5'x8' min 2,2,60.00,,0.00,,0.00,2,the-waverly.jpg,
"GREY/BLACK GRAINSACK RUG 20""X30""",6011TB2030,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|Sack||||||,,Currently In Stock,,,1,"20""x30"" min 2",2,6.50,,0.00,,0.00,2,6011TB2030.jpg,
GREY/BLACK GRAINSACK RUG 5'X8',6011TB58,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|Sack||||||,"DESCRIPTION
5'x 8' min 2",Currently In Stock,39.00,,1,5'x 8' min 2,2,60.00,,0.00,,0.00,2,6011TB2030.jpg,
"HALF ROUND WALL PLANTER 16""",X-110,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|||||||,,Currently In Stock,,,1,,2,18.00,,0.00,,0.00,2,X-110.jpg,
"HALF ROUND WALL PLANTER 20""",X-109,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|||||||,,Currently In Stock,,,1,,2,20.00,,0.00,,0.00,2,X-109.jpg,
"HALLOWEEN DOOR HANGER 20""",RP65,(All) Autumn Products|(All) Pine Creek Products|(Newest) Additions|||||||,,Order now to ship in June,,,1,,2,9.00,,0.00,,0.00,2,RP65 WEB.jpg,
HALLOWEEN STITCHERY,C313,(All) Autumn Products|(All) Pine Creek Products|(Newest) Additions|||||||,"DESCRIPTION
4""x5"" min 2",Order now to ship in June,,,1,,2,6.00,,0.00,,0.00,2,C313_600x450.jpg,
HAMMERED SPIRAL HOOK,32-2178,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|(Newest) Additions|Hooks and Hinges|||||,"DESCRIPTION
4""x1.75"" min. 12",Currently In Stock,,,1,,12,2.25,,0.00,,0.00,12,32-2178.jpg,
HAND FORGED NAIL,32-1798,(All) Everyday Products|(All) Pine Creek Products|Everyday Home|||||||,"DESCRIPTION
2"" min 24",Currently In Stock,,,1,,24,1.00,,0.00,,0.00,24,32-1798.jpg,
HAND HAMMERED CANDLE STICK,32-2269,(All) Everyday Products|(All) Pine Creek Products|Candle Holders & Sticks|||||||,"DESCRIPTION
10""X5.5"" min. 2",Currently In Stock,,,1,"10""x5.5""",2,8.00,,0.00,,0.00,2,32-2269.jpg,
HAPPY HOLIDAYS,C381,(All) Christmas Products|(All) Pine Creek Products|(Newest) Additions|||||||,"DESCRIPTION
5"" x 7"" min 2",Order now to ship in June,,,1,,2,8.00,,0.00,,0.00,2,IMG_4097 - Copy_489x600.jpg,
"HARVEST CAT 10""",R613,(All) Autumn Products|(All) Pine Creek Products|(Newest) Additions|||||||,,Order now to ship in June,,,1,,2,10.00,,0.00,,0.00,2,R613_2.jpg,
"HARVEST JACK 4""X4""X9""",NS167,(All) Autumn Products|(All) Pine Creek Products|(Newest) Additions|||||||,,Order now to ship in June,,,1,,2,5.00,,0.00,,0.00,2,NS167 web.jpg,
HAT/COAK HOOK,32-2348,(All) Everyday Products|(All) Pine Creek Products|Hooks and Hinges|||||||,"DESCRIPTION
6.5""l min 12",Currently In Stock,,,1,,12,4.00,,0.00,,0.00,12,32-2348.jpg,
HELLO SPRING TOWEL,S927T,(All) Pine Creek Products|Towels||||||||,,Currently In Stock,,,1,,2,4.00,,0.00,,0.00,2,S927T.jpg,
HO HO SANTA,KS01,(All) Christmas Products|(All) Pine Creek Products|(Newest) Additions|||||||,"DESCRIPTION
10"" min 2",Order now to ship in June,,,1,,2,9.00,,0.00,,0.00,2,KS01_400x600.jpg,
"HOLIDAY SPIRIT STITCHERY 8""X7""",C331,(All) Christmas Products|(All) Pine Creek Products|(Newest) Additions|||||||,,Order now to ship in June,,,1,,2,10.50,,0.00,,0.00,2,C331_600x450.jpg,
HOME TOWEL,S926T,(All) Pine Creek Products|Towels||||||||,"DESCRIPTION
28""l x 7""w min 2",Currently In Stock,,,1,,2,4.00,,0.00,,0.00,2,S926T.jpg,
"HOMESTEAD 34"" SQUARE",40317SS,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Table Cloths & Squares||||||,"DESCRIPTION
34""X34"" min 2",Currently In Stock,,,1,,2,9.50,,0.00,,0.00,2,40317_2.jpg,
"HOMESTEAD 52"" TABLE SQUARE",40317TS,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Table Cloths & Squares||||||,"DESCRIPTION
52""X52"" min 2",Currently In Stock,,,1,,2,17.50,,0.00,,0.00,2,40317_2.jpg,
"HOMESTEAD KING BED COVER 110""X120""",40317KB,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Bed & Throws||||||,"DESCRIPTION
110""X120"" min 1",Currently In Stock,,,1,,1,85.00,,0.00,,0.00,1,40317 BED COVER.jpg,
"HOMESTEAD LONG RUNNER 14""X56""",40317LR,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Runners||||||,"DESCRIPTION
14""X56"" min 2",Currently In Stock,,,1,,2,7.00,,0.00,,0.00,2,40317_2.jpg,
"HOMESTEAD PILLOW 20""X20""",40317P,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Pillows||||||,"DESCRIPTION
20""X20"" min 2",Currently In Stock,,,1,,2,15.00,,0.00,,0.00,2,40317_2.jpg,
HOMESTEAD PILLOW SHAM,40317,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Bed & Throws||||||,,Currently In Stock,,,1,,2,7.50,,0.00,,0.00,2,40317.jpg,
"HOMESTEAD SAVANNAH CURTAIN 72""x63""",T40317SC,(All) Everyday Products|(All) Pine Creek Products|(Newest) Additions|Curtains & Valances||||||,"DESCRIPTION
72""X63"" Lined min 1 set",Currently In Stock,,,1,,1,40.00,,0.00,,0.00,1,40317_2.jpg,
