10059,"This wall/table décor piece is comprised of wood composite and metal. Includes a key hole hanger for hanging and can also be used as a table block.

W: 23.5""
H: 6""
D: 1.25""",http://www.carsonhomeaccents.com/images/10059_l.jpg,"""Love"" Wall/Table Décor",10059,"This wall/table décor piece is comprised of wood composite and metal. Includes a key hole hanger for hanging and can also be used as a table block.

W: 23.5""
H: 6""
D: 1.25""",http://www.carsonhomeaccents.com/images/10059_l.jpg
10065,"This clip picture frame piece is made of wood composite, glass, and metal. Features 2 clips which hold up to 4"" x 6"" photos. Also has a glass fronted photo area where a 4"" x 6"" photo can be inserted.

W: 15.75""
H: 15.75""
D: 1.25""",http://www.carsonhomeaccents.com/images/10065_l.jpg,"""Love"" Clip Picture Wall Frame",10065,"This clip picture frame piece is made of wood composite, glass, and metal. Features 2 clips which hold up to 4"" x 6"" photos. Also has a glass fronted photo area where a 4"" x 6"" photo can be inserted.

W: 15.75""
H: 15.75""
D: 1.25""",http://www.carsonhomeaccents.com/images/10065_l.jpg
64452,"Table block is made from wood composite.

Length: 10""
Height: 3""
Depth: 2""",http://www.carsonhomeaccents.com/images/64452_l.jpg,"Heartfelt Expressions ""Miss You"" Table Block",64452,"Table block is made from wood composite.

Length: 10""
Height: 3""
Depth: 2""",http://www.carsonhomeaccents.com/images/64452_l.jpg
64449,"Table block is made from wood composite.

Length: 10""
Height: 3""
Depth: 2""",http://www.carsonhomeaccents.com/images/64449_l.jpg,"Heartfelt Expressions ""To The World"" Table Block",64449,"Table block is made from wood composite.

Length: 10""
Height: 3""
Depth: 2""",http://www.carsonhomeaccents.com/images/64449_l.jpg
17717,"Table décor is made of wood composite.

W: 18""
H: 8""
D: 1""",http://www.carsonhomeaccents.com/images/17717_l.jpg,"""Wine"" Table Décor",17717,"Table décor is made of wood composite.

W: 18""
H: 8""
D: 1""",http://www.carsonhomeaccents.com/images/17717_l.jpg
16675,"This photo clip wall décor is comprised of wood and metal with a sawtooth hanger. Features 3 clips for pictures to be hung from.

W: 5""
H: 23""
D: 1""",http://www.carsonhomeaccents.com/images/16675_l.jpg,"""Best Friends"" Photo Clip Wall Décor",16675,"This photo clip wall décor is comprised of wood and metal with a sawtooth hanger. Features 3 clips for pictures to be hung from.

W: 5""
H: 23""
D: 1""",http://www.carsonhomeaccents.com/images/16675_l.jpg
10022,"This wall décor piece is comprised of wood with 3 metal clips to hang photos from. Rope for hanging.

W: 18""
H: 6""
D: 1.75""",http://www.carsonhomeaccents.com/images/10022_l.jpg,"""Dog"" Clip Photo Wall Décor",10022,"This wall décor piece is comprised of wood with 3 metal clips to hang photos from. Rope for hanging.

W: 18""
H: 6""
D: 1.75""",http://www.carsonhomeaccents.com/images/10022_l.jpg
16671,"This photo clip wall décor is comprised of wood and metal with a sawtooth hanger. Features 8 clips for pictures to be hung from.

W: 24""
H: 19""
D: 1""",http://www.carsonhomeaccents.com/images/16671_l.jpg,"""Family"" Photo Clip Wall Décor",16671,"This photo clip wall décor is comprised of wood and metal with a sawtooth hanger. Features 8 clips for pictures to be hung from.

W: 24""
H: 19""
D: 1""",http://www.carsonhomeaccents.com/images/16671_l.jpg
15839,"This photo clip wall décor is comprised of wood composite, metal, carpenter tacks, and rope for hanging. Features 6 clips for photos to be hung from.

W: 32""
H: 8""
D: 0.5""",http://www.carsonhomeaccents.com/images/15839_l.jpg,"""Family"" Photo Clip Wall Décor",15839,"This photo clip wall décor is comprised of wood composite, metal, carpenter tacks, and rope for hanging. Features 6 clips for photos to be hung from.

W: 32""
H: 8""
D: 0.5""",http://www.carsonhomeaccents.com/images/15839_l.jpg
16674,"This photo clip wall frame décor is comprised of wood, rope, and a sawtooth hanger. Includes a clip to hang a 5"" x 7"" photo from.

W: 12""
H: 15.75""
D: 1""",http://www.carsonhomeaccents.com/images/16674_l.jpg,"""Family"" Photo Clip Wall Frame Décor",16674,"This photo clip wall frame décor is comprised of wood, rope, and a sawtooth hanger. Includes a clip to hang a 5"" x 7"" photo from.

W: 12""
H: 15.75""
D: 1""",http://www.carsonhomeaccents.com/images/16674_l.jpg
16673,"This photo clip wall décor is comprised of wood, metal, and burlap ribbon for hanging. Features 5 clips for pictures to be hung from.

W: 24""
H: 7""
D: 1""",http://www.carsonhomeaccents.com/images/16673_l.jpg,"""Grandkids"" Photo Clip Wall Décor",16673,"This photo clip wall décor is comprised of wood, metal, and burlap ribbon for hanging. Features 5 clips for pictures to be hung from.

W: 24""
H: 7""
D: 1""",http://www.carsonhomeaccents.com/images/16673_l.jpg
16669,"This photo clip wall décor is comprised of wood and chicken wire with a sawtooth hanger. Includes 5 clothes pins with which to hang your photos from the chicken wire.

W: 15""
H: 24""
D: 1""",http://www.carsonhomeaccents.com/images/16669_l.jpg,"""Memories"" Photo Clip Wall Décor",16669,"This photo clip wall décor is comprised of wood and chicken wire with a sawtooth hanger. Includes 5 clothes pins with which to hang your photos from the chicken wire.

W: 15""
H: 24""
D: 1""",http://www.carsonhomeaccents.com/images/16669_l.jpg
15844,"This clip picture frame piece is made of wood composite and metal. Features a clip which holds up to a 5"" x 7"" photo. Also has an easel for table display and a sawtooth hanger.

W: 9""
H: 11.25""
D: 0.25""",http://www.carsonhomeaccents.com/images/15844_l.jpg,"""Lovin' Life At The Lake"" Clip Picture Frame",15844,"This clip picture frame piece is made of wood composite and metal. Features a clip which holds up to a 5"" x 7"" photo. Also has an easel for table display and a sawtooth hanger.

W: 9""
H: 11.25""
D: 0.25""",http://www.carsonhomeaccents.com/images/15844_l.jpg
15845,"This clip picture frame piece is made of wood composite and metal. Features a clip which holds up to a 5"" x 7"" photo. Also has an easel for table display and a sawtooth hanger.

W: 11.25""
H: 9""
D: 0.25""",http://www.carsonhomeaccents.com/images/15845_l.jpg,"""Memories Made"" Clip Picture Frame",15845,"This clip picture frame piece is made of wood composite and metal. Features a clip which holds up to a 5"" x 7"" photo. Also has an easel for table display and a sawtooth hanger.

W: 11.25""
H: 9""
D: 0.25""",http://www.carsonhomeaccents.com/images/15845_l.jpg
15826,"This table block is comprised of wood composite, burlap, and carpenter tacks.

W: 6""
H: 8""
D: 2""",http://www.carsonhomeaccents.com/images/15826_l.jpg,"""The Cabin"" Table Block",15826,"This table block is comprised of wood composite, burlap, and carpenter tacks.

W: 6""
H: 8""
D: 2""",http://www.carsonhomeaccents.com/images/15826_l.jpg
10025,"This wall décor piece is made of wood and has a sawtooth hanger.

W: 8""
H: 8""
D: 1""",http://www.carsonhomeaccents.com/images/10025_l.jpg,"""A Dog Accepts"" Wall Décor",10025,"This wall décor piece is made of wood and has a sawtooth hanger.

W: 8""
H: 8""
D: 1""",http://www.carsonhomeaccents.com/images/10025_l.jpg
17712,"This wall décor piece is made of wood composite and features a rope for hanging.

W: 7.75""
H: 16.25""
D: 0.5""",http://www.carsonhomeaccents.com/images/17712_l.jpg,"""A Meal Without Wine"" Wall Décor",17712,"This wall décor piece is made of wood composite and features a rope for hanging.

W: 7.75""
H: 16.25""
D: 0.5""",http://www.carsonhomeaccents.com/images/17712_l.jpg
10008,"This wall décor piece is made of wood composite and features a burlap ribbon accent with wire for hanging.

W: 16""
H: 10""
D: 0.5""",http://www.carsonhomeaccents.com/images/10008_l.jpg,"""All Guests Dog"" Wall Décor",10008,"This wall décor piece is made of wood composite and features a burlap ribbon accent with wire for hanging.

W: 16""
H: 10""
D: 0.5""",http://www.carsonhomeaccents.com/images/10008_l.jpg
16648,"Typography Expressions wall art is comprised of wood, tin, and furniture tacks with a sawtooth hanger in the back.

Height: 9""
Width: 6""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16648_l.jpg,"Typography Expressions ""All That I Am"" Wall Art",16648,"Typography Expressions wall art is comprised of wood, tin, and furniture tacks with a sawtooth hanger in the back.

Height: 9""
Width: 6""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16648_l.jpg
10068,"This wall décor piece is made of wood composite and includes a sawtooth hanger.

W: 15.5""
H: 19.5""
D: 0.75""",http://www.carsonhomeaccents.com/images/10068_l.jpg,"""Dreams"" Wall Décor",10068,"This wall décor piece is made of wood composite and includes a sawtooth hanger.

W: 15.5""
H: 19.5""
D: 0.75""",http://www.carsonhomeaccents.com/images/10068_l.jpg
15802,"This wall décor piece is made of wood composite with a wire for hanging.

W: 15.75""
H: 19.5""
D: 1""",http://www.carsonhomeaccents.com/images/15802_l.jpg,"""Gone Fishing"" Wall Décor",15802,"This wall décor piece is made of wood composite with a wire for hanging.

W: 15.75""
H: 19.5""
D: 1""",http://www.carsonhomeaccents.com/images/15802_l.jpg
10069,"This wall décor piece is made of wood composite and includes a sawtooth hanger.

W: 12""
H: 19.5""
D: 0.75""",http://www.carsonhomeaccents.com/images/10069_l.jpg,"""Be Still"" Wall Décor",10069,"This wall décor piece is made of wood composite and includes a sawtooth hanger.

W: 12""
H: 19.5""
D: 0.75""",http://www.carsonhomeaccents.com/images/10069_l.jpg
61006,"Our Day of the Dead LED table block is made of wood composite. Requires 2-AA batteries (not included).

W: 6""
H: 6""
D: 1.5""",http://www.carsonhomeaccents.com/images/61006_l.jpg,LED Bride & Groom Table Block,61006,"Our Day of the Dead LED table block is made of wood composite. Requires 2-AA batteries (not included).

W: 6""
H: 6""
D: 1.5""",http://www.carsonhomeaccents.com/images/61006_l.jpg
17732,"This wall décor piece is made of tin, wood composite, and features a sawtooth hanger.

W: 12""
H: 17""
D: 0.75""",http://www.carsonhomeaccents.com/images/17732_l.jpg,"""Beer… Helping Men Dance"" Wall Décor",17732,"This wall décor piece is made of tin, wood composite, and features a sawtooth hanger.

W: 12""
H: 17""
D: 0.75""",http://www.carsonhomeaccents.com/images/17732_l.jpg
15804,"This wall décor piece is made of wood, metal, and rope. Rope also used for hanging.

W: 9.5""
H: 20.5""
D: 0.5""",http://www.carsonhomeaccents.com/images/15804_l.jpg,"""Life Is Better At The Lake"" Wall Décor",15804,"This wall décor piece is made of wood, metal, and rope. Rope also used for hanging.

W: 9.5""
H: 20.5""
D: 0.5""",http://www.carsonhomeaccents.com/images/15804_l.jpg
15806,"This wall décor piece is made of wood compostite and rope. Rope also used for hanging.

W: 14.5""
H: 14""
D: 0.5""",http://www.carsonhomeaccents.com/images/15806_l.jpg,"""Life Is Better"" Wall Décor",15806,"This wall décor piece is made of wood compostite and rope. Rope also used for hanging.

W: 14.5""
H: 14""
D: 0.5""",http://www.carsonhomeaccents.com/images/15806_l.jpg
16642,"Typography Expressions wall art is comprised of wood, tin and nails with a sawtooth hanger in the back.

Height: 24.5""
Width: 15.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16642_l.jpg,"Typography Expressions ""Cross"" Wall Art",16642,"Typography Expressions wall art is comprised of wood, tin and nails with a sawtooth hanger in the back.

Height: 24.5""
Width: 15.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16642_l.jpg
15827,"This wall décor piece is made of wood composite with a sawtooth hanger.

W: 22""
H: 22""
D: 0.5""",http://www.carsonhomeaccents.com/images/15827_l.jpg,"""Cabin Rules"" Wall Décor",15827,"This wall décor piece is made of wood composite with a sawtooth hanger.

W: 22""
H: 22""
D: 0.5""",http://www.carsonhomeaccents.com/images/15827_l.jpg
15841,"This clip picture frame piece is made of wood composite and metal. Features a clip which holds up to a 5"" x 7"" photo. Also has an easel for table display and a sawtooth hanger.

W: 10""
H: 12""
D: 0.25""",http://www.carsonhomeaccents.com/images/15841_l.jpg,"""Cabin Sweet Cabin"" Clip Picture Frame",15841,"This clip picture frame piece is made of wood composite and metal. Features a clip which holds up to a 5"" x 7"" photo. Also has an easel for table display and a sawtooth hanger.

W: 10""
H: 12""
D: 0.25""",http://www.carsonhomeaccents.com/images/15841_l.jpg
15825,"This wall/table décor piece is comprised of wood composite, burlap, and carpenter tacks. Includes a sawtooth hanger as well.

W: 8""
H: 6""
D: 2""",http://www.carsonhomeaccents.com/images/15825_l.jpg,"""The Cabin"" Wall/Table Décor",15825,"This wall/table décor piece is comprised of wood composite, burlap, and carpenter tacks. Includes a sawtooth hanger as well.

W: 8""
H: 6""
D: 2""",http://www.carsonhomeaccents.com/images/15825_l.jpg
10013,"This wall décor piece is made of wood and has a sawtooth hanger.

W: 7""
H: 19""
D: 1""",http://www.carsonhomeaccents.com/images/10013_l.jpg,"""Cat Doesn't Like You"" Wall Décor",10013,"This wall décor piece is made of wood and has a sawtooth hanger.

W: 7""
H: 19""
D: 1""",http://www.carsonhomeaccents.com/images/10013_l.jpg
31001,"Americana prints , stars , stripes and solids for spectator styling. Mesh detail around neckline with elastic waist.

MATERIAL: 95% cotton , 5% spandex",http://www.carsonhomeaccents.com/images/31001_l.jpg,Old Glory Gray/Black Hi-Lo Striped Dress- EXTRA LARGE,31001,"Americana prints , stars , stripes and solids for spectator styling. Mesh detail around neckline with elastic waist.

MATERIAL: 95% cotton , 5% spandex",http://www.carsonhomeaccents.com/images/31001_l.jpg
17723,"This wall décor piece is made of wood composite and features a rope for hanging.

W: 7""
H: 12""
D: 0.25""",http://www.carsonhomeaccents.com/images/17723_l.jpg,"""Coffee & Wine"" Wall Décor",17723,"This wall décor piece is made of wood composite and features a rope for hanging.

W: 7""
H: 12""
D: 0.25""",http://www.carsonhomeaccents.com/images/17723_l.jpg
16582,"Typography Expressions wall art is comprised of wood and metal with a sawtooth hanger in the back.

Height: 25""
Width: 21""
Depth: 1""",http://www.carsonhomeaccents.com/images/16582_l.jpg,"Typography Expressions ""Coffee"" Wall Art",16582,"Typography Expressions wall art is comprised of wood and metal with a sawtooth hanger in the back.

Height: 25""
Width: 21""
Depth: 1""",http://www.carsonhomeaccents.com/images/16582_l.jpg
15813,"This wall décor piece is made of wood composite with a sawtooth hanger.

W: 9.75""
H: 31.5""
D: 0.75""",http://www.carsonhomeaccents.com/images/15813_l.jpg,"""Blessings"" Wall Décor",15813,"This wall décor piece is made of wood composite with a sawtooth hanger.

W: 9.75""
H: 31.5""
D: 0.75""",http://www.carsonhomeaccents.com/images/15813_l.jpg
16661,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 22.5""
Width: 22.5""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16661_l.jpg,"Typography Expressions ""Cutout Heart"" Wall Art",16661,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 22.5""
Width: 22.5""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16661_l.jpg
16660,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 22.5""
Width: 22.5""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16660_l.jpg,"Typography Expressions ""Cutout Shell"" Wall Art",16660,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 22.5""
Width: 22.5""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16660_l.jpg
16659,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 22.5""
Width: 22.5""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16659_l.jpg,"Typography Expressions ""Cutout Star"" Wall Art",16659,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 22.5""
Width: 22.5""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16659_l.jpg
16655,"Corrugated Metal Expressions are comprised of wood and tin with a sawtooth hanger in the back.

Height: 13.5""
Width: 23""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16655_l.jpg,"Corrugated Metal Expressions ""Directed Arrow"" Wall Art",16655,"Corrugated Metal Expressions are comprised of wood and tin with a sawtooth hanger in the back.

Height: 13.5""
Width: 23""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16655_l.jpg
10014,"This wall décor piece is made of wood and has a sawtooth hanger.

W: 7""
H: 19""
D: 1""",http://www.carsonhomeaccents.com/images/10014_l.jpg,"""Dog Doesn't Like You"" Wall Décor",10014,"This wall décor piece is made of wood and has a sawtooth hanger.

W: 7""
H: 19""
D: 1""",http://www.carsonhomeaccents.com/images/10014_l.jpg
61001,"This wall cross is made of wood composite and has a sawtooth hanger.

W: 12""
H: 19""
D: 0.75""",http://www.carsonhomeaccents.com/images/61001_l.jpg,"19"" Sugar Skull Wall Cross",61001,"This wall cross is made of wood composite and has a sawtooth hanger.

W: 12""
H: 19""
D: 0.75""",http://www.carsonhomeaccents.com/images/61001_l.jpg
10001,"This wall décor piece is made of wood composite and features a burlap ribbon for hanging.

W: 7.5""
H: 7.5""
D: 0.5""",http://www.carsonhomeaccents.com/images/10001_l.jpg,"""Dogs Have Owners"" Wall Décor",10001,"This wall décor piece is made of wood composite and features a burlap ribbon for hanging.

W: 7.5""
H: 7.5""
D: 0.5""",http://www.carsonhomeaccents.com/images/10001_l.jpg
16656,"Corrugated Metal Expressions are comprised of wood and tin with a sawtooth hanger in the back.

Height: 12""
Width: 12""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16656_l.jpg,"Corrugated Metal Expressions ""Enjoy The Ride"" Wall Art",16656,"Corrugated Metal Expressions are comprised of wood and tin with a sawtooth hanger in the back.

Height: 12""
Width: 12""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16656_l.jpg
10066,"This wall décor piece is comprised of wood composite and burlap with a key hole in the back for hanging.

W: 12""
H: 15.75""
D: 1.5""",http://www.carsonhomeaccents.com/images/10066_l.jpg,"""Faith"" Wall Décor",10066,"This wall décor piece is comprised of wood composite and burlap with a key hole in the back for hanging.

W: 12""
H: 15.75""
D: 1.5""",http://www.carsonhomeaccents.com/images/10066_l.jpg
16639,"Photo Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 16""
Width: 20.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16639_l.jpg,"Photo Expressions ""Faith Hope Love"" Wall Art",16639,"Photo Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 16""
Width: 20.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16639_l.jpg
16635,"Photo Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 20""
Width: 20.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16635_l.jpg,"Photo Expressions ""Faith Sustains"" Wall Art",16635,"Photo Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 20""
Width: 20.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16635_l.jpg
16658,"Corrugated Metal Expressions are comprised of wood and layered tin with a sawtooth hanger in the back.

Height: 24""
Width: 18""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16658_l.jpg,"Corrugated Metal Expressions ""Faith"" Wall Art",16658,"Corrugated Metal Expressions are comprised of wood and layered tin with a sawtooth hanger in the back.

Height: 24""
Width: 18""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16658_l.jpg
16555,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 4.25""
Width: 16""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16555_l.jpg,"Typography Expressions ""Family"" Wall Art",16555,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 4.25""
Width: 16""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16555_l.jpg
16670,"This wall décor piece is comprised of wood with metal accents with a sawtooth hanger.

W: 24""
H: 12.5""
D: 0.75""",http://www.carsonhomeaccents.com/images/16670_l.jpg,"""Family"" Wall Décor",16670,"This wall décor piece is comprised of wood with metal accents with a sawtooth hanger.

W: 24""
H: 12.5""
D: 0.75""",http://www.carsonhomeaccents.com/images/16670_l.jpg
10023,"This wall décor piece is made of wood and has a sawtooth hanger.

W: 8""
H: 8""
D: 1""",http://www.carsonhomeaccents.com/images/10023_l.jpg,"""Filled With Kisses"" Wall Décor",10023,"This wall décor piece is made of wood and has a sawtooth hanger.

W: 8""
H: 8""
D: 1""",http://www.carsonhomeaccents.com/images/10023_l.jpg
15801,"This wall décor piece is made of wood and metal with a rope for hanging.

W: 14""
H: 16""
D: 0.75""",http://www.carsonhomeaccents.com/images/15801_l.jpg,"""Gone Fishing Bobber"" Wall Décor",15801,"This wall décor piece is made of wood and metal with a rope for hanging.

W: 14""
H: 16""
D: 0.75""",http://www.carsonhomeaccents.com/images/15801_l.jpg
15803,"This wall décor piece is comprised of metal with a key hold hanger in the back.

W: 10.5""
H: 19.75""
D: 1.5""",http://www.carsonhomeaccents.com/images/15803_l.jpg,"""Gone Hunting"" Wall Décor",15803,"This wall décor piece is comprised of metal with a key hold hanger in the back.

W: 10.5""
H: 19.75""
D: 1.5""",http://www.carsonhomeaccents.com/images/15803_l.jpg
21203,"Crafted from pine wood. Two wood frame hangers included.

Height: 2.75""
Width: 29.5""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/21203_l.jpg,"""Good Friends, Good Times, Good Wine"" Wine Barrel Wall Decor",21203,"Crafted from pine wood. Two wood frame hangers included.

Height: 2.75""
Width: 29.5""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/21203_l.jpg
16640,"Photo Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 21.75""
Width: 18.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16640_l.jpg,"Photo Expressions ""Happiness"" Wall Art",16640,"Photo Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 21.75""
Width: 18.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16640_l.jpg
15821,"This wall décor piece is layered and is made of wood composite with a sawtooth hanger.

W: 14.75""
H: 18.75""
D: 0.5""",http://www.carsonhomeaccents.com/images/15821_l.jpg,"""Happy Campers"" Wall Décor",15821,"This wall décor piece is layered and is made of wood composite with a sawtooth hanger.

W: 14.75""
H: 18.75""
D: 0.5""",http://www.carsonhomeaccents.com/images/15821_l.jpg
16554,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 4.25""
Width: 16""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16554_l.jpg,"Typography Expressions ""Home"" Wall Art",16554,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 4.25""
Width: 16""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16554_l.jpg
17725,"This wall décor piece is made of wood composite and metal. Sawtooth hanger.

W: 19""
H: 8""
D: 0.75""",http://www.carsonhomeaccents.com/images/17725_l.jpg,"""Home Is Where The Harley Is!"" Wall Décor",17725,"This wall décor piece is made of wood composite and metal. Sawtooth hanger.

W: 19""
H: 8""
D: 0.75""",http://www.carsonhomeaccents.com/images/17725_l.jpg
15812,"This wall décor piece is comprised of metal, wood composite, and a key hole hanger.

W: 9.5""
H: 19.75""
D: 0.5""",http://www.carsonhomeaccents.com/images/15812_l.jpg,"""Home Is Where We Park It"" Wall Décor",15812,"This wall décor piece is comprised of metal, wood composite, and a key hole hanger.

W: 9.5""
H: 19.75""
D: 0.5""",http://www.carsonhomeaccents.com/images/15812_l.jpg
16636,"Photo Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 14.25""
Width: 24.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16636_l.jpg,"Photo Expressions ""Hope Anchors"" Wall Art",16636,"Photo Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 14.25""
Width: 24.25""
Depth: 0.75""",http://www.carsonhomeaccents.com/images/16636_l.jpg
16645,"Typography Expressions wall art is comprised of wood, tin, and furniture tacks with a sawtooth hanger in the back.

Height: 4.5""
Width: 10""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16645_l.jpg,"Typography Expressions ""Hug The Cat"" Wall Art",16645,"Typography Expressions wall art is comprised of wood, tin, and furniture tacks with a sawtooth hanger in the back.

Height: 4.5""
Width: 10""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16645_l.jpg
16646,"Typography Expressions wall art is comprised of wood, tin, and furniture tacks with a sawtooth hanger in the back.

Height: 4.5""
Width: 10""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16646_l.jpg,"Typography Expressions ""Hug The Dog"" Wall Art",16646,"Typography Expressions wall art is comprised of wood, tin, and furniture tacks with a sawtooth hanger in the back.

Height: 4.5""
Width: 10""
Depth: 1.5""",http://www.carsonhomeaccents.com/images/16646_l.jpg
16650,"Corrugated Metal Expressions are comprised of wood and tin with a sawtooth hanger in the back.

Height: 16""
Width: 12""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16650_l.jpg,"Corrugated Metal Expressions ""I Need Glasses"" Wall Art",16650,"Corrugated Metal Expressions are comprised of wood and tin with a sawtooth hanger in the back.

Height: 16""
Width: 12""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16650_l.jpg
17710,"This wall décor piece is made of wood composite and features a rope for hanging.

W: 7.75""
H: 16.25""
D: 0.5""",http://www.carsonhomeaccents.com/images/17710_l.jpg,"""It Doesn't Matter"" Wall Décor",17710,"This wall décor piece is made of wood composite and features a rope for hanging.

W: 7.75""
H: 16.25""
D: 0.5""",http://www.carsonhomeaccents.com/images/17710_l.jpg
17728,"This wall décor piece is made of tin and has wire for hanging.

W: 8""
H: 5""
D: 0.25""",http://www.carsonhomeaccents.com/images/17728_l.jpg,"""It's Beer:30"" Wall Décor",17728,"This wall décor piece is made of tin and has wire for hanging.

W: 8""
H: 5""
D: 0.25""",http://www.carsonhomeaccents.com/images/17728_l.jpg
64446,"Wall art is made from wood composite.

Height: 6""
Width: 7""
Depth: 2""",http://www.carsonhomeaccents.com/images/64446_l.jpg,"Heartfelt Expressions ""Kindness and Passion"" Wall Art",64446,"Wall art is made from wood composite.

Height: 6""
Width: 7""
Depth: 2""",http://www.carsonhomeaccents.com/images/64446_l.jpg
15832,"This wall décor piece is made of wood with a sawtooth hanger.

W: 15""
H: 23.5""
D: 1""",http://www.carsonhomeaccents.com/images/15832_l.jpg,"""Lake Rules"" Wall Décor",15832,"This wall décor piece is made of wood with a sawtooth hanger.

W: 15""
H: 23.5""
D: 1""",http://www.carsonhomeaccents.com/images/15832_l.jpg
15819,"This wall décor piece is made of wood composite with a rope for hanging.

W: 16""
H: 16""
D: 0.5""",http://www.carsonhomeaccents.com/images/15819_l.jpg,"""Lake Time"" Wall Décor",15819,"This wall décor piece is made of wood composite with a rope for hanging.

W: 16""
H: 16""
D: 0.5""",http://www.carsonhomeaccents.com/images/15819_l.jpg
16652,"Corrugated Metal Expressions are comprised of wood and tin with a sawtooth hanger in the back.

Height: 12""
Width: 9""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16652_l.jpg,"Corrugated Metal Expressions ""Lake Time"" Wall Art",16652,"Corrugated Metal Expressions are comprised of wood and tin with a sawtooth hanger in the back.

Height: 12""
Width: 9""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16652_l.jpg
15809,"This wall décor piece is made of wood composite and metal with a key hole hanger.

W: 24""
H: 6""
D: 0.5""",http://www.carsonhomeaccents.com/images/15809_l.jpg,"""Happy Place"" Wall Décor",15809,"This wall décor piece is made of wood composite and metal with a key hole hanger.

W: 24""
H: 6""
D: 0.5""",http://www.carsonhomeaccents.com/images/15809_l.jpg
16587,"Typography Expressions wall art is comprised of layered wood and burlap with a sawtooth hanger in the back.

Height: 14""
Width: 16.25""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16587_l.jpg,"Typography Expressions ""Bless This Home, Layered Cross"" Wall Art",16587,"Typography Expressions wall art is comprised of layered wood and burlap with a sawtooth hanger in the back.

Height: 14""
Width: 16.25""
Depth: 0.5""",http://www.carsonhomeaccents.com/images/16587_l.jpg
16677,"This wall décor piece is made of wood composite with a sawtooth hanger. The burlap appearance is the print on the piece.

W: 17""
H: 12""
D: 1""",http://www.carsonhomeaccents.com/images/16677_l.jpg,"""Beautiful Ride"" Wall Décor",16677,"This wall décor piece is made of wood composite with a sawtooth hanger. The burlap appearance is the print on the piece.

W: 17""
H: 12""
D: 1""",http://www.carsonhomeaccents.com/images/16677_l.jpg
