MT1384,Item Size (WxHxL):9.000 x 10.00 x 2.500 in,MT1384|HAVE A LITTLE FAITH IN ME SIGN||Item Information______________________|Item Size (WxHxL):9.000 x 10.00 x 2.500 in|Item Weight: 1.3000 lbs|Item Material:|Item Color:|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 10|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1384_lg.jpg
MT1385,Item Size (WxHxL):4.000 x 4.000 x 0.500 in,MT1385|BLACK AND RED FUNNY COASTERS||Item Information______________________|Item Size (WxHxL):4.000 x 4.000 x 0.500 in|Item Weight: 1.9000 lbs|Item Material: RESIN|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 1|Case Size (HxWxD): 11in x 6.5in x 14in|Case Weight: 23 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1385_lg.jpg
MT1413,Item Size (WxHxL):4.000 x 5.000 x 3.000 in,MT1413|ANTIQUE GLASS JAR W-FLOWER||Item Information______________________|Item Size (WxHxL):4.000 x 5.000 x 3.000 in|Item Weight: 0.7500 lbs|Item Material: GLASS - METAL|Item Color: Red|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty: 1|Case Size (HxWxD): 19.5in x 15in x 19in|Case Weight: 27.675 lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/MT1413_lg.jpg
MT1418,Item Size (WxHxL):10.25 x 13.75 x 1.000 in,MT1418|WHIMSY WOOD FRAME MIRROR PINK||Item Information______________________|Item Size (WxHxL):10.25 x 13.75 x 1.000 in|Item Weight: 2.5000 lbs|Item Material: WOOD|Item Color: ANTIQUE WHITE/PINK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 15in x 12.75in x 16.75in|Case Weight: 24.3 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1418_lg.jpg
MT1420,Item Size (WxHxL):10.25 x 13.75 x 1.000 in,MT1420|WOOD FRAME MIRROR YELLOW||Item Information______________________|Item Size (WxHxL):10.25 x 13.75 x 1.000 in|Item Weight: 2.5000 lbs|Item Material: WOOD/GLASS|Item Color: Yellow|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 15in x 12.75in x 16.75in|Case Weight: 24.3 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1420_lg.jpg
MT1421,Item Size (WxHxL):10.25 x 13.75 x 1.000 in,MT1421|WHIMSY WOOD FRAME MIRROR ORANG||Item Information______________________|Item Size (WxHxL):10.25 x 13.75 x 1.000 in|Item Weight: 2.5000 lbs|Item Material: WOOD/GLASS|Item Color: red|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 15in x 12.75in x 16.75in|Case Weight: 24.36 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1421_lg.jpg
MT1425,Item Size (WxHxL):8.750 x 11.50 x 1.500 in,MT1425|WHIMSY WOOD PICTURE FRAME||Item Information______________________|Item Size (WxHxL):8.750 x 11.50 x 1.500 in|Item Weight: 1.2500 lbs|Item Material:|Item Color:|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 1|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1425_lg.jpg
MT1441,Item Size (WxHxL):22.50 x 28.00 x 1.250 in,MT1441|OLD WORLD FRAMED MAP PRINT||Item Information______________________|Item Size (WxHxL):22.50 x 28.00 x 1.250 in|Item Weight: 8.6000 lbs|Item Material: GLASS/WOOD|Item Color: BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty:|Case Size (HxWxD): 32in x 8in x 26.5in|Case Weight: 39.825 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1441_lg.jpg
MT1446,Item Size (WxHxL):61.00 x 20.00 x 1.000 in,MT1446|WD. DAYS OF THE WEEK CHALKBO||Item Information______________________|Item Size (WxHxL):61.00 x 20.00 x 1.000 in|Item Weight: 15.5500 lbs|Item Material: MDF|Item Color: BLUE / GREEN|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 2|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1446_lg.jpg
MT1447,Item Size (WxHxL):0.500 x 2.000 x 2.000 in,MT1447|SET OF 4 RESIN NUMBER MAGNETS||Item Information______________________|Item Size (WxHxL):0.500 x 2.000 x 2.000 in|Item Weight: 0.4500 lbs|Item Material: RESIN|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: with back: 6 x 5 x 1|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 48|Inner Qty: 1|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/MT1447_lg.jpg
MT1466,Item Size (WxHxL):22.50 x 37.25 x 1.750 in,MT1466|||Item Information______________________|Item Size (WxHxL):22.50 x 37.25 x 1.750 in|Item Weight: 5.0000 lbs|Item Material: WOOD|Item Color: White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 2|Inner Qty:|Case Size (HxWxD): 40.5in x 4.5in x 25.75in|Case Weight: 23.4 lbs||Order Info______________|Minimum Order Quantity: 2||1,http://images.repzio.com/productimages/928/MT1466_lg.jpg
MT1472,Item Size (WxHxL):22.00 x 20.00 x 1.000 in,MT1472|||Item Information______________________|Item Size (WxHxL):22.00 x 20.00 x 1.000 in|Item Weight: 3.1500 lbs|Item Material: TIN|Item Color: Black|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty:|Case Size (HxWxD): 3in x 22in x 23in|Case Weight: 26.75 lbs||Order Info______________|Minimum Order Quantity: 2||1,http://images.repzio.com/productimages/928/MT1472_lg.jpg
MT1519,Item Size (WxHxL):2.000 x 2.500 x 1.500 in,MT1519|||Item Information______________________|Item Size (WxHxL):2.000 x 2.500 x 1.500 in|Item Weight: 0.1500 lbs|Item Material: RESIN|Item Color: Blue|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 100|Inner Qty: 48|Case Size (HxWxD): 14in x 10in x 12in|Case Weight: 20.025 lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/MT1519_lg.jpg
MT1553,Item Size (WxHxL):14.50 x 33.00 x 2.500 in,MT1553|RECIPE FOR FRIENDSHIP SIGN||Item Information______________________|Item Size (WxHxL):14.50 x 33.00 x 2.500 in|Item Weight: 3.2000 lbs|Item Material: 100% WOOD|Item Color: WHITE TRIM|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NAN|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 2|Inner Qty:|Case Size (HxWxD): 16.5in x 3.5in x 33.5in|Case Weight: 8.1 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1553_lg.jpg
MT1556,Item Size (WxHxL):1.500 x 1.500 x 1.500 in,MT1556|||Item Information______________________|Item Size (WxHxL):1.500 x 1.500 x 1.500 in|Item Weight: 1.1200 lbs|Item Material: RESIN|Item Color: Pink|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty:|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,http://images.repzio.com/productimages/928/MT1556_lg.jpg
MT1568,Item Size (WxHxL):12.00 x 22.00 x 0.750 in,"MT1568|WOOD FRAMED PRINT ""DINING""||Item Information______________________|Item Size (WxHxL):12.00 x 22.00 x 0.750 in|Item Weight: 4.5000 lbs|Item Material: WOOD|Item Color: Tan|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty:|Case Size (HxWxD): 25in x 8in x 15in|Case Weight: 23.85 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/MT1568_lg.jpg
MT1569,Item Size (WxHxL):12.00 x 22.00 x 0.750 in,"MT1569|WOOD FRAMED PRINT ""KITCHEN""||Item Information______________________|Item Size (WxHxL):12.00 x 22.00 x 0.750 in|Item Weight: 5.0000 lbs|Item Material: WOOD|Item Color: Tan|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty:|Case Size (HxWxD): 25in x 8in x 15in|Case Weight: 23.85 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/MT1569_lg.jpg
MT1580,Item Size (WxHxL):14.50 x 25.50 x 0.787 in,MT1580|WOOD PRINT DRESS FORM BLUE||Item Information______________________|Item Size (WxHxL):14.50 x 25.50 x 0.787 in|Item Weight: 7.0000 lbs|Item Material: WOOD|Item Color: Blue|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty:|Case Size (HxWxD): 28.5in x 5.5in x 18in|Case Weight: 23.4 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1580_lg.jpg
MT1581,Item Size (WxHxL):14.50 x 25.50 x 0.827 in,MT1581|WOOD PRINT DRESS FORM PINK||Item Information______________________|Item Size (WxHxL):14.50 x 25.50 x 0.827 in|Item Weight: 7.0000 lbs|Item Material: WOOD|Item Color: Pink|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty:|Case Size (HxWxD): 28.5in x 5.5in x 18in|Case Weight: 23.4 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1581_lg.jpg
MT1593,Item Size (WxHxL):8.500 x 8.500 x 1.000 in,MT1593|SQUARE CERAMIC PLATE NO 3||Item Information______________________|Item Size (WxHxL):8.500 x 8.500 x 1.000 in|Item Weight: 2.5000 lbs|Item Material: CERAMIC|Item Color: White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 36|Inner Qty:|Case Size (HxWxD): 27 inin x 16 inin x 10 inin|Case Weight: 42.75 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1593_lg.jpg
MT1594,Item Size (WxHxL):8.500 x 8.500 x 1.000 in,MT1594|SQUARE CERAMIC PLATE NO 4||Item Information______________________|Item Size (WxHxL):8.500 x 8.500 x 1.000 in|Item Weight: 2.5000 lbs|Item Material: CERAMIC|Item Color: White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 36|Inner Qty:|Case Size (HxWxD): 27in x 16in x 9.5in|Case Weight: 42.75 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1594_lg.jpg
MT1595,Item Size (WxHxL):8.500 x 8.500 x 1.000 in,MT1595|SQUARE CERAMIC PLATE NO 2||Item Information______________________|Item Size (WxHxL):8.500 x 8.500 x 1.000 in|Item Weight: 2.5000 lbs|Item Material: CERAMIC|Item Color: White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 36|Inner Qty:|Case Size (HxWxD): 27in x 16in x 9in|Case Weight: 42.75 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1595_lg.jpg
MT1596,Item Size (WxHxL):8.500 x 8.500 x 1.000 in,MT1596|SQUARE CERAMIC PLATE NO 1||Item Information______________________|Item Size (WxHxL):8.500 x 8.500 x 1.000 in|Item Weight: 2.5000 lbs|Item Material: CERAMIC|Item Color: White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 36|Inner Qty:|Case Size (HxWxD): 27in x 16in x 9.5in|Case Weight: 42.75 lbs||Order Info______________|Minimum Order Quantity: 4||1,http://images.repzio.com/productimages/928/MT1596_lg.jpg
MT1597,Item Size (WxHxL):6.000 x 6.000 x 1.000 in,MT1597|CERAMIC PLATE W-CUPCAKE||Item Information______________________|Item Size (WxHxL):6.000 x 6.000 x 1.000 in|Item Weight: 1.5000 lbs|Item Material: CERAMIC|Item Color: White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 30|Inner Qty: 5|Case Size (HxWxD): 31in x 8in x 7in|Case Weight: 16.2 lbs||Order Info______________|Minimum Order Quantity: 8||0,http://images.repzio.com/productimages/928/MT1597_lg.jpg
MT1598,Item Size (WxHxL):6.000 x 6.000 x 1.000 in,MT1598|CERAMIC PLATE W-CUPCAKE||Item Information______________________|Item Size (WxHxL):6.000 x 6.000 x 1.000 in|Item Weight: 1.5000 lbs|Item Material: 100% CERAMIC|Item Color: Assortedple|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 30|Inner Qty: 5|Case Size (HxWxD): 13in x 8in x 7in|Case Weight: 16.2 lbs||Order Info______________|Minimum Order Quantity: 8||0,http://images.repzio.com/productimages/928/MT1598_lg.jpg
MT1637,Item Size (WxHxL):20.00 x 30.00 x 1.250 in,MT1637|NO FUSSING AND FIGHTING WOOD S||Item Information______________________|Item Size (WxHxL):20.00 x 30.00 x 1.250 in|Item Weight: 6.9500 lbs|Item Material: 100% WOOD|Item Color: Blue / White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty:|Case Size (HxWxD): 21in x 5in x 30in|Case Weight: 33 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1637_lg.jpg
MT1638,Item Size (WxHxL):20.00 x 30.00 x 1.250 in,MT1638|DREAMS COME TRUE WOOD SIGN||Item Information______________________|Item Size (WxHxL):20.00 x 30.00 x 1.250 in|Item Weight: 6.9500 lbs|Item Material: WOOD|Item Color: Red / White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty:|Case Size (HxWxD): 20.5in x 5in x 30in|Case Weight: 36 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1638_lg.jpg
MT1651,Item Size (WxHxL):6.000 x 6.500 x 1.750 in,MT1651|||Item Information______________________|Item Size (WxHxL):6.000 x 6.500 x 1.750 in|Item Weight: 0.8000 lbs|Item Material: IRON/PLASTIC|Item Color: Red|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 18|Inner Qty: 1|Case Size (HxWxD): 15in x 25in x 25in|Case Weight: 2.2 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1651_lg.jpg
MT1653,Item Size (WxHxL):6.000 x 6.500 x 2.000 in,MT1653|||Item Information______________________|Item Size (WxHxL):6.000 x 6.500 x 2.000 in|Item Weight: 0.8000 lbs|Item Material: IRON/PLASTIC|Item Color: Yellow|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 18|Inner Qty: 1|Case Size (HxWxD): 15in x 25in x 25in|Case Weight: 2.2 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1653_lg.jpg
MT1656,Item Size (WxHxL):7.000 x 10.00 x 1.000 in,MT1656|||Item Information______________________|Item Size (WxHxL):7.000 x 10.00 x 1.000 in|Item Weight: 1.0000 lbs|Item Material: RESIN|Item Color: Assorted|Details 1:|Details 2:|Other Sizes:|Other Sizes:|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 16|Inner Qty: 1|Case Size (HxWxD): 11in x 11in x 14in|Case Weight: 17.55 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1656_lg.jpg
MT1657,Item Size (WxHxL):3.250 x 4.250 x 0.500 in,MT1657|||Item Information______________________|Item Size (WxHxL):3.250 x 4.250 x 0.500 in|Item Weight: 1.1000 lbs|Item Material: RESIN|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 16|Inner Qty: 1|Case Size (HxWxD): 11in x 15in x 15in|Case Weight: 2.2 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1657_lg.jpg
MT1672,Item Size (WxHxL):44.00 x 24.00 x 0.250 in,"MT1672|VINTAGE ""WELCOME"" SIGN||Item Information______________________|Item Size (WxHxL):44.00 x 24.00 x 0.250 in|Item Weight: 4.4000 lbs|Item Material: IRON|Item Color: BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty:|Case Size (HxWxD): 45in x 3in x 18in|Case Weight: 10 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/MT1672_lg.jpg
MT1686,Item Size (WxHxL):6.000 x 9.000 x 2.000 in,MT1686|VINTAGE YLW TABLE CLOCK||Item Information______________________|Item Size (WxHxL):6.000 x 9.000 x 2.000 in|Item Weight: 1.4000 lbs|Item Material: IRON|Item Color: Blue|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 1|Case Size (HxWxD): 17in x 14in x 23in|Case Weight: 11 lbs||Order Info______________|Minimum Order Quantity: 2||1,http://images.repzio.com/productimages/928/MT1686_lg.jpg
MT1695,Item Size (WxHxL):13.00 x 8.500 x 2.000 in,MT1695|ANTIQUE PLAQUE W-KNOBS||Item Information______________________|Item Size (WxHxL):13.00 x 8.500 x 2.000 in|Item Weight: 2.4000 lbs|Item Material: WOOD|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 2|Case Size (HxWxD): 22in x 13in x 21in|Case Weight: 12 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1695_lg.jpg
MT1696,Item Size (WxHxL):13.00 x 8.500 x 2.000 in,MT1696|ANTIQUE WHITE PLAQUE W-KNOBS||Item Information______________________|Item Size (WxHxL):13.00 x 8.500 x 2.000 in|Item Weight: 1.7000 lbs|Item Material: WOOD|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 2|Case Size (HxWxD): 21in x 12in x 17in|Case Weight: 9 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1696_lg.jpg
MT1700,Item Size (WxHxL):2.500 x 2.750 x 0.500 in,MT1700|ANTIQUE MAGNET FRAMES||Item Information______________________|Item Size (WxHxL):2.500 x 2.750 x 0.500 in|Item Weight: 0.4000 lbs|Item Material: RESIN|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 48|Inner Qty: 1|Case Size (HxWxD): 20in x 8in x 14in|Case Weight: 10 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1700_lg.jpg
MT1701,Item Size (WxHxL):3.250 x 3.250 x 0.500 in,MT1701|ANTIQUE MAGNET FRAMES||Item Information______________________|Item Size (WxHxL):3.250 x 3.250 x 0.500 in|Item Weight: 0.4000 lbs|Item Material: RESIN|Item Color: ASSORTED|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 48|Inner Qty: 1|Case Size (HxWxD): 20in x 8in x 14in|Case Weight: 10 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1701_lg.jpg
MT1702,Item Size (WxHxL):2.000 x 4.500 x 2.000 in,MT1702|VINTAGE WD. KNOBS||Item Information______________________|Item Size (WxHxL):2.000 x 4.500 x 2.000 in|Item Weight: 0.4000 lbs|Item Material: WOOD|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 48|Inner Qty: 1|Case Size (HxWxD): 21in x 11in x 15in|Case Weight: 10 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1702_lg.jpg
MT1705,Item Size (WxHxL):26.00 x 11.00 x 0.500 in,MT1705|VINTAGE FRAME W-CHEVRON STRIPE||Item Information______________________|Item Size (WxHxL):26.00 x 11.00 x 0.500 in|Item Weight: 3.8000 lbs|Item Material: WOOD|Item Color: Orange|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty:|Case Size (HxWxD): 29in x 8in x 14in|Case Weight: 9 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1705_lg.jpg
MT1706,Item Size (WxHxL):10.00 x 12.00 x 1.000 in,MT1706|VINTAGE FRAME W-CHEVRON STRIPE||Item Information______________________|Item Size (WxHxL):10.00 x 12.00 x 1.000 in|Item Weight: 0.9000 lbs|Item Material: WOOD|Item Color: Black|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 14in x 13in x 16in|Case Weight: 5 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1706_lg.jpg
MT1710,Item Size (WxHxL):12.00 x 10.00 x 0.500 in,MT1710|VINTAGE FRAME W-CHEVRON STRIPE||Item Information______________________|Item Size (WxHxL):12.00 x 10.00 x 0.500 in|Item Weight: 1.6000 lbs|Item Material: WOOD|Item Color: Red|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 14in x 13in x 16in|Case Weight: 8 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/MT1710_lg.jpg
MT1711,Item Size (WxHxL):20.25 x 32.00 x 1.000 in,MT1711|RUSTIC DONT LET YESTERDAY SIGN||Item Information______________________|Item Size (WxHxL):20.25 x 32.00 x 1.000 in|Item Weight: 4.1000 lbs|Item Material: 95% METAL 5% ROPE|Item Color: LIGHT BLUE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty:|Case Size (HxWxD): 3in x 21in x 34in|Case Weight: 18.3 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/MT1711_lg.jpg
MT1712,Item Size (WxHxL):14.50 x 32.00 x 1.000 in,"MT1712|VINTAGE ""LITTLE THINGS"" SIGN||Item Information______________________|Item Size (WxHxL):14.50 x 32.00 x 1.000 in|Item Weight: 2.5000 lbs|Item Material: 90% METAL 10% JUTE|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: 26"" NOT INCLUDING ROPE|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty:|Case Size (HxWxD): 27in x 4in x 16in|Case Weight: 16 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/MT1712_lg.jpg
MT1715,Item Size (WxHxL):11.00 x 32.00 x 2.000 in,"MT1715|VINTAGE ""LIFE"" TAG||Item Information______________________|Item Size (WxHxL):11.00 x 32.00 x 2.000 in|Item Weight: 3.5000 lbs|Item Material: MDF|Item Color: Black / White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty:|Case Size (HxWxD): 66in x 17in x 36in|Case Weight: 21 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/MT1715_lg.jpg
