Purple Astilbe & Twig Wreath,18309,Home|Col House Designs,"The Purple Astilbe & Twig Wreath will add beauty to the farmhouse this Spring season. This pretty wreath features long green grass style foam leaves with  an abundant spray of purple icker flowers made of foam. A dried twig base supports the wrapped wire stems for added color and texture. This wreath measures 10"" on the inside diameter and 18-20"" on the outside diameter and will look great on doors, windows, or walls.
Foam, plastic, wire, dried twigs
10"" Inside Dia., Approx 18-20"" Outside Dia.
Colors: Purple, green, brown",,,,,,,2,21.2,24,19.1,,,2,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18309-A.jpg,18309-A.jpg,,,Hearthside800,18309-A.jpg
"Purple Astilbe Spray, 31""L",18310,Home|Col House Designs,"The Purple Astilbe Spray, 31"" will freshen displays with the pretty purple springs of flowers. With its foam based purple flowers and grassy green foam leaves, this spray will add color and texture to displays. It measures 31"" high and the stems are wrapped wire for easy styling. This spray will look great with lavender-themed signs and decor or a variety of Spring decor.
Material: Foam, plastic, wire
Size: 31"" H
Colors: Purple, green",,,,,,,12,3.3,288,3,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18310-HA.jpg,18310-HA.jpg,,,Hearthside800,18310-HA.jpg
"Purple Astilbe Spray, 24""",18311,Home|Col House Designs,"The Purple Astilbe Spray, 24"" will bring the beauty of the garden indoors this Spring. This spray has wrapped wire base stems for easy positioning and the sport flowers made of tiny foam balls and green foam leaves. It will look great gracing containers, tucked in with box signs or sitters, candles, and more! Measures 24"" high.
Material: Foam, plastic, wire
Size: 24"" H
Colors: Purple, green",,,,,,,12,2.4,288,2.2,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18311-HA.jpg,18311-HA.jpg,,,Hearthside800,18311-HA.jpg
"Purple Astilbe Candle Ring, 5.5""",18312,Home|Col House Designs,"The Purple Astilbe Candle Ring, 5.5"" will be an enticing addition to farmhouse decor with its deep violet and rich green tones. Made of a collection of tiny foam beads on plastic stems, and narrow foam leaves, this candle ring measures 14-18"" on the outside diameter and 5.5"" on the inside diameter. Pair with a grouping of pillars or jar candle for an easy and lovely display.
Material: Foam, plastic, wire
Size: 5.5"" Inside Dia., Approx 14-18"" Outside Dia.
Colors: Purple, green",,,,,,,8,8.9,96,8,,,8,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18312-HA.jpg,18312-HA.jpg,,,Hearthside800,18312-HA.jpg
"Purple Astilbe Candle Ring, 3""",18313,Home|Col House Designs,"Bring beauty and color to the farmhouse this Spring with the Purple Astilbe Candle Ring, 3"". The astilbe style flowers are made of tiny violet foam balls fixed to plastic stems and are also reminiscent of other Springtime classics like lavender stems or grape hyacinth blooms. The ring measures 3"" on the inside diameter with an approximate 6-8"" outside diameter and narrow grass like leaves made of foam complete the look. Hang several of these rings together for a row of mini wreaths or they look lovely accenting a variety of candles.
Material: Foam, plastic, wire
Size: 3"" Inside Dia., Approx 6-8"" Outside Dia.
Colors: Purple, green",,,,,,,12,2.4,432,2.2,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18313-HA.jpg,18313-HA.jpg,,,Hearthside800,18313-HA.jpg
"Cape Daisy, Astilbe, & Herb Pick",18315,Home|Col House Designs,"The Cape Daisy, Astilbe, & Herb Pick will bring a little outdoor beauty to displays. This 19"" high pick features shoots with tiny white foam beads which accent the white fabric daisies and an array of greenery in plastic, fabric and foam. The stems are a mix of plastic and wire and wrapped wire for easy positioning. This pick looks lovely with everyday or Spring decor.
Material: Fabric, foam, plastic, wire
Size: 19"" H
Colors: White, green, brown",,,,,,,12,2.6,288,2.3,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18315-HA.jpg,18315-HA.jpg,,,Hearthside800,18315-HA.jpg
"Cape Daisy, Astilbe, & Herb Spray",18316,Home|Col House Designs,"Bring the feel of a Springtime meadow to farmhouse displays with the Cape Daisy, Astilbe, & Herb Spray. This pretty spray measures 32"" high and has an array of greenery and texture including fabric fern-like leaves, plastic herbs, and soft long foam leaves. It sports white astilbe stems and white fabric daisies with dark and lighter centers. Add this spray along the bottom of sitting signs or use it to fill containers for an easy and lovely look.
Material: Fabric, foam, plastic, wire
Size: 32"" H
Colors: White, green, brown, yellow",,,,,,,12,5.1,144,4.6,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18316-HA.jpg,18316-HA.jpg,,,Hearthside800,18316-HA.jpg
"Cape Daisy, Astilbe, & Herb Twig Wreath",18317,Home|Col House Designs,"The Cape Daisy, Astilbe, & Herb Twig Wreath is a beautiful way to awaken the farmhouse for Spring. Bring the feel of nature indoors with a variety of textures and plant styles including green plastic herbs, fabric fern-style fronds, foam leaves, and white, budding stems. White fabric daisies with dark brown or yellow-brown centers are peppered throughout. The wreath has a sturdy dried twig base and measures 10"" on the inside diameter and 18-24"" on the outside diameter. It looks beautiful laying flat as part of a larger centerpiece or hanging on doors or walls.
Material: Fabric, foam, plastic, wire, dried twigs
Size: 10"" Inside Dia, Approx 18-24"" Outside Dia.
Colors: White, green, brown, yellow",,,,,,,2,20,24,18,,,2,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18317-HA.jpg,18317-HA.jpg,,,Hearthside800,18317-HA.jpg
"Cape Daisy, Astilbe, & Herb Candle Ring",18318,Home|Col House Designs,"The Cape Daisy, Astilbe, & Herb Candle Ring will bring a touch of warm weather beauty to candles and displays. A generous gathering of fabric, foam and plastic greenery along with white fabric daisies, white budding stems make up this ring. This ring has the feel of a bouquet of wildflowers with its variety of leaf and stem styles. The outside is roughly 10-14"" depending on styling and the inside diameter of the ring is 6"".  Use this ring as a mini wreath or fill this ring with a gathering of two or three candles.
Material: Fabric, foam, plastic, wire
Size: 6"" Inside Dia., Approx 10-14"" Outside Dia.
Colors: Green, white, brown, yellow",,,,,,,8,6.9,96,6.2,,,8,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18318-HA.jpg,18318-HA.jpg,,,Hearthside800,18318-HA.jpg
"Cape Daisy, Astilbe, & Herb Garland",18319,Home|Col House Designs,"The Cape Daisy, Astilbe, & Herb Garland will bring the feel of Spring fields and flowers to the farmhouse. A variety of materials including fabric, plastic and foam offer a lovely textural mix among the fern fronds, herbal stems and greenery. It is accented by white fabric daisies with fuzzy brown or yellow-brown centers and white astilbe stems. The garland has a loop at one end and measures 5 feet long. The stems have wrapped wire bases for easy styling  and this garland will look beautiful wrapping a large sign or window frame or strung along a shelf or table.
Material: Fabric, foam, plastic, wire
Size: 5 ft L
Colors: White, green, brown, yellow",,,,,,,6,14,72,12.6,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18319-HA.jpg,18319-HA.jpg,,,Hearthside800,18319-HA.jpg
