Clark the Salvage Snowman,C23907,,,October 25th,,,,"SIZE:
5""w X 9""h",,3,12.5,12,11.25,,,3,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3880/8636/C23907__82390.1688680095.jpg,C23907__82390.1688680095.jpg,,,Honeyme800,C23907__82390.1688680095.jpg
Corey the Salvage Snowman,C23908,,,October 25th,,,,"SIZE:
4""w X 10""h",,3,12.5,12,11.25,,,3,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3881/8635/C23908__50444.1688679955.jpg,C23908__50444.1688679955.jpg,,,Honeyme800,C23908__50444.1688679955.jpg
Collin the Salvage Snowman,C23909,,,October 25th,,,,"SIZE:
5""w X 14""h",,2,15.75,8,14.175,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3882/8634/C23909__13836.1688679925.jpg,C23909__13836.1688679925.jpg,,,Honeyme800,C23909__13836.1688679925.jpg
Calvin the Salvage Snowman,C23911,,,October 25th,,,,"SIZE:
4 1/2""w X 13""h",,2,15.75,8,14.175,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3884/8633/C23911__86143.1688679875.jpg,C23911__86143.1688679875.jpg,,,Honeyme800,C23911__86143.1688679875.jpg
Cordell the Salvage Snowman,C23912,,,October 25th,,,,"SIZE:
5""w X 8""h",,2,12.5,8,11.25,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3885/8632/C23912__67711.1688679857.jpg,C23912__67711.1688679857.jpg,,,Honeyme800,C23912__67711.1688679857.jpg
Corbin the Salvage Snowman,C23913,,,October 25th,,,,"SIZE:
5""w X 7""h",,2,12.5,8,11.25,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3886/8631/C23913__58275.1688679841.jpg,C23913__58275.1688679841.jpg,,,Honeyme800,C23913__58275.1688679841.jpg
Conrad the Salvage Snowman,C23914,,,October 25th,,,,"SIZE:
5""w X 8""h",,2,12.5,8,11.25,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3887/8630/C23914__61388.1688679826.jpg,C23914__61388.1688679826.jpg,,,Honeyme800,C23914__61388.1688679826.jpg
Clyde the Salvage Snowman,C23915,,,October 25th,,,,"SIZE:
7""w X 10""h",,2,15,8,13.5,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3888/8629/C23915__68583.1688679806.jpg,C23915__68583.1688679806.jpg,,,Honeyme800,C23915__68583.1688679806.jpg
Cayden the Salvage Snowman,C23916,,,October 25th,,,,"SIZE:
7""w X 9""h",,2,15,8,13.5,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3889/8628/C23916__17552.1688679788.jpg,C23916__17552.1688679788.jpg,,,Honeyme800,C23916__17552.1688679788.jpg
Chester the Salvage Snowman,C23917,,,October 25th,,,,"SIZE:
7""w X 10 1/2""h",,2,15,8,13.5,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3890/8627/C23917__74183.1688679768.jpg,C23917__74183.1688679768.jpg,,,Honeyme800,C23917__74183.1688679768.jpg
Cyrus the Salvage Snowman,C23918,,,October 25th,,,,"SIZE:
6""w X 11""h",,2,14.75,8,13.275,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3891/8626/C23918__63479.1688679749.jpg,C23918__63479.1688679749.jpg,,,Honeyme800,C23918__63479.1688679749.jpg
Caleb the Salvage Snowman,C23919,,,October 25th,,,,"SIZE:
6""w X 9 1/2""h",,2,14.75,8,13.275,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3892/8625/C23919__94639.1688679731.jpg,C23919__94639.1688679731.jpg,,,Honeyme800,C23919__94639.1688679731.jpg
Cody the Salvage Snowman,C23920,,,October 25th,,,,"SIZE:
6""w X 11""h",,2,14.75,8,13.275,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3893/8624/C23920__27480.1688679712.jpg,C23920__27480.1688679712.jpg,,,Honeyme800,C23920__27480.1688679712.jpg
Conner the Salvage Snowman,C23921,,,October 25th,,,,"SIZE:
7 1/2""w X 14""h",,2,18,8,16.2,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3894/8623/C23921__01207.1688679695.jpg,C23921__01207.1688679695.jpg,,,Honeyme800,C23921__01207.1688679695.jpg
Charles the Salvage Snowman,C23923,,,October 25th,,,,"SIZE:
7 1/2""w X 14""h",,2,18,8,16.2,,,2,Honeyme400,Honeyme160,https://cdn11.bigcommerce.com/s-lbfvygiv1l/images/stencil/original/products/3896/8622/C23923__54155.1688679651.jpg,C23923__54155.1688679651.jpg,,,Honeyme800,C23923__54155.1688679651.jpg
