KANSAS THERMOMETER,82065,,"Metal; 4""W x 11.5""H x .5""D",In stock,,,,"Metal; 4""W x 11.5""H x .5""D",,6,$4.50 ,12,$4.00 ,24,$3.50 ,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82065KS.jpg_3.gif,82065KS.jpg_3.gif,,,Hannas800,82065KS.jpg_3.gif
MISSOURI THERMOMETER,82165,,"Metal; 4""W x 11.5""H x .5""D",In stock,,,,"Metal; 4""W x 11.5""H x .5""D",,6,$4.50 ,12,$4.00 ,24,$3.50 ,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82165_2020.jpg_1.gif,82165_2020.jpg_1.gif,,,Hannas800,82165_2020.jpg_1.gif
IOWA STATE THERMOMETER,82465,,"Metal; 4""W x 11.5""H x .5""D",In stock,,,,"Metal; 4""W x 11.5""H x .5""D",,6,$4.50 ,12,$4.00 ,24,$3.50 ,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82465IAS.jpg_3.gif,82465IAS.jpg_3.gif,,,Hannas800,82465IAS.jpg_3.gif
FLORIDA STATE THERMOMETER,83665,,"Metal; 4""W x 11.5""H x .5""D",In stock,,,,"Metal; 4""W x 11.5""H x .5""D",,6,$4.50 ,12,$4.00 ,24,$3.50 ,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/3/83665FS.jpg_4.gif,83665FS.jpg_4.gif,,,Hannas800,83665FS.jpg_4.gif
SOUTH CAROLINA HAPPY HOODIE SNOWMAN,83562,,,In stock,,,,Fabric; 10”W x 16½”H x 10”D,,6,$8.50 ,12,$8.00 ,24,$7.50 ,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/3/83562.jpg_4_2nd.gif,83562.jpg_4_2nd.gif,,,Hannas800,83562.jpg_4_2nd.gif
IOWA STATE SANTA MASCOT,82481,,"3 Feet Tall! Stretch Legs! Fabric; 22-36""H x 14""W x 8""D.",In stock,,,,"3 Feet Tall! Stretch Legs! Fabric; 22-36""H x 14""W x 8""D.",,2,$19.50 ,4,$18.50 ,,,2,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82481_2018.jpg_3.gif,82481_2018.jpg_3.gif,,,Hannas800,82481_2018.jpg_3.gif
TEXAS A&M DOOR HANGER,84419,,"Wood; 4�""W x 11�""H x �""D",In stock,$1.00 ,,,"Wood; 4¼""W x 11¾""H x ¼""D",,12,$2.75 ,,,,,12,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/4/84419_2018.jpg_2.gif,84419_2018.jpg_2.gif,,,Hannas800,84419_2018.jpg_2.gif
AUBURN DISTRESSED LONG SIGN,81348,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/1/81348-2018.jpg_1_2nd.gif,81348-2018.jpg_1_2nd.gif,,,Hannas800,81348-2018.jpg_1_2nd.gif
FLORIDA DISTRESSED LONG SIGN,83748,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/3/83748_2018.jpg_1_2nd.gif,83748_2018.jpg_1_2nd.gif,,,Hannas800,83748_2018.jpg_1_2nd.gif
FLORIDA STATE DISTRESSED LONG SIGN,83648,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/3/83648_2018.jpg_2nd.gif,83648_2018.jpg_2nd.gif,,,Hannas800,83648_2018.jpg_2nd.gif
IOWA DISTRESSED LONG SIGN,81948,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/1/81948_2018.jpg_2nd.gif,81948_2018.jpg_2nd.gif,,,Hannas800,81948_2018.jpg_2nd.gif
IOWA STATE DISTRESSED LONG SIGN,82448,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82448_2018.jpg_2nd.gif,82448_2018.jpg_2nd.gif,,,Hannas800,82448_2018.jpg_2nd.gif
KANSAS DISTRESSED LONG SIGN,82048,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82048_2018.jpg_2nd.gif,82048_2018.jpg_2nd.gif,,,Hannas800,82048_2018.jpg_2nd.gif
NEBRASKA DISTRESSED LONG SIGN,82748,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82748_2018.jpg_2nd.gif,82748_2018.jpg_2nd.gif,,,Hannas800,82748_2018.jpg_2nd.gif
OKLAHOMA DISTRESSED LONG SIGN,83348,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/3/83348_2018.jpg_2nd.gif,83348_2018.jpg_2nd.gif,,,Hannas800,83348_2018.jpg_2nd.gif
OSU DISTRESSED LONG SIGN,80748,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/0/80748_2018.jpg_2nd.gif,80748_2018.jpg_2nd.gif,,,Hannas800,80748_2018.jpg_2nd.gif
SOUTH CAROLINA DISTRESSED LONG SIGN,83548,,"Wood; 27.25""W x 7.5""H x .75""D",In stock,$7.00 ,,,"Wood; 27.25""W x 7.5""H x .75""D",,8,$8.50 ,,,,,8,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/3/83548_2018.jpg_2nd.gif,83548_2018.jpg_2nd.gif,,,Hannas800,83548_2018.jpg_2nd.gif
IOWA ROPE BLOCKS,81947,,"3""W x 3""H x 1.5""D",In stock,$5.00 ,,,"3""W x 3""H x 1.5""D",,6,$8.50 ,,,,,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/1/81947_Photo.jpg_3.gif,81947_Photo.jpg_3.gif,,,Hannas800,81947_Photo.jpg_3.gif
IOWA STATE ROPE BLOCKS,82447,,"3""W x 3""H x 1.5""D",In stock,$5.00 ,,,"3""W x 3""H x 1.5""D",,6,$8.50 ,,,,,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82447_Photo.jpg_3.gif,82447_Photo.jpg_3.gif,,,Hannas800,82447_Photo.jpg_3.gif
KANSAS ROPE BLOCKS,82047,,"3""W X 3""H x 1.5""D",In stock,$5.00 ,,,"3""W X 3""H x 1.5""D",,6,$8.50 ,,,,,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82047_Photo.jpg_3.gif,82047_Photo.jpg_3.gif,,,Hannas800,82047_Photo.jpg_3.gif
NEBRASKA ROPE BLOCKS,82747,,"3""W x 3""H x 1.5""D",In stock,$5.00 ,,,"3""W x 3""H x 1.5""D",,6,$8.50 ,,,,,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82747_Photo.jpg_3.gif,82747_Photo.jpg_3.gif,,,Hannas800,82747_Photo.jpg_3.gif
IOWA STATE SNOWMAN PHOTO ORNAMENT 3 ASST,82440,,"4""W x 5""H x .25""D",In stock,$1.25 ,,,"4""W x 5""H x .25""D",,36,$2.50 ,,,,,36,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82440_Photo.jpg_5.gif,82440_Photo.jpg_5.gif,,,Hannas800,82440_Photo.jpg_5.gif
KANSAS SNOWMAN PHOTO ORNAMENT 3 ASST,82040,,"4""W x 5""H x .25""D",In stock,$1.25 ,,,"4""W x 5""H x .25""D",,36,$2.50 ,,,,,36,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82040_Photo.jpg_5.gif,82040_Photo.jpg_5.gif,,,Hannas800,82040_Photo.jpg_5.gif
KANSAS STATE SNOWMAN PHOTO ORNAMENT 3 ASST,81140,,"4""W x 5""H x .25""D",In stock,$1.25 ,,,"4""W x 5""H x .25""D",,36,$2.50 ,,,,,36,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/1/81140_Photo.jpg_5.gif,81140_Photo.jpg_5.gif,,,Hannas800,81140_Photo.jpg_5.gif
MISSOURI SNOWMAN PHOTO ORNAMENT 3 ASST,82140,,"4""W x 5""H x .25""D",In stock,$1.25 ,,,"4""W x 5""H x .25""D",,36,$2.50 ,,,,,36,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82140_2020.jpg.gif,82140_2020.jpg.gif,,,Hannas800,82140_2020.jpg.gif
NEBRASKA SNOWMAN PHOTO ORNAMENT 3 ASST,82740,,"4""W x 5""H x .25""D",In stock,$1.25 ,,,"4""W x 5""H x .25""D",,36,$2.50 ,,,,,36,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82740_Photo.jpg_5.gif,82740_Photo.jpg_5.gif,,,Hannas800,82740_Photo.jpg_5.gif
OKLAHOMA SNOWMAN PHOTO ORNAMENT 3 ASST,83340,,"4""W x 5""H x .25""D",In stock,$1.25 ,,,"4""W x 5""H x .25""D",,36,$2.50 ,,,,,36,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/3/83340_Photo.jpg_5.gif,83340_Photo.jpg_5.gif,,,Hannas800,83340_Photo.jpg_5.gif
OKLAHOMA STATE SNOWMAN PHOTO ORNAMENT 3 ASST,80740,,"4""W x 5""H x .25""D",In stock,$1.25 ,,,"4""W x 5""H x .25""D",,36,$2.50 ,,,,,36,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/0/80740_Photo.jpg_5.gif,80740_Photo.jpg_5.gif,,,Hannas800,80740_Photo.jpg_5.gif
TEXAS A&M SNOWMAN PHOTO ORNAMENT 3 ASST,84440,,"4""W x 5""H x .25""D",In stock,$1.25 ,,,"4""W x 5""H x .25""D",,36,$2.50 ,,,,,36,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/4/84440_Photo.jpg_5.gif,84440_Photo.jpg_5.gif,,,Hannas800,84440_Photo.jpg_5.gif
KANSAS GARLAND SHOVEL,82099,,"8""W x 27""H x 2""D",In stock,$7.50 ,,,"8""W x 27""H x 2""D",,6,$9.50 ,,,,,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82099.jpg_2_2nd.gif,82099.jpg_2_2nd.gif,,,Hannas800,82099.jpg_2_2nd.gif
ARKANSAS GARLAND SHOVEL,83999,,"8""W x 27""H x 2""D",In stock,$7.50 ,,,"8""W x 27""H x 2""D",,6,$9.50 ,,,,,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/3/83999_New.jpg_5_2nd.gif,83999_New.jpg_5_2nd.gif,,,Hannas800,83999_New.jpg_5_2nd.gif
GEORGIA GARLAND SHOVEL,82299,,"Wood/Metal; 8""W x 27""H x 2""D",In stock,$7.50 ,,,"Wood/Metal; 8""W x 27""H x 2""D",,6,$9.50 ,,,,,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/2/82299_2020.jpg_2nd.gif,82299_2020.jpg_2nd.gif,,,Hannas800,82299_2020.jpg_2nd.gif
FLORIDA GARLAND SHOVEL,83799,,"8""W x 27""H x 2""D",In stock,$7.50 ,,,"8""W x 27""H x 2""D",,6,$9.50 ,,,,,6,Hannas400,Hannas160,https://www.hannashandiworks.com/media/catalog/product/cache/e2b8ef9986fc9649155533682f67ba62/8/3/83799.jpg_3_2nd.gif,83799.jpg_3_2nd.gif,,,Hannas800,83799.jpg_3_2nd.gif
