#85  Snowman SM-199,#85  Snowman SM-199,,"Oh this snowman is just awesome with his garland of 3 grungy cinnamon stars. He would look great sitting next to the fireplace.
#465  M-221 Bee Hive,#465  M-221 Bee Hive,,"Our primitive bee hive is  made from osnaburg then grunged with cinnamon.  Three felt bee's attached.  About 11"" tall  weighed to stand.",,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#571  F30 Orange pumpkin,#571  F30 Orange pumpkin,,Our orange flannel pumpkin is grunged with cinnamon and has a stick stem.  Nice addition to your fall decorating. ,,,,,,,1,$14.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#460  M-377 Hearts on a stick,#460  M-377 Hearts on a stick,,Three aged hearts on a stick.  One flannel and two red with cheesecloth ties.  Hangs,,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#461  M-378 Heart,#461  M-378 Heart,,"This heart is made from osnaburg and is about 8"".  sweet annie and red berries are placed it the center.  Hangs",,,,,,,1,$11.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#462  M-379 Blue Bird,#462  M-379 Blue Bird,,"Made from aged flannel is this very sweet bluebird,  Perfect for spring time.  About 8 1/2"" Hangs",,,,,,,1,$10.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
"#463  D-117 ""May"" Doll","#463  D-117 ""May"" Doll",,"This lil girl is a sitter she is wearing an aged flannel dress and olive coat.  She has a flower in her pocket.
 
Weighed to sit.  about 12""",,,,,,,1,$36.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#468  M-215 Bee Skep,#468  M-215 Bee Skep,,"Painted Mustard Bee Skep then brushed with cinnamon for a real prim look.  Three hand made bees are attached.  Weighed to stand 11""",,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#469  M-194 Bumble Bee,#469  M-194 Bumble Bee,,"Made from flannel is our 5 3/4"" hanging bumble bee.  Painted mustard stripes with rusty wire wings.  Brushed with cinnamon",,,,,,,1,$9.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#262  P-08 Brown Mini Check Pillow,#262  P-08 Brown Mini Check Pillow,,This is new our 12x12 Brown mini check pillow with a grungy quilt star. A must have.,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#263  Sm-240 Snowman,#263  Sm-240 Snowman,,"This snowman is in aged red flannel with rusty bells down his belly and he is holding a stripe star. Stands approx.13"" tall",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#260  F-129 Pumpkin boy,#260  F-129 Pumpkin boy,,"This little guy is made from aged muslin.
He has little muslin hands and boots. Twine around his waist with twigs gives him the perfect Harvest look. Hangs 17""",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#261  P-07 Brown Ticking Pillow,#261  P-07 Brown Ticking Pillow,,This is new our 12x12 Brown Ticking pillow with grungy quilt star.,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#266  W-18 Willie,#266  W-18 Willie,,"This Willie has a red felt top hat and red scarf. He is holding a bunch of twigs. Stands 8"" tall.",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#308  P-16 Pillow w/ black stars,#308  P-16 Pillow w/ black stars,,"Our aged osnaburg pillow is 12x6 with 3 black wool stars sewn on.


Great for any chair or an added addition to your decor.",,,,,,,1,$10.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#264  SM-158 Snowman Paul,#264  SM-158 Snowman Paul,,"This is ""Paul"" our snowman in green check. He has snow twig hair with a aged red scarf. Stands 14"" tall",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#265  W-7 Willie,#265  W-7 Willie,,"This Willie has no coat, but a black top hat and scarf. He is holding a bunch of twigs.
Stands 8"" tall",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#305  F-52 Black Crow,#305  F-52 Black Crow,,This painted black crow is just awesome.  Weighed to stand he has a rusty star hanging from his beak. Would look great sitting on a shelf.,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#288  P-11 Painted Sunflower,#288  P-11 Painted Sunflower,,Awesome pillow!  This is our osnaburg pillow with a painted sunflower.  Two grungy pins are used as the leaves.  Great addition for your home or as a gift. ,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#307  D-172 Doll with stars,#307  D-172 Doll with stars,,"Our hanging 24"" doll is in an aged osnaburg dress with three grungy stars down the front of her dress. ",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#306  D-174 Doll holding baby,#306  D-174 Doll holding baby,,"This is has to be one of my favorite.  She is 24"" long and she is wearing a coffee dyed muslin dress with a tan flowered apron.  Hanging from one hand is a little muslin doll. ",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#301  R-27 Rabbit Head,#301  R-27 Rabbit Head,,"A must have for the Springtime, Our aged flannel rabbit head with button eys.  Weighed to sit 10x5.",,,,,,,1,$12.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#300  M-106 Sheep,#300  M-106 Sheep,,"This sheep is so simple.  Made from aged fabric, and a piece of jute tied at neck.  Weighed to sit 10x5.",,,,,,,1,$12.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#303  D-173 Doll w/ Herb bag,#303  D-173 Doll w/ Herb bag,,"This is May she is wearing a coffee dyed tan check homespun gathered dress.  A bag around her neck filled with sweet annie and ""herbs"" written on the front.  sits 13"".",,,,,,,1,$36.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#302  D-175 Doll w/ star,#302  D-175 Doll w/ star,,"Ou 16"" sitting doll is wearing a homepun brown and tan check dress, and she is holding a painted mustard star.  New",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#6  Harvest Time Doll F-65,#6  Harvest Time Doll F-65,,"This is our Harvest Time Doll she is wearing a dyed black and white check homepun dress, and a beautiful filled apron.
Harvest Time Is Here",,,,,,,1,$38.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#7  Candycorn Doll F-80,#7  Candycorn Doll F-80,,"What a great doll for the holidays, she is wearing a dyed muslin dress, and holds a candycorn grunged with cinnamon.",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#8  Pumpkin Doll F-62,#8  Pumpkin Doll F-62,,"This is Priscilla she is a old time favorite. She is wearing a tan check homespun dress with filled apron. Approx 24""",,,,,,,1,$42.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#9  Pumpkin Guy F-67,#9  Pumpkin Guy F-67,,Our oldie but goodie pumpkin guy looks wonderful hanging on a door to welcome your guest.,,,,,,,1,$38.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#524  SM-265 Snowman with candycane,#524  SM-265 Snowman with candycane,,"This snowman is made from aged flannel.  He is holding a candycane with sweet annie.  Weighed to stand 13""",,,,,,,1,$36.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#138  A-43 Angel,#138  A-43 Angel,,"New is our angel with wings. She is 13"" tall when sitting. A great addition for any room.",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#139  A-44 Angel,#139  A-44 Angel,,"This is Mary. She is new to our line, very simple in her osnaburg dress. Her  wings are grunged in cinnamon and a grungy cross sits in her front pocket hangs 24""-25"".",,,,,,,1,$44.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#521  ST-100 Red Santa Black Star,#521  ST-100 Red Santa Black Star,,"Red aged flannel santa with cap, holding a black star aged beard wool.  weighed to stand",,,,,,,1,$38.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#649  F-177 Witch,#649  F-177 Witch,,"This primitive witch is so awesome!  Her body is made from black flannel, with a black ticking apron.  She is holding a grungy witches brew book and twigs.  About 20"" tall",,,,,,,1,$40.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#132  M-336 Painted Pear,#132  M-336 Painted Pear,,"Painted mustard pear, with stick stem and green wool leaf. Then brushed with cinnamon.
stands 10 1/2"" tall with stem. Wonderful addition for Spring.",,,,,,,1,$12.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#169  A-47 Muslin Angel,#169  A-47 Muslin Angel,,"Love this little sitting angel. She is made from muslin fabric then grunged. In her pocket she hold a cinnamon star. Stick hands and legs. sits 10"".",,,,,,,1,$24.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#646  D-203 Raggedy Andy Doll,#646  D-203 Raggedy Andy Doll,,"Love the way this primitive Raggedy Andy doll came out.  His pants are made from aged blue flannel with straps.  His shirt and sailor cap from aged muslin. Sweet red check bow tie and patch on his knee.  He has a hook to hang about 23""",,,,,,,1,$36.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#131  R-40 Garland,#131  R-40 Garland,,"This is our garland of 4 flannel lambs.
Each lamb has a tie of homespun around its neck.",,,,,,,1,$12.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#136  Lil Doll D-159,#136  Lil Doll D-159,,"This is Lil she is 16"" sitting, her dress is brown with little flowers. She is holding her black crow in her arms. Stitched face.",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#137  D-158 Doll w/ pillow,#137  D-158 Doll w/ pillow,,"Very simple is this hanging doll in a yellow dress and apron. She is holding a pillow with the words ""primitive""",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#134  M-338 Painted sheep,#134  M-338 Painted sheep,,This is our standing painted sheep. Then brushed with cinnamon. It's pockets have some wool inside for an added touch. stands 8x11,,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#135  M-337 Sheep pillow,#135  M-337 Sheep pillow,,"Love this flannel sheep pillow, with painted wood legs. He would look wonderful leaning on a chair or couch. measures approx. 13x12",,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#459  R-91 Flannel Rabbit,#459  R-91 Flannel Rabbit,,Aged flannel spring time rabbit with cheesecloth tie and his neck.  Weighed to stand,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#458  R-90 Cinnamon Egg,#458  R-90 Cinnamon Egg,,"Love this....Very simple primitive cinnamon standing egg,with a grungy cheesecloth bow in the center.",,,,,,,1,$8.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#457  R-89 Chick,#457  R-89 Chick,,Aged Flannel egg shaped chick is very simple.  Little black eyes and a little sprout of hair .  Stands,,,,,,,1,$8.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#456  R-88 Carrot Hanger,#456  R-88 Carrot Hanger,,This is a favorite!  Three hanging orange carrots on a stick.  Sitting in the middle of the stick is a prim little rabbit.  Hangs,,,,,,,1,$24.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#268  M-150 Tree,#268  M-150 Tree,,Our green felt tree is very popular. It has grungy pins and bells on the front and then brushed with cinnamon for a real prim look. Stands,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#68  Cinnamon Gingerbread Boy M-203,#68  Cinnamon Gingerbread Boy M-203,,This gingerbread boy is so wonderfully baked with cinnamon. Hangs,,,,,,,1,$12.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#63  Chick R-41,#63  Chick R-41,,"Here is our little chick holding a bag or corn. Love her hair. She has a hook to hang.
approx 13-14""",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#62  Cinnamon Pig R-35,#62  Cinnamon Pig R-35,,"This is our grungy cinnamon pig, also has a hook so he will hang nice on a cabinet knob
approx. 12x6""",,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#61  Santa ST-67,#61  Santa ST-67,,"This is our Father Christmas just love this santa in his red suit. Will measure 23"" hangs",,,,,,,1,$46.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#60  Angel A-28,#60  Angel A-28,,"Perfectly primitive angel with her grungy cinnamon star. stand will measure 14""",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#67  Patriot Bag M-218,#67  Patriot Bag M-218,,"Very primitive is this bag. Filled with red and white berries, grungy american flag, cinnamon sticks and star. stand",,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#66  Rag Ann Doll D-147,#66  Rag Ann Doll D-147,,"Our Rag Ann is carrying a grungy flag and star, and a coverlet heart on her apron. stands",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#65  Doll D-103,#65  Doll D-103,,"Patsy is so americana with her grungy flag and her ""1776"" star and a black crow sitting on her shoulder. hangs",,,,,,,1,$40.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#64  Snow Girl SM-219,#64  Snow Girl SM-219,,She is so simple in her red dress and aged candycane. Just sprinkled lightly with snow glitter. Hangs,,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#352  M-127,#352  M-127,,"Aged muslin bag with spanish moss, sweet annie and three aged stars red,flannel and blue.


weighed to stand 15""  A welcoming addition for the home.",,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#353  M-131 Strawberry,#353  M-131 Strawberry,,Wondeful piece for the summer.  Our painted strawberry with pocket filled with sweet annie. And a black sitting crow on the side.  Weighed to stand.,,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#350  M-126 Painted Mustard Pear,#350  M-126 Painted Mustard Pear,,"This is a great 3 sided painted mustard pear with stem and wool leaf.  Then our pear is brushed with cinnamon for a primitive look.  Weighed to stand 11"" tall with stem.",,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#351  D-40 Amish Doll,#351  D-40 Amish Doll,,"New to our line is this beautiful very simple Amish doll.  She is wearing an aged blue flannel dress and  bonnet.  A very simple aged muslin apron over her dress.  Hangs or would sit nicely in a chair.  20""",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#356  S-343 Mustard stars,#356  S-343 Mustard stars,,Bowl filler mustard stars that are antiqued in black.  Comes in a set of 4 per set,,,,,,,1,$14.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#357  F-137 Pumpkin doll with crow,#357  F-137 Pumpkin doll with crow,,"Our hanging pumpkin doll with crow is so sweet a great fall item.  Hangs14""",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#354  F-135 Cat on Pumpkin,#354  F-135 Cat on Pumpkin,,This is a must have for the fall.  Our painted white pumpkin has a painted black cat sitting on the top. With grungy chesecloth around his neck. Some spanish moss and white berries are gathered around the top.  Makes for a beautiful centerpiece.  weighed to stand,,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#355  F-136 Ghost on pumpkin,#355  F-136 Ghost on pumpkin,,"Another great piece for the fall.  This aged flannel ghost is sitting on an orange pumpkin that has some spanish moss, berries, and  sweet annie around the top of the pumpkin.  Weighed to stand",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#455  R-87 Mama Rabbit w/ baby,#455  R-87 Mama Rabbit w/ baby,,New is our aged prim flannel mama rabbit and baby.  She is wearing an aged osnaburg dress.  Weighed to stand.  Perfect spring time addition.,,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#454  A-02 Garden Angel,#454  A-02 Garden Angel,,This garden angel is weighed to stand and she is made from aged muslin.  Muslin wings and pocket filled with sweet annie. ,,,,,,,1,$26.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#358  M-132 Bag with sweet annie,#358  M-132 Bag with sweet annie,,"Our bag wall hanger is approx. 14'"" with a pocket in the middle and filled with sweet annie. A grungy star in the middle of the pocket.   Looks great on a knob or cabinet or just hang on the wall. ",,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#359  M-133,#359  M-133,,"Muslin bag with 3 red quilt stars.  Hangs 14"" ",,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#451  M-375 Red flannel heart,#451  M-375 Red flannel heart,,"Our red flannel heart is aged and brushed with cinnamon for an old prim look.  Cheesecloth tie in the center, hangs approx. 11"" ",,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#450  39-B Chub snowman,#450  39-B Chub snowman,,This guy is made from aged flannel and he has a black flannel scarf and mittens.  Top hat from black felt.  Glitter gives him that beautiful Christmas look.  stands,,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#453  D-28 Prim Doll,#453  D-28 Prim Doll,,"This doll is made from aged flannel,  She is wearing a brown check homespun dress with straps.  A pocket on her dress has a sprig of sweet annie.  Hangs",,,,,,,1,$24.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#452  M-376 Liberty Bell,#452  M-376 Liberty Bell,,"Our Liberty Bell is made from aged blue flannel and red/stripe fabric. Cheesecloth tie around the middle, Grungy banner ""America""  Hangs from a stick.",,,,,,,1,$26.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#448  SM-134 Primitive Snowman,#448  SM-134 Primitive Snowman,,"This is is very primitive.  About 21"" tall made from aged flannel and red coverlet scarf.  Eyes and mouth are coal and also coal down his belly.  Tucked in his arm is his black crow pal.",,,,,,,1,$40.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#449  SM-135 Prim Snowman,#449  SM-135 Prim Snowman,,"This snowman is just awesome made from flannel and grunged to give him a nice prim look.  He is wearing a green wool scarf and carry a green wool tree.  Coal down his belly.  Weighed to stand about 18"" tall.",,,,,,,1,$40.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#730  F-170 Pumpkin in cone,#730  F-170 Pumpkin in cone,,"This is our 18"" hanging burlap cone with a lil pumpkin guy tucked inside.  ",,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#731  ST-13 Prim charcoal santa,#731  ST-13 Prim charcoal santa,,"This santa is 11"" weighed to stand.  Made from charcoal felt with black bells",,,,,,,1,$24.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#732  ST-73 Green wool santa,#732  ST-73 Green wool santa,,"This santa is made from olive green wool.  with a beautiful sheeps wool beard.  Small tuck of twigs in jute tie.  Weighed to stand 12""",,,,,,,1,$36.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#734  ST-113 Blue prim santa,#734  ST-113 Blue prim santa,,"This prim santa is made from an aged blue fabric. Jute tie around his waist.  Weighed to stand 11""",,,,,,,1,$26.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#735  SM-176 Long John snowman,#735  SM-176 Long John snowman,,"Our long john snowman is about 20 "" long,  Made from aged red flannel black bells down the front and cap.  Hangs",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#736  ST-115 Cranberry santa,#736  ST-115 Cranberry santa,,"Our aged cranberry santa is about 15"" tall.  he is holding a sprig of greens, aged beard. weighed to stand",,,,,,,1,$36.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#737  ST-116 Cream Santa,#737  ST-116 Cream Santa,,"Our large santa is made from an antique cream felt.  He is holding a sprig of greens and red berry . Bells down the front of his coat  He is also hold a red sock.   Weighed to stand 20"" ",,,,,,,1,$60.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
