peaceful tinsel wreath,SN7456,,,,,,,"tinsel, beads, bottle brush, pressed paper, and ribbon. 6 1/2"" x 6 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/12/SN7456-317x378.jpg,https://bethanylowe.com/media/2017/12/SN7456.jpg,SN7456-317x378.jpg,SN7456.jpg,,Bethany800,SN7456-317x378.jpg
retro christmas place cards,SN7457,,,,,,,"paper. set of 12. 2"" x 3"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7457-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7457.jpg,SN7457-317x378.jpg,SN7457.jpg,,Bethany800,SN7457-317x378.jpg
flea market forest,SN7459,,,,,,,"bottle brush and wood base. set of 6. 11"", 12 1/4"" and 14"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7459-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7459.jpg,SN7459-317x378.jpg,SN7459.jpg,,Bethany800,SN7459-317x378.jpg
small elegant trees,SN7480,,,,,,,"plastic and glitter. set of 3. 6"", 7"" and 8"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7480-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7480.jpg,SN7480-317x378.jpg,SN7480.jpg,,Bethany800,SN7480-317x378.jpg
elegant down swept sisal trees,SN7481,,,,,,,"plastic, glitter and wire. set of 2. 14"" and 16"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7481-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7481.jpg,SN7481-317x378.jpg,SN7481.jpg,,Bethany800,SN7481-317x378.jpg
peaceful down swept sisal trees,SN7482,,,,,,,"plastic, glitter and wire. set of 2. 14"" and 16"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7482-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7482.jpg,SN7482-317x378.jpg,SN7482.jpg,,Bethany800,SN7482-317x378.jpg
vive la france! ornament,SN7489,,,,,,,"glass, resin and glitter. 3 1/2"" x 9 1/2"" diameter.",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7489-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7489.jpg,SN7489-317x378.jpg,SN7489.jpg,,Bethany800,SN7489-317x378.jpg
christmas onion indent ornament,SN7493,,,,,,,"hand-painted glass and glitter. two assorted. 3 1/2"" x 2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7493-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7493.jpg,SN7493-317x378.jpg,SN7493.jpg,,Bethany800,SN7493-317x378.jpg
vintage tricolor tree topper,SN7495,,,,,,,"mercury glass, glitter and tinsel. 10 3/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7495-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7495.jpg,SN7495-317x378.jpg,SN7495.jpg,,Bethany800,SN7495-317x378.jpg
winter scene silhouette tree topper,SN7496,,,,,,,"glass and glitter. 10"" x 2 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7496-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7496.jpg,SN7496-317x378.jpg,SN7496.jpg,,Bethany800,SN7496-317x378.jpg
trapunto trees,SN7508,,,,,,,"mercury glass and glitter. set of 2. 7 1/2"" x 3 1/2"" and 6"" x 2 3/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7508-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7508.jpg,SN7508-317x378.jpg,SN7508.jpg,,Bethany800,SN7508-317x378.jpg
two toned christmas feather tree with disc base 36″,SN7549,,,,,,,"wood base. 36""",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/SN7549-1-317x378.jpg,https://bethanylowe.com/media/2017/11/SN7549-1.jpg,SN7549-1-317x378.jpg,SN7549-1.jpg,,Bethany800,SN7549-1-317x378.jpg
trimming the tree house vignette,TD7669,,,,,,,"resin, pressed paper, bottle brush, glitter, beads and mica. 12"" x 10 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TD7669-317x378.jpg,https://bethanylowe.com/media/2017/11/TD7669.jpg,TD7669-317x378.jpg,TD7669.jpg,,Bethany800,TD7669-317x378.jpg
polar bear house vignette,TD7670,,,,,,,"resin, pressed paper, bottle brush, glitter, mica and twigs. 10 1/2"" x 11"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TD7670-317x378.jpg,https://bethanylowe.com/media/2017/11/TD7670.jpg,TD7670-317x378.jpg,TD7670.jpg,,Bethany800,TD7670-317x378.jpg
vintage deer,TD7674,,,,,,,"hand painted resin. three assorted. 8 1/2"" x 6"", 7 1/4"" x 6"" and 5 1/4"" x 5 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TD7674-317x378.jpg,https://bethanylowe.com/media/2017/11/TD7674.jpg,TD7674-317x378.jpg,TD7674.jpg,,Bethany800,TD7674-317x378.jpg
peaceful angel,TD7680,,,,,,,"hand painted resin. 24 1/2"" x 12 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TD7680-317x378.jpg,https://bethanylowe.com/media/2017/11/TD7680.jpg,TD7680-317x378.jpg,TD7680.jpg,,Bethany800,TD7680-317x378.jpg
large father christmas with wreath of toys,TD7682,,,,,,,"resin, fabric, bottle brush, bells, leather and mdf. 34"" x 13"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TD7682-317x378.jpg,https://bethanylowe.com/media/2017/11/TD7682.jpg,TD7682-317x378.jpg,TD7682.jpg,,Bethany800,TD7682-317x378.jpg
peddling charlie,TD7690,,,,,,,"resin, bottle brush, paper and beads. 6"" x 5 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TD7690-317x378.jpg,https://bethanylowe.com/media/2017/11/TD7690.jpg,TD7690-317x378.jpg,TD7690.jpg,,Bethany800,TD7690-317x378.jpg
angel grace,TD7691,,,,,,,"resin, tinsel and glitter. 6 1/4"" x 5"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TD7691-317x378.jpg,https://bethanylowe.com/media/2017/11/TD7691.jpg,TD7691-317x378.jpg,TD7691.jpg,,Bethany800,TD7691-317x378.jpg
christmas angel with cage,TD7693,,,,,,,"resin, metal, ribbon, glitter and natural birds nest. 16"" x 7 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TD7693-317x378.jpg,https://bethanylowe.com/media/2017/11/TD7693.jpg,TD7693-317x378.jpg,TD7693.jpg,,Bethany800,TD7693-317x378.jpg
sleeping baby with lamb,TD7694,,,,,,,"hand painted resin and grass. 2 3/4"" x 5"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TD7694-317x378.jpg,https://bethanylowe.com/media/2017/11/TD7694.jpg,TD7694-317x378.jpg,TD7694.jpg,,Bethany800,TD7694-317x378.jpg
old gold tree place card holder,TF7716,,,,,,,"metal and glitter. 4 3/4"" x 1 3/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TF7716-317x378.jpg,https://bethanylowe.com/media/2017/11/TF7716.jpg,TF7716-317x378.jpg,TF7716.jpg,,Bethany800,TF7716-317x378.jpg
christmas tree truck,TF7718,,,,,,,"metal, bottle brush and glitter. 6 3/4"" x 9 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TF7718-317x378.jpg,https://bethanylowe.com/media/2017/11/TF7718.jpg,TF7718-317x378.jpg,TF7718.jpg,,Bethany800,TF7718-317x378.jpg
believe marquee,LC6327,,,,,,,"painted tin sign with a string of round glass bulb lights. some assemble required. 42"" x 16"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/01/thumbnail_LC6327-317x378.jpg,https://bethanylowe.com/media/2017/01/thumbnail_LC6327.jpg,thumbnail_LC6327-317x378.jpg,thumbnail_LC6327.jpg,,Bethany800,thumbnail_LC6327-317x378.jpg
teddy bear on drum large paper mache,TJ7757,,,,,,,"hand-painted paper mache, cording and pressed paper. 18"" x 12"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TJ7757-317x378.jpg,https://bethanylowe.com/media/2017/11/TJ7757.jpg,TJ7757-317x378.jpg,TJ7757.jpg,,Bethany800,TJ7757-317x378.jpg
silent night deer box,TL7602,,,,,,,"pressed paper, paper, resin, tinsel, bottle brush, bead and glitter. 4 1/4"" x 3"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7602-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7602.jpg,TL7602-317x378.jpg,TL7602.jpg,,Bethany800,TL7602-317x378.jpg
silent night little lamb box,TL7603,,,,,,,"pressed paper, paper, resin, tinsel, bottle brush, bead and glitter. 4 1/4"" x 3"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7603-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7603.jpg,TL7603-317x378.jpg,TL7603.jpg,,Bethany800,TL7603-317x378.jpg
angel star tree topper,TL7787,,,,,,,"paper, tinsel, glitter, bead, ribbon and wire. 9"" x 8"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7787-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7787.jpg,TL7787-317x378.jpg,TL7787.jpg,,Bethany800,TL7787-317x378.jpg
vintage star tree topper,TL7788,,,,,,,"paper, tinsel, glitter, bead, ribbon and wire. 9"" x 8"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7788-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7788.jpg,TL7788-317x378.jpg,TL7788.jpg,,Bethany800,TL7788-317x378.jpg
platinum crepe paper tree,TL7820,,,,,,,"crepe paper, glitter and tinsel. 15 1/2"" x 8 1/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7820-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7820.jpg,TL7820-317x378.jpg,TL7820.jpg,,Bethany800,TL7820-317x378.jpg
silver bells,TL7821,,,,,,,"paper mache, glitter and ribbon. set of 2. 14 1/2"" x 10"" and 12 1/2"" x 9"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7821-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7821.jpg,TL7821-317x378.jpg,TL7821.jpg,,Bethany800,TL7821-317x378.jpg
traditional deer vignette on box,TL7823,,,,,,,"pressed paper, bottle brush, paper mache, beads, glitter and mica. 8 3/4"" x 4 3/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7823-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7823.jpg,TL7823-317x378.jpg,TL7823.jpg,,Bethany800,TL7823-317x378.jpg
flea market mini oval nesting boxes,TL7826,,,,,,,"pressed paper, glitter and ribbon. set of 4. 2 1/4"" x 8"", 2"" x 7"", 1 5/8"" x 6"" and 1 1/2"" x 5"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7826-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7826.jpg,TL7826-317x378.jpg,TL7826.jpg,,Bethany800,TL7826-317x378.jpg
pastel deer on box,TL7832,,,,,,,"paper mache, bottle brush, paper, tinsel, pressed paper and beads. two assorted. 7 1/2"" x 4 1/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7832-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7832.jpg,TL7832-317x378.jpg,TL7832.jpg,,Bethany800,TL7832-317x378.jpg
traditional crepe paper trees,TL7834,,,,,,,"crepe paper, mica, paper and ribbon. set of 2. 10 1/2"" x 7"" and 13"" x 7"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/TL7834-317x378.jpg,https://bethanylowe.com/media/2017/11/TL7834.jpg,TL7834-317x378.jpg,TL7834.jpg,,Bethany800,TL7834-317x378.jpg
tiny feather tree,VS6998,,,,,,,"by vickie smyers for bethany lowe designs. tiny feather tree with multi colored balls. 7 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/12/VS6998-317x378.jpg,https://bethanylowe.com/media/2016/12/VS6998.jpg,VS6998-317x378.jpg,VS6998.jpg,,Bethany800,VS6998-317x378.jpg
olde bear in box,VS7981,,,,,,,"pressed paper, mica, bottle brush, beads, flocking and tinsel. 7"" x 5 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2017/11/VS7981-317x378.jpg,https://bethanylowe.com/media/2017/11/VS7981.jpg,VS7981-317x378.jpg,VS7981.jpg,,Bethany800,VS7981-317x378.jpg
clear c7 light with white cord,LT3894,,,,,,,clear light with white cord.,,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/12/LT3894-317x378.jpg,https://bethanylowe.com/media/2016/12/LT3894.jpg,LT3894-317x378.jpg,LT3894.jpg,,Bethany800,LT3894-317x378.jpg
two toned christmas feather tree 39″,LG6139,,,,,,,"hand-dyed and hand-wrapped goose feather trees inspired by the german feather trees created as early as 1845.  tin cone base. 39"". 6"" x 7"" base.",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/02/LG6139-317x378.jpg,https://bethanylowe.com/media/2013/02/LG6139.jpg,LG6139-317x378.jpg,LG6139.jpg,,Bethany800,LG6139-317x378.jpg
ivory feather tree with glittered base 42″,LG7221,,,,,,,"hand-dyed and hand-wrapped goose feather trees inspired by the german feather trees created as early as 1845. resin base and glitter. 42"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/05/LG7221-317x378.jpg,https://bethanylowe.com/media/2013/05/LG7221.jpg,LG7221-317x378.jpg,LG7221.jpg,,Bethany800,LG7221-317x378.jpg
christmas feather tree 16″,LG9393,,,,,,,"hand-dyed and hand-wrapped goose feather trees.  reproductions based on the trees created in germany as early as 1845.  faded green feather tree in a wooden spool base. beads and mica accents. 16"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/05/LG9393-317x378.jpg,https://bethanylowe.com/media/2013/05/LG9393.jpg,LG9393-317x378.jpg,LG9393.jpg,,Bethany800,LG9393-317x378.jpg
christmas feather tree 12″,LG9394,,,,,,,"hand-dyed and hand-wrapped goose feather trees.  reproductions based on the trees created in germany as early as 1845.  faded green feather tree in a wooden spool base. beads and mica accents. 12"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/05/LG9394-317x378.jpg,https://bethanylowe.com/media/2013/05/LG9394.jpg,LG9394-317x378.jpg,LG9394.jpg,,Bethany800,LG9394-317x378.jpg
christmas bottle brush trees,LG9372,,,,,,,"mercury balls and glitter accents. set of 3. 9 3/4"", 11"" and 13"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/05/LG9372-317x378.jpg,https://bethanylowe.com/media/2013/05/LG9372.jpg,LG9372-317x378.jpg,LG9372.jpg,,Bethany800,LG9372-317x378.jpg
mini ivory vintage trees with red beads,TR5050,,,,,,,"mini ivory-colored bottle brush trees, flocked with snow and dressed in red bead ornaments. set of 3. 6 1/2"", 5 1/2"" and 4 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/05/TR5050-317x378.jpg,https://bethanylowe.com/media/2013/05/TR5050.jpg,TR5050-317x378.jpg,TR5050.jpg,,Bethany800,TR5050-317x378.jpg
winter ivory bottle brush trees,LG8463,,,,,,,"8 1/2"", 10 1/2"", and 12 1/2"". set of 3.",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/05/LG8463-317x378.jpg,https://bethanylowe.com/media/2013/05/LG8463.jpg,LG8463-317x378.jpg,LG8463.jpg,,Bethany800,LG8463-317x378.jpg
green bottle brush trees/multi beads,TR5046,,,,,,,"snow flocked bottle brush trees with multicolored glass bead ornaments. set of 3. 7 3/4"", 6 3/4"" and 5 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/05/TR5046-317x378.jpg,https://bethanylowe.com/media/2013/05/TR5046.jpg,TR5046-317x378.jpg,TR5046.jpg,,Bethany800,TR5046-317x378.jpg
two toned christmas feather tree 50″,LG7297,,,,,,,"hand-dyed and hand-wrapped goose feather trees inspired by the german feather trees created as early as 1845. green variegated feather tree. wooden square base with screen printed images. 50"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/05/LG7297-317x378.jpg,https://bethanylowe.com/media/2013/05/LG7297.jpg,LG7297-317x378.jpg,LG7297.jpg,,Bethany800,LG7297-317x378.jpg
three bells glass tree topper,SN6739,,,,,,,"13"" x 3"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/SN6739-2-317x378.jpg,https://bethanylowe.com/media/2016/11/SN6739-2.jpg,SN6739-2-317x378.jpg,SN6739-2.jpg,,Bethany800,SN6739-2-317x378.jpg
peaceful christmas glass disc ornament,SN6818,,,,,,,"3 assorted. 4"" diameter.",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/SN6818-1-317x378.jpg,https://bethanylowe.com/media/2016/11/SN6818-1.jpg,SN6818-1-317x378.jpg,SN6818-1.jpg,,Bethany800,SN6818-1-317x378.jpg
tinsel bell with tree ornament,SN6775,,,,,,,"3 assorted. 6 1/2 x 5"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/SN6775-1-317x378.jpg,https://bethanylowe.com/media/2016/11/SN6775-1.jpg,SN6775-1-317x378.jpg,SN6775-1.jpg,,Bethany800,SN6775-1-317x378.jpg
rocking horse ornament,TD2871,,,,,,,"distressed resin, fabric and faux leather. 4"" x 7"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/02/TD2871-317x378.jpg,https://bethanylowe.com/media/2013/02/TD2871.jpg,TD2871-317x378.jpg,TD2871.jpg,,Bethany800,TD2871-317x378.jpg
glass acorn ornaments,LG1707,,,,,,,"blown glass acorn ornaments with glass glitter in a vintage style box. set of 3. 2"" x 1 1/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2014/11/LG1707-317x378.jpg,https://bethanylowe.com/media/2014/11/LG1707.jpg,LG1707-317x378.jpg,LG1707.jpg,,Bethany800,LG1707-317x378.jpg
ivory bottle brush icicle,LG1735,,,,,,,"bottle brush with glitter. 4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2012/12/LG1735-317x378.jpg,https://bethanylowe.com/media/2012/12/LG1735.jpg,LG1735-317x378.jpg,LG1735.jpg,,Bethany800,LG1735-317x378.jpg
merry christmas wreath ornament,LO3554,,,,,,,"bottle brush, glitter and plastic. 5"" diameter.",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/11/LO3554-317x378.jpg,https://bethanylowe.com/media/2013/11/LO3554.jpg,LO3554-317x378.jpg,LO3554.jpg,,Bethany800,LO3554-317x378.jpg
flea market spool ornament,SN6745,,,,,,,"bottle brush, wooden spool, tinsel and glass. 3 assorted. 7 1/2"" x 2 1/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/SN6745-1-317x378.jpg,https://bethanylowe.com/media/2016/11/SN6745-1.jpg,SN6745-1-317x378.jpg,SN6745-1.jpg,,Bethany800,SN6745-1-317x378.jpg
the night before christmas tree topper,CP6923,,,,,,,"by saturday evening post society for bethany lowe designs. pressed paper, glitter and wire. 6"" x 5"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/CP6923-1-317x378.jpg,https://bethanylowe.com/media/2016/11/CP6923-1.jpg,CP6923-1-317x378.jpg,CP6923-1.jpg,,Bethany800,CP6923-1-317x378.jpg
traditional christmas book ornament,LO6510,,,,,,,"canvas and mdf. 3 assorted. 5 1/4"" x 3 3/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/LO6510-1-317x378.jpg,https://bethanylowe.com/media/2016/11/LO6510-1.jpg,LO6510-1-317x378.jpg,LO6510-1.jpg,,Bethany800,LO6510-1-317x378.jpg
corrugated angel ornament,LC6364,,,,,,,"corrugated paper and glitter with organza ribbon. 2 assorted. 5"" x 3 1/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/LC6364-2-1-317x378.jpg,https://bethanylowe.com/media/2016/11/LC6364-2-1.jpg,LC6364-2-1-317x378.jpg,LC6364-2-1.jpg,,Bethany800,LC6364-2-1-317x378.jpg
corrugated snowflake image ornament,LC6365,,,,,,,"corrugated paper, paper, glitter and organza ribbon. 3 assorted. 7 3/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/LC6365-1-317x378.jpg,https://bethanylowe.com/media/2016/11/LC6365-1.jpg,LC6365-1-317x378.jpg,LC6365-1.jpg,,Bethany800,LC6365-1-317x378.jpg
mini santa belt tree topper,LG2673,,,,,,,"glass with glitter. 4 3/4"" x 1 1/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/02/LG2673-317x378.jpg,https://bethanylowe.com/media/2013/02/LG2673.jpg,LG2673-317x378.jpg,LG2673.jpg,,Bethany800,LG2673-317x378.jpg
woodie car ornament,LG2683,,,,,,,"glass and bottle brush tree. 3 assorted. 4"" x 4 1/2"" x 2 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/02/LG2683-317x378.jpg,https://bethanylowe.com/media/2013/02/LG2683.jpg,LG2683-317x378.jpg,LG2683.jpg,,Bethany800,LG2683-317x378.jpg
retro santa tree topper,LG2122,,,,,,,"glass with glitter. 10 1/2"" x 2 1/2"" x 2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/01/LG2122-317x378.jpg,https://bethanylowe.com/media/2013/01/LG2122.jpg,LG2122-317x378.jpg,LG2122.jpg,,Bethany800,LG2122-317x378.jpg
ivory & platinum indent tree topper sm,LG2675S,,,,,,,"glass with glitter. 2 assorted. 7 1/4"" x 1 3/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/02/LG2675S-317x378.jpg,https://bethanylowe.com/media/2013/02/LG2675S.jpg,LG2675S-317x378.jpg,LG2675S.jpg,,Bethany800,LG2675S-317x378.jpg
woodland cottage in cloche ornament,LC3578,,,,,,,"glass and glitter. 4 1/2"" x 4 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/11/LC3578-317x378.jpg,https://bethanylowe.com/media/2013/11/LC3578.jpg,LC3578-317x378.jpg,LC3578.jpg,,Bethany800,LC3578-317x378.jpg
retro trailer glass ornament,LC6379,,,,,,,"glass and glitter. 2 assorted. 3 1/2"" x 4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/LC6379-1-317x378.jpg,https://bethanylowe.com/media/2016/11/LC6379-1.jpg,LC6379-1-317x378.jpg,LC6379-1.jpg,,Bethany800,LC6379-1-317x378.jpg
snowy cottage glass ornament,LO3533,,,,,,,"glass and glitter. 3 assorted. 4 1/4"" x 3 1/4"", 5"" x 2 1/2"" and 4 1/2"" x 3 1/4"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/10/LO3533-317x378.jpg,https://bethanylowe.com/media/2013/10/LO3533.jpg,LO3533-317x378.jpg,LO3533.jpg,,Bethany800,LO3533-317x378.jpg
glass glitter striped ball ornament,LC6398,,,,,,,"glass and glitter. 4"" diameter.",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/12/LC6398-317x378.jpg,https://bethanylowe.com/media/2016/12/LC6398.jpg,LC6398-317x378.jpg,LC6398.jpg,,Bethany800,LC6398-317x378.jpg
antique christmas teardrop silver ornament,SN6761,,,,,,,"glass and glitter. 5 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/SN6761-1-317x378.jpg,https://bethanylowe.com/media/2016/11/SN6761-1.jpg,SN6761-1-317x378.jpg,SN6761-1.jpg,,Bethany800,SN6761-1-317x378.jpg
trad christmas glass teardrop red ornament,SN6762,,,,,,,"glass and glitter. 5 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/SN6762-1-317x378.jpg,https://bethanylowe.com/media/2016/11/SN6762-1.jpg,SN6762-1-317x378.jpg,SN6762-1.jpg,,Bethany800,SN6762-1-317x378.jpg
peaceful christmas glass teardrop ornament,SN6763,,,,,,,"glass and glitter. 5 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/SN6763-1-317x378.jpg,https://bethanylowe.com/media/2016/11/SN6763-1.jpg,SN6763-1-317x378.jpg,SN6763-1.jpg,,Bethany800,SN6763-1-317x378.jpg
wire works mini ornament,LK3775,,,,,,,"glass and metal. 4 assorted. 1 3/4"" x 1 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/12/LK3775-317x378.jpg,https://bethanylowe.com/media/2013/12/LK3775.jpg,LK3775-317x378.jpg,LK3775.jpg,,Bethany800,LK3775-317x378.jpg
glass bobbles in ornament,LO6533,,,,,,,"glass and plastic. 6"" x 3"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/LO6533-1-317x378.jpg,https://bethanylowe.com/media/2016/11/LO6533-1.jpg,LO6533-1-317x378.jpg,LO6533-1.jpg,,Bethany800,LO6533-1-317x378.jpg
glass indent onion tree topper traditional,SN6748,,,,,,,"glass and tinsel. 10 1/2"" x 7 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/SN6748-1-317x378.jpg,https://bethanylowe.com/media/2016/11/SN6748-1.jpg,SN6748-1-317x378.jpg,SN6748-1.jpg,,Bethany800,SN6748-1-317x378.jpg
pastel large starburst ornament,SN6750,,,,,,,"glass and tinsel. 2 assorted. 6 3/4"" diameter.",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/12/SN6750-317x378.jpg,https://bethanylowe.com/media/2016/12/SN6750.jpg,SN6750-317x378.jpg,SN6750.jpg,,Bethany800,SN6750-317x378.jpg
traditional lg starburst ornament,SN6732,,,,,,,"glass and tinsel. 7 1/2"" diameter.",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/SN6732-1-317x378.jpg,https://bethanylowe.com/media/2016/11/SN6732-1.jpg,SN6732-1-317x378.jpg,SN6732-1.jpg,,Bethany800,SN6732-1-317x378.jpg
metallic heart mercury glass ornament,DF2202,,,,,,,"by studio dee for bethany lowe designs. glass, ribbon and wire. 2 assorted. 3"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/01/DF2202-317x378.jpg,https://bethanylowe.com/media/2013/01/DF2202.jpg,DF2202-317x378.jpg,DF2202.jpg,,Bethany800,DF2202-317x378.jpg
retro stripe mercury ball ornament,LG0756,,,,,,,glass ornaments in a retro inspired box. set of 12. 1”.,,,,,,,,,Bethany400,https://bethanylowe.com/media/2013/07/LG0756-317x378.jpg,https://bethanylowe.com/media/2013/07/LG0756.jpg,LG0756-317x378.jpg,LG0756.jpg,,Bethany800,LG0756-317x378.jpg
christmas vacation car glass ornament,LC6376,,,,,,,"glass with bottle brush and glitter. 3 1/2"" x 4 1/2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/LC6376-1-317x378.jpg,https://bethanylowe.com/media/2016/11/LC6376-1.jpg,LC6376-1-317x378.jpg,LC6376-1.jpg,,Bethany800,LC6376-1-317x378.jpg
santa on indent ball ornament,LC6369,,,,,,,"glass with bottle brush. 6"" x 2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/LC6369-1-317x378.jpg,https://bethanylowe.com/media/2016/11/LC6369-1.jpg,LC6369-1-317x378.jpg,LC6369-1.jpg,,Bethany800,LC6369-1-317x378.jpg
christmas gnome glass ornament,LC6385,,,,,,,"glass with burlap. 3 3/4"" x 2"".",,,,,,,,,Bethany400,https://bethanylowe.com/media/2016/11/LC6385-1-317x378.jpg,https://bethanylowe.com/media/2016/11/LC6385-1.jpg,LC6385-1-317x378.jpg,LC6385-1.jpg,,Bethany800,LC6385-1-317x378.jpg
