|WD. BASKETBALL SIGN (6/cs)|,MT1845,,MT1845|BASKETBALL FRAMED SIGN||Item Information______________________|Item Size (WxHxL):15.00 x 15.00 x 1.000 in|Item Weight: 3.0000 lbs|Item Material: WOOD|Item Color: Brown / Orange|Details 1:|Details 2:|Other Sizes:|Other Sizes:|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6.000000000|Inner Qty:|Case Size (HxWxD): 6in x 17in x 17in|Case Weight: 20 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1845_lg.jpg,MT1845_lg.jpg,,,VIP800,2018
|WD. BASEBALL SIGN (6/cs)|,MT1846,,MT1846|BASEBALL FRAMED SIGN||Item Information______________________|Item Size (WxHxL):14.75 x 14.75 x 0.500 in|Item Weight: 3.1000 lbs|Item Material: WOOD|Item Color: Tan/Blue|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6.000000000|Inner Qty: 2.000000000|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1846_lg.jpg,MT1846_lg.jpg,,,VIP800,2018
|WD. SOCCER SIGN (6/cs)|,MT1847,,MT1847|SOCCER FRAMED SIGN||Item Information______________________|Item Size (WxHxL):14.75 x 14.75 x 0.500 in|Item Weight: 3.1000 lbs|Item Material: WOOD|Item Color: Brown / Red|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6.000000000|Inner Qty: 2.000000000|Case Size (HxWxD): 18in x 16in x 6in|Case Weight: 20.85 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1847_lg.jpg,MT1847_lg.jpg,,,VIP800,2018
"|WD. SIGN 'ALWAYS' - 24"" (12/cs)|",MT1871,,MT1871|VINTAGE CHEVRON SIGN||Item Information______________________|Item Size (WxHxL):24.00 x 5.000 x 0.500 in|Item Weight: 1.6000 lbs|Item Material: WOOD|Item Color: Blue/ Red/Cream|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 4||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1871_lg.jpg,MT1871_lg.jpg,,,VIP800,2018
"|WD. SIGN 'TRY' - 24"" (12/cs)|",MT1873,,MT1873|VINTAGE CHEVRON SIGN||Item Information______________________|Item Size (WxHxL):24.00 x 5.000 x 0.500 in|Item Weight: 1.6000 lbs|Item Material: WOOD|Item Color: Brown/Red/Cream|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 4||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1873_lg.jpg,MT1873_lg.jpg,,,VIP800,2018
|MTL. SCALLOPED MAGNET BOARD - GREEN (8/cs)|,MT1892,,MT1892|GREEN SCALLOPED MAGNET BOARD||Item Information______________________|Item Size (WxHxL):15.00 x 31.00 x 0.750 in|Item Weight: 2.1780 lbs|Item Material: METAL|Item Color: Green|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8.000000000|Inner Qty:|Case Size (HxWxD): 8.86in x 15.9448in x 3.3464in|Case Weight: 25.1968 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1892_lg.jpg,MT1892_lg.jpg,,,VIP800,2018
|WD. MIRROR W/MOLDING - RED (4/cs)|,MT1928,,MT1928|VINTAGE MIRROR WITH MOLDING||Item Information______________________|Item Size (WxHxL):16.00 x 24.00 x 1.500 in|Item Weight: 5.2800 lbs|Item Material: MDF|Item Color: Red / Blue|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4.000000000|Inner Qty:|Case Size (HxWxD): 11.08in x 26.7716in x 9.4488in|Case Weight: 19.0944 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1928_lg.jpg,MT1928_lg.jpg,,,VIP800,2018
|WD. FRAMED MAGNETIC CHALK BOARD (4/cs)|,MT1929,,MT1929|ANTIQUE FRAMED CHALK BOARD||Item Information______________________|Item Size (WxHxL):16.00 x 27.00 x 1.250 in|Item Weight: 5.9400 lbs|Item Material: MDF|Item Color: Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4.000000000|Inner Qty:|Case Size (HxWxD): 30in x 5in x 18in|Case Weight: 24.7 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1929_lg.jpg,MT1929_lg.jpg,,,VIP800,2018
|WD. KNOB HOOK SET OF 3 - GREY (12 sets/cs)|,MT1962,,MT1962|VINTAGE GREY KNOBS||Item Information______________________|Item Size (WxHxL):2.000 x 4.500 x 2.000 in|Item Weight: 0.3300 lbs|Item Material: RESIN|Item Color: Gray|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 48.000000000|Inner Qty: 6.000000000|Case Size (HxWxD): 15in x 9in x 12in|Case Weight: 15.65 lbs||Order Info______________|Minimum Order Quantity: 6||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1962_lg.jpg,MT1962_lg.jpg,,,VIP800,2018
|WD. TAG FRAME - ORANGE (12/cs)|,MT1967,,MT1967|VINTAGE WOOD TAG FRAME||Item Information______________________|Item Size (WxHxL):7.000 x 11.50 x 0.750 in|Item Weight: 0.8800 lbs|Item Material: MDF|Item Color: ORANGE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty: 1.000000000|Case Size (HxWxD): 15in x 9in x 13in|Case Weight: 11.5 lbs||Order Info______________|Minimum Order Quantity: 4||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1967_lg.jpg,MT1967_lg.jpg,,,VIP800,2018
|WD. FRAMED CHALK BOARD (12/cs)|,MT1970,,MT1970|VINTAGE HANGING CHALK BOARD||Item Information______________________|Item Size (WxHxL):11.75 x 18.00 x 0.750 in|Item Weight: 0.8800 lbs|Item Material: MDF|Item Color: Orange|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty:|Case Size (HxWxD): 19in x 9in x 12in|Case Weight: 13.4 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1970_lg.jpg,MT1970_lg.jpg,,,VIP800,2018
|WD. FRAMED CHALK BOARD (12/cs)|,MT1971,,MT1971|VINTAGE HANGING CHALK BOARD||Item Information______________________|Item Size (WxHxL):11.50 x 19.75 x 0.750 in|Item Weight: 0.8800 lbs|Item Material: MDF|Item Color: Blue|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty:|Case Size (HxWxD): 21in x 10in x 12in|Case Weight: 16.45 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1971_lg.jpg,MT1971_lg.jpg,,,VIP800,2018
|WD. HANGING DOUBLE FRAME (8/cs)|,MT1973,,MT1973|COLORFUL WOOD HANGING FRAME||Item Information______________________|Item Size (WxHxL):10.00 x 21.00 x 1.000 in|Item Weight: 2.0020 lbs|Item Material: MDF|Item Color: Blue / Green|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8.000000000|Inner Qty:|Case Size (HxWxD): 18in x 11in x 13in|Case Weight: 18.55 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT1973_lg.jpg,MT1973_lg.jpg,,,VIP800,2018
|CERAMIC PLATE 'EAT' (30/cs)|,MT2020,,MT2020|DECORATIVE KITCHEN PLATE||Item Information______________________|Item Size (WxHxL):8.000 x 8.000 x 1.000 in|Item Weight: 1.0120 lbs|Item Material: CEREMIC|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 30.000000000|Inner Qty: 5.000000000|Case Size (HxWxD): 19in x 11in x 12in|Case Weight: 29.45 lbs||Order Info______________|Minimum Order Quantity: 5||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2020_lg.jpg,MT2020_lg.jpg,,,VIP800,2018
"|CERAMIC PLATE ""KISS THE COOK"" (30/cs)|",MT2021,,MT2021|DECORATIVE KITCHEN PLATE||Item Information______________________|Item Size (WxHxL):8.000 x 8.000 x 1.000 in|Item Weight: 1.0120 lbs|Item Material: 100% CERAMIC|Item Color: Assorted|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 30.000000000|Inner Qty: 5.000000000|Case Size (HxWxD): 19in x 10in x 12in|Case Weight: 30 lbs||Order Info______________|Minimum Order Quantity: 5||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2021_lg.jpg,MT2021_lg.jpg,,,VIP800,2018
|RESIN COASTER (12/cs)|,MT2119,,MT2119|VINTAGE COASTER SET||Item Information______________________|Item Size (WxHxL):3.750 x 3.750 x 0.250 in|Item Weight: 1.0000 lbs|Item Material: 100% RESIN|Item Color: Blue Red Green And Turquoise|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty: 1.000000000|Case Size (HxWxD): 8in x 11in x 10.5in|Case Weight: 12 lbs||Order Info______________|Minimum Order Quantity: 4||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2119_lg.jpg,MT2119_lg.jpg,,,VIP800,2018
|MTL. SIGN LIVING THE DREAM (20/cs)|,MT2161,,"MT2161|VINTAGE ""LIVING THE DREAM""SIGN||Item Information______________________|Item Size (WxHxL):14.00 x 10.00 x 0.250 in|Item Weight: 1.0500 lbs|Item Material: TIN|Item Color: Blue|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 20.000000000|Inner Qty:|Case Size (HxWxD): 20in x 15in x 10in|Case Weight: 22 lbs||Order Info______________|Minimum Order Quantity: 2||0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2161_lg.jpg,MT2161_lg.jpg,,,VIP800,2018
|MTL. WATERING CAN (4/cs)|,MT2180,,MT2180|GREEN VINTAGE WATERING CAN||Item Information______________________|Item Size (WxHxL):16.50 x 12.00 x 7.500 in|Item Weight: 1.1500 lbs|Item Material: 100% METAL|Item Color: Green|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4.000000000|Inner Qty: 1.000000000|Case Size (HxWxD): 26in x 17in x 16in|Case Weight: 11 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2180_lg.jpg,MT2180_lg.jpg,,,VIP800,2018
"|CONCRETE SIGN ""ENJOY THE LITTLE THINGS"" (4/cs)|",MT2342,,MT2342|||Item Information______________________|Item Size (WxHxL):18.00 x 10.00 x 1.500 in|Item Weight: 5.3000 lbs|Item Material: 100% CONCRETE|Item Color: WHITE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG: 103|Catalog Style: Mercantile|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4.000000000|Inner Qty: 2.000000000|Case Size (HxWxD): 13in x 21in x 10in|Case Weight: 24.8 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2342_lg.jpg,MT2342_lg.jpg,,,VIP800,2018
|WD. PIG W/ WHEELS (2/cs)|,MT2538,,MT2538|||Item Information______________________|Item Size (WxHxL):15.60 x 11.40 x 5.100 in|Item Weight: 7.0400 lbs|Item Material: 95% FIR 5% MTL|Item Color: BROWN / WHITE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: Y||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 2.000000000|Inner Qty:|Case Size (HxWxD): 6.3in x 20.5in x 17.9in|Case Weight: 16.8 lbs||Order Info______________|Minimum Order Quantity: 2||2,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2538_lg.jpg,MT2538_lg.jpg,,,VIP800,2018
|WD. HORSE W/ WHEELS (6/cs)|,MT2546,,MT2546|||Item Information______________________|Item Size (WxHxL):15.00 x 14.20 x 5.100 in|Item Weight: 2.4000 lbs|Item Material: 95% FIR 5% MTL|Item Color: WHITE / BROWN|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: N||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6.000000000|Inner Qty: 2.000000000|Case Size (HxWxD): 18.7in x 17.9in x 35.6in|Case Weight: 19.4 lbs||Order Info______________|Minimum Order Quantity: 2||2,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2546_lg.jpg,MT2546_lg.jpg,,,VIP800,2018
|WD. DOG PT HOLDER (4/cs)|,MT2574,,MT2574|||Item Information______________________|Item Size (WxHxL):21.20 x 4.300 x 11.00 in|Item Weight: 1.7000 lbs|Item Material: 80% FIR 20% MTL|Item Color: BROWN / BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4.000000000|Inner Qty: 1.000000000|Case Size (HxWxD): 9.84in x 22.44in x 23.62in|Case Weight: 9.9 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2574_lg.jpg,MT2574_lg.jpg,,,VIP800,2018
|BUTTON- RECTANGLE (96/cs)|,MT905,,MT905|||Item Information______________________|Item Size (WxHxL):2.000 x 2.000 x 1.750 in|Item Weight: 2.2500 lbs|Item Material: METAL|Item Color: Black|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 96.000000000|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT905_lg.jpg,MT905_lg.jpg,,,VIP800,2018
C.I. OWL DOUBLE HOOK (48/cs),FW1857,,FW1857|C.I. DISTRESSED DBL. OWL HOOK||Item Information______________________|Item Size (WxHxL):3.000 x 7.000 x 1.750 in|Item Weight: 0.6500 lbs|Item Material: CAST IRON|Item Color: White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG: 204|Catalog Style: Home Essentials|Item Origin: CHINA||Case Info_____________________________|Case Qty: 48.000000000|Inner Qty: 8.000000000|Case Size (HxWxD): 10in x 10in x 17in|Case Weight: 32.35 lbs||Order Info______________|Minimum Order Quantity: 6||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/FW1857_lg.jpg,FW1857_lg.jpg,,,VIP800,2018
C.I. DOUBLE FANCY HOOK GREEN (72/cs),IH1005,,IH1005|||Item Information______________________|Item Size (WxHxL):2.750 x 4.000 x 1.500 in|Item Weight: 0.4000 lbs|Item Material: CAST IRON|Item Color: Green|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG: 202|Catalog Style: Home Essentials|Item Origin: CHINA||Case Info_____________________________|Case Qty: 72.000000000|Inner Qty: 6.000000000|Case Size (HxWxD): 16in x 15in x 7in|Case Weight: 35 lbs||Order Info______________|Minimum Order Quantity: 6||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1005_lg.jpg,IH1005_lg.jpg,,,VIP800,2018
|MTL. NUMBER TAGS (36 sets/cs)|,IH1061,,"IH1061|||Item Information______________________|Item Size (WxHxL):5.000 x 3.000 x 0.010 in|Item Weight: 1.0500 lbs|Item Material: 100% Metal|Item Color: Silver|Details 1: Numbers 1-9 Included|Details 2:|Other Sizes: Rope is 7""|Other Sizes:NA|Assembly Required: NO||Catalog PG: 103|Catalog Style: Mercantile|Item Origin: CHINA||Case Info_____________________________|Case Qty: 36.000000000|Inner Qty: 2.000000000|Case Size (HxWxD): 13.25in x 7.75in x 13in|Case Weight: 40.65 lbs||Order Info______________|Minimum Order Quantity: 2||0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1061_lg.jpg,IH1061_lg.jpg,,,VIP800,2018
|WD. PLANTER TABLES S/3 (1/cs)|,IH1081,,IH1081|||Item Information______________________|Item Size (WxHxL):20.00 x 22.00 x 12.00 in|Item Weight: 9.1500 lbs|Item Material: 100% WOOD|Item Color: Brown|Details 1:|Details 2:|Other Sizes: MED: 10 x 15.5 x 19|Other Sizes:SM: 8 x 12 x 15|Assembly Required: NO||Catalog PG: 215|Catalog Style: Mercantile|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1.000000000|Inner Qty:|Case Size (HxWxD): 21in x 13in x 23in|Case Weight: 12.1 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1081_lg.jpg,IH1081_lg.jpg,,,VIP800,2018
|MTL. LIGHT (6/cs)|,IH1113,,IH1113|||Item Information______________________|Item Size (WxHxL):12.00 x 6.500 x 12.00 in|Item Weight: 2.7000 lbs|Item Material: METAL|Item Color: Black|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG: 206|Catalog Style: Faded Charm|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6.000000000|Inner Qty: 1.000000000|Case Size (HxWxD): 26in x 23in x 13in|Case Weight: 23 lbs||Order Info______________|Minimum Order Quantity: 2||2,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1113_lg.jpg,IH1113_lg.jpg,,,VIP800,2018
|WD. DRESS FORM JEWELRY HLDR. (24/cs)|,IH1219,,IH1219|||Item Information______________________|Item Size (WxHxL):2.500 x 11.00 x 4.000 in|Item Weight: 1.1000 lbs|Item Material: 80% WOOD 20% METAL|Item Color: BROWN|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style: Faded Charm|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24.000000000|Inner Qty: 1.000000000|Case Size (HxWxD): 16.9in x 13in x 25.6in|Case Weight: 32 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1219_lg.jpg,IH1219_lg.jpg,,,VIP800,2018
|WD. DRESS FORM JEWELRY HLDR. (24/cs)|,IH1220,,IH1220|||Item Information______________________|Item Size (WxHxL):6.000 x 11.50 x 3.000 in|Item Weight: 0.8500 lbs|Item Material: 100% WOOD|Item Color: BROWN / WHITE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style: Faded Charm|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24.000000000|Inner Qty: 1.000000000|Case Size (HxWxD): 22in x 13in x 25.6in|Case Weight: 28 lbs||Order Info______________|Minimum Order Quantity: 4||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1220_lg.jpg,IH1220_lg.jpg,,,VIP800,2018
"MTL. EASEL 14"" (12/cs)",IH1228,,IH1228|||Item Information______________________|Item Size (WxHxL):11.20 x 14.00 x 9.000 in|Item Weight: 0.7000 lbs|Item Material: 100% METAL|Item Color: Black|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style: Home Essentials|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: 13 lbs||Order Info______________|Minimum Order Quantity: 12||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1228_lg.jpg,IH1228_lg.jpg,,,VIP800,2018
"MTL. EASEL 11"" (24/cs)",IH1229,,IH1229|||Item Information______________________|Item Size (WxHxL):6.400 x 11.00 x 8.000 in|Item Weight: 0.4000 lbs|Item Material: 100% METAL|Item Color: Black|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style: Home Essentials|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24.000000000|Inner Qty: 12.000000000|Case Size (HxWxD): in x in x in|Case Weight: 8 lbs||Order Info______________|Minimum Order Quantity: 12||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1229_lg.jpg,IH1229_lg.jpg,,,VIP800,2018
|WD. GROWING CASE W/MESH TOP (4/cs)|,MC1000,,MC1000|ENCLOSED WEATHERED GARDEN BOX||Item Information______________________|Item Size (WxHxL):16.00 x 11.00 x 7.000 in|Item Weight: 2.2000 lbs|Item Material: 90% WOOD 10% METAL|Item Color: TAN|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style: The Gardens|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4.000000000|Inner Qty: 2.000000000|Case Size (HxWxD): 29in x 12in x 17in|Case Weight: 12 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MC1000_lg.jpg,MC1000_lg.jpg,,,VIP800,2018
|WD. PLANTER (18/cs)|,MC1018,,MC1018|||Item Information______________________|Item Size (WxHxL):9.000 x 12.00 x 5.000 in|Item Weight: 1.6500 lbs|Item Material: 95% WOOD 5% METAL|Item Color: Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG: 171|Catalog Style: The Gardens|Item Origin: CHINA||Case Info_____________________________|Case Qty: 18.000000000|Inner Qty:|Case Size (HxWxD): 30in x 12.5in x 21in|Case Weight: 36 lbs||Order Info______________|Minimum Order Quantity: 2||2,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MC1018_lg.jpg,MC1018_lg.jpg,,,VIP800,2018
|WD. PLANTER BOX (16/cs)|,MC1019,,MC1019|HERB PLANTER BOX W/SHUTTERS||Item Information______________________|Item Size (WxHxL):8.250 x 14.00 x 4.750 in|Item Weight: 0.8500 lbs|Item Material: 90% WOOD 10% METAL|Item Color: NATURAL WOOD|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG: 170|Catalog Style: The Gardens|Item Origin: CHINA||Case Info_____________________________|Case Qty: 16.000000000|Inner Qty: 2.000000000|Case Size (HxWxD): 25in x 15in x 18in|Case Weight: 17.5 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MC1019_lg.jpg,MC1019_lg.jpg,,,VIP800,2018
|WD.PLANTER (12/cs)|,MC1024,,MC1024|VINTAGE OUTDOOR PLANTER BOX||Item Information______________________|Item Size (WxHxL):7.000 x 12.50 x 6.750 in|Item Weight: 0.8500 lbs|Item Material: 90% WOOD 10% PLASTIC|Item Color: Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG: 176|Catalog Style: The Gardens|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty: 4.000000000|Case Size (HxWxD): 28in x 12in x 15in|Case Weight: 12 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MC1024_lg.jpg,MC1024_lg.jpg,,,VIP800,2018
|WD. PLANTER (12/cs)|,MC1025,,MC1025|WELL STYLE PLANTER BOX||Item Information______________________|Item Size (WxHxL):7.750 x 12.25 x 5.750 in|Item Weight: 0.8000 lbs|Item Material: 90%WOOD 10% METAL|Item Color: Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG: 176|Catalog Style: The Gardens|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty: 4.000000000|Case Size (HxWxD): 22in x 16in x 17in|Case Weight: 12 lbs||Order Info______________|Minimum Order Quantity: 4||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MC1025_lg.jpg,MC1025_lg.jpg,,,VIP800,2018
|WD. PLANTER (12/cs)|,MC1027,,MC1027|VARIETY SIZED PLANTER BOXES||Item Information______________________|Item Size (WxHxL):9.250 x 4.500 x 9.250 in|Item Weight: 1.3500 lbs|Item Material: WOOD|Item Color: Brown|Details 1: Set of Three|Details 2: Indoor/Outdoor Use|Other Sizes: MED: 7 x 7 x 4 .5 lbs|Other Sizes:SM: 5.75 x 5.75 x 3.5 .3lbs|Assembly Required: NO||Catalog PG: 169|Catalog Style: The Gardens|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12.000000000|Inner Qty: 2.000000000|Case Size (HxWxD): 28in x 10in x 20in|Case Weight: 20 lbs||Order Info______________|Minimum Order Quantity: 2||0,,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MC1027_lg.jpg,MC1027_lg.jpg,,,VIP800,2018
