"P/M PUMPKIN W/WITCH HAT& CAT, 6.5""",30412,Home|Fall & Halloween Collection|Pumpkins,,,,,,"Product Dimensions: 6.5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30412_1.jpg,30412_1.jpg,,,CraftOutlet800,30412_1.jpg
"P/M SNOWMAN PULLING SNOWBALL CART 6.25""",30449,Home|Winter Collection|Papier Mache & Resin Snowmen,"Mr. Snowman can't go anywhere without his cart of snowballs. Made from Papier Mache, he is pulling a tin cart full of papier mache snowballs. He wears a fabric hat and real knit scarf. This item measures approximately 7"" long and 6.25"" tall!",,,,,"Product Dimensions: 6.25""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30449.jpg,30449.jpg,,,CraftOutlet800,30449.jpg
"P/M HALLOWEEN ORN 2.5"" 2 ASS'T",30474,Home|Fall & Halloween Collection|Pumpkins,,,,,,"Product Dimensions: 2.5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30474.jpg,30474.jpg,,,CraftOutlet800,30474.jpg
"P/M HALLOWEEN ORN. 2.5""PUMPKIN ONLY",30474X,Home|Fall & Halloween Collection|Pumpkins,,,,,,"Product Dimensions: 2.5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30474X.jpg,30474X.jpg,,,CraftOutlet800,30474X.jpg
"6"" P/M SNOWANGEL W/STAR",30515,Home|Winter Collection|Papier Mache & Resin Snowmen,"What an adorable Snowangel! Made from Papier Mache, this item features a tin halo, tin wings, and a large tin star up front! This item measures 6"" tall.",,,,,"Product Dimensions: 6""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30515.jpg,30515.jpg,,,CraftOutlet800,30515.jpg
"5"" P/M BOW TIE SNOWMAN",30522,Home|Winter Collection|Papier Mache & Resin Snowmen,"Mr. Snowman is too classy! He wears a bowtie around his neck and a real fabric top hat on his head. This item measures approximately 6""long and 5"" tall",,,,,"Product Dimensions: 5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30522.jpg,30522.jpg,,,CraftOutlet800,30522.jpg
P/M BAG OF 12 COLORED EGGS,30528B,Home|Everyday Collection,"MULTI COLORED PAPIER MACHE BAG OF 12 COLORED EGGS
Egg Size: 1.75""",,,,,Product Dimensions: 1.75,,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30528b-sml_1.jpg,30528b-sml_1.jpg,,,CraftOutlet800,30528b-sml_1.jpg
"4.5"" PM SANTA ORN",30551,Home|Winter Collection|Santas,"Small 4.5"" Papier Mache Santa Ornament head has realistic string beard and has a small drawstring to hang from.",,,,,"Product Dimensions: 4.5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30551_1.jpg,30551_1.jpg,,,CraftOutlet800,30551_1.jpg
"7X6"" P/M SHEEP",30593,Home|Everyday Collection|Barn Farm Animals,"Sheep made from Papier Mache stands 7""L x 6""H. Has a whirly design across the sheep's body!",,,,,"Product Dimensions: 7"" L X 6""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30593_1.jpg,30593_1.jpg,,,CraftOutlet800,30593_1.jpg
"P/M SNWMN SIT ON SLEIGH 5""",30622,Home|Winter Collection|Papier Mache & Resin Snowmen,,,,,,"Product Dimensions: 5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30622_1.jpg,30622_1.jpg,,,CraftOutlet800,30622_1.jpg
