"Tan Muted Floral Stripe Shade - 8"" Empire w/ Regular Clip (08RE)",SD1369-08RE,Home|Shades|Mix 'n Match Lamp Shades,(08RE),,,,,,,1,$12.75 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 10"" Empire Regular Clip (10RE)",SD1369-10RE,Home|Shades|Mix 'n Match Lamp Shades,(10RE),,,,,,,1,$17.50 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 12"" Empire w/ Washer (12WE)",SD1369-12WE,Home|Shades|Mix 'n Match Lamp Shades,(12WE),,,,,,,1,$23.00 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 14"" Empire w/ Washer (14WE)",SD1369-14WE,Home|Shades|Mix 'n Match Lamp Shades,(14WE),,,,,,,1,$26.25 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 16"" Empire w/ Washer (16WE)",SD1369-16WE,Home|Shades|Mix 'n Match Lamp Shades,(16WE),,,,,,,1,$32.00 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 18"" Empire w/ Washer (18WE)",SD1369-18WE,Home|Shades|Mix 'n Match Lamp Shades,(18WE),,,,,,,1,$34.00 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 12"" Oval w/ Washer (12WO)",SD1369-12WO,Home|Shades|Mix 'n Match Lamp Shades,(12WO),,,,,,,1,$20.50 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 17"" Oval w/ Washer (17WO)",SD1369-17WO,Home|Shades|Mix 'n Match Lamp Shades,(17WO),,,,,,,1,$26.00 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 18"" Oval w/ Washer (18WO)",SD1369-18WO,Home|Shades|Mix 'n Match Lamp Shades,(18WO),,,,,,,1,$27.00 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 5"" Drum w/ Candle Clip (05CD)",SD1369-05CD,Home|Shades|Mix 'n Match Lamp Shades,(05CD),,,,,,,1,$9.75 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 10"" Drum w/ Washer (10WD)",SD1369-10WD,Home|Shades|Mix 'n Match Lamp Shades,(10WD),,,,,,,1,$21.00 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 12"" Drum w/ Washer (12WD)",SD1369-12WD,Home|Shades|Mix 'n Match Lamp Shades,(12WD),,,,,,,1,$24.00 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 14"" Drum w/ Washer (14WD)",SD1369-14WD,Home|Shades|Mix 'n Match Lamp Shades,(14WD),,,,,,,1,$24.50 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
"Tan Muted Floral Stripe Shade - 16"" Drum w/ Washer (16WD)",SD1369-16WD,Home|Shades|Mix 'n Match Lamp Shades,(16WD),,,,,,,1,$30.00 ,,,,,1,ahs400,ahs160,https://www.ahomesteadshoppe.com/bmz_cache/s/sd1369jpg.image.550x550.jpg,sd1369jpg.image.550x550.jpg,Tan Muted Floral Stripe Shade,"5"" Square Drum w/Candle Clip (05CS) $9.50|11"" Square Drum w/ Washer (11WS) $25.00|6"" Empire Flare w/ Candle Clip ( 06CF ) $9.00|10"" Empire Flare w/ Regular Clip ( 10RF ) $17.50|12"" Empire Flare w/ Regular Clip (12RF) $22.00|12"" Empire Flare w/ Washer (12WF) $22.00|14"" Empire Flare w/ Washer (14WF) $25.50|16"" Empire Flare w/ Washer (16WF) $29.00|18"" Rectangle w/ Washer (18WR) $28.00|5"" Empire w/ Candle Clip ( 05CE ) $9.45|6"" Empire w/ Candle Clip ( 06CE ) $9.45|8"" Empire w/ Regular Clip (08RE) $12.75|10"" Empire Regular Clip (10RE) $17.50|12"" Empire w/ Washer (12WE) $23.00|14"" Empire w/ Washer (14WE) $26.25|16"" Empire w/ Washer (16WE) $32.00|18"" Empire w/ Washer (18WE) $34.00|12"" Oval w/ Washer (12WO) $20.50|17"" Oval w/ Washer (17WO) $26.00|18"" Oval w/ Washer (18WO) $27.00|5"" Drum w/ Candle Clip (05CD) $9.75|10"" Drum w/ Washer (10WD) $21.00|12"" Drum w/ Washer (12WD) $24.00|14"" Drum w/ Washer (14WD) $24.50|16"" Drum w/ Washer (16WD) $30.00|12"" Pendant Drum w/Puno (12PD) $22.50|14"" Pendant Empire w/ Puno (14PE) $25.50|16"" Pendant Drum w/ Puno (16PD) $25.00|18"" Pendant Drum w/ Puno (18PD) $38.00|18"" Pendant Empire w/ Puno (18PE) $30.00",ahs800,sd1369jpg.image.550x550.jpg
