"MTL. SIGN ""ANTIQUES"" (6/cs)",IH1296,,"IH1296


Item Information______________________
Item Size (WxHxL):13.20 x 46.10 x 0.600 in
Item Weight: 4.2200 lbs
Item Material: 100% Metal
Item Color: Black / White / Gold
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 6.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 40.8 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1296_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"MTL. FLOOR EASEL 62"" (1/cs) (Available Apr 2018)",IH1297,,"IH1297


Item Information______________________
Item Size (WxHxL):27.00 x 62.00 x 20.00 in
Item Weight: 5.7000 lbs
Item Material: 100% Metal
Item Color: Antique Gold
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: YES

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1297_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"MTL. FLOOR EASEL 46"" (1/cs) (Available Apr 2018)",IH1298,,"IH1298


Item Information______________________
Item Size (WxHxL):0.000 x 0.000 x 0.000 in
Item Weight: 0.0000 lbs
Item Material: 100% Metal
Item Color: Antique Gold
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: YES

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/IH1298_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
DECORATIVE LIGHT W/ MTL. BASE (12/cs),YY1000,,"YY1000


Item Information______________________
Item Size (WxHxL):3.600 x 6.000 x 3.600 in
Item Weight: 2.0000 lbs
Item Material: MTL / GLASS
Item Color: NATURAL METAL
Details 1: Batteries Included (2AAA)
Details 2: Use bulb only with base
Other Sizes: BASE: 3.6 X 3.6 X 2.25
Other Sizes:BULB: 2 X 2 X 4
Assembly Required: YES

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 12.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: lbs

Order Info______________
Minimum Order Quantity: 6

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/YY1000_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
DECORATIVE LIGHT W/ MTL. BASE (12/cs),YY1001,,"YY1001


Item Information______________________
Item Size (WxHxL):4.000 x 7.000 x 4.000 in
Item Weight: 2.2000 lbs
Item Material: MTL / GLASS
Item Color: Natural Metal
Details 1: Batteries Included (2AAA)
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: YES

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 12.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: lbs

Order Info______________
Minimum Order Quantity: 6

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/YY1001_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
WD. TABLE CLOCK (12/cs),MT2768,,"MT2768


Item Information______________________
Item Size (WxHxL):8.500 x 8.500 x 2.200 in
Item Weight: 1.5000 lbs
Item Material: 70% Wd/30% Mtl
Item Color: Antique White/Black
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 12.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 10.6 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2768_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"WD. SIGN ""FARM FRESH"" (6/cs)",MT2775,,"MT2775


Item Information______________________
Item Size (WxHxL):30.00 x 13.00 x 1.200 in
Item Weight: 4.0000 lbs
Item Material: 80% Wd/20% Mtl
Item Color: Grey/Antique White/Brown
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 6.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 11.44 lbs

Order Info______________
Minimum Order Quantity: 2

1",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2775_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
|MTL. TABLE CLOCK (4/cs)|,MT2776,,"MT2776


Item Information______________________
Item Size (WxHxL):14.70 x 17.00 x 2.800 in
Item Weight: 4.4000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: White/Black/Grey
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 4.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 10.18 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2776_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. WALL CLOCK (1/cs),MT2777,,"MT2777


Item Information______________________
Item Size (WxHxL):19.00 x 32.60 x 4.300 in
Item Weight: 7.0000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: Antique White/Black/Grey
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: 4.26 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2777_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK (1/cs),MT2780,,"MT2780


Item Information______________________
Item Size (WxHxL):14.00 x 13.00 x 5.000 in
Item Weight: 4.0000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: Black/White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: 4.52 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2780_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. WALL CLOCK (4/cs),MT2781,,"MT2781


Item Information______________________
Item Size (WxHxL):10.00 x 16.00 x 3.800 in
Item Weight: 3.0000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: Antique Cream/Grey/Black
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 4.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 6.88 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2781_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"WD. SIGN ""YOU/ME"" (4/cs)",MT2782,,"MT2782


Item Information______________________
Item Size (WxHxL):31.00 x 6.000 x 2.400 in
Item Weight: 3.8000 lbs
Item Material: 100% Wd
Item Color: Brown/White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 4.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 7.75 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2782_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK GREY (16/cs),MT2783,,"MT2783


Item Information______________________
Item Size (WxHxL):6.000 x 10.00 x 3.500 in
Item Weight: 1.0000 lbs
Item Material: 100% Mtl
Item Color: Black/Distressed Grey/White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 16.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 8.83 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2783_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK WHITE (6/cs),MT2784,,"MT2784


Item Information______________________
Item Size (WxHxL):10.00 x 16.00 x 3.500 in
Item Weight: 1.5000 lbs
Item Material: 100% Mtl
Item Color: Black/Distressed White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 8.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 7.95 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2784_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK BLACK (8/cs),MT2785,,"MT2785


Item Information______________________
Item Size (WxHxL):8.000 x 13.00 x 3.500 in
Item Weight: 1.1000 lbs
Item Material: 100% Mtl
Item Color: Black/White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 12.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 8.81 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2785_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
WD. WALL CLOCK (1/cs),MT2791,,"MT2791


Item Information______________________
Item Size (WxHxL):31.70 x 31.70 x 3.500 in
Item Weight: 14.0000 lbs
Item Material: 80% Wd/20% Mtl
Item Color: Brown/Grey
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: 7.99 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2791_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"WD. SIGN ""HOME SWEET"" (4/cs)",MT2792,,"MT2792


Item Information______________________
Item Size (WxHxL):28.00 x 13.60 x 1.800 in
Item Weight: 2.5000 lbs
Item Material: 100% Wd
Item Color: Brown/White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 4.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 8.13 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2792_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"WD. MIRROR 36"" (1/cs)",MT2795,,"MT2795


Item Information______________________
Item Size (WxHxL):23.60 x 35.40 x 1.000 in
Item Weight: 11.6000 lbs
Item Material: 80% Glass/20% Wd
Item Color: Antique White
Details 1:
Details 2:
Other Sizes: Frame: 5""
Other Sizes:Mirror Opening: 26"" x 14""
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: 12.38 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2795_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"MTL. WALL CLOCK 36"" (1/cs)",MT2796,,"MT2796


Item Information______________________
Item Size (WxHxL):36.00 x 36.00 x 2.200 in
Item Weight: 9.5000 lbs
Item Material: 100% Mtl
Item Color: White/Black/Brown
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: 5.79 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2796_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"WD. WALL CLOCK 36"" (1/cs)",MT2797,,"MT2797


Item Information______________________
Item Size (WxHxL):36.00 x 36.00 x 2.300 in
Item Weight: 7.8000 lbs
Item Material: 90% Wd/10% Mtl
Item Color: Brown/Antique White/Black
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: 5.31 lbs

Order Info______________
Minimum Order Quantity: 2

1",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2797_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. POSTBOX (8/cs),MT2798,,"MT2798


Item Information______________________
Item Size (WxHxL):10.80 x 15.60 x 4.000 in
Item Weight: 2.3000 lbs
Item Material: 100% Mtl
Item Color: Grey
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 8.000000000
Inner Qty: 2.000000000
Case Size (HxWxD): in x in x in
Case Weight: 11.79 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2798_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"WD. SIGN ""SUNSHINE"" (8/cs)",MT2799,,"MT2799


Item Information______________________
Item Size (WxHxL):24.00 x 10.00 x 1.500 in
Item Weight: 2.6000 lbs
Item Material: 100% Wd
Item Color: Antique White/Yellow/Black
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 8.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 10.33 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2799_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK (6/cs),MT2806,,"MT2806


Item Information______________________
Item Size (WxHxL):8.900 x 17.50 x 3.500 in
Item Weight: 3.2000 lbs
Item Material: 40% Wd/60% Mtl
Item Color: Black/Antique White/Grey
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 6.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 10.74 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2806_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"WD. SIGN ""WELCOME"" (1/cs) (Available Feb 2018)",MT2807,,"MT2807


Item Information______________________
Item Size (WxHxL):12.00 x 81.00 x 1.300 in
Item Weight: 11.5000 lbs
Item Material: 100% Wd
Item Color: Antique White/Grey/Distressed
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: 12.18 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2807_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
"WD. SIGN ""HOME"" (1/cs)",MT2808,,"MT2808


Item Information______________________
Item Size (WxHxL):12.00 x 70.00 x 1.300 in
Item Weight: 9.3000 lbs
Item Material: 100% Wd
Item Color: Antique White/Black
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 1.000000000
Inner Qty:
Case Size (HxWxD): in x in x in
Case Weight: 9.67 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/MT2808_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK (12/cs),BC1000,,"BC1000


Item Information______________________
Item Size (WxHxL):8.000 x 10.00 x 3.000 in
Item Weight: 1.5000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: White / Black
Details 1: Distressed black finish
Details 2: Easy to read numbers
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 12.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 24 lbs

Order Info______________
Minimum Order Quantity: 4

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1000_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK (16/cs),BC1001,,"BC1001


Item Information______________________
Item Size (WxHxL):6.700 x 8.300 x 2.500 in
Item Weight: 1.1000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: Black/White
Details 1: Tabletop display
Details 2: Easy to read numbers
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 16.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 23 lbs

Order Info______________
Minimum Order Quantity: 4

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1001_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK (16/cs),BC1002,,"BC1002


Item Information______________________
Item Size (WxHxL):6.500 x 9.400 x 3.000 in
Item Weight: 1.1000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: Distressed Silver/White
Details 1: Tabletop display
Details 2: Black metal hands
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 16.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 24 lbs

Order Info______________
Minimum Order Quantity: 4

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1002_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK (48/cs),BC1003,,"BC1003


Item Information______________________
Item Size (WxHxL):7.000 x 7.000 x 1.500 in
Item Weight: 0.4000 lbs
Item Material: 100% Mtl
Item Color: Antique White/ Grey
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 48.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 32 lbs

Order Info______________
Minimum Order Quantity: 4

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1003_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
WALL CLOCK (8/cs),BC1004,,"BC1004


Item Information______________________
Item Size (WxHxL):8.000 x 13.20 x 3.000 in
Item Weight: 1.8000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: Distressed Black/White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 8.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 19 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1004_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. STACKED TABLE CLOCK (2/cs),BC1005,,"BC1005


Item Information______________________
Item Size (WxHxL):10.00 x 19.00 x 6.300 in
Item Weight: 2.6000 lbs
Item Material: 70% Mtl/30% Glass
Item Color: Multi Colored
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 2.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 16 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1005_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
WD. WALL CLOCK (12/cs),BC1006,,"BC1006


Item Information______________________
Item Size (WxHxL):13.40 x 13.40 x 1.600 in
Item Weight: 1.0000 lbs
Item Material: 90% Wd/10% Mtl
Item Color: White/Black
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 12.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 17 lbs

Order Info______________
Minimum Order Quantity: 4

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1006_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
WD. WALL CLOCK (12/cs),BC1007,,"BC1007


Item Information______________________
Item Size (WxHxL):13.40 x 13.40 x 1.800 in
Item Weight: 1.0000 lbs
Item Material: 90% Wd/10% Mtl
Item Color: Cream / Grey
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 12.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 18 lbs

Order Info______________
Minimum Order Quantity: 4

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1007_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK (12/cs),BC1008,,"BC1008


Item Information______________________
Item Size (WxHxL):5.000 x 10.40 x 3.300 in
Item Weight: 0.4000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: Rustic Brwn/Antique White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 12.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 10 lbs

Order Info______________
Minimum Order Quantity: 4

1",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1008_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. WALL CLOCK (4/cs),BC1009,,"BC1009


Item Information______________________
Item Size (WxHxL):15.70 x 24.00 x 3.700 in
Item Weight: 5.3000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: Bronze/Distressed blk/wht
Details 1:
Details 2:
Other Sizes: Chain is 28"" Long
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 4.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 28 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1009_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. WALL CLOCK (3/cs),BC1010,,"BC1010


Item Information______________________
Item Size (WxHxL):30.00 x 30.00 x 2.000 in
Item Weight: 7.7000 lbs
Item Material: 80% Mtl 20% MDF
Item Color: Silver/Black/White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 3.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 32 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1010_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
WD./MTL. WALL CLOCK (4/cs),BC1011,,"BC1011


Item Information______________________
Item Size (WxHxL):23.50 x 23.50 x 1.800 in
Item Weight: 4.9000 lbs
Item Material: 70% Wd/30% Mtl
Item Color: Silver/Distressed Brwn/Blk
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 4.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 26 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1011_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
MTL. TABLE CLOCK (36/cs),BC1012,,"BC1012


Item Information______________________
Item Size (WxHxL):4.700 x 5.400 x 2.600 in
Item Weight: 0.9000 lbs
Item Material: 80% Mtl/20% Glass
Item Color: Antique Grey/White/Black
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 36.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 22 lbs

Order Info______________
Minimum Order Quantity: 4

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1012_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
WD. WALL CLOCK (8/cs),BC1013,,"BC1013


Item Information______________________
Item Size (WxHxL):15.30 x 15.30 x 2.000 in
Item Weight: 2.4000 lbs
Item Material: 90% Wd/10% Mtl
Item Color: Distressed Brown/White
Details 1:
Details 2:
Other Sizes: NA
Other Sizes:NA
Assembly Required: NO

Catalog PG:
Catalog Style:
Item Origin: CHINA

Case Info_____________________________
Case Qty: 8.000000000
Inner Qty: 1.000000000
Case Size (HxWxD): in x in x in
Case Weight: 26.4 lbs

Order Info______________
Minimum Order Quantity: 2

0",,,,,,,,,,,,,,VIP400,VIP160,http://images.repzio.com/productimages/928/BC1013_lg.jpg?updated=4/20/2018,2018,,,VIP800,2018
