Italian Table Adjustable Mini Berry Taper Ring,FT160IT,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160IT.jpg,FT160IT.jpg,,,,FT160IT.jpg
Manchester Adjustable Mini Berry Taper Ring,FT160MA,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160MA.jpg,FT160MA.jpg,,,,FT160MA.jpg
Pink & Cream Mini Berry 1 in Adj Candle Ring,FT160PK,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160PK.jpg,FT160PK.jpg,,,,FT160PK.jpg
Silver Gold Adjustable Mini Berry Taper Ring Ships,FT160SG,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,ft160sg.jpg,ft160sg.jpg,,,,ft160sg.jpg
Spice Cupboard Adjustable Mini Berry Taper Ring,FT160SPC,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160SPC.jpg,FT160SPC.jpg,,,,FT160SPC.jpg
Williamsburg Adjustable Mini Berry Taper Ring,FT160WB,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160WB.jpg,FT160WB.jpg,,,,FT160WB.jpg
Americana Adjustable Mini Berry Taper Ring,FT160A,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,ft160a.jpg,ft160a.jpg,,,,ft160a.jpg
Aubergine and Greens Adj Mini Berry Taper Ring Ships,FT160ABG,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,ft160abg.jpg,ft160abg.jpg,,,,ft160abg.jpg
BLUE Adjustable Mini Berry Taper Ring Ships,FT160BLUE,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,ft160blue_2.jpg,ft160blue_2.jpg,,,,ft160blue_2.jpg
Black Adjustable Mini Berry Taper Ring,FT160BK,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160BK.jpg,FT160BK.jpg,,,,FT160BK.jpg
Blue & Yellow Mini Berry 1 in Adj Candle Ring,FT160BLY,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160BLY.jpg,FT160BLY.jpg,,,,FT160BLY.jpg
Burgundy Adjustable Mini Berry Taper Ring,FT160B,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160B.jpg,FT160B.jpg,,,,FT160B.jpg
Buttercup Adjustable Mini Berry Taper Ring,FT160BU,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160BU.jpg,FT160BU.jpg,,,,FT160BU.jpg
Cherry Cobbler Adjustable Mini Berry Taper Ring,FT160CC,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160CC.jpg,FT160CC.jpg,,,,FT160CC.jpg
Classic Red Adjustable 1 in Mini Berry Candle Ring,FT160CR,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160CR.jpg,FT160CR.jpg,,,,FT160CR.jpg
Country Estate Adjustable Mini Berry Taper Ring,FT160CE,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160CE.jpg,FT160CE.jpg,,,,FT160CE.jpg
Country Kitchen Adjustable Mini Berry Taper Ring,FT160CK,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160CK.jpg,FT160CK.jpg,,,,FT160CK.jpg
Country Mercantile Adjustable Mini Berry Taper Ring,FT160CM,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160CM.jpg,FT160CM.jpg,,,,FT160CM.jpg
Cream & Brown Adjustable 1” Candle Ring,FT160CBRO,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160CBRO.jpg,FT160CBRO.jpg,,,,FT160CBRO.jpg
Cream/Burgundy Adjustable Mini Berry Taper Ring,FT160CB,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160CB.jpg,FT160CB.jpg,,,,FT160CB.jpg
Hazelnut Adjustable Mini Berry Taper Ring,FT160HN,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160HN.jpg,FT160HN.jpg,,,,FT160HN.jpg
Heritage Garden Adjustable Mini Berry Taper Ring,FT160HG,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160HG.jpg,FT160HG.jpg,,,,FT160HG.jpg
Martha's Garden Adjustable Mini Berry Taper Ring,FT160MG,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160MG.jpg,FT160MG.jpg,,,,FT160MG.jpg
Melody Adjustable Mini Berry Taper Ring,FT160ME,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160ME.jpg,FT160ME.jpg,,,,FT160ME.jpg
Old Glory Adjustable Mini Berry Taper Ring,FT160OG,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160OG.jpg,FT160OG.jpg,,,,FT160OG.jpg
Old Orange Mini Berry 1 in Adj Candle Ring,FT160OO,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160OO.jpg,FT160OO.jpg,,,,FT160OO.jpg
Orchard Adjustable Mini Berry Taper Ring,FT160ORC,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160ORC.jpg,FT160ORC.jpg,,,,FT160ORC.jpg
Primitive Home Adjustable Mini Berry Taper Ring,FT160PH,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160PH.jpg,FT160PH.jpg,,,,FT160PH.jpg
Red Adjustable Mini Berry Taper Ring,FT160R,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160R.jpg,FT160R.jpg,,,,FT160R.jpg
Serenity Adjustable Mini Berry Taper Ring,FT160SE,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160SE.jpg,FT160SE.jpg,,,,FT160SE.jpg
SnowWhite Adjustable Mini Berry Taper Ring Ships,FT160SW,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,ft160sw_1.jpg,ft160sw_1.jpg,,,,ft160sw_1.jpg
Tan/Black Adjustable Mini Berry Taper Ring,FT160TB,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160TB.jpg,FT160TB.jpg,,,,FT160TB.jpg
True Cream Adjustable Mini Berry Taper Ring,FT160TC,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160TC.jpg,FT160TC.jpg,,,,FT160TC.jpg
Vintage Black/Cream Adjustable Mini Berry Taper Ring,FT160VBC,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160VBC.jpg,FT160VBC.jpg,,,,FT160VBC.jpg
Vintage Garden Adjustable Mini Berry Taper Ring,FT160VG,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160VG.jpg,FT160VG.jpg,,,,FT160VG.jpg
Waters Edge Adjustable Mini Berry Taper Ring,FT160WE,(14) All Pip Berries - Mini Berries|Adjustable Taper Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"1"" Adjustable",,12,0.99,24,0.75,144,0.7,12,,,,FT160WE.jpg,FT160WE.jpg,,,,FT160WE.jpg
Wicked 28in Pick,CQ965W,(14) All Pip Berries - Mini Berries|Picks|(15) Closeout|Fall Picks|(04) All Fall|,,,1.5,,,"26""",,12,2.99,,0,,0,12,,,,cq965w_1.jpg,cq965w_1.jpg,,,,cq965w_1.jpg
Classic Red Green Cream Mixed Berry 26 in Pick Ships,CQ965CRGC,(14) All Pip Berries - Mini Berries|Picks|Christmas & Holidays Picks|(05) All Christmas & Holidays|Christmas & Holidays|,Berries|Mixed Berries|,,,,,"26""",,12,2.99,24,2.5,96,2.25,12,,,,cq965crgc.jpg,cq965crgc.jpg,,,,cq965crgc.jpg
Baby Pumpkin Pick,985,(14) All Pip Berries - Mini Berries|Picks|Fall|Fall Picks|(04) All Fall|,,,,,,,,12,2.75,36,2.5,144,2.25,12,,,,985_3.jpg,985_3.jpg,,,,985_3.jpg
Orange Berry 27in Pick,CQ4185,(14) All Pip Berries - Mini Berries|Picks|Fall|Fall Picks|(04) All Fall|,,,,,,,,12,3.5,24,3.25,144,2.99,12,,,,cq4185_2.jpg,cq4185_2.jpg,,,,cq4185_2.jpg
Black 18in Mini Berry Pick,FB255BK,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255BK.jpg,FB255BK.jpg,,,,FB255BK.jpg
Blue & Yellow 18 in Mini Berrry Pick,FB255BLY,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255BLY.jpg,FB255BLY.jpg,,,,FB255BLY.jpg
Burg/Mustard 18in Mini Berry Pick,FB255BMU,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255BMU.jpg,FB255BMU.jpg,,,,FB255BMU.jpg
Burgundy & Hunter Mini Berry 18in pick,FB255BH,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255BH.jpg,FB255BH.jpg,,,,FB255BH.jpg
Burgundy Gold Mini Berry 18 in Pick Ships,FB255BG,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255bg.jpg,fb255bg.jpg,,,,fb255bg.jpg
Classic Red Black Mini Berry 18 in Pick Ships,FB255CRBK,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255crbk.jpg,fb255crbk.jpg,,,,fb255crbk.jpg
Classic Red Black Mixed Berry 26 in Pick Ships,CQ965CRBK,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"26""",,12,2.99,24,2.5,72,2.25,12,,,,cq965crbk_1_.jpg,cq965crbk_1_.jpg,,,,cq965crbk_1_.jpg
Classic Red Cream Green Mini Berry 18 in Pick Ships,FB255CRCG,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,Berries|Pip Berries|,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255crgc.jpg,fb255crgc.jpg,,,,fb255crgc.jpg
Classic Red Tan Mini Berry 18 in Pick Ships,FB255CRT,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255crt.jpg,fb255crt.jpg,,,,fb255crt.jpg
Fruit Basket Mini Berry Pick,FB255FB,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255FB.jpg,FB255FB.jpg,,,,FB255FB.jpg
Italian Sunset 18in Mini Berry Pick-,FB255IS,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255IS.jpg,FB255IS.jpg,,,,FB255IS.jpg
Italian Table Mini Berry Pick,FB255IT,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255IT.jpg,FB255IT.jpg,,,,FB255IT.jpg
Manchester 18in Mini Berry Pick,FB255MA,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255MA.jpg,FB255MA.jpg,,,,FB255MA.jpg
Multi Berry 23 in. Pick,CQ965MB,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"26""",,12,2.99,24,2.5,72,2.25,12,,,,CQ965MB.jpg,CQ965MB.jpg,,,,CQ965MB.jpg
Pink & Cream Mini Berry Pick,FB255PK,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255PK.jpg,FB255PK.jpg,,,,FB255PK.jpg
Red Brown & Tan Mixed Berry Pick,CQ965RBT,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"26""",,12,2.99,24,2.5,72,2.25,12,,,,cq965rbt_redbrntanmxbry_pick_medium_1_.jpg,cq965rbt_redbrntanmxbry_pick_medium_1_.jpg,,,,cq965rbt_redbrntanmxbry_pick_medium_1_.jpg
Silver Gold Mini Berry 18 in Pick Ships,FB255SG,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255sg.jpg,fb255sg.jpg,,,,fb255sg.jpg
Spice Cupboard 18in Mini Berry Pick,FB255SPC,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,Sold Out For the Season,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255SPC.jpg,FB255SPC.jpg,,,,FB255SPC.jpg
Williamsburg 18in Mini Berry Pick,FB255WB,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255WB.jpg,FB255WB.jpg,,,,FB255WB.jpg
Yellow Brown Mixed Berry 26 in Pick Ships,CQ965YBRO,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"26""",,12,2.99,24,2.5,96,2.25,12,,,,cq965ybr_1_.jpg,cq965ybr_1_.jpg,,,,cq965ybr_1_.jpg
Aubergine and Greens Mini Berry 18 in Pick Ships,FB255ABG,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255abgy.jpg,fb255abgy.jpg,,,,fb255abgy.jpg
BLUE Mini Berry 18 in Pick Ships,FB255BLUE,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255blue.jpg,fb255blue.jpg,,,,fb255blue.jpg
Buttercup 18in Mini Berry Pick,FB255BU,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255BU.jpg,FB255BU.jpg,,,,FB255BU.jpg
Country Estate Mini Berry Pick,FB255CE,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255CE.jpg,FB255CE.jpg,,,,FB255CE.jpg
Country Kitchen Mini Berry Pick,FB255CK,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255CK.jpg,FB255CK.jpg,,,,FB255CK.jpg
Heritage Garden 18in Mini Berry Pick,FB255HG,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255hg_2.jpg,fb255hg_2.jpg,,,,fb255hg_2.jpg
Martha's Garden 18in Mini Berry Pick,FB255MG,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"18""",,12,0.99,24,0.89,120,0.79,12,,,,fb255mg_2.jpg,fb255mg_2.jpg,,,,fb255mg_2.jpg
Melody Mini Berry 18in Pick-,FB255ME,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255ME.jpg,FB255ME.jpg,,,,FB255ME.jpg
Serenity 18in Mini Berry Pick,FB255SE,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday Picks|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255se_2.jpg,fb255se_2.jpg,,,,fb255se_2.jpg
All Spice Mixed Berry Collection Pick,CQ965AS,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Fall|Christmas & Holidays|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"26""",,12,2.99,24,2.5,72,2.25,12,,,,cq965as.jpg,cq965as.jpg,,,,cq965as.jpg
Americana Mini Berry 18 in Pick,FB255A,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Fall|Christmas & Holidays|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,fb255a.jpg,fb255a.jpg,,,,fb255a.jpg
Black Tan Mixed Berry 26 in Pick Ships,CQ965TBK,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Fall|Christmas & Holidays|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"26""",,12,2.99,24,2.5,96,2.25,12,,,,cq965tbk.jpg,cq965tbk.jpg,,,,cq965tbk.jpg
Black and Tan Vintage Tin Star 18in Pick,BG265TB,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Fall|Christmas & Holidays|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,,,12,2.5,36,2.25,120,1.95,12,,,,BG265TB.jpg,BG265TB.jpg,,,,BG265TB.jpg
Black/Tan MinBry Pick,FB255TB,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Fall|Christmas & Holidays|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255TB.jpg,FB255TB.jpg,,,,FB255TB.jpg
Burgundy 18in Mini Berry Pick,FB255B,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Fall|Christmas & Holidays|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,0.99,24,0.89,144,0.79,12,,,,FB255B.jpg,FB255B.jpg,,,,FB255B.jpg
Burgundy Vint Tin Star 18in Pick,BG265B,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Fall|Christmas & Holidays|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"18""",,12,2.5,36,2.25,120,1.95,12,,,,bg265b_1.jpg,bg265b_1.jpg,,,,bg265b_1.jpg
Button Center Metal Flower Pick,CQ3035,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Fall|Christmas & Holidays|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,,,12,3.5,24,2.99,72,2.75,12,,,,CQ3035.jpg,CQ3035.jpg,,,,CQ3035.jpg
Button Center Star Collection Pick,CQ4065,(14) All Pip Berries - Mini Berries|Picks|Spring & Everyday|Spring & Everyday Picks|(03) All Spring & Everyday|Fall Picks|(04) All Fall|Fall|Christmas & Holidays|Christmas & Holidays Picks|(05) All Christmas & Holidays|,,,,,,"26""",,12,3.5,24,2.99,72,2.75,12,,,,CQ4065.jpg,CQ4065.jpg,,,,CQ4065.jpg
