"We'Re Dog People Thin Mini Block, 3 Asstd.",36322,Home|Col House Designs,"The We're Dog People Thin Mini Block assortment is perfect for those whose best friends are of the four-legged variety. These simple white wooden blocks with lightly distressed edges and are great for tucking into tiered trays or adding to shelf displays. Two of the blocks read ""My kids have paws"" and ""We're dog people"" in black capital letters. The third states ""Dogs welcome people tolerated"" in a mix of text and script and is accented with two black paw prints. Blocks measures 1.5"" high by 5"" wide with a .5"" depth.

Please note: This item features an assortment of designs which are each sold individually (not as a set). When you order the price break quantity of 18, you will receive 6 of each style when available.
Material: Wood
Size: 1.5"" H x 5"" W x .5"" Dp.
Colors: White, black",,,,,,,18,1.2,324,1.1,,,18,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/27/36322-HSA.jpg,36322-HSA.jpg,,,Hearthside800,36322-HSA.jpg
"Christmas Sweater Chunky Sitter, 3 Asstd.",36341,Home|Col House Designs,"The Christmas Sweater Chunky Sitter assortment will bring cozy feelings to the Winter farmhouse. These sitters feature three sweater designs with lightly distressed finishes on sturdy wooden cutouts. One sitter features a red sweater with a lovely snowflake design in the center and white details. Another sweater depicts a happy snowman with red cap and scarf on a blue background with white accents. The third sweater is white with deep red accents and reads ""Happy holidays"" in script. Though they are pretty cute, these sweaters would make a fun prize or party favor for ugly sweater contests or parties. Sitters measure 4"" high by 4.75"" wide with a .75"" depth.

Please note: This item features an assortment of designs which are each sold individually (not as a set). When you order the price break quantity of 6, you will receive 2 of each style when available.
Material: Wood
Size: 4"" H x 4.75"" W x .75"" Dp.
Colors: Red, blue, white",,,,,,,6,1.9,108,1.7,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/27/36341-HSA.jpg,36341-HSA.jpg,,,Hearthside800,36341-HSA.jpg
Chunky Snowman Forest Snowglobe Sitter,36405,Home|Seasonal,"Our Chunky Snowman Forest Snowglobe Sitter features a cute illustration of a snowman and pine trees. This snow globe shaped block has a distressed surface and will be a unique addition to a winter themed shelf or tabletop arrangement. Measures 5"" high by 3.75"" wide and 0.75"" thick.
- Material: Wood
- Size: 5"" H x 3.75"" W x 0.75"" D
- Color: Brown, White, Green",,,,,,,6,1.75,72,1.55,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36405.jpg,36405.jpg,,,Hearthside800,36405.jpg
Bake Some Christmas Cheer Cutting Board Sign Ornament,36416,Home|Designers,"This cutting board shaped ornament is painted white with script lettering that reads, ""Bake Some Christmas Cheer."" There is a cut-wood gingerbread man which adds a dimensional accent to the design. This wooden sign measures 4"" high by 7"" long and has a jute twine string for optional hanging display.
- Material: Wood
- Size: 4"" H x 7"" W x 0.25 D
- Color: White, Black, Tan
- Designer: Suzie Pienta",,,,,,,12,2.25,144,2.05,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36416.jpg,36416.jpg,,,Hearthside800,36416.jpg
Holiday Baking Crew Gingerbread Men Framed Sign,36418,Home|Designers,"This framed sign features a row of cut-wood gingerbread men and reads, ""Holiday Baking Crew."" Makes a fun addition to a Christmas baking themed display. Measures 5"" tall by 8.25"" across and 1"" deep with a natural wood frame. Can sit on a flat surface or hang by the sawtooth on the back.
- Material: Wood
- Size: 5"" H x 8.25"" W x 1"" D
- Color: Soft White, Brown, Tan, Black
- Designer: Suzie Pienta",,,,,,,4,4.95,48,4.45,,,4,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36418.jpg,36418.jpg,,,Hearthside800,36418.jpg
Red & Black Buffalo Check Cardinal Ornament,36422,Home|Designers,"Our Red & Black Buffalo Check Cardinal Ornament is a simple silhouette filled with a bold pattern. This little bird will easily add a pop of color to any winter display. Measures 3"" high by 3.5"" across and hangs by a twine loop.
- Material: Wood
- Size: 3"" H x 3.5"" W x 2.5"" D
- Color: Red, Black
- Designer: Suzie Pienta",,,,,,,24,0.95,864,0.85,,,24,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36422.jpg,36422.jpg,,,Hearthside800,36422.jpg
Let This Season Fill Your Heart With Joy House,36424,Home|Designers,"Our Let This Season Fill Your Heart With Joy House is a white, house-shaped block with brown, wooden planks as the roof. It reads ""Let this season fill your heart with joy"" and features a cardinal and pine trees as raised dimensional accents. This house sign measures 6.25"" tall and 6.5"" wide by 1"" thick and will be a great addition to a colorful winter collection.
- Material: Wood
- Size: 6.25"" H x 6.5"" W x 1"" D
- Color: White, Green, Red, Brown
- Designer: Suzie Pienta",,,,,,,4,4.55,48,4.05,,,4,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36424_b.jpg,36424_b.jpg,,,Hearthside800,36424_b.jpg
Comfy & Cozy Dimensional Framed Sign,36425,Home|Designers,"Our Comfy & Cozy Dimensional Framed Sign features a cut-wood mug with a snowflake and red buffalo check pattern. Reads, ""Our cheeks are nice and rosy and comfy cozy are we"" in black lettering. Measures 6"" tall by 7.25"" across and 1"" deep with a natural wood frame. Can sit on a flat surface or hang by the sawtooth on the back.
- Material: Wood
- Size: 6"" H x 7.25"" W x 1"" D
- Color: Soft White, Brown, Red, Black
- Designer: Suzie Pienta",,,,,,,4,4.95,48,4.45,,,4,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36425_b.jpg,36425_b.jpg,,,Hearthside800,36425_b.jpg
Comfy Cozy Plaid Cup Block,36428,Home|Designers,"Our Comfy Cozy Plaid Cup Block features a raised, wooden mug icon covered in a red buffalo check pattern. This wooden block reads, ""comfy cozy"" and is accented with a dimensional snowflake. There is a smooth white surface, distressed edges, and a keyhole on the back for optional hanging display. Measures 3.5"" square and 0.75"" thick.
- Material: Wood
- Size: 3.5"" Sq. x 0.75"" D
- Color: Red, Black, White
- Designer: Suzie Pienta",,,,,,,6,1.95,108,1.75,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36428_b.jpg,36428_b.jpg,,,Hearthside800,36428_b.jpg
Cookies & Cocoa Dimensional Framed Sign,36430,Home|Interactive,"Cookies & Cocoa Dimensional Framed Sign features the words, ""Cookies and Cocoa"" in a script design with dimensional mug and gingerbread men accents. Measures 7.25"" square and 1"" deep with a natural wood frame. Can sit on a flat surface or hang by the sawtooth on the back.
- Material: Wood
- Size: 7.25"" Sq. x 1"" D
- Color: Soft White, Brown, Red, Black
- Designer: Suzie Pienta",,,,,,,6,5.45,48,4.85,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36430.jpg,36430.jpg,,,Hearthside800,36430.jpg
