"MTL. WORD ART ""WIFI""",MT2353,,,,,,,Dimensions: 10.00 x 3.000 x 0.250,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/mt2353_lg.jpg,mt2353_lg.jpg,,,VIP800,mt2353_lg.jpg,
"|MTL./WD. SIGN ""EAT""|",SB1233,,,,,,,Dimensions: 24.00 x 12.00 x 0.250,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/sb1233_lg.jpg,sb1233_lg.jpg,,,VIP800,sb1233_lg.jpg,
|MTL. LIGHT - WHITE|,IH1222,,,,,,,Dimensions: 14.00 x 5.000 x 14.00,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/ih1222_lg.jpg,ih1222_lg.jpg,,,VIP800,ih1222_lg.jpg,
"|WD. SIGN ""KEEP LIFE SIMPLE""|",MT3114,,,,,,,Dimensions: 10.75 x 7.000 x 1.000,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/mt3114_lg.jpg,mt3114_lg.jpg,,,VIP800,mt3114_lg.jpg,
|WD. FRAMED BLACKBOARD MD.|,MT3160,,,,,,,Dimensions: 12.00 x 12.00 x 0.750,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/mt3160_lg.jpg,mt3160_lg.jpg,,,VIP800,mt3160_lg.jpg,
|MTL. DISPLAY BOWL|,IH1289,,,,,,,Dimensions: 13.00 x 18.00 x 15.00,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/ih1289_lg.jpg,ih1289_lg.jpg,,,VIP800,ih1289_lg.jpg,
ENTRY TABLE,SC005RW,,,,,,,Dimensions: 12.00 x 33.00 x 40.00,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/sc005rw_lg.jpg,sc005rw_lg.jpg,,,VIP800,sc005rw_lg.jpg,
|CERAMIC JUG|,DL1000,,,,,,,Dimensions: 4.750 x 11.00 x 4.750,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/dl1000_lg.jpg,dl1000_lg.jpg,,,VIP800,dl1000_lg.jpg,
|MTL. SCALLOPED MAGNET BOARD - GREEN|,MT1892,,,,,,,Dimensions: 15.00 x 31.00 x 0.750,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/mt1892_lg.jpg,mt1892_lg.jpg,,,VIP800,mt1892_lg.jpg,
|WD./MTL. HERBS PLANTER|,MC1091,,,,,,,Dimensions: 5.750 x 10.00 x 5.750,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/mc1091_lg.jpg,mc1091_lg.jpg,,,VIP800,mc1091_lg.jpg,
"|MTL. WORD ART ""BAKERY""|",MT2604,,,,,,,Dimensions: 33.50 x 10.50 x 0.250,,,,,,,,,VIP400,VIP160,https://repziocdn.global.ssl.fastly.net/productimages/928/mt2604_lg.jpg,mt2604_lg.jpg,,,VIP800,mt2604_lg.jpg,
