"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - Z",FK 598 Z,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000225.jpg,lg000225.jpg,,,,lg000225.jpg
"Flag Nautical Signal 7""H x 12""W w/Saw Tooth Hanger - DIVER DOWN",FK 598 DI,Flags: Nautical Flag Signs Lg|,"The ""Diver Down"" International Nautical Signal Flag is one of the most popular and readily recognized symbols to alert boaters of divers below.

This flag is individually hand-painted and distressed on wood. Be creative! Hang this flag at the top and spell DIVE beneath!",,,,,,,1,8,,,,,1,,,lg000226.jpg,lg000226.jpg,,,,lg000226.jpg
"Flag Nautical Signal 7""H x 12""W w/Saw Tooth Hanger - HURRICANE WARNING",FK 598 HU,Flags: Nautical Flag Signs Lg|,"Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Hurricane Warning.",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000227.jpg,lg000227.jpg,,,,lg000227.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - A",FK 597 A,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000172.jpg,lg000172.jpg,,,,lg000172.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - B",FK 597 B,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000173.jpg,lg000173.jpg,,,,lg000173.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - C",FK 597 C,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000174.jpg,lg000174.jpg,,,,lg000174.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - D",FK 597 D,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000175.jpg,lg000175.jpg,,,,lg000175.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - E",FK 597 E,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000176.jpg,lg000176.jpg,,,,lg000176.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - F",FK 597 F,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000177.jpg,lg000177.jpg,,,,lg000177.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - G",FK 597 G,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000178.jpg,lg000178.jpg,,,,lg000178.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - H",FK 597 H,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000179.jpg,lg000179.jpg,,,,lg000179.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - I",FK 597 I,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000180.jpg,lg000180.jpg,,,,lg000180.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - J",FK 597 J,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000181.jpg,lg000181.jpg,,,,lg000181.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - K",FK 597 K,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000182.jpg,lg000182.jpg,,,,lg000182.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - L",FK 597 L,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000183.jpg,lg000183.jpg,,,,lg000183.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - M",FK 597 M,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000184.jpg,lg000184.jpg,,,,lg000184.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - N",FK 597 N,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000185.jpg,lg000185.jpg,,,,lg000185.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - O",FK 597 O,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000186.jpg,lg000186.jpg,,,,lg000186.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - P",FK 597 P,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000187.jpg,lg000187.jpg,,,,lg000187.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - Q",FK 597 Q,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000188.jpg,lg000188.jpg,,,,lg000188.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - R",FK 597 R,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000189.jpg,lg000189.jpg,,,,lg000189.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - S",FK 597 S,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000190.jpg,lg000190.jpg,,,,lg000190.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - U",FK 597 U,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000192.jpg,lg000192.jpg,,,,lg000192.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - V",FK 597 V,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000193.jpg,lg000193.jpg,,,,lg000193.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - W",FK 597 W,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000194.jpg,lg000194.jpg,,,,lg000194.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - X",FK 597 X,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000195.jpg,lg000195.jpg,,,,lg000195.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - Y",FK 597 Y,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000196.jpg,lg000196.jpg,,,,lg000196.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - Z",FK 597 Z,Flags: Nautical Flag Signs Sm|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000197.jpg,lg000197.jpg,,,,lg000197.jpg
"Flag Nautical Signal 6""H x 9""W w/Saw Tooth Hanger - DIVER DOWN",FK 597 DI,Flags: Nautical Flag Signs Sm|,"The ""Diver Down"" International Nautical Signal Flag is one of the most popular and readily recognized symbols to alert boaters of divers below.

This flag is individually hand-painted and distressed on wood. Be creative! Hang this flag at the top and spell DIVE beneath!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000198.jpg,lg000198.jpg,,,,lg000198.jpg
"Flag Nautical Signal 6""H x 9""W w/Saw Tooth Hanger - HURRICANE WARNING",FK 597 HU,Flags: Nautical Flag Signs Sm|,"Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Hurricane Warning",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000199.jpg,lg000199.jpg,,,,lg000199.jpg
"Paddle Wood Hand-Painted w/Rope 4' 7""L - White",OK 618 01,Message In A Bottle Kit|,,,,,,,,6,28,,,,,6,,,No image.,No image.,,,,No image.
"Paddle Wood Hand-Painted w/Rope 4' 7""L - White/Aqua",OK 618 04,Message In A Bottle Kit|,,,,,,,,6,28,,,,,6,,,No image.,No image.,,,,No image.
"Paddle Wood Hand-Painted w/Rope 4' 7""L - White/Blue",OK 618 03,Message In A Bottle Kit|,,,,,,,,6,28,,,,,6,,,No image.,No image.,,,,No image.
"Paddle Wood Hand-Painted w/Rope 4' 7""L - White/Blue  ""RELAX""",OK 618 21,Message In A Bottle Kit|,,,,,,,,6,28,,,,,6,,,No image.,No image.,,,,No image.
"Paddle Wood Hand-Painted w/Rope 4' 7""L - White/Blue ""CREW""",OK 618 22,Message In A Bottle Kit|,,,,,,,,6,28,,,,,6,,,No image.,No image.,,,,No image.
"Paddle Wood Hand-Painted w/Rope 4' 7""L - White/Navy ""LAKE"" in White",OK 618 25,Message In A Bottle Kit|,,,,,,,,6,28,,,,,6,,,No image.,No image.,,,,No image.
"Paddle Wood Hand-Painted w/Rope 4' 7""L - White/Red",OK 618 O2,Message In A Bottle Kit|,,,,,,,,6,28,,,,,6,,,No image.,No image.,,,,No image.
"Paddle Wood Hand-Painted w/Rope 4' 7""L - White/White ""CREW"" in Navy",OK 618 23,Message In A Bottle Kit|,,,,,,,,6,28,,,,,6,,,No image.,No image.,,,,No image.
Magnet - Phalaenopsis Silk Orchid - 3 Blooms - Green/Lavender,OT ORCM 11,Message In A Bottle Kit|,,,,,,,,1,3,,,,,1,,,lg000018.jpg,lg000018.jpg,,,,lg000018.jpg
Magnet - Phalaenopsis Silk Orchid - 3 Blooms - Light Pink,OT ORCM 10,Message In A Bottle Kit|,,,,,,,,1,3,,,,,1,,,lg000017.jpg,lg000017.jpg,,,,lg000017.jpg
"Paddle Wood Hand-Painted w/Rope 4' 7""L - White/Nantucket Blue",OK 618 05,Message In A Bottle Kit|,,,,,,,,6,28,,,,,6,,,lg000582.jpg,lg000582.jpg,,,,lg000582.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White",OK 595 01,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000125.jpg,lg000125.jpg,,,,lg000125.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/Aqua",OK 595 04,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000153.jpg,lg000153.jpg,,,,lg000153.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/Aqua ""BEACH"" in white",OK 595 26,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000605.jpg,lg000605.jpg,,,,lg000605.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/Aqua Stripe",OK 595 30,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000583.jpg,lg000583.jpg,,,,lg000583.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/Aqua/Navy",OK 595 33,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000618.jpg,lg000618.jpg,,,,lg000618.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/Blue",OK 595 03,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000531.jpg,lg000531.jpg,,,,lg000531.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/Blue ""RELAX""",OK 595 21,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000155.jpg,lg000155.jpg,,,,lg000155.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/Nantucket Blue Tip",OK 595 05,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000584.jpg,lg000584.jpg,,,,lg000584.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/Navy ""LAKE"" in White",OK 595 25,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000616.jpg,lg000616.jpg,,,,lg000616.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/Red",OK 595 02,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000157.jpg,lg000157.jpg,,,,lg000157.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/White ""BEACH"" in Aqua",OK 595 27,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000596.jpg,lg000596.jpg,,,,lg000596.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/White ""BEACH"" in Nantucket Blue",OK 595 29,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000617.jpg,lg000617.jpg,,,,lg000617.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/White ""BEACH"" in Navy",OK 595 28,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000606.jpg,lg000606.jpg,,,,lg000606.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/White ""RELAX"" in Navy",OK 595 24,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000598.jpg,lg000598.jpg,,,,lg000598.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/White w/Navy Stripe",OK 595 31,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000597.jpg,lg000597.jpg,,,,lg000597.jpg
"Paddle Wood Hand-Painted w/Rope 5'5""L - White/White w/Red Stripe",OK 595 32,Message In A Bottle Kit|,,,,,,,,6,32,,,,,6,,,lg000609.jpg,lg000609.jpg,,,,lg000609.jpg
"Abalone Shell Dish w/Silver Trim - 9-10""W",SF 150,Miscellaneous|,"Abalone Shell Dish w/Silver Trim - 9-10""W

This naturally beautiful abalone shell is trimmed in genuine silver and has pearl designed feet making it a perfect serving dish.

This is a natural product so each piece will have its own unique characteristics.

May be hand washed in warm soapy water. Not dishwasher safe.",,,,,,,1,11,,,,,1,,,lg000088.jpg,lg000088.jpg,,,,lg000088.jpg
"Beach Buckets - ""Relax"" - Blue/Ocean Breeze Scent, S/M Flip Flop",BE BO,Miscellaneous|,"""Relax"" Your Feet Spa Beach Bucket. Flip Flops Included!

A Day At the Spa For Your Feet!

Scent: Ocean Breeze

An elegant table centerpiece at a beach wedding!

Includes: One Pair White Flips Flops, Soothing Foot Scrub, Shell Shaped Soaps, Foot Shaped Pumice Stone on Rope, Natural Loufa Sponge on Rope, Bath Salt with Natural Seashell and a

Measures 8"" in diameter and 18.8"" to top of cellophane as shown in photo.",,,,,,,1,15.95,4,15,,,1,,,lg000052.jpg,lg000052.jpg,,,,lg000052.jpg
Message In A Bottle Kit - Create Your Own,MK 62122,Miscellaneous|,"This kit includes everything you need to send your own message in a bottle, including the cork! Finished product shown standing in front of kit. Green Note: Environmentally conscious, we use only recycled bottles!

Complete directions and educational information provided on decorative folded hang tag. Measurements of Kit: 9.5""H x 3.5""W x 3""D Measurements of Finished Bottle with Cork 9.75""H",,,,,,,1,9.95,12,8.95,,,1,,,lg000047.jpg,lg000047.jpg,,,,lg000047.jpg
"Pineapple Acacia Wood Serving Platter - 17""",PK 62062 XL,Miscellaneous|,"Pineapple Acacia Wood Serving Platter - 17""

This elegant serving piece is hand-carved from a non-endangered acacia wood. Great for tropical decorating or serving tray. Can be hand washed in warm soapy water. Not dishwasher safe.",,,,,,,1,12,4,11,,,1,,,lg000051.jpg,lg000051.jpg,,,,lg000051.jpg
"Polyresin Clam Shell - GIANT - 20""W x 13.5""D x 7""H",SC 021 XL,Miscellaneous|,"Polyresin Clam Shell - Giant

Beautifully crafted life-like Giant Clam Shell makes an elegant centerpiece alone or add or Recyled Glass Buoys for a truly unique look!

Recycled Glass Buoys come with or without rope - See Product Nos. GK 004 N and GK 004.

Measures 20""W x13.5""D x 7""H",,,,,,,1,52,,,,,1,,,lg000557.jpg,lg000557.jpg,,,,lg000557.jpg
"Sailboat 25""W X 24""H w/Quote:  A Mind Once Stretched",SQ 64 A,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""A mind once stretched by a new idea can never regain its original dimension."" - Oliver Wendell Holmes

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000447.jpg,lg000447.jpg,,,,lg000447.jpg
"Sailboat 25""W X 24""H w/Quote:  Go Confidently",SQ 64 C,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Go confidently in the direction of your dreams. Live the life you imagined."" - Henry David Thoreau

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000449.jpg,lg000449.jpg,,,,lg000449.jpg
"Sailboat 25""W X 24""H w/Quote: A Ship In A Harbor",SQ 64 J,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""A ship in a harbor is safe, but that is not what ships are built for."" - Admiral Grace Hopper

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000456.jpg,lg000456.jpg,,,,lg000456.jpg
"Sailboat 25""W X 24""H w/Quote: Anyone Can Hold",SQ 64 E,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Anyone can hold the helm when the sea is calm."" - Publilius Syrus

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000451.jpg,lg000451.jpg,,,,lg000451.jpg
"Sailboat 25""W X 24""H w/Quote: Do Not Follow",SQ 64 B,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Do not follow where the path may lead. Go instead where there is no path and leave a trail."" - T. S. Eliot

Each sailboat is individually hand made so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000448.jpg,lg000448.jpg,,,,lg000448.jpg
"Sailboat 25""W X 24""H w/Quote: Life Is Either",SQ 64 F,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Life is either a daring adventure or nothing."" - Helen Keller

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000452.jpg,lg000452.jpg,,,,lg000452.jpg
"Sailboat 25""W X 24""H w/Quote: Life Isn't About Waiting",SQ 64 K,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Life isnt about waiting for the storm to pass; its learning to dance in the rain."" - Unknown

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000457.jpg,lg000457.jpg,,,,lg000457.jpg
"Sailboat 25""W X 24""H w/Quote: Man Cannot Discover",SQ 64 H,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Man cannot discover new oceans unless he has the courage to lose sight of the shore."" - Andre Gide

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000454.jpg,lg000454.jpg,,,,lg000454.jpg
"Sailboat 25""W X 24""H w/Quote: Our Greatest Glory",SQ 64 I,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Our greatest glory is not in never falling, but in rising every time we fall."" - Confucius

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000455.jpg,lg000455.jpg,,,,lg000455.jpg
"Sailboat 25""W X 24""H w/Quote: The Pessimist",SQ 64 D,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""The pessimist complains about the wind; The optimist expects it to change; And the realist adjusts the sails."" - William Arthur Ward

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 24"" H x 25"" W",,1,48,,,,,1,,,lg000450.jpg,lg000450.jpg,,,,lg000450.jpg
